t_date,regime,r_gross,r_net,nav_gross,nav_net,bench_ret,pool_ret,pool_ret_net,n_held,turnover_2sided
2008-04-30,bull,0.019369221480582,0.018264904823978023,1.7902085669071424,1.7663386011177566,0.044476366101837916,0.02001476352965125,0.019793880747075,6,0.3333333333333333
2008-05-30,mix,-0.05754987847810841,-0.05857086610975715,1.6871822814311677,1.6628826194071928,-0.08784504835545492,-0.052143656107376715,-0.05239773669789216,6,0.3333333333333333
2008-06-30,mix,-0.15220118685600173,-0.153119635570241,1.4303911357549273,1.4082626387274757,-0.22692775237931728,-0.14691429594119787,-0.14702894946753386,6,0.3333333333333333
2008-07-31,bear,0.013096126124673757,0.011998605321372091,1.4491237184763892,1.4251598263184007,0.004796514387215067,0.011256281362856389,0.011056290280248238,6,0.3333333333333333
2008-08-29,bear,-0.10055509570291327,-0.1015294943492352,1.3034069442796343,1.2804640697854497,-0.14742924772120458,-0.10739725540342869,-0.10761092813521811,6,0.3333333333333333
2008-09-26,bear,-0.056969246610227266,-0.057990863259732905,1.229152832637485,1.2062088530055206,-0.061875114983860335,-0.05440884448879208,-0.054545416365980204,6,0.3333333333333333
2008-10-31,bear,-0.15822437901659483,-0.15913630260599354,1.0346708889769305,1.0142572359676056,-0.2585051993241392,-0.1647710040002257,-0.16488920850039424,6,0.3333333333333333
2008-11-28,bear,0.06390882968976415,0.06275626179093341,1.1007954946055138,1.0779082285913373,0.09993868939566974,0.0740045607936361,0.07391939961444649,6,0.3333333333333333
2008-12-31,bear,0.025491790045377983,0.02438084060616208,1.1288567422368956,1.1041885373006932,-0.006668036486761175,0.024495474729758097,0.02438790046209527,6,0.3333333333333333
2009-01-23,bear,0.049191885199746384,0.0480552606574467,1.1843873335079727,1.1572506052756428,0.11825790742478781,0.059988181123057024,0.05988605396191904,6,0.3333333333333333
2009-02-27,bear,0.030424482118712907,0.029308188929751067,1.220421704757916,1.1911675246541302,0.05303682523877318,0.03338775735722733,0.0333075940700327,6,0.3333333333333333
2009-03-31,bear,0.09303851780137228,0.09185439274042073,1.3339679312612163,1.3005814942833456,0.1715963034614989,0.1094689882556449,0.10938369165318318,6,0.3333333333333333
2009-04-30,bear,0.04094121792435019,0.03981353160493217,1.3885822030390764,1.3523622367107855,0.0459117573288661,0.042093470531509226,0.04201207642890137,6,0.3333333333333333
2009-05-27,mix,0.03599957633184124,0.03487724345748178,1.438570574050418,1.3995289036832521,0.05215015597085082,0.037632008748598886,0.037555325549542884,6,0.3333333333333333
2009-06-30,bear,0.0994086381061809,0.09821761208156587,1.581576915636397,1.536987290642153,0.14739291636228713,0.10018145883134241,0.09989230787988101,6,0.3333333333333333
2009-07-31,mix,0.1280793837711033,0.12685729777201815,1.7841443123777092,1.731965345042952,0.1794260745548517,0.12803888248729134,0.1276501885469732,6,0.3333333333333333
2009-08-31,bull,-0.18325923223487728,-0.18414403473328944,1.4571833954951472,1.413034258388509,-0.24215328887367982,-0.1825646534576422,-0.1827079719853384,6,0.3333333333333333
2009-09-30,bull,0.05771713672119272,0.056571276489744804,1.5412878487607926,1.4929714101092868,0.06166688631583317,0.056408111873097466,0.05621221105218699,6,0.3333333333333333
2009-10-30,bull,0.07707919452156721,0.07591235872750213,1.6600890746691537,1.6063063913634077,0.09170877977106673,0.07209324926688551,0.07198745572103538,6,0.3333333333333333
2009-11-30,bull,0.07433541631147574,0.07317155294380506,1.7834924871488178,1.7238423245230277,0.07050938125310169,0.06869506494464091,0.0685066239428811,6,0.3333333333333333
2009-12-31,bull,0.011926623151633899,0.010830369309886345,1.804763529936812,1.742512173529625,0.01822922376795777,0.012297835971660051,0.012128479662886438,6,0.3333333333333333
2010-01-29,bull,-0.07280772113408666,-0.07381217943619134,1.6733628101362028,1.6138935523073086,-0.10390431592948368,-0.06668969718023522,-0.06678717662606215,6,0.3333333333333333
2010-02-26,bull,0.028199808287616365,0.02708592516197128,1.7205513205776706,1.6576073522844923,0.02419077728761554,0.02588472125208184,0.025844612196960215,6,0.3333333333333333
2010-03-31,bull,0.01291089447735294,0.011813574341668964,1.742765177120519,1.6771896199700023,0.019484310712912123,0.013328306432095127,0.013284170326273381,6,0.3333333333333333
2010-04-30,bull,-0.05207854007653104,-0.05310545499144814,1.6520045109998653,1.5881217020945613,-0.08316637309761732,-0.0437679360364108,-0.044008339291012,6,0.3333333333333333
2010-05-31,mix,-0.04817359659394821,-0.04920474186430479,1.5724215121155751,1.509978583693898,-0.09588066630479242,-0.0436789297300228,-0.04385760012144824,6,0.3333333333333333
2010-06-30,mix,-0.0626842610334153,-0.06369968641729573,1.4738554315955648,1.4137934214157644,-0.07579300059424565,-0.0619126561877471,-0.06201331256797071,6,0.3333333333333333
2010-07-30,mix,0.08806811687589082,0.08688937641594197,1.6036551040034894,1.5366370501835411,0.11930068238479619,0.08485004895409427,0.08471172470540966,6,0.3333333333333333
2010-08-31,bear,0.05187892168086566,0.050739386182378166,1.6868510015472071,1.6146050708949542,0.011970666951101716,0.05456630086774733,0.05441228220423877,6,0.3333333333333333
2010-09-30,mix,0.029677700394940304,0.02856221621951227,1.73691286018203,1.660721770038977,0.011155323044873322,0.024067587534185756,0.02396859025131981,6,0.3333333333333333
2010-10-29,mix,0.05797365361262367,0.05682751548787657,1.8376080446935346,1.7550964621469207,0.1513874288299324,0.06818917665833311,0.0680494877532265,6,0.3333333333333333
2010-11-30,mix,0.018793862144003734,0.017690168793347727,1.8721437969602173,1.7861444148109071,-0.07189326100160864,0.0015897318387543518,0.0013950458642280061,6,0.3333333333333333
2010-12-31,mix,-0.015631950387100198,-0.01669834910751411,1.8428785380086177,1.7563187518159582,-0.0027810142541325744,-0.00881578571338295,-0.009027724851828456,6,0.3333333333333333
2011-01-31,mix,-0.057870241189181375,-0.05889088176122648,1.736230712531693,1.6528875918677397,-0.016543696322014134,-0.05017342195366593,-0.05025821979058431,6,0.3333333333333333
2011-02-28,mix,0.05683173174870667,0.055686830705978796,1.8349037106401598,1.7449316633720915,0.052998724527938856,0.05324984780424931,0.05319079854404096,6,0.3333333333333333
2011-03-31,mix,-0.03666518187849604,-0.03770879459812759,1.7676266323600112,1.6791323936902243,-0.0050225972115340856,-0.028446920186318038,-0.02861372450758448,6,0.3333333333333333
2011-04-29,mix,-0.022550516317521526,-0.02360941992484411,1.7277657391436911,1.639489051898183,-0.009482553218949086,-0.021718693982046507,-0.021792575695352867,6,0.3333333333333333
2011-05-31,mix,-0.05256599641210624,-0.05359238324932647,1.6369440114989038,1.5516249262957806,-0.05987584892269071,-0.05262486676307111,-0.052723291842755815,6,0.3333333333333333
2011-06-30,mix,0.034327598608493874,0.03320707704333459,1.6931363684702159,1.6031498547656429,0.014170316995584908,0.02822429688888853,0.028123434622672416,6,0.3333333333333333
2011-07-29,mix,0.006314098195446476,0.005223924589067952,1.7038269977590184,1.6115245887119138,-0.023655681552017582,0.005629213832852768,0.005416395121179418,6,0.3333333333333333
2011-08-31,mix,-0.024097708321735578,-0.02515493580438699,1.6627686717363233,1.5709867911356745,-0.042160050254384296,-0.02136265906164244,-0.021472411001218772,6,0.3333333333333333
2011-09-30,mix,-0.09597957075017882,-0.09695892621519941,1.503176848366226,1.4186655987688979,-0.09323705131699855,-0.09413103955965059,-0.09424869384276235,6,0.3333333333333333
2011-10-31,mix,0.030471139012211327,0.029354795278281554,1.5489803590727311,1.4603102369890997,0.04414587555121319,0.03039294221952365,0.03028342852387933,6,0.3333333333333333
2011-11-30,bear,-0.03241988674623315,-0.033468098535591406,1.4987625912594535,1.4114364300850157,-0.0644776272239117,-0.02821497926636622,-0.02830992991954684,6,0.3333333333333333
2011-12-30,bear,-0.06646580079176298,-0.0674771295075719,1.3991461354346562,1.3161967513004642,-0.06971112662203738,-0.07068170435771402,-0.07077332622258525,6,0.3333333333333333
2012-01-31,bear,-0.00834361082617825,-0.009417905247783298,1.3874722045916381,1.3038009350092763,0.050524738014666504,-0.01598153318766727,-0.016124602204232064,6,0.3333333333333333
2012-02-29,bear,0.057086340479672086,0.05594116361081891,1.4666779152690375,1.3767370764305689,0.06893874834635949,0.06817768510678687,0.06797037792033733,6,0.3333333333333333
2012-03-30,mix,-0.03257902152812441,-0.03362706092146894,1.4188949838926628,1.330441454888593,-0.06804641965147684,-0.04263375151952103,-0.04270909401521572,6,0.3333333333333333
2012-04-27,bear,0.0400089816067773,0.03888230521003666,1.4756635272051728,1.3821720856016564,0.06976172950496151,0.043310535226748374,0.043212364973622686,6,0.3333333333333333
2012-05-31,bear,0.014643344228331483,0.013544147272084306,1.497272176199232,1.400892427884409,0.002240917051036906,0.020154867833780114,0.020026659124000146,6,0.3333333333333333
2012-06-29,mix,-0.013087941033917744,-0.014157095764464334,1.4776759662454109,1.3810598596271366,-0.06475200623698252,-0.02295187395251481,-0.023100475157194378,6,0.3333333333333333
2012-07-31,mix,-0.024347370017470574,-0.02540432703328499,1.4416984427293105,1.3459749633006262,-0.05227875067232368,-0.03843658027998883,-0.03857018895384978,6,0.3333333333333333
2012-08-31,bear,-0.02919711742900359,-0.03024882055178879,1.3996050039997312,1.305260808168545,-0.05488996203044938,-0.026054192560874604,-0.026187380209050093,6,0.3333333333333333
2012-09-28,bear,0.021334860376033982,0.020228414277293272,1.4294653813416638,1.331664164536093,0.04001962929300085,0.024671910380258722,0.02447486659798148,6,0.3333333333333333
2012-10-31,mix,0.0033530320366992722,0.002266066251992882,1.4342584245606549,1.3346818037583366,-0.01669613179678564,-0.004343131942970209,-0.004421378238332552,6,0.3333333333333333
2012-11-30,mix,-0.046236541635553206,-0.04726978538211468,1.367943275197313,1.2715916813412662,-0.05107236941307958,-0.0639138700052548,-0.06404768109378844,6,0.3333333333333333
2012-12-31,mix,0.08039526193671537,0.07922483373628397,1.4779194331213694,1.3723333208759698,0.17913632112750588,0.12332539549674634,0.12314146807446469,6,0.3333333333333333
2013-01-31,mix,0.03772984442005737,0.036605637088602316,1.5336811033984181,1.422568456384552,0.06497547317586694,0.04673731595160983,0.04661316656303738,6,0.3333333333333333
2013-02-28,mix,0.022181623028828108,0.021074259603880208,1.567700639480439,1.452548033338691,-0.005044881018221092,0.021971171556740825,0.02190461092326723,6,0.3333333333333333
2013-03-29,mix,-0.00211493787878158,-0.0031959800294129037,1.5643850500154117,1.4479057188323776,-0.0666749709257416,-0.019546174645079142,-0.01966862056508023,6,0.3333333333333333
2013-04-26,mix,-0.0026391589556171457,-0.003719633200081951,1.56025638920063,1.4425200406500203,-0.019148461193475352,-0.00655063039346633,-0.006678946141990605,6,0.3333333333333333
2013-05-31,mix,0.0887220600973958,0.08754261119895679,1.698685550330634,1.5688020117153483,0.06501843251313888,0.0914210481327534,0.09128212244759148,6,0.3333333333333333
2013-06-28,mix,-0.06922122804614153,-0.07022957171575817,1.5811004504725117,1.4586257183257596,-0.15568713633151288,-0.08408380526123668,-0.08421921556708012,6,0.3333333333333333
2013-07-31,mix,0.045786511985849924,0.04465357659786506,1.6534935251989038,1.5237585735666348,-0.0034617217998953453,0.03738589827812011,0.03720095210037222,6,0.3333333333333333
2013-08-30,mix,0.02786156193100392,0.026748045238911944,1.699562437453747,1.564516136825575,0.05512441513327948,0.027359020413827147,0.027237982819450668,6,0.3333333333333333
2013-09-30,mix,0.08580908855312479,0.08463279537385904,1.8454003411507802,1.6969255108926344,0.04111093344166372,0.05463742235011694,0.054414955679902954,6,0.3333333333333333
2013-10-31,mix,-0.06392297974176187,-0.06493706318037495,1.7274368525279584,1.5867321517794093,-0.014661045056593158,-0.040675938878528384,-0.040805387189617015,6,0.3333333333333333
2013-11-29,mix,0.04692191534719565,0.04578774993890278,1.8084914982899012,1.6593850467651021,0.027478411504652245,0.03724984175571312,0.037177700908267663,6,0.3333333333333333
2013-12-31,mix,-0.024159648660663186,-0.025216809041280874,1.7647989790854208,1.6175406509148695,-0.044657851922799474,-0.021935955387137565,-0.022041759911752834,6,0.3333333333333333
2014-01-30,mix,0.04734106089791138,0.04620644141527208,1.8483464350268757,1.6922814482381885,-0.05475303709057322,0.017575758638816965,0.01743436303169066,6,0.3333333333333333
2014-02-28,mix,-0.01337648465060653,-0.01444532679223498,1.8236220573097355,1.6678358896939511,-0.010660400917160362,-0.007304126136538434,-0.007397914048143606,6,0.3333333333333333
2014-03-31,bear,-0.06441371069242624,-0.06542726250584285,1.7061557936978589,1.5587139531222791,-0.014991479923321727,-0.044704054224358705,-0.044805159833930075,6,0.3333333333333333
2014-04-30,mix,-0.018873820504654148,-0.01993670719910745,1.6739541154946298,1.5276383294317168,0.005755938694640417,-0.009847006626008991,-0.009970027977387441,6,0.3333333333333333
2014-05-30,mix,0.016277824772624072,0.015176857129120425,1.7012024472640643,1.55082307810247,-0.0010168349887592631,0.010759706619964995,0.010667946142298268,6,0.3333333333333333
2014-06-30,mix,0.042745622305132486,0.04161598121430199,1.7739214045393812,1.6153621021874884,0.004013050994591039,0.028625519116838312,0.02847730821396377,6,0.3333333333333333
2014-07-31,mix,0.013673957978383779,0.012575811190573827,1.7981779312820083,1.6356765909890068,0.08550711785685605,0.030864372716142358,0.030695769744188972,6,0.3333333333333333
2014-08-29,mix,0.036661664266201065,0.03553861412991255,1.8641021268895612,1.6938062701974959,-0.005090520118915087,0.022657349808460823,0.022551473915330078,6,0.3333333333333333
2014-09-30,mix,0.08469372178458374,0.08351863691931727,2.0219798738023966,1.8352706610897835,0.048198103996643704,0.062049196164170164,0.06189156005492702,6,0.3333333333333333
2014-10-31,mix,0.0036265514802743155,0.0025392893828373175,2.0293126879068195,1.8399309443941216,0.023393423386813827,0.005218449533608546,0.005126694750012151,6,0.3333333333333333
2014-11-28,mix,0.05679556851222803,0.055650706646339865,2.144568655705565,1.942324401630122,0.1197986704274765,0.05477452141938965,0.054633413331684366,6,0.3333333333333333
2014-12-31,mix,0.014683425705043626,0.013584185327196519,2.176058270230983,1.9687092962674015,0.25807501302148705,0.04933567315495132,0.04904918507755385,6,0.3333333333333333
2015-01-30,bull,0.05401798992983723,0.052876137107413124,2.293604563959059,2.0728070389414754,-0.028105062533516523,0.0388661690125849,0.03868801428321733,6,0.3333333333333333
2015-02-27,bull,0.07122581803024133,0.07006532339404203,2.456968425264938,2.2180389344583564,0.04031370927588296,0.06004149935412384,0.05993267172481098,6,0.3333333333333333
2015-03-31,bull,0.16972150807354017,0.16845430977312725,2.8739688116899744,2.5916771522124615,0.1338880549747079,0.14806265729246493,0.14780573865087554,6,0.3333333333333333
2015-04-30,bull,0.143701848615637,0.14246283827963668,3.286963442793509,2.9608948352211346,0.1724628036504703,0.12047294705564458,0.12021298570606209,6,0.3333333333333333
2015-05-29,bull,0.17008043790898064,0.16881285076791253,3.84601162453464,3.460731933178803,0.019146354249343966,0.1702299269876139,0.1698572790057835,6,0.3333333333333333
2015-06-30,bull,-0.13553243963272574,-0.136468946156457,3.324752286205637,2.988449493327894,-0.07598512568818283,-0.11845862088991652,-0.11872489174419254,6,0.3333333333333333
2015-07-31,bull,-0.15348824596324276,-0.15440530036344924,2.8144418895336525,2.5270170516896027,-0.14672463524463897,-0.11759315101411079,-0.11782324458215065,6,0.3333333333333333
2015-08-31,bull,-0.13852249050796916,-0.1394557578099188,2.424578389605496,2.1746099737476423,-0.11794563836446104,-0.10672464407124585,-0.10690928716931292,6,0.3333333333333333
2015-09-30,bull,0.0016920557569394662,0.000606889363202967,2.4286809114277794,2.1759297214098248,-0.04859238101122343,-0.0034214717818626126,-0.0035665525083813376,6,0.3333333333333333
2015-10-30,bull,0.14633089681505848,0.14508903834350884,2.78407196727462,2.491633272192235,0.10338319573093302,0.12725508028596794,0.12700996596344072,6,0.3333333333333333
2015-11-30,bull,0.06678058399193698,0.06562490502594587,2.9699939191248004,2.6551464690393374,0.009148918289602292,0.05518302016847872,0.054993495236811185,6,0.3333333333333333
2015-12-31,bull,0.04200346830768339,0.04087463121701673,3.094743964580771,2.7636746017884843,0.046150865351507475,0.034793600637231255,0.03461851182297759,6,0.3333333333333333
2016-01-29,mix,-0.23887015867989989,-0.23969471600799663,2.3555019826876995,2.1012364029742803,-0.2103762927146975,-0.20336814959161117,-0.203638980057799,6,0.3333333333333333
2016-02-29,mix,-0.02214253421556177,-0.023201879803494863,2.3033451994412135,2.052483768513743,-0.02329290686978336,-0.017354311028180528,-0.017552273172559807,6,0.3333333333333333
2016-03-31,mix,0.13452920359471388,0.13330013029081966,2.6132123947257475,2.3260801222764176,0.11837529327008789,0.11099033292873164,0.11071543039435472,6,0.3333333333333333
2016-04-29,mix,-0.014869154831973118,-0.015936379914238463,2.574356135019739,2.289010825736862,-0.019061939884801204,-0.011414223806501818,-0.01174529060349394,6,0.3333333333333333
2016-05-31,bear,0.0031095879363768945,0.002022885882779102,2.5823613218011343,2.293641233421774,0.004059561351962282,0.0017799843945536119,0.0013535139952918218,6,0.3333333333333333
2016-06-30,bear,0.032733959906654335,0.03161516478342219,2.6668922337734675,2.366155078970455,-0.004934123348351194,0.03822296711128016,0.03764724188633406,6,0.3333333333333333
2016-07-29,bear,0.00046718571919021737,-0.0006166537320055898,2.668138167739706,2.364695980610504,0.015856135901945567,-0.001349981174338771,-0.001688903474772463,6,0.3333333333333333
2016-08-31,bear,0.016134736549493996,0.015033923918231995,2.7111878741538358,2.4002466400727513,0.03866002066212437,0.019018221799253613,0.018813310354274027,6,0.3333333333333333
2016-09-30,mix,-0.001660652676249419,-0.00274218696918338,2.706685532754807,2.3936647150135175,-0.022389907548363897,-0.008042168216531774,-0.008180405646148858,6,0.3333333333333333
2016-10-31,mix,0.013215646135497673,0.012117995852184205,2.742456130955766,2.422671134101571,0.025510522441163364,0.013386264918724685,0.013311314345967773,6,0.3333333333333333
2016-11-30,mix,0.0071151644245101,0.006024122996383552,2.761969157254522,2.437265602993187,0.06046348655597655,0.00922253741500714,0.00908498006760916,6,0.3333333333333333
2016-12-30,mix,-0.032979643149357356,-0.03402724853594552,2.6708804000587367,2.3543321605720267,-0.06442055838876248,-0.036242258068097666,-0.03643805262811328,6,0.3333333333333333
2017-01-26,mix,-0.004673987631799648,-0.005752257478531808,2.658396738102846,2.340789435794428,0.023528125142556755,-0.0033888821805812923,-0.0035455085137007236,6,0.3333333333333333
2017-02-28,mix,0.02614356125869392,0.025031905733997162,2.72789669607535,2.399383856294371,0.019141011363472016,0.021351000130490013,0.02115753037801693,6,0.3333333333333333
2017-03-31,mix,0.007153651804214533,0.006062568681426628,2.7474111191969404,2.413930285716262,0.0009372076656404271,0.00855828469797347,0.008397655120574443,6,0.3333333333333333
2017-04-28,mix,-0.004954156854008221,-0.0060321231840830825,2.7338000135699922,2.3993691608750325,-0.004714346973390904,-0.00551403334408088,-0.005668850454690677,6,0.3333333333333333
2017-05-31,mix,-0.015697410941693853,-0.01676373874650705,2.690886431324576,2.3591467631056977,0.015446457928810498,-0.021310000466876956,-0.021479368678843258,6,0.3333333333333333
2017-06-30,mix,0.05756517651518889,0.05641948090729754,2.8457877837261023,2.4922485988642524,0.049790645841474745,0.045074394009206216,0.04485169448840054,6,0.3333333333333333
2017-07-31,mix,0.016676355278894196,0.015574955894008813,2.8932451518558557,2.5310652608684685,0.01938339663106614,0.010237028227165886,0.01007026874644712,6,0.3333333333333333
2017-08-31,mix,0.01909979623383392,0.017995771454580645,2.9485055447108306,2.576613732839686,0.02253153063252822,0.01866551796823226,0.018501795781529884,6,0.3333333333333333
2017-09-29,mix,0.029835770956100682,0.028720115537564705,3.0364764808056153,2.6506143769425177,0.003769662328991119,0.017957032420599987,0.017801428190906243,6,0.3333333333333333
2017-10-31,mix,0.05427144720753338,0.05312931980639202,3.201270453830574,2.7914397158585174,0.044367771571022674,0.025380788374533485,0.025207027972358853,6,0.3333333333333333
2017-11-30,bull,-0.02217386356464915,-0.02323317521245405,3.1302859195537924,2.7265857078449733,-0.00015449053314953165,-0.02065054263328479,-0.020847831819023055,6,0.3333333333333333
2017-12-29,mix,0.03352862554552648,0.03240896953451888,3.2352401040009457,2.8149515409837758,0.006179577688918858,0.012227062731329823,0.012028432461510974,6,0.3333333333333333
2018-01-31,bull,0.03203616984934752,0.03091813066534388,3.3388848054761406,2.9019845805445232,0.06079206520700953,0.015628713767250623,0.015353743466663072,6,0.3333333333333333
2018-02-28,bull,-0.02968264349978009,-0.03073382063598873,3.2397778781083595,2.812795506957663,-0.05899507916346958,-0.023286628430537835,-0.02344245437475867,6,0.3333333333333333
2018-03-30,mix,-0.019353968346470057,-0.020416334880761444,3.1770753196058563,2.755368531936514,-0.03110217062054721,-0.0007678921857144683,-0.0009489337943044962,6,0.3333333333333333
2018-04-27,mix,-0.03650784876125319,-0.03755163192509525,3.0610871343345756,2.651899947007244,-0.03632706750138137,-0.021772381290360555,-0.02191586286458347,6,0.3333333333333333
2018-05-31,mix,0.050472010802680316,0.04933399945764405,3.2155863572466563,2.7827287775546257,0.012110856969765216,0.012029845291826059,0.011849813097138728,6,0.3333333333333333
2018-06-29,mix,-0.05552395608677078,-0.05654713846767678,3.037044281553674,2.625373428052255,-0.07663392573485628,-0.04095437825828368,-0.041109817856816444,6,0.3333333333333333
2018-07-31,mix,-0.016396630358190303,-0.017462200675302242,2.987246989087583,2.5795286304040004,0.0019003214197725882,-0.0049154317702618565,-0.00505076259138082,6,0.3333333333333333
2018-08-31,mix,-0.06819048152291977,-0.0691999418346032,2.7835451784738083,2.4010253992193498,-0.05206675920932602,-0.041638276339678454,-0.041782213021727355,6,0.3333333333333333
2018-09-28,mix,0.007207746672134817,0.00611660494657329,2.8036082669706897,2.415711523053063,0.031297308385294986,0.0014902794651026807,0.0013571536854370958,6,0.3333333333333333
2018-10-31,mix,-0.09357898538816496,-0.09456094148732785,2.541249449921701,2.1872795670713785,-0.08288839486283994,-0.06437120816804939,-0.064529347531455,6,0.3333333333333333
2018-11-30,mix,0.021892305674555412,0.020785255676741388,2.5968832596746827,2.2327427321094695,0.005982263430763357,0.014570461397620388,0.014484181799092388,6,0.3333333333333333
2018-12-28,bear,-0.02327698979720635,-0.024335106391592753,2.536435634534699,2.17840870017853,-0.05107211861228167,-0.026812175557183262,-0.02695910931761547,6,0.3333333333333333
2019-01-31,bear,0.023879710115282837,0.022770507095991155,2.597004982213461,2.2280121709439142,0.06343439000296947,0.02649575682155533,0.026359968942816447,6,0.3333333333333333
2019-02-28,bear,0.04532447354759814,0.04419203870125488,2.7147128658327757,2.3264725710291345,0.14609325928362193,0.10232087740031606,0.10204759269671371,6,0.3333333333333333
2019-03-29,mix,0.03149711041154322,0.03037965520859731,2.8002184767035474,2.3971500055892587,0.055314945072314936,0.058184614631166344,0.057995004344052026,6,0.3333333333333333
2019-04-30,mix,-0.005790778162671551,-0.006867838152995409,2.784003032697943,2.3806867673224197,0.01055433909358694,-0.007663995189286275,-0.007823710655121774,6,0.3333333333333333
2019-05-31,mix,-0.02269549414414627,-0.023754240692156814,2.720818708172061,2.32413536083881,-0.0724269659877782,-0.03833760143545905,-0.03846418183144096,6,0.3333333333333333
2019-06-28,mix,0.029532322784628546,0.028416996101611858,2.801170804500254,2.3901803063273848,0.05394197844557902,0.033223023213189866,0.03310848018852042,6,0.3333333333333333
2019-07-31,mix,0.017526415088404235,0.016424094805391753,2.850265286753445,2.429436854280486,0.0025543792364413065,0.021426783450281463,0.021321199217902764,6,0.3333333333333333
2019-08-30,mix,0.03484861540922774,0.03372752940920121,2.949593085545788,2.5113757572310282,-0.009327158161726246,0.023172703794575363,0.02305397391229458,6,0.3333333333333333
2019-09-30,mix,0.004350514578756994,0.0032624681879633854,2.962425333265856,2.519569040747017,0.0039325337023559115,0.010317412587662615,0.01023121676421579,6,0.3333333333333333
2019-10-31,mix,0.027068856995398988,0.025956199066987207,3.0426148009715765,2.5849674763316646,0.018933928391664745,0.017818324556986728,0.017720894023312672,6,0.3333333333333333
2019-11-29,bull,-0.005661635544772081,-0.006738835439598523,3.025388624865346,2.567547805891951,-0.014943325429561782,0.00038863038497760106,0.00031184129652350734,6,0.3333333333333333
2019-12-31,mix,0.06596894258566467,0.06481414289786347,3.224970313358411,2.733961216280128,0.06997493386086195,0.058490703360082344,0.05835081677599896,6,0.3333333333333333
2020-01-23,bull,0.0412646837382571,0.040136646997540604,3.358047693404414,2.84369325252293,-0.022623982627468564,0.025158025227429087,0.02501583994980683,6,0.3333333333333333
2020-02-28,bull,0.04758142285055963,0.04644654297580475,3.5178283806566353,2.9757729733862424,-0.015947447252067426,0.027642349483682382,0.027501684772613277,6,0.3333333333333333
2020-03-31,mix,-0.07681962777605983,-0.07781973984596902,3.2475901138745336,2.7441990947566595,-0.06443930012037913,-0.053474749042807586,-0.053650109832338644,6,0.3333333333333333
2020-04-30,mix,0.09802408858292444,0.09683456248695954,3.5659321748780006,3.009932413474531,0.06142498077264791,0.06264604303301975,0.06248880673227153,6,0.3333333333333333
2020-05-29,mix,0.03454774608584401,0.03342698602758443,3.689127094215028,3.1105453822037177,-0.011642965748661305,0.01918749664965519,0.019058051516528396,6,0.3333333333333333
