factor_set,variant,t_date,regime,r_gross,r_net,pool_ret,pool_ret_net,nav_gross,nav_net
size,orig_all,2013-12-31,mix,-0.025599795115854834,-0.026655395337812693,-0.021577542493288214,-0.021679755824676405,1.6587745927359279,1.5220119960434757
size,orig_all,2014-01-30,mix,0.06740142166897752,0.06624507012883618,0.020549644715285195,0.020412563136531947,1.7705783585147086,1.6228377874583058
size,orig_all,2014-02-28,mix,-0.007219126328764774,-0.008294638941908627,-0.008652457547802167,-0.008741688175737838,1.757796329669614,1.6093769339500532
size,orig_all,2014-03-31,bear,-0.06581144084291214,-0.06682347844866565,-0.046968455278212785,-0.047063700884171444,1.642113220505674,1.5018327690884623
size,orig_all,2014-04-30,mix,-0.028413479070656198,-0.02946603113499624,-0.010651109754727417,-0.010761749849515057,1.5954550708831883,1.4575797179549441
size,orig_all,2014-05-30,mix,0.01994081971002699,0.018835883822007737,0.010972066353171942,0.010900420001249023,1.6272697528071183,1.4850345201836583
size,orig_all,2014-06-30,mix,0.047167137560659135,0.04603270649496838,0.029855351554867706,0.0297430066038169,1.7040234090860713,1.553394678386169
size,orig_all,2014-07-31,mix,0.012467640501746589,0.011370800557869654,0.02975079253876335,0.029605117373192602,1.725268560357117,1.571058019461754
size,orig_all,2014-08-29,mix,0.041127396885212684,0.039999508871920275,0.02411699292034302,0.02402748937687349,1.7962243651725034,1.633899568649516
size,orig_all,2014-09-30,mix,0.0948585144550468,0.09367241773105395,0.06537408988059136,0.06523603000575373,1.9666115400807267,1.7869508915746422
size,orig_all,2014-10-31,mix,0.005489511599601039,0.004400231295368151,0.0039532578122177,0.0038716791796542527,1.977407276941909,1.794813888811035
size,orig_all,2014-11-28,mix,0.06400223780837387,0.06284956871741465,0.05510004896454472,0.054973485336168304,2.103965767724754,1.9076171676508344
size,orig_all,2014-12-31,mix,0.003953124208542941,0.00286550832398369,0.04643606509379176,0.04616113294401014,2.112283005735092,1.9130834605237121
size,orig_all,2015-01-30,bull,0.049274361584534,0.048137647692817254,0.042337215328560905,0.04215705990687879,2.216364402328549,2.0051747981533583
size,orig_all,2015-02-27,bull,0.06839453491807901,0.06723710750525114,0.06362393436501676,0.06352718806553659,2.3679516148347965,2.139996951623616
size,orig_all,2015-03-31,bull,0.16893075119041878,0.16766440954329576,0.15763540268325477,0.15739714672382754,2.767971459911404,2.4987982769420425
size,orig_all,2015-04-30,bull,0.14841623502342707,0.14717211743548497,0.12464922385342292,0.12440671931297409,3.1787833626437534,2.866551710403744
size,orig_all,2015-05-29,bull,0.1744666320051309,0.17319429315379198,0.18405085140015026,0.18370946259865217,3.7333749897981536,3.363022107675914
size,orig_all,2015-06-30,bull,-0.137612563655146,-0.13854681671118618,-0.1258220986254803,-0.12607710826044882,3.2196156863660255,2.897086100128072
size,orig_all,2015-07-31,bull,-0.16347433147301524,-0.1643805676139195,-0.1235450734718402,-0.1237625405382976,2.6932911644373063,2.420861442562623
size,orig_all,2015-08-31,bull,-0.1306736350207224,-0.13161540524944992,-0.11215936850078032,-0.11232829966565905,2.341349017811089,2.1022387827469755
size,orig_all,2015-09-30,bull,0.0050008317245632495,0.003912080823528452,-0.0014172930416975833,-0.0015572268760054575,2.353057710257634,2.110462910775438
size,orig_all,2015-10-30,bull,0.1528698724785852,0.1516209301167335,0.13501492733527548,0.13477875695897423,2.7127693423594708,2.4304532602840783
size,orig_all,2015-11-30,bull,0.07471751975910625,0.0735532424460339,0.0607732993011521,0.06059400180792407,2.9154607392991125,2.6092209781915066
size,orig_all,2015-12-31,bull,0.041691817161740224,0.04056331769314836,0.036721137036149855,0.036543834172840794,3.037011595384203,2.715059637661516
size,orig_all,2016-01-29,mix,-0.22828900499233049,-0.22912502523692213,-0.21494404002598402,-0.21517872193554188,2.343695240123773,2.0929715296625724
size,orig_all,2016-02-29,mix,-0.01790513943804026,-0.01896907553698235,-0.018570068043752667,-0.018773240461129048,2.3017310500490855,2.0532697946196494
size,orig_all,2016-03-31,mix,0.13271122191521043,0.13148411809146898,0.1175836791983432,0.11732990051177805,2.60719659022128,2.323242162769066
size,orig_all,2016-04-29,mix,-0.010334524763135977,-0.011406662361309272,-0.011079605236365033,-0.011365620184788816,2.5802524524972745,2.2967417238348014
size,orig_all,2016-05-31,bear,0.004030771107977165,0.0029430711059434955,0.0020385848953040258,0.001640212746239822,2.590652859534088,2.3035011980400344
size,orig_all,2016-06-30,bear,0.03553123086175907,0.03440940536165882,0.04193716676296128,0.04136826906990865,2.6827019443688696,2.3827633045144605
size,orig_all,2016-07-29,bear,0.0014134791974595386,0.0003286145949956687,-0.002838111572152985,-0.0031195491966673483,2.6864938877602196,2.383546315312744
size,orig_all,2016-08-31,bear,0.021304407220600882,0.02019799411277856,0.01928041934031497,0.01907024448386041,2.7437280475407184,2.431689169756966
size,orig_all,2016-09-30,mix,-0.0015773730237631882,-0.0026589975363207063,-0.008136910166399816,-0.008270861291299392,2.7394001649339854,2.425223314245484
size,orig_all,2016-10-31,mix,0.014795391656719656,0.013696029982424918,0.013551780901900533,0.013486296315494029,2.779930663278666,2.458439245471466
size,orig_all,2016-11-30,mix,0.010825036038546532,0.009729975582837946,0.008464324288340227,0.008314535413868507,2.8100235128933178,2.482359799301794
size,orig_all,2016-12-30,mix,-0.030270906573239175,-0.03132144642445145,-0.03725289576235627,-0.0374336982236374,2.724961553665919,2.404608699841751
size,orig_all,2017-01-26,mix,-0.006382828759618618,-0.007459247361795707,-0.0044962161703734375,-0.00464856342574993,2.707568590692325,2.386672128741305
size,orig_all,2017-02-28,mix,0.02950329629595712,0.028388001058303303,0.022934710597269002,0.02273911486397684,2.7874507890651476,2.454424979657836
size,orig_all,2017-03-31,mix,0.005995335701200903,0.004905507420857935,0.0097743698106848,0.009624396725674611,2.8041624922961703,2.4664651796094867
size,orig_all,2017-04-28,mix,-0.006889968236764281,-0.007965837437841072,-0.005363165759616779,-0.005511670186450601,2.784841901793524,2.446817718942622
size,orig_all,2017-05-31,mix,-0.02316890450737619,-0.024227138194159892,-0.023147619464504648,-0.02329396406112416,2.72032016570273,2.3875383279298803
size,orig_all,2017-06-30,mix,0.05981749197137045,0.0586693563550682,0.04774818463369475,0.04755373301668997,2.8830428953742104,2.527613664902582
size,orig_all,2017-07-31,mix,0.020872504386633586,0.01976655917354808,0.00946602149729603,0.009328996566141612,2.9432192208547616,2.5775758899777474
size,orig_all,2017-08-31,mix,0.021286371059992825,0.02017997749134448,0.020061139031662057,0.01992871755821457,3.005869677300779,2.6295913134197306
size,orig_all,2017-09-29,mix,0.03012383841440026,0.029007870922784562,0.019587318436885413,0.019445460602516285,3.096418009754533,2.705870158819086
size,orig_all,2017-10-31,mix,0.04883044925878415,0.04769421627208703,0.028001011236028675,0.027861830355285777,3.2476174922638372,2.83492451537799
size,orig_all,2017-11-30,bull,-0.02029341134265546,-0.021354760147034302,-0.02274465557157161,-0.02290645184234741,3.181712254609724,2.7743853823171456
size,orig_all,2017-12-29,mix,0.032932083648278924,0.031813073890993415,0.01390424055478349,0.013732167010280572,3.2864926687232856,2.862647109486893
size,orig_all,2018-01-31,bull,0.035228612858716375,0.034107115194786264,0.015540659932270712,0.01531157582606979,3.4022712466127483,2.9602837442121843
size,orig_all,2018-02-28,bull,-0.03424616888129036,-0.035292402198335626,-0.024443135052207052,-0.02456129841684962,3.2857564909212895,2.8558082196902532
size,orig_all,2018-03-30,mix,-0.018723593944745442,-0.019786643384638647,0.00010030401671237299,-5.217868193574393e-05,3.2242353205839676,2.7993013608723225
size,orig_all,2018-04-27,mix,-0.03346642149327428,-0.03451349953665661,-0.023744608157711854,-0.023868471154531945,3.1163317023518022,2.7026876746508934
size,orig_all,2018-05-31,mix,0.055401640275913676,0.05425828849894798,0.01417847973920959,0.014028615634869901,3.2889815903059225,2.8493308822246526
size,orig_all,2018-06-29,mix,-0.05135136317740241,-0.05237906586729357,-0.044275545019274026,-0.04440335642452886,3.1200879021783328,2.700085592266894
size,orig_all,2018-07-31,mix,-0.018880504781195163,-0.019943384234348827,-0.007025760605995757,-0.007132210974303721,3.0611790676235056,2.6462367478346858
size,orig_all,2018-08-31,mix,-0.06638230066571965,-0.06739371983999842,-0.04585580463012466,-0.04597594361868884,2.857970958364915,2.4678970098208066
size,orig_all,2018-09-28,mix,0.0046277245130435804,0.0035393778114876095,0.0009692395219123337,0.0008514336401481692,2.871196860626507,2.476631829738403
size,orig_all,2018-10-31,mix,-0.09562880606816491,-0.09660854152825771,-0.07112811250795836,-0.07126755399143259,2.5966277328581304,2.237368040764916
size,orig_all,2018-11-30,mix,0.022062883981545888,0.020955649190566028,0.01571439000788445,0.015641251558125457,2.653916829271444,2.2842535405373696
size,orig_all,2018-12-28,bear,-0.025361494071462834,-0.026417352452885345,-0.029387176808939625,-0.02951912571270221,2.586609533339721,2.2239096096652426
size,orig_all,2019-01-31,bear,0.021985752452194515,0.020878601220371218,0.028822596872618313,0.028683456658904927,2.6434780902302144,2.2703417315555945
size,orig_all,2019-02-28,bear,0.05340217066451417,0.05226098497962761,0.11060678698667335,0.11036273801869756,2.7846455583525924,2.3889920266870432
size,orig_all,2019-03-29,mix,0.034680013495469786,0.03355911014751656,0.06383729705612769,0.06366912876136688,2.8812171038963608,2.4691644732521727
size,orig_all,2019-04-30,mix,-0.0057941574800024695,-0.006871213809399146,-0.007557576772992376,-0.0076997552769811906,2.8645228782623087,2.4521983162258847
size,orig_all,2019-05-31,mix,-0.026220142514336423,-0.02727507069327928,-0.040852634581701554,-0.04095704104644149,2.7894146801586936,2.3853144337968835
size,orig_all,2019-06-28,mix,0.028231310631306558,0.02711739337812258,0.03601024678595385,0.035897002755459484,2.8681635124737803,2.4499979436286674
size,orig_all,2019-07-31,mix,0.02264808471272746,0.02154021595428879,0.023609983873371175,0.0235091696889711,2.9331219226742404,2.502771428421992
size,orig_all,2019-08-30,mix,0.03423562482419461,0.033115202897301854,0.02731294078145174,0.027203443217545864,3.033539184382536,2.5856512120797563
size,orig_all,2019-09-30,mix,0.002196246310209584,0.001110533710040329,0.011253418787654894,0.011176825523375955,3.0402015836231127,2.5885226649131776
size,orig_all,2019-10-31,mix,0.03266079919125784,0.03154208332546715,0.01993414655323994,0.01985395424570857,3.1394969970467708,2.6701700624997295
size,orig_all,2019-11-29,bull,-0.006237973585965579,-0.007314549114580737,0.00021662080043335815,0.00015503180455689325,3.1199128977059747,2.650638972433292
size,orig_all,2019-12-31,mix,0.06890496049849491,0.06774698012462155,0.06296835054615593,0.06285344066732623,3.334890372681149,2.8302117582162776
size,orig_all,2020-01-23,bull,0.04826752259195042,0.047131899442475866,0.029467335305624388,0.0293299065458259,3.4958572690862146,2.96360501420544
size,orig_all,2020-02-28,bull,0.060474648752932826,0.05932580121678388,0.03188690656995332,0.03175523778641076,3.7072680095245905,3.1394232561632562
size,orig_all,2020-03-31,mix,-0.08126480773371174,-0.08226010419200014,-0.05808331913518483,-0.05825189498057293,3.4059975875132347,2.8811739720084786
size,orig_all,2020-04-30,mix,0.09741462718565876,0.09622576133954097,0.06846017178525068,0.06832170696404294,3.7377915726960897,3.1584171310166638
size,orig_all,2020-05-29,mix,0.03621654131371723,0.03509397339396059,0.02351498763845905,0.023399373099119547,3.8731614556107017,3.2692585377795917
size,orig_all,2020-06-30,mix,0.1602967979742097,0.1590398097764043,0.10071918129383609,0.10052305001747475,4.494016834982226,3.7892007937379435
size,orig_all,2020-07-31,mix,0.12490310110421311,0.12368445607801704,0.12303382724757772,0.12284775467778908,5.055333474086047,4.257866032881812
size,orig_all,2020-08-31,bull,-0.024370709492428626,-0.025427641223811803,0.02075153118408629,0.02064635554316574,4.932131410601746,4.149598543018638
size,orig_all,2020-09-30,bull,-0.0570050541079292,-0.0580266319659789,-0.03616581117883243,-0.03627305977845552,4.650974992672976,3.9088113155563335
size,orig_all,2020-10-30,mix,0.030515088435260473,0.02939869708945575,0.023072157432295095,0.02299044397639327,4.792899905884577,4.023725275402211
size,orig_all,2020-11-30,mix,-0.017136427903652374,-0.018201196773423356,0.021797373791828334,0.021691124058212052,4.710766722197964,3.9504886599024185
size,orig_all,2020-12-31,bull,0.13875470828453848,0.1375210573505634,0.08203904462368038,0.08182945386959961,5.364407784533054,4.49376403746361
size,orig_all,2021-01-29,bull,0.047741060698566255,0.04660600788280944,0.030599831237309458,0.030473978640400468,5.620510302186307,4.703200439617124
size,orig_all,2021-02-26,bull,-0.051895003892874665,-0.052922117638657395,-0.021520689344879253,-0.021654737006384317,5.328833898174406,4.454297112673522
size,orig_all,2021-03-31,bull,-0.0548309750980451,-0.05585490820835559,-0.03543161619900585,-0.03556175712949505,5.036648739401986,4.205502756312399
size,orig_all,2021-04-30,bull,0.07227490750747016,0.07111327635767051,0.04553582444195704,0.045370927712326425,5.400672061189882,4.504569836044987
size,orig_all,2021-05-31,bull,0.07577284208520364,0.0746074215062782,0.04165292644514068,0.041489196711825604,5.809896332436394,4.840644176507262
size,orig_all,2021-06-30,bull,0.04904503415341053,0.04790856869974447,0.028701910156957364,0.028532751244678023,6.094842896488512,5.072552510588478
size,orig_all,2021-07-30,bull,0.029048342395873204,0.027933540024944303,-0.004029578198556989,-0.004284253703904395,6.271887979794766,5.214246859171633
size,orig_all,2021-08-31,mix,0.052568332324713446,0.05142804996469508,0.015413417002206609,0.015222770799576457,6.601590671419993,5.482405407173366
size,orig_all,2021-09-30,mix,-0.05207061426593287,-0.053097537767144765,-0.018630768828593148,-0.01883562889646484,6.2578417900269026,5.19130317901118
size,orig_all,2021-10-29,mix,0.0689512442615068,0.06779321374689018,0.016138751474429832,0.01600093375347611,6.689327767840912,5.543238305050795
size,orig_all,2021-11-30,mix,0.011294329825256291,0.010198760967945697,0.021788091660690092,0.021637652707622523,6.764879241960154,5.599772467512368
size,orig_all,2021-12-31,mix,-0.06996026167630985,-0.07096780472616049,-0.009859308105349858,-0.01003284848605357,6.291606519983985,5.202368908527021
size,orig_all,2022-01-28,mix,-0.12210549930818469,-0.12305655168393415,-0.08576638566545183,-0.08595694566171919,5.52336676441071,4.562183330055973
size,orig_all,2022-02-28,mix,0.052352060977470215,0.05121201291141131,0.010147373181680729,0.009999932832651881,5.812526398062071,4.795821921659025
size,orig_all,2022-03-31,mix,-0.10215351731028338,-0.10312618433319731,-0.07064761203851769,-0.07085969085703636,5.218756382041158,4.301247106136827
size,orig_all,2022-04-29,mix,-0.10694834525478353,-0.10791581788075744,-0.059133747190866906,-0.059360961565918524,4.660619022694015,3.8370745067708305
size,orig_all,2022-05-31,mix,0.09217052372936867,0.0909873389953284,0.04597563216327553,0.04579753706841583,5.09019071891878,4.186199705668721
size,orig_all,2022-06-30,bear,0.11902043079715068,0.11780815866378713,0.087203712565746,0.086964341328581,5.696027411124152,4.679368184792441
size,orig_all,2022-07-29,mix,0.0015394481179536255,0.0004544470491592012,-0.022583352397960194,-0.022749778912280583,5.704796149802019,4.68149470985595
size,orig_all,2022-08-31,mix,-0.03857685787991516,-0.03961839961721192,-0.028500095115040418,-0.028681922375061508,5.4847230394972195,4.496021381635013
size,orig_all,2022-09-30,mix,-0.056238372293997495,-0.057260780724012306,-0.050720653848190585,-0.05089428910797755,5.176271143272509,4.23857568717074
size,orig_all,2022-10-31,bear,-0.02921260589238846,-0.03026429223600502,-0.023433839364576478,-0.02362569981202811,5.025058774371947,4.110298193909779
size,orig_all,2022-11-30,bear,0.03773117355020659,0.036606964778860496,0.03247338291925748,0.03224650284365427,5.214660139087763,4.260763735124848
size,orig_all,2022-12-30,bear,-0.0351516901214679,-0.036196942457169645,-0.010654438127983015,-0.010791377008057657,5.0313560217897795,4.106537115380939
size,orig_all,2023-01-31,bear,0.05827585017289658,0.05712938466854256,0.05378538732674248,0.05364402846444705,5.324562571482102,4.341141053901183
