factor_set,variant,t_date,regime,r_gross,r_net,pool_ret,pool_ret_net,nav_gross,nav_net
size_growth,orig_all,2011-06-30,mix,0.0,-0.00024999999999997247,0.02822429688888853,0.028123434622672416,1.0,0.99975
size_growth,orig_all,2011-07-29,mix,0.005216180886690331,0.004964876841468735,0.005629213832852768,0.005416395121179418,1.0052161808866904,1.0047136356222583
size_growth,orig_all,2011-08-31,mix,-0.020001211344644224,-0.020246211041808126,-0.02136265906164244,-0.021472411001218772,0.9851106396057195,0.9843719913188678
size_growth,orig_all,2011-09-30,mix,-0.09795767968844399,-0.09818319026852196,-0.09413103955965059,-0.09424869384276235,0.8886114871135442,0.8877232088002035
size_growth,orig_all,2011-10-31,mix,0.03152732194880042,0.03126944011831312,0.03039294221952365,0.03028342852387933,0.9166270275551752,0.9154818165194183
size_growth,orig_all,2011-11-30,bear,-0.02641049296975021,-0.02665389034650767,-0.02821497926636622,-0.02830992991954684,0.8924184558880462,0.8910806645676881
size_growth,orig_all,2011-12-30,bear,-0.0660627197655691,-0.0670744851524897,-0.07068170435771402,-0.07077332622258525,0.8334628655230923,0.831311887762472
size_growth,orig_all,2012-01-31,bear,-0.015195708394047125,-0.016262579709953595,-0.01598153318766727,-0.016124602204232064,0.8207978068613365,0.8177926119239028
size_growth,orig_all,2012-02-29,bear,0.055171120139830054,0.05402801809301194,0.06817768510678687,0.06797037792033733,0.8660821412741925,0.8619763259572589
size_growth,orig_all,2012-03-30,mix,-0.030142441825030203,-0.03119312084638648,-0.04263375151952103,-0.04270909401521572,0.8399763107151376,0.83508859425495
size_growth,orig_all,2012-04-27,bear,0.03474059693969308,0.03361962795967499,0.043310535226748374,0.043212364973622686,0.8691575891645825,0.8631639621071694
size_growth,orig_all,2012-05-31,bear,0.014354732454691587,0.013255848161199069,0.020154867833780114,0.020026659124000146,0.8816341138180048,0.874605932527081
size_growth,orig_all,2012-06-29,mix,-0.00900107647649177,-0.01007465864364221,-0.02295187395251481,-0.023100475157194378,0.8736984577352449,0.8657945763091662
size_growth,orig_all,2012-07-31,mix,-0.022558534207837284,-0.023617429129112133,-0.03843658027998883,-0.03857018895384978,0.8539891011890898,0.8453467342628148
size_growth,orig_all,2012-08-31,bear,-0.021415680757715837,-0.022475813770228337,-0.026054192560874604,-0.026187380209050093,0.8357003432274556,0.8263468784922531
size_growth,orig_all,2012-09-28,bear,0.017693357669578233,0.016590856532102682,0.024671910380258722,0.02447486659798148,0.8504866883047681,0.8400566809990689
size_growth,orig_all,2012-10-31,mix,0.0028921746085444574,0.0018057080860518493,-0.004343131942970209,-0.004421378238332552,0.8529464443095882,0.8415735781406908
size_growth,orig_all,2012-11-30,mix,-0.04419452004637638,-0.04522997598299283,-0.0639138700052548,-0.06404768109378844,0.8152508855780627,0.803509225413466
size_growth,orig_all,2012-12-31,mix,0.07128998149508939,0.07012941734846967,0.12332539549674634,0.12314146807446469,0.873370106124778,0.8598588592258326
size_growth,orig_all,2013-01-31,mix,0.037132745445554526,0.036009184971321995,0.04673731595160983,0.04661316656303738,0.9058007359552663,0.8908216759369255
size_growth,orig_all,2013-02-28,mix,0.02315643966654697,0.022048020190241546,0.021971171556740825,0.02190461092326723,0.9267758560473283,0.9104625302338877
size_growth,orig_all,2013-03-29,mix,0.000913061806127824,-0.00017126067749539953,-0.019546174645079142,-0.01966862056508023,0.9276220596843266,0.9103066038041256
size_growth,orig_all,2013-04-26,mix,-2.240081199080789e-05,-0.0011057098777778052,-0.00655063039346633,-0.006678946141990605,0.9276012801969692,0.9093000688004931
size_growth,orig_all,2013-05-31,mix,0.09671439084337774,0.09552628358663062,0.0914210481327534,0.09128212244759148,1.0173136729567562,0.9961621250380717
size_growth,orig_all,2013-06-28,mix,-0.07152925529000417,-0.07253509859677332,-0.08408380526123668,-0.08421921556708012,0.9445459835338206,0.9239054070800639
size_growth,orig_all,2013-07-31,mix,0.05360238887343164,0.052460986285485456,0.03738589827812011,0.03720095210037222,0.9951759046520383,0.972374395969977
size_growth,orig_all,2013-08-30,mix,0.02608078097479083,0.024969193462068162,0.027359020413827147,0.027237982819450668,1.0211308694526575,0.996653800380513
size_growth,orig_all,2013-09-30,mix,0.08821039654378071,0.08703150194752474,0.05463742235011694,0.054414955679902954,1.1112052283701719,1.0833940775493376
size_growth,orig_all,2013-10-31,mix,-0.07256046373368612,-0.07356518989797456,-0.040675938878528384,-0.040805387189617015,1.0305756616963357,1.0036939865000796
size_growth,orig_all,2013-11-29,mix,0.051988147766182234,0.05084849393943558,0.03724984175571312,0.037177700908267663,1.084153381480836,1.0547303140896769
size_growth,orig_all,2013-12-31,mix,-0.025599795115854834,-0.026655395337812693,-0.021935955387137565,-0.022041759911752834,1.0563992770407653,1.0266160605928412
size_growth,orig_all,2014-01-30,mix,0.06740142166897752,0.06624507012883618,0.017575758638816965,0.01743436303169066,1.127602090163393,1.0946243135222034
size_growth,orig_all,2014-02-28,mix,-0.007219126328764774,-0.008294638941908627,-0.007304126136538434,-0.007397914048143606,1.1194617882259243,1.085544800064502
size_growth,orig_all,2014-03-31,bear,-0.06581144084291214,-0.06682347844866565,-0.044704054224358705,-0.044805159833930075,1.0457883949741933,1.0130049205123308
size_growth,orig_all,2014-04-30,mix,-0.028413479070656198,-0.02946603113499624,-0.009847006626008991,-0.009970027977387441,1.0160739083012589,0.9831556859846101
size_growth,orig_all,2014-05-30,mix,0.01994081971002699,0.018835883822007737,0.010759706619964995,0.010667946142298268,1.0363352549187568,1.0016742922647626
size_growth,orig_all,2014-06-30,mix,0.04693914713032162,0.045804963054263625,0.028625519116838312,0.02847730821396377,1.0849799479257276,1.0475559462143558
size_growth,orig_all,2014-07-31,mix,0.01253591803992217,0.01143900412871246,0.030864372716142358,0.030695769744188972,1.0985811676278836,1.059538943008159
size_growth,orig_all,2014-08-29,mix,0.040929253261721296,0.03980157990402122,0.022657349808460823,0.022551473915330078,1.1435452744662828,1.1017102669097205
size_growth,orig_all,2014-09-30,mix,0.09471105924060337,0.09352512225975929,0.062049196164170164,0.06189156005492702,1.251851658700571,1.2047478543172843
size_growth,orig_all,2014-10-31,mix,0.00549980970591912,0.004410518245404393,0.005218449533608546,0.005126694750012151,1.2587366046034634,1.2100614167098624
size_growth,orig_all,2014-11-28,mix,0.06366771237460304,0.06251540568619718,0.05477452141938965,0.054633413331684366,1.338877484700741,1.285708897080694
size_growth,orig_all,2014-12-31,mix,0.0034838426231844906,0.0023967351270093307,0.04933567315495132,0.04904918507755385,1.3435419231491634,1.2887904007574358
size_growth,orig_all,2015-01-30,bull,0.0476400523643997,0.04650510897433824,0.0388661690125849,0.03868801428321733,1.4075483307217558,1.3487257387897413
size_growth,orig_all,2015-02-27,bull,0.06715343851532245,0.06599735562359754,0.06004149935412384,0.05993267172481098,1.502070041006224,1.4377380710113472
size_growth,orig_all,2015-03-31,bull,0.16607669040983425,0.1648134406618904,0.14806265729246493,0.14780573865087554,1.7515288621803018,1.6746966292653167
size_growth,orig_all,2015-04-30,bull,0.1506352902926416,0.14938876872815787,0.12047294705564458,0.12021298570606209,2.0153709207907715,1.9248774967044586
size_growth,orig_all,2015-05-29,bull,0.15496556716315654,0.15371435446539627,0.1702299269876139,0.1698572790057835,2.3276840185752463,2.2207587985353525
size_growth,orig_all,2015-06-30,bull,-0.13244709614727168,-0.13338694512644544,-0.11845862088991652,-0.11872489174419254,2.019389029566543,1.9245385665360466
size_growth,orig_all,2015-07-31,bull,-0.16326382913070026,-0.16417029331580868,-0.11759315101411079,-0.11782324458215065,1.6896958440949803,1.6085865055702377
size_growth,orig_all,2015-08-31,bull,-0.13028569009557012,-0.13122788059796653,-0.10672464407124585,-0.10690928716931292,1.469552654995449,1.3974951076857665
