factor_set,variant,t_date,regime,r_gross,r_net,pool_ret,pool_ret_net,nav_gross,nav_net
size_growth,orig_all,2021-12-31,mix,-0.06996026167630985,-0.07096780472616049,-0.009859308105349858,-0.01003284848605357,4.048411248627857,3.5454672058533787
size_growth,orig_all,2022-01-28,mix,-0.12210549930818469,-0.12305655168393415,-0.08576638566545183,-0.08595694566171919,3.554077971709281,3.109174237392589
size_growth,orig_all,2022-02-28,mix,0.052352060977470215,0.05121201291141131,0.010147373181680729,0.009999932832651881,3.7401412784028887,3.268401308581766
size_growth,orig_all,2022-03-31,mix,-0.10215351731028338,-0.10312618433319731,-0.07064761203851769,-0.07085969085703636,3.3580726915766537,2.9313435527580993
size_growth,orig_all,2022-04-29,mix,-0.10694834525478353,-0.10791581788075744,-0.059133747190866906,-0.059360961565918524,2.9989323739672535,2.6150052157727237
size_growth,orig_all,2022-05-31,mix,0.09217052372936867,0.0909873389953284,0.04597563216327553,0.04579753706841583,3.275345541504774,2.8529375818147886
size_growth,orig_all,2022-06-30,bear,0.11902043079715068,0.11780815866378713,0.087203712565746,0.086964341328581,3.6651785788641993,3.1890369051111063
size_growth,orig_all,2022-07-29,mix,0.0015394481179536255,0.0004544470491592012,-0.022583352397960194,-0.022749778912280583,3.670820931129396,3.190486153522294
size_growth,orig_all,2022-08-31,mix,-0.03857685787991516,-0.03961839961721192,-0.028500095115040418,-0.028681922375061508,3.5292121937665994,3.0640841981188665
size_growth,orig_all,2022-09-30,mix,-0.056238372293997495,-0.057260780724012306,-0.050720653848190585,-0.05089428910797755,3.3307350445090376,2.888632344730471
size_growth,orig_all,2022-10-31,bear,-0.02921260589238846,-0.03026429223600502,-0.023433839364576478,-0.02362569981202811,3.233435594321828,2.801209931287172
size_growth,orig_all,2022-11-30,bear,0.03773117355020659,0.036606964778860496,0.03247338291925748,0.03224650284365427,3.3554369138946,2.9037537245799956
size_growth,orig_all,2022-12-30,bear,-0.0351516901214679,-0.036196942457169645,-0.010654438127983015,-0.010791377008057657,3.2374876352752424,2.7986467181015815
size_growth,orig_all,2023-01-31,bear,0.05827585017289658,0.05712938466854256,0.05378538732674248,0.05364402846444705,3.4261549796451476,2.958531683011361
size_growth,orig_all,2023-02-28,mix,0.012251671006392469,0.011155065029468947,-0.012551505979432267,-0.012702617531746285,3.468131103272673,2.9915342963270968
size_growth,orig_all,2023-03-31,mix,-0.01007072591479244,-0.011143149295051336,-0.008717006651232168,-0.008896720877029085,3.4332045054950475,2.9581991830418577
