t_date,phase,n_test,n_rounds,valid_ic,ic_model,ic_base_ret12,ic_base_sharpe,top20_ret,bot20_ret,pool_ret,bench_ret6m,top20_excess_hs300,top20_excess_pool,train_rows,train_label_end_max
2016-07-29,dev,363,4,0.012188404188137278,-0.04173559074687374,0.36231969804106956,0.29983577447163584,0.006627463084097935,0.005446979668031224,2.1281883248474076e-05,0.06003938912523066,-0.05341192604113272,0.006606181200849461,14881,2016-07-08
2016-08-31,dev,374,6,0.012264236579660713,0.10132383761170467,0.3615040029667626,0.23738670413327406,0.02368392361180095,0.0053766386154398054,0.0054009032671020266,0.03873406827465886,-0.015050144662857912,0.018283020344698923,15147,2016-08-05
2016-09-30,dev,382,5,0.022129896258253536,0.11235743509220215,0.2176506367006568,0.11301897619173965,0.03194921747889901,0.02184762895443913,0.02461143095062719,0.08031297596122067,-0.048363758482321655,0.007337786528271821,15422,2016-08-29
2016-10-31,dev,387,6,0.0197056855600353,0.06990591410206941,0.25461212383442755,0.22835794814843344,-0.014940162598785443,-0.022405561896819817,-0.034823243940532767,0.00675453304550766,-0.021694695644293105,0.019883081341747322,15702,2016-10-10
2016-11-30,dev,398,3,0.01677258678213757,0.010057902176925619,0.25038963125479574,0.19227641398218528,-0.0032315944696387363,-0.022038981684321883,-0.018052794786366063,0.010788295424450034,-0.01401988989408877,0.014821200316727326,15998,2016-11-07
2016-12-30,dev,409,1,0.01807706998054742,0.024918608071260704,0.08522388960607814,0.059163617740017466,0.07515332062089791,0.05016079640841786,0.04256002262686461,0.10897860203421006,-0.03382528141331215,0.0325932979940333,16311,2016-12-06
2017-01-26,dev,423,7,0.035861732750174444,0.03140534899198288,0.12377429861212724,0.11837195261551378,0.049858162929991366,0.04364175688883684,0.044262648175784014,0.09433963377972776,-0.044481470849736394,0.005595514754207352,16659,2017-01-04
2017-02-28,dev,430,6,0.023392068940832494,0.15562531651770348,0.10858976471336729,0.10993453748539272,0.06681792789589786,0.03010328265743532,0.054007290457617985,0.11048711049840554,-0.04366918260250768,0.01281063743827987,17022,2017-02-09
2017-03-31,dev,434,6,0.020591201660645604,0.16914572677408923,0.1827977446178764,0.17798602428226823,0.09172510017590015,0.05673552489505199,0.07552895119814153,0.12330912262163185,-0.031584022445731705,0.016196148977758618,17396,2017-03-14
2017-04-28,dev,443,6,0.02495391037175453,0.17349082899734034,0.20818951188562151,0.20592721256643715,0.1365446911503904,0.08630584454597422,0.09437519045683047,0.1620409953854245,-0.0254963042350341,0.042169500693559916,17778,2017-04-13
2017-05-31,dev,451,6,0.03542040763777203,0.22055314631145848,0.24939507112658257,0.23145785504516345,0.12327312678976801,0.08023209934248211,0.10012731775172462,0.14693126169341397,-0.02365813490364596,0.02314580903804339,18165,2017-05-08
2017-06-30,dev,461,1,-0.0011581270833903184,0.15960672318642874,0.3759105385465348,0.29819666328201655,0.0945319475764185,0.07578646622248916,0.07491255924425756,0.11470580053768975,-0.02017385296127125,0.01961938833216094,18563,2017-06-09
2017-07-31,dev,471,2,0.023450201587907726,-0.012616761600822212,0.38976630834966103,0.37394817174712486,0.0823532055840614,0.08406806406800897,0.0710231226649722,0.1439390797921707,-0.06158587420810929,0.011330082919089199,18972,2017-07-11
2017-08-31,dev,478,3,0.00915221759556349,0.03287147724980847,0.4096928755676324,0.36647739024997633,0.0617726115532193,0.05023185877871611,0.050757544167785565,0.07994912734985782,-0.018176515796638516,0.011015067385433737,19395,2017-08-04
2017-09-29,dev,486,1,0.01759203678051765,-0.012279149234623542,0.27866236067416045,0.33734079839345965,0.01778904962881579,0.012800544071069533,0.001472993927063284,0.016195486460188535,0.0015935631686272538,0.016316055701752506,19825,2017-08-30
2017-10-31,dev,489,6,0.014552569837321639,-0.05845634740181925,0.10170681769231134,0.18467704692256068,-0.02102460554767747,-0.010608315766452145,-0.019695522366995177,-0.03371911874007605,0.012694513192398577,-0.0013290831806822938,20259,2017-10-09
2017-11-30,dev,500,6,0.029436653151402464,0.050286908168062715,0.1416880689092932,0.1790574202296809,0.004095671811809314,-0.011079470600536066,-0.012350507827745733,-0.0565345489464939,0.06063022075830322,0.016446179639555046,20702,2017-11-02
2017-12-29,dev,516,12,0.033330536285385744,-0.18194255992933517,-0.056447409264768066,0.18849040066067105,-0.07806189890167341,-0.042693897305763596,-0.07099331905418087,-0.1397567017419381,0.0616948028402647,-0.00706857984749254,21153,2017-11-30
2018-01-31,dev,529,12,0.04345357647014771,-0.31628591948375656,-0.2959653017135312,0.035364226492913584,-0.14633094242625783,-0.07985111055744322,-0.10881040691504379,-0.20542323380416616,0.059092291377908335,-0.03752053551121404,21614,2018-01-02
2018-02-28,dev,533,12,0.058245789377654976,-0.15913164004072058,-0.12009573214788184,0.17075754292872178,-0.11793224952621614,-0.07332561809295018,-0.09636314939699102,-0.1671490654486656,0.04921681592244945,-0.021569100129225124,22085,2018-01-31
2018-03-30,dev,541,14,0.057008201030589456,-0.16499668239381135,0.039360135148826525,0.2960121662845551,-0.15160877124052685,-0.09664918669863772,-0.13180818063634162,-0.15642101137412412,0.0048122401335972675,-0.019800590604185236,22563,2018-03-12
2018-04-27,dev,545,12,0.05288619547100299,-0.14095603758766911,0.11233126347305847,0.3173469811354323,-0.1311251338514848,-0.08701153448957027,-0.11972932448485224,-0.12420715397389903,-0.006917979877585773,-0.011395809366632564,23049,2018-04-12
2018-05-31,dev,551,12,0.052231221680257324,-0.30377912881164604,-0.16693159700527785,0.19078233610467493,-0.16209103981594455,-0.08264094509831806,-0.12448559641309294,-0.14061365840726958,-0.021477381408674973,-0.037605443402851615,23538,2018-05-09
2018-06-29,dev,556,26,0.06308212974349059,-0.25662593162852165,0.02346897615589413,0.1191858275231433,-0.1757212588558173,-0.11064602973802154,-0.14339183946294554,-0.15555264405857616,-0.020168614797241136,-0.03232941939287176,24038,2018-06-08
2018-07-31,dev,561,12,0.05541934358890092,-0.20984902195009963,0.24797254534671065,0.25495474799431256,-0.08498743872503689,-0.046288131235195436,-0.07538545429205915,-0.06003541561897596,-0.024952023106060928,-0.009601984432977745,24554,2018-07-10
2018-08-31,dev,571,7,0.03471787985505023,0.13515248850984288,-0.11306768611875088,-0.09326114939535529,0.0737666829517565,0.04836404517017469,0.0690876552710105,0.10915626431997083,-0.03538958136821434,0.00467902768074599,25083,2018-08-09
2018-09-28,dev,577,1,0.056882292330164654,0.22677326080948648,-0.2619577816302585,-0.17617211784295733,0.1373152998684698,0.08170791798841223,0.1219974213669727,0.16247017547940978,-0.025154875610939986,0.0153178785014971,25616,2018-08-30
2018-10-31,dev,582,1,0.04300950044124737,-0.17546744609259515,-0.40532951711318493,-0.1816601014535172,0.09471768100463644,0.15450311961593924,0.1534619335225168,0.18283461056628747,-0.08811692956165103,-0.05874425251788036,26157,2018-10-09
2018-11-30,dev,590,1,0.01921543965839914,-0.17359106145792172,-0.34490935649118276,-0.152194519650744,0.08226402958034044,0.12529339408688947,0.12143575971238896,0.16339636081684628,-0.08113233123650583,-0.03917173013204851,26702,2018-11-02
2018-12-28,dev,597,1,0.0007497858856849333,0.010497485207607613,-0.4335427589958025,-0.2050768957393432,0.16530003826445624,0.2087863208927215,0.19475899205119748,0.257779538930744,-0.09247950066628777,-0.029458953786741238,27253,2018-12-04
2019-01-31,dev,604,1,-0.021264574688521127,-0.00718798239719891,-0.34562174891238856,-0.08590722821102233,0.168088590893136,0.16477480780791762,0.16261126154190675,0.1348989718684186,0.0331896190247174,0.005477329351229243,27809,2019-01-03
2019-02-28,dev,617,1,-0.038027283217310665,0.02097509050462025,-0.014027098074045815,0.05606868223522956,0.10159371208160946,0.09718850073148352,0.10287412549562155,0.03548729073383172,0.06610642134777774,-0.0012804134140120965,28370,2019-02-11
2019-03-29,dev,628,1,-0.014438462133572477,-0.025746624122352176,0.1295553637085123,0.12600746289492487,0.05811899079103072,0.05799114295744029,0.04881827489431845,-0.008951174496254266,0.06707016528728499,0.009300715896712275,28941,2019-03-14
2019-04-30,dev,639,1,-0.018605674611586836,-0.030187538023071225,-0.05002006058296054,-0.07169059698747964,0.08843165863542174,0.09176397775843334,0.09809354865205008,0.01831513813080865,0.07011652050461309,-0.009661890016628344,29518,2019-04-11
2019-05-31,dev,644,1,-0.008070523852591051,0.0371755438971391,-0.24306271194509754,-0.13364368791705075,0.12645741583640166,0.10665699169676476,0.13104393561578964,0.06061784858568897,0.06583956725071269,-0.004586519779387982,30100,2019-05-10
2019-06-28,dev,651,1,-0.026096558098399475,0.03478475219886449,-0.14392196560049278,-0.1642932171726947,0.15147193263832548,0.1453612921897209,0.1529132343253267,0.07083749500403469,0.08063443763429079,-0.0014413016870012119,30690,2019-06-12
2019-07-31,dev,655,1,-0.03382584236341913,0.0848887685609501,-0.13785359528388508,-0.2831221100746619,0.1854061957732356,0.19658203901359717,0.18436718013825007,0.030532995737817537,0.15487320003541807,0.0010390156349855406,31287,2019-07-10
2019-08-30,dev,660,1,-0.06098401093960123,0.23526633708581812,0.23705030797859375,-0.14228161054714836,0.18727448467562058,0.1349670509251798,0.1543650277148756,0.03982670743602079,0.1474477772395998,0.03290945696074499,31891,2019-08-09
2019-09-30,dev,664,1,-0.04428516620593045,0.2854330614451044,0.43836351459783085,0.08661491814910442,0.15429639452201205,0.07208924296905778,0.10879862913604862,-0.011888757927586258,0.1661851524495983,0.04549776538596342,32508,2019-08-30
2019-10-31,dev,671,1,-0.038877342031429514,0.2073360146880043,0.5415430501654195,0.11890397649817763,0.17589761816174027,0.14658059947359778,0.1553510335159699,0.018891866525057477,0.1570057516366828,0.02054658464577036,33136,2019-10-08
2019-11-29,dev,676,1,-0.020946674044889663,0.36408204750831513,0.56983953250049,0.0765023399633103,0.2635308352798384,0.13390790768037067,0.1983711383435207,0.05703232270414471,0.20649851257569368,0.06515969693631771,33775,2019-11-06
2019-12-31,dev,679,1,-0.03173965648684996,0.013906593994419993,0.6357136187426177,0.030866655575650565,0.38963316704034434,0.3498552703449635,0.35486368313085526,0.18463660681026273,0.20499656023008161,0.034769483909489085,34419,2019-12-04
2020-01-23,dev,682,1,-0.04483720285730284,-0.029270849118176664,0.6457190991586219,0.22206554349893748,0.29959285241385186,0.32819270766623887,0.3299467238949372,0.19278723424979782,0.10680561816405404,-0.030353871481085315,35070,2019-12-31
2020-02-28,dev,691,1,-0.034400079042583936,0.15029932358594547,0.4398610020829549,0.06692905481709512,0.3533364207901665,0.3219488331246565,0.312778088587685,0.22894969072719662,0.12438673006296991,0.040558332202481506,35725,2020-02-11
2020-03-31,dev,698,1,-0.044591321829662765,0.2516865571132509,0.3570814591551908,0.023402028891341853,0.4235972071749152,0.3656184433092862,0.3641866149293921,0.2699251659249271,0.15367204124998812,0.05941059224552314,36385,2020-03-12
2020-04-30,dev,707,1,-0.03855371841622357,0.2626641309353094,0.3594954793304471,-0.03756575096424788,0.359784088538445,0.26175479847385724,0.33487658237848067,0.27316344189520114,0.08662064664324387,0.024907506159964343,37049,2020-04-10
2020-05-29,dev,716,1,-0.03754109579372549,0.28896565337325597,0.2940842229572615,-0.16470003431037536,0.3492341692314635,0.2552130696859345,0.29024554914777945,0.3077398298380951,0.041494339393368385,0.05898862008368405,37720,2020-05-11
2020-06-30,dev,725,1,-0.027618050102874006,0.11502506478644867,0.2586878061476898,-0.057175880805316714,0.2910624198810516,0.2510212051901089,0.250556921706313,0.2515211466765803,0.03954127320447126,0.040505498174738586,38396,2020-06-09
2020-07-31,dev,735,1,-0.04433552857277004,-0.10591300961409932,0.28700475348730015,0.028131822566723644,0.17178398869330688,0.19216083033018197,0.17602912964570927,0.1682954756992796,0.0034885129940272763,-0.0042451409524023875,39075,2020-07-13
2020-08-31,dev,738,1,-0.04268637918098034,-0.06998064464915282,0.007085149093919624,-0.000643443786978892,0.04198484387120784,0.0633302543255242,0.05735259120830722,0.06478136877195073,-0.02279652490074289,-0.015367747337099377,39757,2020-08-04
2020-09-30,dev,747,1,-0.06508726231004987,-0.06898083020480364,0.24964552915168134,0.13051981405572396,0.09189133140846414,0.10173992662685251,0.08577130084285167,0.0767862806669144,0.015105050741549747,0.006120030565612472,40448,2020-09-01
2020-10-30,dev,749,1,-0.040093173169481675,-0.10656252225143673,0.3331079817399498,0.12693904885658594,0.08971091046553527,0.09630726717881742,0.09296346253295373,0.06327302807425417,0.0264378823912811,-0.0032525520674184655,41146,2020-10-09
2020-11-30,dev,753,1,-0.0351247394228492,-0.16189000470285267,0.47562550298452605,0.010472698067147856,0.11011661868628034,0.14840095888266627,0.13072127898525124,0.054808707299548454,0.055307911386731884,-0.0206046602989709,41853,2020-11-09
2020-12-31,dev,765,3,-0.03450243222556801,-0.16365085057624795,0.34858338417820983,-0.04181263390213849,0.09826227944658024,0.1353427386394145,0.10803089074876782,-0.015078802960265647,0.11334108240684589,-0.009768611302187577,42569,2020-12-03
2021-01-29,dev,780,1,-0.027617721537326747,0.03393179354050828,0.023424735831019484,-0.22253910547316683,0.09265364120042405,0.07587961405681283,0.08443844105127216,-0.06846121004154548,0.16111485124196953,0.008215200149151891,43294,2020-12-31
2021-02-26,dev,789,1,-0.06063670535691167,0.05906483904135273,-0.07318507772229377,-0.3483975227390499,0.14348008592741196,0.12952049052832137,0.11538030948233634,-0.09809152030604329,0.24157160623345525,0.028099776445075622,44029,2021-02-03
