t_date,phase,n_test,n_rounds,valid_ic,ic_model,ic_base_ret12,ic_base_sharpe,top20_ret,bot20_ret,pool_ret,bench_ret6m,top20_excess_hs300,top20_excess_pool,train_rows,train_label_end_max
2006-03-31,dev,30,24,0.20333961080881102,0.004908543628269283,-0.04293659621802002,-0.03982202447163515,0.4482109195172764,0.4324776065218563,0.4279708419074771,0.35339764468168533,0.09481327483559104,0.02024007760979929,322,2006-03-15
2006-04-28,dev,32,9,0.12049153642587086,-0.0415926121609244,-0.16129032258064518,-0.1539589442815249,0.2778815965109201,0.25716220220211883,0.25858886174279033,0.2862155999887406,-0.008334003477820484,0.01929273476812976,349,2006-04-14
2006-05-31,dev,32,2,0.10757008795895318,,0.11950146627565982,0.09604105571847506,0.2959536697431107,0.2353989636927966,0.2269808238080444,0.25552509756849573,0.040428572174614985,0.06897284593506631,376,2006-05-15
2006-06-30,dev,32,5,0.12887446107084452,0.043811963394681755,0.08321114369501466,-0.026759530791788853,0.3945187053206083,0.32001984327696864,0.380102638056997,0.48288871368895747,-0.08837000836834918,0.014416067263611276,403,2006-06-14
2006-07-31,dev,34,5,0.132386558022822,0.11570629108746969,0.29802052785923755,0.04873949579831932,0.5535245700664294,0.5444736799002371,0.5685785774097665,0.7754410010445576,-0.2219164309781282,-0.015054007343337061,431,2006-07-14
2006-08-31,dev,34,13,0.03889706256529863,-0.24754460105933157,0.20152788388082504,-0.1498854087089381,0.5606721685631573,0.6552495307354836,0.6314944197027604,0.9402171071208207,-0.37954493855766347,-0.07082225113960317,460,2006-08-07
2006-09-29,dev,34,27,0.026563204909086733,-0.30838063944693717,0.1361344537815126,-0.1547746371275783,0.7766397906761391,0.8692132686027279,0.7866891293524452,1.2636045223104686,-0.4869647316343295,-0.010049338676306085,490,2006-08-30
2006-10-31,dev,35,21,0.023012206055244323,0.08905604694207632,0.3442322383498854,-0.04565826330532213,1.1184916076470122,1.0012815510286006,0.9577548360814401,1.5500094573269703,-0.4315178496799581,0.1607367715655721,520,2006-10-09
2006-11-30,dev,35,18,0.10214285765191033,-0.054196600336848526,0.2913165266106443,-0.1689075630252101,1.0009670120102931,0.9301750234652871,0.9421251990212071,1.4022217063180502,-0.40125469430775706,0.058841812989086084,552,2006-11-06
2006-12-29,dev,37,20,0.030515303559312132,-0.2343109177858347,0.17310924369747901,-0.13063063063063063,0.6519943943950707,0.6621516715503398,0.6364546268640559,0.8700799148672225,-0.2180855204721518,0.015539767531014825,584,2006-11-30
2007-01-31,dev,38,18,0.046552276738523114,0.010378623756484743,0.42057847321005215,0.13973082394135025,0.762622282295633,0.7444613466099184,0.7661342692959322,1.0027736146075918,-0.24015133231195884,-0.0035119870002991993,616,2007-01-04
2007-02-28,dev,39,14,0.11776980262957616,-0.013290795857128404,0.36076157128788705,0.10991902834008098,0.8215423868603584,0.8409655378539728,0.8105164087960108,1.0597688176120847,-0.23822643075172634,0.011025978064347575,650,2007-02-02
2007-03-30,dev,39,16,0.16557167636270803,0.12093232575916224,0.34271255060728745,0.11801619433198382,0.8651904149894216,0.832633070593503,0.8363070737837689,1.0321980426949038,-0.16700762770548216,0.028883341205652724,684,2007-03-14
2007-04-30,dev,40,16,0.13028051462890058,-0.01378242252217451,0.09606003752345216,0.10938086303939965,0.4630093535210408,0.4526143401310857,0.4610284575771916,0.49423540952631995,-0.031226056005279168,0.0019808959438492035,718,2007-04-12
2007-05-31,dev,41,18,0.02543119861877114,0.15663030430799127,0.11463414634146342,0.019163763066202093,0.23306044690617825,0.1988262755647004,0.22746549633073157,0.2060758379939469,0.02698460891223134,0.005594950575446678,753,2007-05-14
2007-06-29,dev,43,1,0.1459702724015906,0.2806106026529605,0.20714285714285718,-0.16007248565388102,0.4143475763256783,0.33511978210937365,0.3561715255868841,0.43065659106957943,-0.016309014743901118,0.05817605073879423,788,2007-06-13
