fund_code,fund_name,date_start,date_end,ann_return,ann_vol,sharpe,max_drawdown,drawdown_recovery_days,drawdown_repaired,var_95,cvar_95,downside_dev,cum_return,alpha_ann,beta,r_squared,alpha_t,alpha_p,reg_days
001445,,2023-09-15,2026-09-14,-0.029015805270103945,0.16349784841482531,-0.22769419094687787,-0.21760957618301446,480.0,True,-0.01633999999999993,-0.023878378378378355,0.11746285971011945,-0.0844907418179639,-0.08261414334370103,0.7571948226970545,0.7082454366535889,-1.6345329519602612,0.10258229245659184,725
001463,,2023-09-15,2026-09-14,0.05166293890149731,0.16400054065778696,0.27942002022735085,-0.20736684430373842,513.0,True,-0.01636999999999993,-0.024829729729729716,0.11855814237082533,0.16301358382131048,0.0018131272229084214,0.7380622445083713,0.6687883984730372,0.03427372651575874,0.9726683355739837,725
001470,,2023-09-15,2026-09-14,0.18679543517571373,0.25717864219391307,0.7394150581013845,-0.2707411917639274,,False,-0.01010999999999999,-0.036708108108108095,0.15161800312653184,0.6709939561389531,0.16054667804072717,0.5042749292895686,0.12695817750834126,1.1678405422743403,0.2432560618434581,725
001471,,2023-09-15,2026-09-14,0.14956889850423472,0.2968447243808804,0.568678974705196,-0.3303315589532463,,False,-0.02666999999999993,-0.03949459459459459,0.1996169576806354,0.5187304993264306,0.09340266582746727,1.2715259900724152,0.6058825473677822,0.837809621635034,0.40241450362778486,725
001476,,2023-09-15,2026-09-14,0.15530383995028507,0.283177059447211,0.6009004076322112,-0.29878630113131277,,False,-0.025779999999999997,-0.03926756756756756,0.19497577248711265,0.5415581471446758,0.09280518601316447,1.3006605987368018,0.6966369792149579,0.9572144172788598,0.33877900209291056,725
001479,,2023-09-15,2026-09-14,0.2287718864513284,0.33488149013647656,0.7463996686876213,-0.37693859746499847,,False,-0.031619999999999995,-0.04834054054054053,0.22280334591093073,0.8545138452679615,0.17114021542037106,1.3287063405683641,0.5198420010583047,1.0969823416596387,0.27301433775462713,725
001482,摩根新兴服务股票A,2023-09-15,2026-09-14,0.1937825181863162,0.2968230876540968,0.7010321622676295,-0.30717395139892834,,False,-0.029670000000000002,-0.04144864864864864,0.1985067717532879,0.7006607435956735,0.13240538251301445,1.275530251156289,0.609792642153096,1.1895733128367378,0.23460464102065728,725
001484,,2023-09-15,2026-09-14,0.11290719713825714,0.18439193809671592,0.5867055253608701,-0.2555812638846644,25.0,True,-0.01633999999999993,-0.02459999999999999,0.12498184231255523,0.37810229104351856,0.06779344489396465,0.6816131827036055,0.4512195860102661,0.8405587599802873,0.40087305930744144,725
001487,,2023-09-15,2026-09-14,0.019833919130383126,0.23665066598413023,0.12011041236752953,-0.29852530415744494,,False,-0.02317,-0.036816216216216203,0.16468207109215674,0.06064693803962373,-0.02050488868974402,0.8193810944846637,0.3958668725421033,-0.20825655112036454,0.8350873071163092,725
001488,,2023-09-15,2026-09-14,0.09922154277325101,0.13758844887354568,0.6384008936789348,-0.11211878105597128,95.0,True,-0.011639999999999928,-0.02201081081081079,0.0997831968940331,0.32791821961852463,0.051258091761446724,0.6146936193879279,0.6590945530394916,1.041070685802712,0.29819074362611625,725
001521,国寿安保成长优选股票A,2023-09-15,2026-09-14,0.23407015646166207,0.3372530307597317,0.7579042402894628,-0.4031471456374074,,False,-0.031939999999999996,-0.047554054054054044,0.2304147143255322,0.878589945128434,0.1709693162725512,1.4261808791003145,0.5905181087770146,1.1714016287601317,0.2418232724931707,725
001522,,2023-09-15,2026-09-14,-0.00657098307027193,0.13770875552413314,-0.12610390703513558,-0.23932366116616588,367.0,True,-0.014639999999999969,-0.02105405405405405,0.09996154033466956,-0.019570427192711737,-0.04770569193252473,0.5074024112083491,0.44830603818102654,-0.7369490593153131,0.46139239639449425,725
001534,,2023-09-15,2026-09-14,0.2966631486807987,0.39785066930601115,0.8266495610755634,-0.3362000398494842,32.0,True,-0.03587,-0.05210810810810809,0.2613216573176029,1.178962855750581,0.2379739627373093,1.5343192041328162,0.4911198195809843,1.5513763268717478,0.12124912480565053,725
001536,,2023-09-15,2026-09-14,0.15404731436039976,0.18374627155915202,0.7938253504708558,-0.171543140886943,,False,-0.01636999999999993,-0.027372972972972958,0.12992202655773694,0.5365371846135483,0.09350267634713202,0.8867301852582777,0.7690406368045248,1.56927295044594,0.11702187468244056,725
001537,,2023-09-15,2026-09-14,0.012008448261136007,0.29215609824220173,0.12018974796076226,-0.31563450037584206,,False,-0.02881,-0.043581081081081066,0.20541684288235076,0.03643428044078845,-0.0323751315555818,1.1308186389098258,0.49470797167569946,-0.24460473218169554,0.8068319016986838,725
001538,,2023-09-15,2026-09-14,0.23412323498402632,0.24748262639531715,0.9263746164648105,-0.20447744786397493,,False,-0.022979999999999997,-0.03588378378378378,0.16510069754584253,0.8788321894036477,0.163729634804282,1.1070747223739044,0.6607890479749022,1.9645336720467015,0.04985085021512365,725
001541,,2023-09-15,2026-09-14,0.15211368065499564,0.2698551881764409,0.6056455309427254,-0.29796467534841475,246.0,True,-0.02581,-0.0360027027027027,0.180698875719752,0.5288318689432032,0.08761877354277353,1.274661619071327,0.736754874505748,1.066480532250788,0.2865624673646048,725
001547,,2023-09-15,2026-09-14,0.04485457634042045,0.032757950233669106,0.7978658915698909,-0.033577837573520286,44.0,True,-0.0030699999999999994,-0.004789189189189177,0.021386727941635132,0.14058700327039264,0.01831436770966551,0.13159882463273667,0.5329237461655072,1.2138277162491438,0.2252098781839256,725
001564,,2023-09-15,2026-09-14,0.15322824305813731,0.18008174080820813,0.8018947497277099,-0.1889454888788309,238.0,True,-0.015639999999999998,-0.02456756756756756,0.12303097539985783,0.5332701246227314,0.0941603018647134,0.8467227156746908,0.7300280944471329,1.7907846905809182,0.07374609062129703,725
001569,,2023-09-15,2026-09-14,0.04663106995411859,0.329317485603467,0.24756633502686967,-0.33523094658446917,,False,-0.03057,-0.046818918918918914,0.22741108261293172,0.1464106838682695,0.008325042448797997,1.2272167762470136,0.4585703617120359,0.06098832605295318,0.9513853607829473,725
001571,,2023-09-15,2026-09-14,-0.04701971877505262,0.26119233588224083,-0.13761881353007616,-0.3324110232604226,482.0,True,-0.02674,-0.037008108108108104,0.18453227449452783,-0.13444495478008633,-0.08184399474709932,0.7652305603590794,0.2834368839621537,-0.6408945854176477,0.5217942589795779,725
001574,,2023-09-15,2026-09-14,-0.026416516351243757,0.30352563613663547,-0.005936650838068939,-0.3869908234610935,,False,-0.03364,-0.045205405405405394,0.21359656079638542,-0.07712375474625599,-0.0714147061073558,1.163420512799877,0.4851491098037688,-0.4940633922385929,0.6214114761438664,725
001576,,2023-09-15,2026-09-14,0.04894267977851863,0.3306119934753504,0.25477489784442486,-0.35001555968163023,382.0,True,-0.03066999999999993,-0.04416216216216216,0.22727514038283744,0.15401819999004518,-0.00011037126721291075,1.4162750255539391,0.6059711107331405,-0.0009121101774632201,0.9992724930745279,725
001581,,2023-09-15,2026-09-14,0.20359421286077306,0.27454001773595116,0.7672746384460265,-0.23857024586491393,,False,-0.02427999999999993,-0.03857027027027027,0.1922304660479937,0.7429102172305218,0.14140762509629792,1.17046498010802,0.6002115686401652,1.4986243127390908,0.13440759809737804,725
001584,,2023-09-15,2026-09-14,0.015731570273604056,0.06176999711300061,-0.030293861208568956,-0.0855482926502169,,False,-0.006769999999999999,-0.010572972972972959,0.04567542628933541,0.04790746340428109,-0.010805369519422332,0.14829974254392478,0.19033508771200247,-0.3075416976048039,0.7585196573002279,725
001603,,2023-09-15,2026-09-14,0.06746934556419926,0.14470016320939624,0.40292776870153585,-0.1741612077921798,,False,-0.012989999999999996,-0.02136756756756756,0.09808828407002491,0.21620843787420774,0.02102469582907186,0.626193192270824,0.6184044128548642,0.4101962367862211,0.6817835217270728,725
001607,,2023-09-15,2026-09-14,0.23479207993059648,0.3127161637806056,0.7930971727400467,-0.3959885437352195,,False,-0.02637,-0.04511891891891891,0.20622010009606562,0.8818865050374001,0.16988450261110377,1.3183309859157726,0.5868741622715765,1.434325287358393,0.15191182546955198,725
001643,,2023-09-15,2026-09-14,-0.0804055379880333,0.3497791447329977,-0.13338658592078972,-0.4217207039674329,346.0,True,-0.0329,-0.04420263157894736,0.23279002587859227,-0.22220742596701304,-0.12927381835876908,1.3797108403038785,0.5137843534201534,-0.9196780975877752,0.3580477326674379,725
001651,,2023-09-15,2026-09-14,0.04105855780932499,0.14174106122523158,0.22474677180247618,-0.19514864733277582,,False,-0.013239999999999998,-0.019872972972972965,0.09880177228333184,0.1282090843155328,0.003742355719055643,0.4719039911314982,0.366023628593509,0.05586287056117635,0.9554664831447083,725
001656,,2023-09-15,2026-09-14,0.061633898074680005,0.22723536184825996,0.29913781885027163,-0.2463069324125018,,False,-0.02336999999999993,-0.03428108108108108,0.1583081686414095,0.196385098683455,0.004206815048505689,1.0701821710051496,0.7324151440023513,0.05764714078255387,0.9540456272449992,725
001667,,2023-09-15,2026-09-14,0.1297410348730874,0.17708515747338616,0.6915595078319035,-0.16783770803462827,17.0,True,-0.0154,-0.02371578947368419,0.11977509047006141,0.44154407259175255,0.07109926733137115,0.8649863708973085,0.7878624890276964,1.3581275269096813,0.17484687273867067,725
001675,,2023-09-15,2026-09-14,-0.021399921308634884,0.24397827398663666,-0.05199687284831143,-0.3775849354662669,,False,-0.01957,-0.038808108108108086,0.1753006517798576,-0.06279406511906627,-0.06972219446918697,0.9540404841904735,0.5049215745142693,-0.7021526925023713,0.4828099227640665,725
001679,,2023-09-15,2026-09-14,-0.023910466880580405,0.20193736564409087,-0.12255696578301413,-0.2161310959736853,385.0,True,-0.0204,-0.02934736842105262,0.14394565515104582,-0.06998372417563048,-0.08140987828094753,0.9460603317766071,0.7247643781908893,-1.3897775852622496,0.16502419804409407,725
001705,,2023-09-15,2026-09-14,0.08692813840596769,0.20736025595401603,0.424429953121824,-0.23121425936635087,241.0,True,-0.0195,-0.02868684210526315,0.13847106670210055,0.2838910204313183,0.02725298179704012,1.019659194980696,0.7984594681836977,0.48996808767913846,0.6243051199897258,725
001707,,2023-09-15,2026-09-14,0.18792660687598772,0.27469920676550336,0.7143369204813251,-0.291434511326773,243.0,True,-0.023379999999999998,-0.03373513513513512,0.17023903075630828,0.6757732626795703,0.12935091929002748,1.1314961836750645,0.5602616561739033,1.1400847581038391,0.2546285293559906,725
001718,,2023-09-15,2026-09-14,0.14784291467991828,0.20309838937805094,0.7086285663609453,-0.18778073200643375,161.0,True,-0.01925,-0.028456756756756744,0.13730721325390854,0.5119046802384599,0.09008771069289712,0.9066109303232099,0.6579980220139552,1.26263050986217,0.20712908127990348,725
001719,,2023-09-15,2026-09-14,-0.026656447441580577,0.25162341551700007,-0.06598362914948623,-0.3989502607160128,593.0,True,-0.02444,-0.0328054054054054,0.1681611366158972,-0.0778054240996442,-0.07786646651620212,1.0267817559046735,0.549854295992927,-0.8030838463367831,0.42219019784521716,725
001720,,2023-09-15,2026-09-14,0.017185131291295397,0.05599355681555119,-0.012990293993702903,-0.07308243030942918,,False,-0.0053,-0.008105263157894732,0.03864206501269911,0.05240963303780255,-0.015450274790670333,0.24677066643638587,0.6413632405800548,-0.8773531096688318,0.3805863092834472,725
001722,,2023-09-15,2026-09-14,0.09939386037567277,0.09475609084601633,0.8757618446733461,-0.11504840897459356,17.0,True,-0.008509999999999998,-0.012986486486486471,0.06534083110183397,0.3285423964527028,0.055948436401028215,0.4562535125748626,0.7655901518505778,2.0002215941145716,0.04584990893484965,725
001734,,2023-09-15,2026-09-14,0.10649850088673674,0.24250200429745533,0.4731304221000756,-0.27536286868035176,309.0,True,-0.023249999999999927,-0.03736756756756757,0.17673821967633477,0.354447704514387,0.06327238541453765,0.8656702792686758,0.42079286136218497,0.5605491832531916,0.5752785591184543,725
001740,,2023-09-15,2026-09-14,0.07924369010335042,0.2827087597071349,0.35128038256880273,-0.28680570435703534,,False,-0.02751,-0.04036216216216215,0.19925539989645305,0.2568705414607557,0.02507198254160449,1.245324214189149,0.6407368868394999,0.24732360341647178,0.8047280083028949,725
001741,,2023-09-15,2026-09-14,0.2670162766257027,0.28511987311335485,0.9353878377922721,-0.3635652136142469,,False,-0.024629999999999996,-0.0446162162162162,0.1933103177655242,1.0329913481997388,0.20569152933276258,1.0320534873404281,0.4326600448173745,1.3995106101038033,0.1620888156149748,725
001743,,2023-09-15,2026-09-14,0.16234153907780535,0.2708002608444682,0.6389884514887356,-0.2864507379725515,246.0,True,-0.02690999999999997,-0.039108108108108094,0.18704976380712854,0.569882399151578,0.10482779362103463,1.1480555860555086,0.5935026176079135,0.9776114393089325,0.3285935277403396,725
001749,招商中国机遇股票A,2023-09-15,2026-09-14,0.25328219683888387,0.36470529675567703,0.7709022450470944,-0.41286321705361995,,False,-0.03467,-0.051897297297297286,0.24544184406302105,0.9676383521204794,0.19389020428882964,1.4712095622234584,0.5373542976377942,1.3564851785839482,0.1753682658319984,725
001753,,2023-09-15,2026-09-14,0.6066627962817523,0.44826129385647834,1.2783048376493096,-0.43186550942729607,,False,-0.038509999999999926,-0.05885675675675674,0.2836399242040441,3.143347592819662,0.4757259798491365,1.6521083744869964,0.4485547506716703,2.5861924944109544,0.009898650180496559,725
001756,,2023-09-15,2026-09-14,0.06171214316882523,0.05430592042778496,0.8048955091356422,-0.046887573473919364,25.0,True,-0.00476999999999997,-0.007478378378378367,0.037467681809695196,0.19664946687813623,0.029109795351062322,0.24155426975567387,0.6533596526169558,1.4572014085172542,0.1454949658117669,725
001758,,2023-09-15,2026-09-14,0.09938345557172079,0.29762060509853333,0.41206232780539864,-0.2752864866768441,246.0,True,-0.029429999999999998,-0.04248378378378377,0.20387419132202006,0.32850470214242833,0.048428432490402816,1.2459271390825735,0.578699275542108,0.41744628007498347,0.6764759406148712,725
001761,,2023-09-15,2026-09-14,0.04980123362398414,0.19984297735730272,0.25202730600662304,-0.28640444974233137,363.0,True,-0.017570000000000002,-0.02586756756756755,0.13304896079916828,0.15685224920759655,-0.0055101079215698415,0.9364100109795561,0.7250157607491676,-0.08624479635872023,0.9312956992381494,725
001763,,2023-09-15,2026-09-14,0.019942176871975414,0.1932838275842438,0.09899703294473729,-0.283407819664366,419.0,True,-0.01671,-0.026175675675675667,0.13063633678913233,0.06098451305873964,-0.025911590913577517,0.7541046056536687,0.5026490789782243,-0.3236133855960671,0.7463243363306189,725
001765,,2023-09-15,2026-09-14,0.14065183673489212,0.3459922118059162,0.5105409462100443,-0.42818193432365426,,False,-0.03352999999999999,-0.05183513513513514,0.23501329541833105,0.48368585033576084,0.1326218813582702,0.744246185239436,0.15278990835506023,0.6660286487972796,0.5056052329262976,725
001766,,2023-09-15,2026-09-14,0.0524051514076489,0.25521678555182387,0.25601882913854196,-0.26287123497371445,259.0,True,-0.02197,-0.03201621621621621,0.16098201322886566,0.1654760287890935,0.014990378074774264,0.8459716391043521,0.36281612098428584,0.11595693767311446,0.9077188693361621,725
001791,,2023-09-15,2026-09-14,-0.03437663634235966,0.0864816276714252,-0.6084284387610517,-0.20477059468605807,,False,-0.0087,-0.012336842105263148,0.06071084555116835,-0.09956059773029169,-0.051320943378327766,-0.022582018706250005,0.0022514935952823167,-1.019724381073873,0.3082002861477325,725
001796,,2023-09-15,2026-09-14,0.13129765221333045,0.22012349667534303,0.6010681183714052,-0.25648508555342,20.0,True,-0.01864,-0.027435135135135125,0.14335710166215643,0.44750690251114045,0.06915538351610859,1.061730185769665,0.7682283804072898,1.0391361933609027,0.2990887815085996,725
001798,,2023-09-15,2026-09-14,0.025245049419875043,0.20274144878999134,0.13096684132008105,-0.16739208690245477,133.0,True,-0.018319999999999996,-0.028862162162162145,0.14544265649173468,0.07760800593467332,-0.027379879048651273,0.9034320976294056,0.6556905268099892,-0.37225761588215217,0.709810138903832,725
001800,,2023-09-15,2026-09-14,0.03136532010187487,0.020534780303977374,0.599271798181139,-0.015824784088486643,16.0,True,-0.0017699999999999994,-0.002645945945945946,0.012810213428668275,0.09700859705296527,0.007340306221742805,0.08325651008489074,0.5428119464903087,0.8711922213259985,0.38393838806558767,725
001801,,2023-09-15,2026-09-14,0.14768779285388822,0.3116654498722302,0.5490880509391171,-0.29786804801232214,,False,-0.02687,-0.03710270270270269,0.18983300153866137,0.5112922168621512,0.11994515732015397,0.8636579110810105,0.25357154945169524,0.7094487215404044,0.4782747823195829,725
001806,,2023-09-15,2026-09-14,0.04997689476095157,0.02008552103142006,1.5376888621623763,-0.01442024697616806,94.0,True,-0.0015,-0.0024191489361702085,0.012396849224763225,0.15743267004238093,0.02690642184175899,0.06415013094613599,0.3369538584302938,2.398909850870056,0.016696235456185073,725
001809,,2023-09-15,2026-09-14,-0.020811102575463925,0.38029857984944726,0.07893457563531933,-0.4243119626048095,,False,-0.033999999999999996,-0.05005675675675676,0.255542582232884,-0.06110247042129047,-0.062131978994230466,1.5424462885823726,0.54320457981584,-0.38330584734404893,0.7016056805809596,725
001815,,2023-09-15,2026-09-14,0.08094176147886745,0.2771033154144662,0.3582612431697659,-0.3736389915303171,,False,-0.027819999999999928,-0.04194054054054053,0.19364471572566377,0.26280844719472474,0.03234104706445196,1.1268282199057815,0.5460434949772346,0.2831456530517563,0.7771462372290753,725
001816,,2023-09-15,2026-09-14,0.12622600568366726,0.30282266074101016,0.49335169934864215,-0.329476709852741,,False,-0.0291,-0.04509473684210524,0.20807876312678836,0.4281395518116815,0.07861854899228621,1.1968378070332832,0.5158137574249955,0.6341694736227751,0.5261708182052887,725
001817,,2023-09-15,2026-09-14,0.047751330611352394,0.03053008554205656,0.9480534870398478,-0.024264986049995385,126.0,True,-0.0022,-0.0038902439024390218,0.020390919574663914,0.1500932780875075,0.02115504189685239,0.12827506791606155,0.5829999344332635,1.711724567640142,0.08737629509110482,725
001822,,2023-09-15,2026-09-14,0.08886804264968218,0.4012561814831824,0.37094373412438136,-0.47944781693585337,205.0,True,-0.03590999999999997,-0.05530270270270271,0.2732437510910658,0.2907728767579112,0.054174113554561885,1.5888231607387802,0.5177272680547317,0.3303887766924745,0.7412019346640422,725
001835,,2023-09-15,2026-09-14,0.05813819044070945,0.03498838353498375,1.1244604543041838,-0.02813332829392945,,False,-0.003,-0.0043880952380952335,0.023025734063454626,0.1846137595865549,0.030613549635582347,0.1485228088919741,0.5950381223868844,2.2261626340274514,0.02631075257527414,725
001838,,2023-09-15,2026-09-14,0.05542278205363993,0.2950651478882063,0.26925627652828066,-0.33575354958984305,,False,-0.0277,-0.038697368421052626,0.20027025344620142,0.17552343044478746,0.01793142143981683,1.0319539332600398,0.4039037413883104,0.137688571287271,0.8905248878299827,725
001850,,2023-09-15,2026-09-14,0.05447850605610305,0.11437508262512364,0.36459110318860327,-0.1108158676319485,95.0,True,-0.01017,-0.018591891891891886,0.08332546915666789,0.17237322083040918,0.015021624871078953,0.4472314114959895,0.5048876934815003,0.3207776219162248,0.7484716139380215,725
001858,,2023-09-15,2026-09-14,0.052374627735256585,0.17364003627844313,0.27708351903335865,-0.18368642622118925,58.0,True,-0.01629,-0.02461351351351351,0.12089072924818012,0.16537469168829433,0.0041693518381128655,0.7376046949659294,0.5958558489825228,0.06469713175886697,0.9484330302282916,725
001878,,2023-09-15,2026-09-14,0.07388756005014296,0.21163897215970146,0.36229198422787434,-0.2556769151656699,,False,-0.01954,-0.02926756756756756,0.15329530527378227,0.23826290867227007,0.02540620318088783,0.8606803894996157,0.5461174649923548,0.29807389171155224,0.7657324043209812,725
001897,,2023-09-15,2026-09-14,0.03075026798297187,0.23512029906460216,0.1655624708563643,-0.28004001033323755,470.0,True,-0.0206,-0.035136842105263154,0.15932913379174585,0.09504851356406463,-0.018894541260614992,0.9683766276041824,0.5601459368704339,-0.19357092758035252,0.8465662320593146,725
001898,,2023-09-15,2026-09-14,0.17149256921588574,0.20077621534721804,0.8193756486226575,-0.1846727303404715,15.0,True,-0.016479999999999998,-0.024570270270270263,0.12468511999104052,0.6072279108060996,0.12372866933454815,0.6895963998478915,0.3895489238093013,1.2327263835326527,0.21807854814745165,725
001907,,2023-09-15,2026-09-14,0.0644800347660468,0.19627979777972387,0.3272424741825946,-0.2444106253374887,307.0,True,-0.01767,-0.027297297297297286,0.13810239547836886,0.20602646207473407,0.011608090116173529,0.8833019352183272,0.6687455151210807,0.16244750905849595,0.8709988508031336,725
001917,,2023-09-15,2026-09-14,0.1683025985522819,0.2353109055284527,0.7203347124919353,-0.22190672683381307,42.0,True,-0.02177,-0.035224324324324305,0.16931900026708238,0.5941431253525753,0.11019899478892388,1.000303443428138,0.5967273245796645,1.2615910284456737,0.20750285628729345,725
001938,,2023-09-15,2026-09-14,0.17171048384687326,0.21944520811839538,0.7694130938375038,-0.2087812420743399,126.0,True,-0.02158,-0.03186756756756755,0.15289761118086273,0.6081243666688723,0.10376011142941202,1.0968079259537307,0.8249089774132062,1.857720384710802,0.06361508139473242,725
001951,,2023-09-15,2026-09-14,0.07317162002011646,0.3375759607074512,0.3262225681163048,-0.3431258949646885,,False,-0.03185999999999999,-0.045945945945945935,0.2276120949107408,0.23578967402332318,0.02442472096986818,1.4372478357669602,0.5985680803635987,0.1792561348003174,0.8577868105943879,725
001955,,2023-09-15,2026-09-14,-0.017131629494912204,0.2053141597206471,-0.0830612225680021,-0.3186998258476764,314.0,True,-0.01694,-0.02488918918918917,0.13264538985503285,-0.050485747576684115,-0.06368629733390765,0.7795141357683468,0.47599542172736253,-0.7018860485634785,0.48297610827678916,725
001965,,2023-09-15,2026-09-14,0.09643353106815789,0.31128849532156333,0.398312491947461,-0.35892380395197376,470.0,True,-0.0264,-0.04271842105263157,0.21178661460015927,0.3178464976659021,0.058039303333789136,1.1086386061715783,0.41883948039837093,0.3999027727461571,0.6893462470348668,725
001985,,2023-09-15,2026-09-14,0.2320403385279628,0.33889344733406906,0.7499397173959336,-0.31400374878179926,,False,-0.03074,-0.04605135135135134,0.22480218980072716,0.869341700122322,0.16762633367148846,1.4576303088143547,0.6108915199825137,1.4476576334447508,0.14814629074491864,725
002011,,2023-09-15,2026-09-14,0.017679213829276508,0.16467460278732957,0.07115027783934992,-0.22155827685927942,246.0,True,-0.0154,-0.022202631578947352,0.11214505050216006,0.0539429040660786,-0.030912125079247923,0.7157134359741906,0.623762503167361,-0.5103555819015864,0.6099581424086814,725
002020,,2023-09-15,2026-09-14,-0.0880802445055543,0.2799133133911819,-0.27330135473405875,-0.4005032977813784,504.0,True,-0.02744,-0.04096756756756755,0.20444327517623745,-0.2415060916522228,-0.1430764652548081,1.1092590020606827,0.5185749708829296,-1.2770031089588048,0.20201110978524514,725
002030,,2023-09-15,2026-09-14,0.1635524681835161,0.204888056848975,0.7731561143995129,-0.23124487959259177,,False,-0.020919999999999897,-0.030062162162162145,0.1373422991112786,0.5747906627647761,0.12435245646286258,0.5770119028165791,0.26189813799376815,1.1496077643501137,0.2506855924730402,725
002057,,2023-09-15,2026-09-14,0.008109574464675529,0.024785316779941415,-0.45589844364624843,-0.027750949582313056,,False,-0.0023699999999999993,-0.0040648648648648625,0.018296958955387382,0.024509560739431224,-0.016866162697997504,0.09336653677814466,0.46858316634099106,-1.5796669444428877,0.11462053090841681,725
002103,,2023-09-15,2026-09-14,0.1243828581391424,0.16153913168068296,0.711120125833912,-0.2098255790606971,,False,-0.015909999999999997,-0.022972972972972953,0.10723610172450035,0.4211440499787267,0.07771618981661073,0.6267706185806422,0.49711587705929716,1.1263875570516302,0.26037523518207806,725
002125,,2023-09-15,2026-09-14,0.33368391651874596,0.37707261868107106,0.9285519074202097,-0.42673989295884296,,False,-0.03086999999999999,-0.052818918918918906,0.24203193793819497,1.3708384360107115,0.2675183098117929,1.3967503236653622,0.45309023098058787,1.594063597017098,0.11135882580530766,725
002132,,2023-09-15,2026-09-14,-0.01189926098813543,0.23027807334496034,-0.02633978331002702,-0.2655661902775487,96.0,True,-0.0196499999999999,-0.029018918918918904,0.154102696781832,-0.035250977009113615,-0.05863841145134683,0.8792272787158691,0.4813818981379878,-0.577343491517304,0.5638871737019113,725
002135,,2023-09-15,2026-09-14,0.03041020919133719,0.27842121249804896,0.1786571963614701,-0.393968754622692,,False,-0.024469999999999995,-0.04167027027027026,0.18818950471169038,0.0939657972892467,-0.011431064481428261,1.0248452470467457,0.4474090706291082,-0.09139676461326,0.9272026484969063,725
002142,,2023-09-15,2026-09-14,0.12307601167395443,0.1891926818525889,0.626782533761441,-0.16149883426355294,130.0,True,-0.01855,-0.02824324324324321,0.13325115936381904,0.41619789185257305,0.06289698883388514,0.936374417811051,0.8088826341523475,1.244210100380614,0.21382545359009608,725
002145,,2023-09-15,2026-09-14,0.2957554431954026,0.2656641456182549,1.0709553683052324,-0.2420773173417905,,False,-0.02297,-0.03558378378378377,0.1729228028222447,1.1743931549061148,0.22434676835906872,1.0200324784729446,0.4868127977382014,1.9768672188964471,0.04843618627753726,725
002146,,2023-09-15,2026-09-14,0.021431436649089086,0.009340872813548529,0.22271260569772408,-0.008486622965839463,,False,-0.0007,-0.0012647058823529412,0.006556603609650754,0.06563567192826869,0.00031614996495634703,0.029319316326092235,0.32533129055191423,0.05698707396318409,0.9545712369994143,725
002152,,2023-09-15,2026-09-14,0.4903682493783186,0.32698552224462607,1.370151816974363,-0.30985461633029043,91.0,True,-0.025779999999999997,-0.040899999999999985,0.20278913394784667,2.3076909917997233,0.3668966585790157,1.3827608307361028,0.5905355215760985,2.981626287848424,0.0029635407876105312,725
002160,,2023-09-15,2026-09-14,0.15338655630903397,0.23437234577414162,0.6649478696270441,-0.2851765865190624,,False,-0.02191999999999993,-0.03604864864864863,0.1634508923892235,0.5339012332572162,0.09343073841701045,1.0510502082919793,0.6640944141017708,1.0992675066266664,0.2720173023860242,725
002182,,2023-09-15,2026-09-14,0.07464401531763021,0.18491309601440167,0.3887859264868316,-0.1591101375883971,38.0,True,-0.01627,-0.027478378378378365,0.12656154099437966,0.24087968600510146,0.030271867469985236,0.699312321942158,0.47228129008572195,0.41259213779201553,0.6800277784016167,725
002190,,2023-09-15,2026-09-14,0.0039644303379173795,0.2387223682158612,0.052420277175076996,-0.26538046044682073,280.0,True,-0.019939999999999968,-0.03035135135135134,0.16130766011090078,0.011932282048675136,-0.05133825812011279,1.0684540067675332,0.6614822014840642,-0.5904468503480422,0.5550756143251203,725
002197,,2023-09-15,2026-09-14,0.01819680781653621,0.021002432362231382,-0.04948663728475079,-0.03752932818155741,360.0,True,-0.0022,-0.0031099999999999973,0.014477815880935066,0.05555073335219496,-0.003595658865441888,0.044146344620450764,0.14590000690375904,-0.2829160790055045,0.7773221489125459,725
002210,,2023-09-15,2026-09-14,0.1157302795123667,0.25228786949949256,0.49860729516697544,-0.3107120498175634,310.0,True,-0.02460999999999997,-0.03745135135135134,0.18163485219617018,0.38860908015537166,0.05894226377840663,1.124324678714881,0.6558212421534831,0.6473720673553615,0.5175966609278618,725
002224,,2023-09-15,2026-09-14,0.010243881861576654,0.04893545949034015,0.4896245023453771,-0.021951147907291357,3.0,True,-0.0030099999999999997,-0.005499999999999988,0.023176841890128086,0.031025954711745962,0.02596144182801146,0.007402404253285324,0.000936893325935384,0.4024576204647458,0.6878356507847613,178
002229,华夏经济转型股票,2023-09-15,2026-09-14,0.21152165327115435,0.28009001105309517,0.7800400653882472,-0.2780346714793247,,False,-0.025989999999999996,-0.038356756756756746,0.18274483394305516,0.7775524756899928,0.14482331326858305,1.2411291188428644,0.6483875751776847,1.3512501089367361,0.17703799083134086,725
002252,,2023-09-15,2026-09-14,0.1726253668091875,0.22224871640784308,0.7661020598982622,-0.2713652525429605,,False,-0.02214,-0.031162162162162162,0.15406372196727522,0.6118916428546459,0.12283610321732145,0.8031867343166355,0.43127362756628906,1.18930538834275,0.23470995001616515,725
