date,nav,nav_acc,daily_ret,suspicious_jump
2023-09-15,0.5539,0.5539,-0.0063,False
2023-09-18,0.5564,0.5564,0.0045000000000000005,False
2023-09-19,0.5534,0.5534,-0.0054,False
2023-09-20,0.5497,0.5497,-0.0067,False
2023-09-21,0.5438,0.5438,-0.010700000000000001,False
2023-09-22,0.5521,0.5521,0.015300000000000001,False
2023-09-25,0.5501,0.5501,-0.0036,False
2023-09-26,0.5459,0.5459,-0.0076,False
2023-09-27,0.5454,0.5454,-0.0009,False
2023-09-28,0.542,0.542,-0.0062,False
2023-10-09,0.5452,0.5452,0.0059,False
2023-10-10,0.5407,0.5407,-0.0083,False
2023-10-11,0.5413,0.5413,0.0011,False
2023-10-12,0.5437,0.5437,0.0044,False
2023-10-13,0.5363,0.5363,-0.013600000000000001,False
2023-10-16,0.5313,0.5313,-0.009300000000000001,False
2023-10-17,0.5316,0.5316,0.0006,False
2023-10-18,0.5282,0.5282,-0.0064,False
2023-10-19,0.5202,0.5202,-0.0151,False
2023-10-20,0.5127,0.5127,-0.0144,False
2023-10-23,0.506,0.506,-0.0131,False
2023-10-24,0.508,0.508,0.004,False
2023-10-25,0.5068,0.5068,-0.0024,False
2023-10-26,0.5073,0.5073,0.001,False
2023-10-27,0.5161,0.5161,0.0173,False
2023-10-30,0.5239,0.5239,0.0151,False
2023-10-31,0.5216,0.5216,-0.0044,False
2023-11-01,0.5204,0.5204,-0.0023,False
2023-11-02,0.5165,0.5165,-0.0075,False
2023-11-03,0.5218,0.5218,0.0103,False
2023-11-06,0.5321,0.5321,0.0197,False
2023-11-07,0.5286,0.5286,-0.0066,False
2023-11-08,0.5289,0.5289,0.0006,False
2023-11-09,0.5261,0.5261,-0.0053,False
2023-11-10,0.5221,0.5221,-0.0076,False
2023-11-13,0.5203,0.5203,-0.0034000000000000002,False
2023-11-14,0.5189,0.5189,-0.0027,False
2023-11-15,0.5227,0.5227,0.0073,False
2023-11-16,0.5187,0.5187,-0.0077,False
2023-11-17,0.5229,0.5229,0.008100000000000001,False
2023-11-20,0.5258,0.5258,0.0055000000000000005,False
2023-11-21,0.523,0.523,-0.0053,False
2023-11-22,0.5167,0.5167,-0.012,False
2023-11-23,0.5226,0.5226,0.011399999999999999,False
2023-11-24,0.517,0.517,-0.010700000000000001,False
2023-11-27,0.5167,0.5167,-0.0006,False
2023-11-28,0.5198,0.5198,0.006,False
2023-11-29,0.5173,0.5173,-0.0048,False
