date,nav,nav_acc,daily_ret,suspicious_jump
2016-03-15,1.0,1.0,0.0,False
2016-03-18,1.005,1.005,0.0,False
2016-03-25,1.012,1.012,0.0,False
2016-04-01,1.021,1.021,0.0,False
2016-04-08,1.015,1.015,0.0,False
2016-04-15,1.048,1.048,0.0,False
2016-04-19,1.038,1.038,0.0,False
2016-04-20,0.994,0.994,-0.042389,False
2016-04-21,0.977,0.977,-0.017103,False
2016-04-22,0.991,0.991,0.01433,False
2016-04-25,0.98,0.98,-0.0111,False
2016-04-26,0.998,0.998,0.018367,False
2016-04-27,0.997,0.997,-0.001002,False
2016-04-28,0.995,0.995,-0.002006,False
2016-04-29,0.992,0.992,-0.003015,False
2016-05-03,1.025,1.025,0.033266,False
2016-05-04,1.024,1.024,-0.0009760000000000001,False
2016-05-05,1.03,1.03,0.005859,False
2016-05-06,0.984,0.984,-0.044660000000000005,False
2016-05-09,0.937,0.937,-0.047764,False
2016-05-10,0.935,0.935,-0.002134,False
2016-05-11,0.93,0.93,-0.005348,False
2016-05-12,0.929,0.929,-0.001075,False
2016-05-13,0.93,0.93,0.001076,False
2016-05-16,0.949,0.949,0.02043,False
2016-05-17,0.943,0.943,-0.0063219999999999995,False
2016-05-18,0.916,0.916,-0.028632,False
2016-05-19,0.917,0.917,0.001092,False
2016-05-20,0.931,0.931,0.015267,False
2016-05-23,0.946,0.946,0.016112,False
2016-05-24,0.935,0.935,-0.011628000000000001,False
2016-05-25,0.932,0.932,-0.003209,False
2016-05-26,0.937,0.937,0.005365,False
2016-05-27,0.936,0.936,-0.001067,False
2016-05-30,0.931,0.931,-0.005342,False
2016-05-31,0.972,0.972,0.044039,False
2016-06-01,0.977,0.977,0.005143999999999999,False
2016-06-02,0.989,0.989,0.012282,False
2016-06-03,0.996,0.996,0.007078,False
2016-06-06,0.995,0.995,-0.0010040000000000001,False
2016-06-07,0.996,0.996,0.001005,False
2016-06-08,0.992,0.992,-0.0040160000000000005,False
2016-06-13,0.945,0.945,-0.047379,False
2016-06-14,0.953,0.953,0.008466,False
2016-06-15,0.982,0.982,0.030430000000000002,False
