date,nav,nav_acc,daily_ret,suspicious_jump
2023-02-16,1.0,1.0,0.0,False
2023-02-17,0.979,0.979,-0.021,False
2023-02-20,0.984,0.984,0.0051,False
2023-02-21,0.985,0.985,0.001,False
2023-02-22,0.982,0.982,-0.003,False
2023-02-23,0.986,0.986,0.0040999999999999995,False
2023-02-24,0.979,0.979,-0.0070999999999999995,False
2023-02-27,0.97,0.97,-0.0092,False
2023-02-28,0.973,0.973,0.0031,False
2023-03-01,0.977,0.977,0.0040999999999999995,False
2023-03-02,0.959,0.959,-0.0184,False
2023-03-03,0.957,0.957,-0.0021,False
2023-03-06,0.968,0.968,0.0115,False
2023-03-07,0.95,0.95,-0.018600000000000002,False
2023-03-08,0.949,0.949,-0.0011,False
2023-03-09,0.948,0.948,-0.0011,False
2023-03-10,0.933,0.933,-0.0158,False
2023-03-13,0.931,0.931,-0.0021,False
2023-03-14,0.921,0.921,-0.010700000000000001,False
2023-03-15,0.92,0.92,-0.0011,False
2023-03-16,0.895,0.895,-0.027200000000000002,False
2023-03-17,0.895,0.895,0.0,False
2023-03-20,0.902,0.902,0.0078000000000000005,False
2023-03-21,0.916,0.916,0.0155,False
2023-03-22,0.914,0.914,-0.0022,False
2023-03-23,0.916,0.916,0.0022,False
2023-03-24,0.916,0.916,0.0,False
2023-03-27,0.917,0.917,0.0011,False
2023-03-28,0.902,0.902,-0.016399999999999998,False
2023-03-29,0.907,0.907,0.0055000000000000005,False
2023-03-30,0.913,0.913,0.0066,False
2023-03-31,0.915,0.915,0.0022,False
2023-04-03,0.917,0.917,0.0022,False
2023-04-04,0.903,0.903,-0.015300000000000001,False
2023-04-06,0.92,0.92,0.018799999999999997,False
2023-04-07,0.928,0.928,0.0087,False
2023-04-10,0.939,0.939,0.011899999999999999,False
2023-04-11,0.928,0.928,-0.011699999999999999,False
2023-04-12,0.931,0.931,0.0032,False
2023-04-13,0.916,0.916,-0.0161,False
2023-04-14,0.933,0.933,0.018600000000000002,False
2023-04-17,0.936,0.936,0.0032,False
2023-04-18,0.934,0.934,-0.0021,False
2023-04-19,0.923,0.923,-0.0118,False
2023-04-20,0.91,0.91,-0.0141,False
2023-04-21,0.888,0.888,-0.0242,False
2023-04-24,0.877,0.877,-0.0124,False
