date,nav,nav_acc,daily_ret,suspicious_jump
2023-09-15,1.211,1.211,0.0,False
2023-09-18,1.198,1.198,-0.010700000000000001,False
2023-09-19,1.187,1.187,-0.0092,False
2023-09-20,1.176,1.176,-0.009300000000000001,False
2023-09-21,1.177,1.177,0.0009,False
2023-09-22,1.215,1.215,0.0323,False
2023-09-25,1.198,1.198,-0.013999999999999999,False
2023-09-26,1.2,1.2,0.0017000000000000001,False
2023-09-27,1.199,1.199,-0.0008,False
2023-09-28,1.209,1.209,0.0083,False
2023-10-09,1.214,1.214,0.0040999999999999995,False
2023-10-10,1.211,1.211,-0.0025,False
2023-10-11,1.228,1.228,0.013999999999999999,False
2023-10-12,1.223,1.223,-0.0040999999999999995,False
2023-10-13,1.213,1.213,-0.008199999999999999,False
2023-10-16,1.19,1.19,-0.019,False
2023-10-17,1.194,1.194,0.0034000000000000002,False
2023-10-18,1.176,1.176,-0.0151,False
2023-10-19,1.176,1.176,0.0,False
2023-10-20,1.153,1.153,-0.0196,False
2023-10-23,1.124,1.124,-0.0252,False
2023-10-24,1.136,1.136,0.010700000000000001,False
2023-10-25,1.127,1.127,-0.0079,False
2023-10-26,1.122,1.122,-0.0044,False
2023-10-27,1.136,1.136,0.0125,False
2023-10-30,1.168,1.168,0.0282,False
2023-10-31,1.169,1.169,0.0009,False
2023-11-01,1.159,1.159,-0.0086,False
2023-11-02,1.146,1.146,-0.011200000000000002,False
2023-11-03,1.178,1.178,0.0279,False
2023-11-06,1.211,1.211,0.027999999999999997,False
2023-11-07,1.229,1.229,0.0149,False
2023-11-08,1.229,1.229,0.0,False
2023-11-09,1.223,1.223,-0.0049,False
2023-11-10,1.219,1.219,-0.0033,False
2023-11-13,1.231,1.231,0.0098,False
2023-11-14,1.241,1.241,0.008100000000000001,False
2023-11-15,1.24,1.24,-0.0008,False
2023-11-16,1.22,1.22,-0.0161,False
2023-11-17,1.236,1.236,0.0131,False
2023-11-20,1.239,1.239,0.0024,False
2023-11-21,1.221,1.221,-0.014499999999999999,False
2023-11-22,1.2,1.2,-0.0172,False
2023-11-23,1.209,1.209,0.0075,False
2023-11-24,1.188,1.188,-0.0174,False
2023-11-27,1.199,1.199,0.009300000000000001,False
2023-11-28,1.201,1.201,0.0017000000000000001,False
2023-11-29,1.204,1.204,0.0025,False
2023-11-30,1.201,1.201,-0.0025,False
2023-12-01,1.213,1.213,0.01,False
2023-12-04,1.209,1.209,-0.0033,False
2023-12-05,1.183,1.183,-0.0215,False
2023-12-06,1.181,1.181,-0.0017000000000000001,False
2023-12-07,1.177,1.177,-0.0034000000000000002,False
2023-12-08,1.199,1.199,0.0187,False
2023-12-11,1.218,1.218,0.0158,False
2023-12-12,1.213,1.213,-0.0040999999999999995,False
2023-12-13,1.205,1.205,-0.0066,False
2023-12-14,1.198,1.198,-0.0058,False
2023-12-15,1.187,1.187,-0.0092,False
2023-12-18,1.177,1.177,-0.0084,False
2023-12-19,1.188,1.188,0.009300000000000001,False
2023-12-20,1.173,1.173,-0.0126,False
2023-12-21,1.184,1.184,0.009399999999999999,False
2023-12-22,1.166,1.166,-0.0152,False
2023-12-25,1.166,1.166,0.0,False
2023-12-26,1.142,1.142,-0.0206,False
2023-12-27,1.158,1.158,0.013999999999999999,False
2023-12-28,1.175,1.175,0.0147,False
2023-12-29,1.195,1.195,0.017,False
2023-12-31,1.195,1.195,0.0,False
2024-01-02,1.169,1.169,-0.0218,False
2024-01-03,1.138,1.138,-0.0265,False
2024-01-04,1.124,1.124,-0.0123,False
2024-01-05,1.104,1.104,-0.0178,False
2024-01-08,1.074,1.074,-0.027200000000000002,False
2024-01-09,1.074,1.074,0.0,False
2024-01-10,1.062,1.062,-0.011200000000000002,False
2024-01-11,1.075,1.075,0.012199999999999999,False
2024-01-12,1.055,1.055,-0.018600000000000002,False
2024-01-15,1.066,1.066,0.0104,False
2024-01-16,1.066,1.066,0.0,False
2024-01-17,1.042,1.042,-0.0225,False
2024-01-18,1.064,1.064,0.021099999999999997,False
2024-01-19,1.063,1.063,-0.0009,False
2024-01-22,1.027,1.027,-0.0339,False
2024-01-23,1.037,1.037,0.0097,False
2024-01-24,1.035,1.035,-0.0019,False
2024-01-25,1.065,1.065,0.028999999999999998,False
2024-01-26,1.033,1.033,-0.03,False
2024-01-29,0.998,0.998,-0.0339,False
2024-01-30,0.97,0.97,-0.0281,False
2024-01-31,0.953,0.953,-0.0175,False
2024-02-01,0.968,0.968,0.015700000000000002,False
2024-02-02,0.939,0.939,-0.03,False
2024-02-05,0.933,0.933,-0.0064,False
2024-02-06,0.999,0.999,0.0707,False
2024-02-07,1.024,1.024,0.025,False
2024-02-08,1.063,1.063,0.0381,False
2024-02-19,1.095,1.095,0.0301,False
2024-02-20,1.093,1.093,-0.0018,False
2024-02-21,1.089,1.089,-0.0037,False
2024-02-22,1.105,1.105,0.0147,False
2024-02-23,1.114,1.114,0.008100000000000001,False
2024-02-26,1.123,1.123,0.008100000000000001,False
2024-02-27,1.164,1.164,0.0365,False
2024-02-28,1.116,1.116,-0.0412,False
2024-02-29,1.16,1.16,0.0394,False
2024-03-01,1.181,1.181,0.0181,False
2024-03-04,1.193,1.193,0.0102,False
2024-03-05,1.192,1.192,-0.0008,False
2024-03-06,1.184,1.184,-0.0067,False
2024-03-07,1.164,1.164,-0.0169,False
2024-03-08,1.188,1.188,0.0206,False
2024-03-11,1.201,1.201,0.0109,False
2024-03-12,1.207,1.207,0.005,False
2024-03-13,1.207,1.207,0.0,False
2024-03-14,1.199,1.199,-0.0066,False
2024-03-15,1.212,1.212,0.0108,False
2024-03-18,1.238,1.238,0.0215,False
2024-03-19,1.226,1.226,-0.0097,False
2024-03-20,1.224,1.224,-0.0016,False
2024-03-21,1.212,1.212,-0.0098,False
2024-03-22,1.209,1.209,-0.0025,False
2024-03-25,1.182,1.182,-0.0223,False
2024-03-26,1.173,1.173,-0.0076,False
2024-03-27,1.143,1.143,-0.0256,False
2024-03-28,1.154,1.154,0.0096,False
2024-03-29,1.163,1.163,0.0078000000000000005,False
2024-04-01,1.185,1.185,0.0189,False
2024-04-02,1.168,1.168,-0.0143,False
2024-04-03,1.149,1.149,-0.0163,False
2024-04-08,1.135,1.135,-0.012199999999999999,False
2024-04-09,1.142,1.142,0.0062,False
2024-04-10,1.117,1.117,-0.0219,False
2024-04-11,1.113,1.113,-0.0036,False
2024-04-12,1.116,1.116,0.0027,False
2024-04-15,1.12,1.12,0.0036,False
2024-04-16,1.088,1.088,-0.0286,False
2024-04-17,1.122,1.122,0.031200000000000002,False
2024-04-18,1.117,1.117,-0.0045000000000000005,False
2024-04-19,1.1,1.1,-0.0152,False
2024-04-22,1.099,1.099,-0.0009,False
2024-04-23,1.098,1.098,-0.0009,False
2024-04-24,1.123,1.123,0.022799999999999997,False
2024-04-25,1.123,1.123,0.0,False
2024-04-26,1.152,1.152,0.0258,False
2024-04-29,1.189,1.189,0.0321,False
2024-04-30,1.178,1.178,-0.009300000000000001,False
2024-05-06,1.196,1.196,0.015300000000000001,False
2024-05-07,1.192,1.192,-0.0033,False
2024-05-08,1.17,1.17,-0.018500000000000003,False
2024-05-09,1.181,1.181,0.009399999999999999,False
2024-05-10,1.165,1.165,-0.013500000000000002,False
2024-05-13,1.159,1.159,-0.0052,False
2024-05-14,1.157,1.157,-0.0017000000000000001,False
2024-05-15,1.149,1.149,-0.0069,False
2024-05-16,1.151,1.151,0.0017000000000000001,False
2024-05-17,1.163,1.163,0.0104,False
2024-05-20,1.17,1.17,0.006,False
2024-05-21,1.165,1.165,-0.0043,False
2024-05-22,1.166,1.166,0.0009,False
2024-05-23,1.152,1.152,-0.012,False
2024-05-24,1.131,1.131,-0.0182,False
2024-05-27,1.153,1.153,0.0195,False
2024-05-28,1.145,1.145,-0.0069,False
2024-05-29,1.139,1.139,-0.0052,False
2024-05-30,1.154,1.154,0.0132,False
2024-05-31,1.157,1.157,0.0026,False
2024-06-03,1.185,1.185,0.0242,False
2024-06-04,1.188,1.188,0.0025,False
2024-06-05,1.183,1.183,-0.0042,False
2024-06-06,1.177,1.177,-0.0051,False
2024-06-07,1.165,1.165,-0.0102,False
2024-06-11,1.194,1.194,0.024900000000000002,False
2024-06-12,1.193,1.193,-0.0008,False
2024-06-13,1.208,1.208,0.0126,False
2024-06-14,1.223,1.223,0.0124,False
2024-06-17,1.248,1.248,0.0204,False
2024-06-18,1.259,1.259,0.0088,False
2024-06-19,1.255,1.255,-0.0032,False
2024-06-20,1.248,1.248,-0.005600000000000001,False
2024-06-21,1.251,1.251,0.0024,False
2024-06-24,1.23,1.23,-0.0168,False
2024-06-25,1.202,1.202,-0.022799999999999997,False
2024-06-26,1.225,1.225,0.0191,False
2024-06-27,1.21,1.21,-0.012199999999999999,False
2024-06-28,1.215,1.215,0.0040999999999999995,False
2024-06-30,1.215,1.215,0.0,False
2024-07-01,1.219,1.219,0.0033,False
2024-07-02,1.205,1.205,-0.0115,False
2024-07-03,1.212,1.212,0.0058,False
2024-07-04,1.201,1.201,-0.0091,False
2024-07-05,1.199,1.199,-0.0017000000000000001,False
2024-07-08,1.2,1.2,0.0008,False
2024-07-09,1.245,1.245,0.0375,False
2024-07-10,1.244,1.244,-0.0008,False
2024-07-11,1.256,1.256,0.0096,False
2024-07-12,1.25,1.25,-0.0048,False
2024-07-15,1.255,1.255,0.004,False
2024-07-16,1.286,1.286,0.024700000000000003,False
2024-07-17,1.264,1.264,-0.0171,False
2024-07-18,1.258,1.258,-0.004699999999999999,False
2024-07-19,1.267,1.267,0.0072,False
2024-07-22,1.266,1.266,-0.0008,False
2024-07-23,1.224,1.224,-0.0332,False
2024-07-24,1.209,1.209,-0.0123,False
2024-07-25,1.19,1.19,-0.015700000000000002,False
2024-07-26,1.207,1.207,0.0143,False
2024-07-29,1.206,1.206,-0.0008,False
2024-07-30,1.201,1.201,-0.0040999999999999995,False
2024-07-31,1.234,1.234,0.0275,False
2024-08-01,1.23,1.23,-0.0032,False
2024-08-02,1.197,1.197,-0.0268,False
2024-08-05,1.125,1.125,-0.0602,False
2024-08-06,1.15,1.15,0.0222,False
2024-08-07,1.144,1.144,-0.0052,False
2024-08-08,1.15,1.15,0.0052,False
2024-08-09,1.158,1.158,0.006999999999999999,False
2024-08-12,1.159,1.159,0.0009,False
2024-08-13,1.172,1.172,0.011200000000000002,False
2024-08-14,1.157,1.157,-0.0128,False
2024-08-15,1.157,1.157,0.0,False
2024-08-16,1.165,1.165,0.0069,False
2024-08-19,1.164,1.164,-0.0009,False
2024-08-20,1.156,1.156,-0.0069,False
2024-08-21,1.169,1.169,0.011200000000000002,False
2024-08-22,1.159,1.159,-0.0086,False
2024-08-23,1.157,1.157,-0.0017000000000000001,False
2024-08-26,1.152,1.152,-0.0043,False
2024-08-27,1.131,1.131,-0.0182,False
2024-08-28,1.134,1.134,0.0027,False
2024-08-29,1.145,1.145,0.0097,False
2024-08-30,1.193,1.193,0.04190000000000001,False
2024-09-02,1.156,1.156,-0.031,False
2024-09-03,1.161,1.161,0.0043,False
