date,nav,nav_acc,daily_ret,suspicious_jump
2022-02-22,2.2579,2.2579,0.0,False
2022-02-23,2.3546,2.3546,0.042800000000000005,False
2022-02-24,2.331,2.331,-0.01,False
2022-02-25,2.3641,2.3641,0.014199999999999999,False
2022-02-28,2.3894,2.3894,0.010700000000000001,False
2022-03-01,2.3901,2.3901,0.0003,False
2022-03-02,2.362,2.362,-0.0118,False
2022-03-03,2.3223,2.3223,-0.0168,False
2022-03-04,2.2706,2.2706,-0.0223,False
2022-03-07,2.2106,2.2106,-0.0264,False
2022-03-08,2.1732,2.1732,-0.0169,False
2022-03-09,2.1564,2.1564,-0.0077,False
2022-03-10,2.2205,2.2205,0.0297,False
2022-03-11,2.2133,2.2133,-0.0032,False
2022-03-14,2.1483,2.1483,-0.0294,False
2022-03-15,2.0801,2.0801,-0.0317,False
2022-03-16,2.166,2.166,0.041299999999999996,False
2022-03-17,2.2066,2.2066,0.0187,False
2022-03-18,2.1942,2.1942,-0.005600000000000001,False
2022-03-21,2.2133,2.2133,0.0087,False
2022-03-22,2.1725,2.1725,-0.0184,False
2022-03-23,2.183,2.183,0.0048,False
2022-03-24,2.1635,2.1635,-0.0089,False
2022-03-25,2.1152,2.1152,-0.0223,False
2022-03-28,2.0871,2.0871,-0.013300000000000001,False
2022-03-29,2.0768,2.0768,-0.0049,False
2022-03-30,2.1324,2.1324,0.0268,False
2022-03-31,2.0838,2.0838,-0.022799999999999997,False
2022-04-01,2.08,2.08,-0.0018,False
2022-04-06,2.0383,2.0383,-0.02,False
2022-04-07,1.9951,1.9951,-0.0212,False
2022-04-08,1.9792,1.9792,-0.008,False
2022-04-11,1.8837,1.8837,-0.0483,False
2022-04-12,1.8914,1.8914,0.0040999999999999995,False
2022-04-13,1.8418,1.8418,-0.0262,False
2022-04-14,1.8346,1.8346,-0.0039000000000000003,False
2022-04-15,1.8233,1.8233,-0.0062,False
2022-04-18,1.8735,1.8735,0.0275,False
2022-04-19,1.8658,1.8658,-0.0040999999999999995,False
2022-04-20,1.8192,1.8192,-0.025,False
2022-04-21,1.752,1.752,-0.0369,False
2022-04-22,1.7259,1.7259,-0.0149,False
2022-04-25,1.606,1.606,-0.0695,False
2022-04-26,1.5593,1.5593,-0.0291,False
2022-04-27,1.6669,1.6669,0.069,False
2022-04-28,1.6734,1.6734,0.0039000000000000003,False
2022-04-29,1.7405,1.7405,0.0401,False
2022-05-05,1.7377,1.7377,-0.0016,False
2022-05-06,1.7098,1.7098,-0.0161,False
2022-05-09,1.7378,1.7378,0.016399999999999998,False
2022-05-10,1.7827,1.7827,0.0258,False
2022-05-11,1.8435,1.8435,0.0341,False
2022-05-12,1.8368,1.8368,-0.0036,False
2022-05-13,1.8478,1.8478,0.006,False
2022-05-16,1.8354,1.8354,-0.0067,False
2022-05-17,1.8617,1.8617,0.0143,False
2022-05-18,1.8812,1.8812,0.0105,False
2022-05-19,1.9154,1.9154,0.0182,False
2022-05-20,1.9253,1.9253,0.0052,False
2022-05-23,1.9332,1.9332,0.0040999999999999995,False
2022-05-24,1.8757,1.8757,-0.0297,False
2022-05-25,1.8704,1.8704,-0.0028000000000000004,False
2022-05-26,1.8748,1.8748,0.0024,False
2022-05-27,1.8728,1.8728,-0.0011,False
2022-05-30,1.8919,1.8919,0.0102,False
2022-05-31,1.943,1.943,0.027000000000000003,False
2022-06-01,1.9694,1.9694,0.013600000000000001,False
2022-06-02,2.0224,2.0224,0.0269,False
2022-06-06,2.1243,2.1243,0.0504,False
2022-06-07,2.1142,2.1142,-0.0048,False
