date,nav,nav_acc,daily_ret,suspicious_jump
2023-09-15,2.267,2.267,0.0125,False
2023-09-18,2.267,2.267,0.0,False
2023-09-19,2.259,2.259,-0.0034999999999999996,False
2023-09-20,2.246,2.246,-0.0058,False
2023-09-21,2.233,2.233,-0.0058,False
2023-09-22,2.221,2.221,-0.0054,False
2023-09-25,2.221,2.221,0.0,False
2023-09-26,2.202,2.202,-0.0086,False
2023-09-27,2.211,2.211,0.0040999999999999995,False
2023-09-28,2.216,2.216,0.0023,False
2023-10-09,2.191,2.191,-0.0113,False
2023-10-10,2.169,2.169,-0.01,False
2023-10-11,2.146,2.146,-0.0106,False
2023-10-12,2.14,2.14,-0.0028000000000000004,False
2023-10-13,2.133,2.133,-0.0033,False
2023-10-16,2.118,2.118,-0.006999999999999999,False
2023-10-17,2.141,2.141,0.0109,False
2023-10-18,2.109,2.109,-0.0149,False
2023-10-19,2.088,2.088,-0.01,False
2023-10-20,2.072,2.072,-0.0077,False
2023-10-23,2.07,2.07,-0.001,False
2023-10-24,2.078,2.078,0.0039000000000000003,False
2023-10-25,2.067,2.067,-0.0053,False
2023-10-26,2.09,2.09,0.0111,False
2023-10-27,2.137,2.137,0.0225,False
2023-10-30,2.149,2.149,0.005600000000000001,False
2023-10-31,2.152,2.152,0.0014000000000000002,False
2023-11-01,2.146,2.146,-0.0028000000000000004,False
2023-11-02,2.132,2.132,-0.006500000000000001,False
2023-11-03,2.133,2.133,0.0005,False
2023-11-06,2.163,2.163,0.0141,False
2023-11-07,2.146,2.146,-0.0079,False
2023-11-08,2.163,2.163,0.0079,False
2023-11-09,2.15,2.15,-0.006,False
2023-11-10,2.157,2.157,0.0033,False
2023-11-13,2.16,2.16,0.0014000000000000002,False
2023-11-14,2.167,2.167,0.0032,False
2023-11-15,2.156,2.156,-0.0051,False
2023-11-16,2.139,2.139,-0.0079,False
2023-11-17,2.148,2.148,0.0042,False
2023-11-20,2.176,2.176,0.013000000000000001,False
2023-11-21,2.169,2.169,-0.0032,False
2023-11-22,2.154,2.154,-0.0069,False
2023-11-23,2.163,2.163,0.0042,False
2023-11-24,2.159,2.159,-0.0018,False
2023-11-27,2.161,2.161,0.0009,False
2023-11-28,2.187,2.187,0.012,False
2023-11-29,2.173,2.173,-0.0064,False
2023-11-30,2.178,2.178,0.0023,False
2023-12-01,2.169,2.169,-0.0040999999999999995,False
2023-12-04,2.169,2.169,0.0,False
2023-12-05,2.156,2.156,-0.006,False
2023-12-06,2.159,2.159,0.0014000000000000002,False
2023-12-07,2.153,2.153,-0.0028000000000000004,False
2023-12-08,2.145,2.145,-0.0037,False
2023-12-11,2.162,2.162,0.0079,False
2023-12-12,2.162,2.162,0.0,False
2023-12-13,2.158,2.158,-0.0019,False
2023-12-14,2.152,2.152,-0.0028000000000000004,False
2023-12-15,2.13,2.13,-0.0102,False
2023-12-18,2.138,2.138,0.0038,False
2023-12-19,2.111,2.111,-0.0126,False
2023-12-20,2.083,2.083,-0.013300000000000001,False
2023-12-21,2.091,2.091,0.0038,False
2023-12-22,2.107,2.107,0.0077,False
2023-12-25,2.124,2.124,0.008100000000000001,False
2023-12-26,2.105,2.105,-0.0089,False
2023-12-27,2.117,2.117,0.005699999999999999,False
2023-12-28,2.13,2.13,0.0060999999999999995,False
2023-12-29,2.147,2.147,0.008,False
2023-12-31,2.147,2.147,0.0,False
2024-01-02,2.151,2.151,0.0019,False
2024-01-03,2.146,2.146,-0.0023,False
2024-01-04,2.136,2.136,-0.004699999999999999,False
2024-01-05,2.091,2.091,-0.021099999999999997,False
2024-01-08,2.067,2.067,-0.0115,False
