date,nav,nav_acc,daily_ret,suspicious_jump
2023-09-15,1.444,1.794,-0.0048,False
2023-09-18,1.455,1.805,0.0076,False
2023-09-19,1.45,1.8,-0.0034000000000000002,False
2023-09-20,1.445,1.795,-0.0034000000000000002,False
2023-09-21,1.427,1.777,-0.0125,False
2023-09-22,1.441,1.791,0.0098,False
2023-09-25,1.435,1.785,-0.0042,False
2023-09-26,1.425,1.775,-0.006999999999999999,False
2023-09-27,1.433,1.783,0.005600000000000001,False
2023-09-28,1.422,1.772,-0.0077,False
2023-10-09,1.41,1.76,-0.0084,False
2023-10-10,1.397,1.747,-0.0092,False
2023-10-11,1.401,1.751,0.0029,False
2023-10-12,1.4,1.75,-0.0007000000000000001,False
2023-10-13,1.384,1.734,-0.011399999999999999,False
2023-10-16,1.369,1.719,-0.0108,False
2023-10-17,1.37,1.72,0.0007000000000000001,False
2023-10-18,1.361,1.711,-0.0066,False
2023-10-19,1.336,1.686,-0.0184,False
2023-10-20,1.328,1.678,-0.006,False
2023-10-23,1.318,1.668,-0.0075,False
2023-10-24,1.324,1.674,0.0046,False
2023-10-25,1.338,1.688,0.0106,False
2023-10-26,1.341,1.691,0.0022,False
2023-10-27,1.367,1.717,0.0194,False
2023-10-30,1.381,1.731,0.0102,False
2023-10-31,1.379,1.729,-0.0014000000000000002,False
2023-11-01,1.387,1.737,0.0058,False
2023-11-02,1.375,1.725,-0.0087,False
2023-11-03,1.385,1.735,0.0073,False
2023-11-06,1.395,1.745,0.0072,False
2023-11-07,1.4,1.75,0.0036,False
2023-11-08,1.401,1.751,0.0007000000000000001,False
2023-11-09,1.403,1.753,0.0014000000000000002,False
2023-11-10,1.394,1.744,-0.0064,False
2023-11-13,1.398,1.748,0.0029,False
2023-11-14,1.403,1.753,0.0036,False
2023-11-15,1.406,1.756,0.0021,False
2023-11-16,1.382,1.732,-0.0171,False
2023-11-17,1.4,1.75,0.013000000000000001,False
2023-11-20,1.393,1.743,-0.005,False
2023-11-21,1.384,1.734,-0.006500000000000001,False
2023-11-22,1.362,1.712,-0.0159,False
2023-11-23,1.376,1.726,0.0103,False
2023-11-24,1.354,1.704,-0.016,False
2023-11-27,1.368,1.718,0.0103,False
2023-11-28,1.377,1.727,0.0066,False
2023-11-29,1.376,1.726,-0.0007000000000000001,False
2023-11-30,1.376,1.726,0.0,False
2023-12-01,1.392,1.742,0.0116,False
2023-12-04,1.388,1.738,-0.0029,False
2023-12-05,1.372,1.722,-0.0115,False
2023-12-06,1.374,1.724,0.0015,False
2023-12-07,1.379,1.729,0.0036,False
2023-12-08,1.413,1.763,0.024700000000000003,False
2023-12-11,1.438,1.788,0.0177,False
2023-12-12,1.423,1.773,-0.0104,False
2023-12-13,1.417,1.767,-0.0042,False
2023-12-14,1.408,1.758,-0.0064,False
2023-12-15,1.396,1.746,-0.0085,False
2023-12-18,1.387,1.737,-0.0064,False
2023-12-19,1.395,1.745,0.0058,False
2023-12-20,1.371,1.721,-0.0172,False
2023-12-21,1.389,1.739,0.0131,False
2023-12-22,1.368,1.718,-0.0151,False
2023-12-25,1.373,1.723,0.0037,False
2023-12-26,1.347,1.697,-0.0189,False
2023-12-27,1.353,1.703,0.0045000000000000005,False
2023-12-28,1.158,1.711,0.0059,False
2023-12-29,1.179,1.732,0.0181,False
2023-12-31,1.179,1.732,0.0,False
2024-01-02,1.153,1.706,-0.022099999999999998,False
2024-01-03,1.128,1.681,-0.0217,False
2024-01-04,1.12,1.673,-0.0070999999999999995,False
2024-01-05,1.097,1.65,-0.020499999999999997,False
2024-01-08,1.076,1.629,-0.0191,False
2024-01-09,1.084,1.637,0.0074,False
2024-01-10,1.069,1.622,-0.0138,False
2024-01-11,1.089,1.642,0.0187,False
2024-01-12,1.069,1.622,-0.0184,False
2024-01-15,1.071,1.624,0.0019,False
2024-01-16,1.073,1.626,0.0019,False
