t_date,phase,feature,age_group,n,ic,train_rows,train_label_end_max
2009-03-31,dev,ret_12m,short,109,0.040913724399962936,5109,2009-03-12
2009-03-31,dev,ret_12m,full,112,-0.048809239074725806,5109,2009-03-12
2009-03-31,dev,ret_12m,under12,0,,5109,2009-03-12
2009-03-31,dev,sharpe_12m,all,221,0.1946735299676476,5109,2009-03-12
2009-03-31,dev,sharpe_12m,short,109,0.21075896580483738,5109,2009-03-12
2009-03-31,dev,sharpe_12m,full,112,0.18250076878395463,5109,2009-03-12
2009-03-31,dev,sharpe_12m,under12,0,,5109,2009-03-12
2009-04-30,dev,ret_12m,all,221,-0.03884176237117413,5322,2009-04-09
2009-04-30,dev,ret_12m,short,104,-0.0035207510935666283,5322,2009-04-09
2009-04-30,dev,ret_12m,full,117,-0.02860825128504848,5322,2009-04-09
2009-04-30,dev,ret_12m,under12,0,,5322,2009-04-09
2009-04-30,dev,sharpe_12m,all,223,0.15753285316065585,5322,2009-04-09
2009-04-30,dev,sharpe_12m,short,106,0.18160062473234753,5322,2009-04-09
2009-04-30,dev,sharpe_12m,full,117,0.15732290308561495,5322,2009-04-09
2009-04-30,dev,sharpe_12m,under12,0,,5322,2009-04-09
2009-05-27,dev,ret_12m,all,224,-0.05259342301943199,5536,2009-05-08
2009-05-27,dev,ret_12m,short,103,0.016144620656328254,5536,2009-05-08
2009-05-27,dev,ret_12m,full,121,-0.040726188863297645,5536,2009-05-08
2009-05-27,dev,ret_12m,under12,0,,5536,2009-05-08
2009-05-27,dev,sharpe_12m,all,225,0.21598187947745473,5536,2009-05-08
2009-05-27,dev,sharpe_12m,short,104,0.21646217859810093,5536,2009-05-08
2009-05-27,dev,sharpe_12m,full,121,0.22404145779704643,5536,2009-05-08
2009-05-27,dev,sharpe_12m,under12,0,,5536,2009-05-08
2009-06-30,dev,ret_12m,all,227,0.23634761340996252,5752,2009-06-09
2009-06-30,dev,ret_12m,short,98,0.23229347971616007,5752,2009-06-09
2009-06-30,dev,ret_12m,full,129,0.24389534883720934,5752,2009-06-09
2009-06-30,dev,ret_12m,under12,0,,5752,2009-06-09
2009-06-30,dev,sharpe_12m,all,237,0.15019228030195128,5752,2009-06-09
2009-06-30,dev,sharpe_12m,short,108,0.16969142682938446,5752,2009-06-09
2009-06-30,dev,sharpe_12m,full,129,0.1352694543828265,5752,2009-06-09
2009-06-30,dev,sharpe_12m,under12,0,,5752,2009-06-09
2009-07-31,dev,ret_12m,all,242,-0.022740926173593093,5970,2009-07-10
2009-07-31,dev,ret_12m,short,109,0.01809841534612177,5970,2009-07-10
2009-07-31,dev,ret_12m,full,133,-0.03939461952030687,5970,2009-07-10
2009-07-31,dev,ret_12m,under12,0,,5970,2009-07-10
2009-07-31,dev,sharpe_12m,all,247,0.061006666942730534,5970,2009-07-10
2009-07-31,dev,sharpe_12m,short,114,0.06037544804681964,5970,2009-07-10
2009-07-31,dev,sharpe_12m,full,133,0.0598698238132645,5970,2009-07-10
2009-07-31,dev,sharpe_12m,under12,0,,5970,2009-07-10
2009-08-31,dev,ret_12m,all,247,0.30803075139279534,6190,2009-07-31
2009-08-31,dev,ret_12m,short,110,0.2726641570678268,6190,2009-07-31
2009-08-31,dev,ret_12m,full,137,0.3116097597401385,6190,2009-07-31
2009-08-31,dev,ret_12m,under12,0,,6190,2009-07-31
2009-08-31,dev,sharpe_12m,all,251,0.17951660026560423,6190,2009-07-31
2009-08-31,dev,sharpe_12m,short,114,0.1562260788562403,6190,2009-07-31
2009-08-31,dev,sharpe_12m,full,137,0.1730123023503276,6190,2009-07-31
2009-08-31,dev,sharpe_12m,under12,0,,6190,2009-07-31
2009-09-30,dev,ret_12m,all,254,0.37538422670428223,6411,2009-08-28
2009-09-30,dev,ret_12m,short,106,0.3730407839383329,6411,2009-08-28
2009-09-30,dev,ret_12m,full,148,0.3633748801534037,6411,2009-08-28
2009-09-30,dev,ret_12m,under12,0,,6411,2009-08-28
2009-09-30,dev,sharpe_12m,all,257,0.21190107230114918,6411,2009-08-28
2009-09-30,dev,sharpe_12m,short,109,0.27786118061347426,6411,2009-08-28
2009-09-30,dev,sharpe_12m,full,148,0.16021130019212473,6411,2009-08-28
2009-09-30,dev,sharpe_12m,under12,0,,6411,2009-08-28
2009-10-30,dev,ret_12m,all,257,-0.04608745814858384,6632,2009-09-29
2009-10-30,dev,ret_12m,short,105,-0.0001451378809869376,6632,2009-09-29
2009-10-30,dev,ret_12m,full,152,-0.07488774526889877,6632,2009-09-29
2009-10-30,dev,ret_12m,under12,0,,6632,2009-09-29
2009-10-30,dev,sharpe_12m,all,260,0.1314222900429797,6632,2009-09-29
2009-10-30,dev,sharpe_12m,short,108,0.13792906341993197,6632,2009-09-29
2009-10-30,dev,sharpe_12m,full,152,0.12906731183236625,6632,2009-09-29
2009-10-30,dev,sharpe_12m,under12,0,,6632,2009-09-29
2009-11-30,dev,ret_12m,all,263,-0.20987023164627433,6855,2009-11-05
2009-11-30,dev,ret_12m,short,98,-0.13799896715949733,6855,2009-11-05
2009-11-30,dev,ret_12m,full,165,-0.250396708786365,6855,2009-11-05
2009-11-30,dev,ret_12m,under12,0,,6855,2009-11-05
2009-11-30,dev,sharpe_12m,all,268,0.09751709270364271,6855,2009-11-05
2009-11-30,dev,sharpe_12m,short,103,0.11385801520010545,6855,2009-11-05
2009-11-30,dev,sharpe_12m,full,165,0.08410226270937408,6855,2009-11-05
2009-11-30,dev,sharpe_12m,under12,0,,6855,2009-11-05
2009-12-31,dev,ret_12m,all,271,-0.2067765236475894,7080,2009-12-01
2009-12-31,dev,ret_12m,short,101,-0.10027955736750145,7080,2009-12-01
2009-12-31,dev,ret_12m,full,170,-0.25075445313597255,7080,2009-12-01
2009-12-31,dev,ret_12m,under12,0,,7080,2009-12-01
2009-12-31,dev,sharpe_12m,all,274,0.08000204175386658,7080,2009-12-01
2009-12-31,dev,sharpe_12m,short,104,0.05456097300757495,7080,2009-12-01
2009-12-31,dev,sharpe_12m,full,170,0.09697180647406892,7080,2009-12-01
2009-12-31,dev,sharpe_12m,under12,0,,7080,2009-12-01
2010-01-29,dev,ret_12m,all,274,0.06560184341206239,7317,2009-12-31
2010-01-29,dev,ret_12m,short,98,0.09289826521048905,7317,2009-12-31
2010-01-29,dev,ret_12m,full,176,0.06211093990755009,7317,2009-12-31
2010-01-29,dev,ret_12m,under12,0,,7317,2009-12-31
2010-01-29,dev,sharpe_12m,all,277,0.14496216556812624,7317,2009-12-31
2010-01-29,dev,sharpe_12m,short,101,0.14455445544554457,7317,2009-12-31
2010-01-29,dev,sharpe_12m,full,176,0.14579352850539293,7317,2009-12-31
2010-01-29,dev,sharpe_12m,under12,0,,7317,2009-12-31
2010-02-26,dev,ret_12m,all,277,0.0646121307317668,7564,2010-02-03
2010-02-26,dev,ret_12m,short,101,0.10896913220733838,7564,2010-02-03
2010-02-26,dev,ret_12m,full,176,0.040583314990094654,7564,2010-02-03
2010-02-26,dev,ret_12m,under12,0,,7564,2010-02-03
2010-02-26,dev,sharpe_12m,all,278,0.13261108825761098,7564,2010-02-03
2010-02-26,dev,sharpe_12m,short,102,0.14020276956307853,7564,2010-02-03
2010-02-26,dev,sharpe_12m,full,176,0.13418445960818842,7564,2010-02-03
2010-02-26,dev,sharpe_12m,under12,0,,7564,2010-02-03
2010-03-31,dev,ret_12m,all,279,0.1589032921128535,7815,2010-03-11
2010-03-31,dev,ret_12m,short,95,0.2273376259798432,7815,2010-03-11
2010-03-31,dev,ret_12m,full,184,0.11686540424958101,7815,2010-03-11
2010-03-31,dev,ret_12m,under12,0,,7815,2010-03-11
2010-03-31,dev,sharpe_12m,all,279,0.15302578213926554,7815,2010-03-11
2010-03-31,dev,sharpe_12m,short,95,0.20141377379619263,7815,2010-03-11
2010-03-31,dev,sharpe_12m,full,184,0.12044075436805299,7815,2010-03-11
2010-03-31,dev,sharpe_12m,under12,0,,7815,2010-03-11
2010-04-30,dev,ret_12m,all,283,0.3402878741511546,8072,2010-04-13
2010-04-30,dev,ret_12m,short,91,0.32271062271062273,8072,2010-04-13
2010-04-30,dev,ret_12m,full,192,0.33726907739467765,8072,2010-04-13
2010-04-30,dev,ret_12m,under12,0,,8072,2010-04-13
2010-04-30,dev,sharpe_12m,all,291,0.18981100467983775,8072,2010-04-13
2010-04-30,dev,sharpe_12m,short,99,0.18166975881261596,8072,2010-04-13
2010-04-30,dev,sharpe_12m,full,192,0.1885206711336571,8072,2010-04-13
2010-04-30,dev,sharpe_12m,under12,0,,8072,2010-04-13
2010-05-31,dev,ret_12m,all,291,0.23283775426225597,8332,2010-05-06
2010-05-31,dev,ret_12m,short,91,0.19466475553432075,8332,2010-05-06
2010-05-31,dev,ret_12m,full,200,0.2382554563864097,8332,2010-05-06
2010-05-31,dev,ret_12m,under12,0,,8332,2010-05-06
2010-05-31,dev,sharpe_12m,all,298,0.21544868904075207,8332,2010-05-06
2010-05-31,dev,sharpe_12m,short,98,0.21074409145101336,8332,2010-05-06
2010-05-31,dev,sharpe_12m,full,200,0.20624915622890574,8332,2010-05-06
2010-05-31,dev,sharpe_12m,under12,0,,8332,2010-05-06
2010-06-30,dev,ret_12m,all,298,0.05766016883612448,8600,2010-06-04
2010-06-30,dev,ret_12m,short,94,0.037286421269371095,8600,2010-06-04
2010-06-30,dev,ret_12m,full,204,0.03600794396816759,8600,2010-06-04
2010-06-30,dev,ret_12m,under12,0,,8600,2010-06-04
2010-06-30,dev,sharpe_12m,all,302,0.16582388475806065,8600,2010-06-04
2010-06-30,dev,sharpe_12m,short,98,0.16454679341277276,8600,2010-06-04
2010-06-30,dev,sharpe_12m,full,204,0.14232424677187946,8600,2010-06-04
2010-06-30,dev,sharpe_12m,under12,0,,8600,2010-06-04
2010-07-30,dev,ret_12m,all,304,0.14961728700911509,8874,2010-07-12
2010-07-30,dev,ret_12m,short,98,0.00619066745723594,8874,2010-07-12
2010-07-30,dev,ret_12m,full,206,0.20748145936503687,8874,2010-07-12
2010-07-30,dev,ret_12m,under12,0,,8874,2010-07-12
2010-07-30,dev,sharpe_12m,all,307,0.24924456012787113,8874,2010-07-12
2010-07-30,dev,sharpe_12m,short,101,0.11887012230634826,8874,2010-07-12
2010-07-30,dev,sharpe_12m,full,206,0.29775590537669827,8874,2010-07-12
2010-07-30,dev,sharpe_12m,under12,0,,8874,2010-07-12
2010-08-31,dev,ret_12m,all,310,0.1721750654315157,9151,2010-08-09
2010-08-31,dev,ret_12m,short,96,0.08620455778621813,9151,2010-08-09
2010-08-31,dev,ret_12m,full,214,0.17545420315852953,9151,2010-08-09
2010-08-31,dev,ret_12m,under12,0,,9151,2010-08-09
2010-08-31,dev,sharpe_12m,all,311,0.12177080258192176,9151,2010-08-09
2010-08-31,dev,sharpe_12m,short,97,-0.036266568483063324,9151,2010-08-09
2010-08-31,dev,sharpe_12m,full,214,0.14991413379210275,9151,2010-08-09
2010-08-31,dev,sharpe_12m,under12,0,,9151,2010-08-09
2010-09-30,dev,ret_12m,all,314,-0.1164290123367065,9429,2010-08-30
2010-09-30,dev,ret_12m,short,99,-0.13390228818800248,9429,2010-08-30
2010-09-30,dev,ret_12m,full,215,-0.12436426863725278,9429,2010-08-30
2010-09-30,dev,ret_12m,under12,0,,9429,2010-08-30
2010-09-30,dev,sharpe_12m,all,317,-0.11620729326690166,9429,2010-08-30
2010-09-30,dev,sharpe_12m,short,102,-0.16966259732769393,9429,2010-08-30
2010-09-30,dev,sharpe_12m,full,215,-0.10955710111328455,9429,2010-08-30
2010-09-30,dev,sharpe_12m,under12,0,,9429,2010-08-30
2010-10-29,dev,ret_12m,all,317,0.14719286600631817,9708,2010-10-12
2010-10-29,dev,ret_12m,short,102,0.04267434167745729,9708,2010-10-12
2010-10-29,dev,ret_12m,full,215,0.17908787944649715,9708,2010-10-12
2010-10-29,dev,ret_12m,under12,0,,9708,2010-10-12
2010-10-29,dev,sharpe_12m,all,321,0.2312409299355663,9708,2010-10-12
2010-10-29,dev,sharpe_12m,short,106,0.159745068896894,9708,2010-10-12
2010-10-29,dev,sharpe_12m,full,215,0.25158178173826945,9708,2010-10-12
2010-10-29,dev,sharpe_12m,under12,0,,9708,2010-10-12
2010-11-30,dev,ret_12m,all,322,-0.2739114080585933,9999,2010-11-10
2010-11-30,dev,ret_12m,short,105,-0.2374974082521252,9999,2010-11-10
2010-11-30,dev,ret_12m,full,217,-0.27099451796107615,9999,2010-11-10
2010-11-30,dev,ret_12m,under12,0,,9999,2010-11-10
2010-11-30,dev,sharpe_12m,all,328,-0.2462829039768048,9999,2010-11-10
2010-11-30,dev,sharpe_12m,short,111,-0.15873113373113373,9999,2010-11-10
2010-11-30,dev,sharpe_12m,full,217,-0.26719889889466686,9999,2010-11-10
2010-11-30,dev,sharpe_12m,under12,0,,9999,2010-11-10
2010-12-31,dev,ret_12m,all,330,-0.17892692895585482,10297,2010-12-08
2010-12-31,dev,ret_12m,short,111,-0.12303439803439803,10297,2010-12-08
2010-12-31,dev,ret_12m,full,219,-0.17265643744216072,10297,2010-12-08
2010-12-31,dev,ret_12m,under12,0,,10297,2010-12-08
2010-12-31,dev,sharpe_12m,all,339,-0.15494118263108772,10297,2010-12-08
2010-12-31,dev,sharpe_12m,short,120,-0.07694978817973469,10297,2010-12-08
2010-12-31,dev,sharpe_12m,full,219,-0.15331611959738142,10297,2010-12-08
2010-12-31,dev,sharpe_12m,under12,0,,10297,2010-12-08
2011-01-31,dev,ret_12m,all,339,0.17598236865045017,10599,2011-01-05
2011-01-31,dev,ret_12m,short,118,0.1429301838075517,10599,2011-01-05
2011-01-31,dev,ret_12m,full,221,0.2043625690684514,10599,2011-01-05
2011-01-31,dev,ret_12m,under12,0,,10599,2011-01-05
2011-01-31,dev,sharpe_12m,all,341,0.14946145768077257,10599,2011-01-05
2011-01-31,dev,sharpe_12m,short,120,0.1219112438363775,10599,2011-01-05
2011-01-31,dev,sharpe_12m,full,221,0.16896616896616895,10599,2011-01-05
2011-01-31,dev,sharpe_12m,under12,0,,10599,2011-01-05
2011-02-28,dev,ret_12m,all,341,-0.006606260346398167,10906,2011-02-11
2011-02-28,dev,ret_12m,short,119,-0.009094146133029484,10906,2011-02-11
2011-02-28,dev,ret_12m,full,222,-0.0020943574095776685,10906,2011-02-11
2011-02-28,dev,ret_12m,under12,0,,10906,2011-02-11
2011-02-28,dev,sharpe_12m,all,342,0.07246601151871239,10906,2011-02-11
2011-02-28,dev,sharpe_12m,short,120,0.09870129870129869,10906,2011-02-11
2011-02-28,dev,sharpe_12m,full,222,0.0633138667957977,10906,2011-02-11
2011-02-28,dev,sharpe_12m,under12,0,,10906,2011-02-11
2011-03-31,dev,ret_12m,all,343,0.08669335893126266,11217,2011-03-15
2011-03-31,dev,ret_12m,short,120,0.05902493228696436,11217,2011-03-15
2011-03-31,dev,ret_12m,full,223,0.09719709299305711,11217,2011-03-15
2011-03-31,dev,ret_12m,under12,0,,11217,2011-03-15
2011-03-31,dev,sharpe_12m,all,351,0.13285742035742037,11217,2011-03-15
2011-03-31,dev,sharpe_12m,short,128,0.16043307086614172,11217,2011-03-15
2011-03-31,dev,sharpe_12m,full,223,0.11479344495039562,11217,2011-03-15
2011-03-31,dev,sharpe_12m,under12,0,,11217,2011-03-15
2011-04-29,dev,ret_12m,all,351,0.1948251748251748,11534,2011-04-13
2011-04-29,dev,ret_12m,short,125,0.22954838709677414,11534,2011-04-13
2011-04-29,dev,ret_12m,full,226,0.14075656569594425,11534,2011-04-13
2011-04-29,dev,ret_12m,under12,0,,11534,2011-04-13
2011-04-29,dev,sharpe_12m,all,353,0.12850779364199444,11534,2011-04-13
2011-04-29,dev,sharpe_12m,short,127,0.1916303430821147,11534,2011-04-13
2011-04-29,dev,sharpe_12m,full,226,0.06399698517276779,11534,2011-04-13
2011-04-29,dev,sharpe_12m,under12,0,,11534,2011-04-13
2011-05-31,dev,ret_12m,all,356,0.07958817013116372,11855,2011-05-06
2011-05-31,dev,ret_12m,short,122,0.19644043209162615,11855,2011-05-06
2011-05-31,dev,ret_12m,full,234,-0.010107026872619057,11855,2011-05-06
2011-05-31,dev,ret_12m,under12,0,,11855,2011-05-06
2011-05-31,dev,sharpe_12m,all,359,0.0753679006966382,11855,2011-05-06
2011-05-31,dev,sharpe_12m,short,125,0.149542242703533,11855,2011-05-06
2011-05-31,dev,sharpe_12m,full,234,0.0013997082575294615,11855,2011-05-06
2011-05-31,dev,sharpe_12m,under12,0,,11855,2011-05-06
2011-06-30,dev,ret_12m,all,361,-0.09672206832871652,12183,2011-06-08
2011-06-30,dev,ret_12m,short,116,0.05321954407411679,12183,2011-06-08
2011-06-30,dev,ret_12m,full,245,-0.16744730679156913,12183,2011-06-08
2011-06-30,dev,ret_12m,under12,0,,12183,2011-06-08
2011-06-30,dev,sharpe_12m,all,365,-0.03197325916840851,12183,2011-06-08
2011-06-30,dev,sharpe_12m,short,120,0.15951107715813598,12183,2011-06-08
2011-06-30,dev,sharpe_12m,full,245,-0.12388758782201409,12183,2011-06-08
2011-06-30,dev,sharpe_12m,under12,0,,12183,2011-06-08
2011-07-29,dev,ret_12m,all,367,-0.19968595904843844,12522,2011-07-11
2011-07-29,dev,ret_12m,short,114,-0.09730463133593893,12522,2011-07-11
2011-07-29,dev,ret_12m,full,253,-0.24596110268825094,12522,2011-07-11
2011-07-29,dev,ret_12m,under12,0,,12522,2011-07-11
2011-07-29,dev,sharpe_12m,all,376,-0.06126237372312207,12522,2011-07-11
2011-07-29,dev,sharpe_12m,short,123,0.04338264694122351,12522,2011-07-11
2011-07-29,dev,sharpe_12m,full,253,-0.12172638499238977,12522,2011-07-11
2011-07-29,dev,sharpe_12m,under12,0,,12522,2011-07-11
2011-08-31,dev,ret_12m,all,378,0.03795679648650261,12863,2011-08-08
2011-08-31,dev,ret_12m,short,120,0.1306062921036183,12863,2011-08-08
2011-08-31,dev,ret_12m,full,258,-0.0036730371541700835,12863,2011-08-08
2011-08-31,dev,ret_12m,under12,0,,12863,2011-08-08
2011-08-31,dev,sharpe_12m,all,381,-0.01203494162292816,12863,2011-08-08
2011-08-31,dev,sharpe_12m,short,123,0.12144174588229226,12863,2011-08-08
2011-08-31,dev,sharpe_12m,full,258,-0.0745071376688425,12863,2011-08-08
2011-08-31,dev,sharpe_12m,under12,0,,12863,2011-08-08
2011-09-30,dev,ret_12m,all,383,0.2235742211529261,13205,2011-08-29
2011-09-30,dev,ret_12m,short,123,0.26896338238897993,13205,2011-08-29
2011-09-30,dev,ret_12m,full,260,0.20127539437884265,13205,2011-08-29
2011-09-30,dev,ret_12m,under12,0,,13205,2011-08-29
2011-09-30,dev,sharpe_12m,all,390,0.04317623086582778,13205,2011-08-29
2011-09-30,dev,sharpe_12m,short,130,0.048458943861038654,13205,2011-08-29
2011-09-30,dev,sharpe_12m,full,260,0.03313977107080555,13205,2011-08-29
2011-09-30,dev,sharpe_12m,under12,0,,13205,2011-08-29
2011-10-31,dev,ret_12m,all,390,0.19040260720876634,13556,2011-09-30
2011-10-31,dev,ret_12m,short,124,0.19177340676632573,13556,2011-09-30
2011-10-31,dev,ret_12m,full,266,0.18688283141604276,13556,2011-09-30
2011-10-31,dev,ret_12m,under12,0,,13556,2011-09-30
2011-10-31,dev,sharpe_12m,all,395,-0.011847252321453955,13556,2011-09-30
2011-10-31,dev,sharpe_12m,short,129,-0.023272584973166373,13556,2011-09-30
2011-10-31,dev,sharpe_12m,full,266,-0.0038539214264195574,13556,2011-09-30
2011-10-31,dev,sharpe_12m,under12,0,,13556,2011-09-30
2011-11-30,dev,ret_12m,all,396,0.15521725561581445,13909,2011-11-03
2011-11-30,dev,ret_12m,short,125,0.18864516129032255,13909,2011-11-03
2011-11-30,dev,ret_12m,full,271,0.14540132166027545,13909,2011-11-03
2011-11-30,dev,ret_12m,under12,0,,13909,2011-11-03
2011-11-30,dev,sharpe_12m,all,399,0.0519817130766615,13909,2011-11-03
2011-11-30,dev,sharpe_12m,short,128,0.09095747115912835,13909,2011-11-03
2011-11-30,dev,sharpe_12m,full,271,0.03384825024720836,13909,2011-11-03
2011-11-30,dev,sharpe_12m,under12,0,,13909,2011-11-03
2011-12-30,dev,ret_12m,all,399,0.04063475271092304,14268,2011-12-02
2011-12-30,dev,ret_12m,short,123,0.07418967896712284,14268,2011-12-02
2011-12-30,dev,ret_12m,full,276,0.038501733708137725,14268,2011-12-02
2011-12-30,dev,ret_12m,under12,0,,14268,2011-12-02
2011-12-30,dev,sharpe_12m,all,401,0.06981557300777906,14268,2011-12-02
2011-12-30,dev,sharpe_12m,short,125,0.0677726574500768,14268,2011-12-02
2011-12-30,dev,sharpe_12m,full,276,0.07419300523679742,14268,2011-12-02
2011-12-30,dev,sharpe_12m,under12,0,,14268,2011-12-02
2012-01-31,dev,ret_12m,all,401,0.045282688800387105,14633,2012-01-04
2012-01-31,dev,ret_12m,short,121,0.0220092128437881,14633,2012-01-04
2012-01-31,dev,ret_12m,full,280,0.07201677135094653,14633,2012-01-04
2012-01-31,dev,ret_12m,under12,0,,14633,2012-01-04
2012-01-31,dev,sharpe_12m,all,407,-0.021273967521432027,14633,2012-01-04
2012-01-31,dev,sharpe_12m,short,127,0.0484919853768279,14633,2012-01-04
2012-01-31,dev,sharpe_12m,full,280,-0.04317092236963664,14633,2012-01-04
2012-01-31,dev,sharpe_12m,under12,0,,14633,2012-01-04
2012-02-29,dev,ret_12m,all,411,0.21852265400975884,15009,2012-02-09
2012-02-29,dev,ret_12m,short,131,0.14624993327283403,15009,2012-02-09
2012-02-29,dev,ret_12m,full,280,0.2608114534988602,15009,2012-02-09
2012-02-29,dev,ret_12m,under12,0,,15009,2012-02-09
2012-02-29,dev,sharpe_12m,all,420,0.0720132038325452,15009,2012-02-09
2012-02-29,dev,sharpe_12m,short,140,0.12210972863046951,15009,2012-02-09
2012-02-29,dev,sharpe_12m,full,280,0.048793807501188974,15009,2012-02-09
2012-02-29,dev,sharpe_12m,under12,0,,15009,2012-02-09
2012-03-30,dev,ret_12m,all,421,0.15491631782341103,15390,2012-03-13
2012-03-30,dev,ret_12m,short,133,0.21182705746727742,15390,2012-03-13
2012-03-30,dev,ret_12m,full,288,0.13207162348440094,15390,2012-03-13
2012-03-30,dev,ret_12m,under12,0,,15390,2012-03-13
2012-03-30,dev,sharpe_12m,all,424,0.1442975102525956,15390,2012-03-13
2012-03-30,dev,sharpe_12m,short,136,0.21171699823481702,15390,2012-03-13
2012-03-30,dev,sharpe_12m,full,288,0.10884985271009409,15390,2012-03-13
2012-03-30,dev,sharpe_12m,under12,0,,15390,2012-03-13
2012-04-27,dev,ret_12m,all,424,0.2817128328649806,15780,2012-04-16
2012-04-27,dev,ret_12m,short,127,0.34840176227971503,15780,2012-04-16
2012-04-27,dev,ret_12m,full,297,0.24910679440880787,15780,2012-04-16
2012-04-27,dev,ret_12m,under12,0,,15780,2012-04-16
2012-04-27,dev,sharpe_12m,all,428,0.1814638555867298,15780,2012-04-16
2012-04-27,dev,sharpe_12m,short,131,0.2932151817648001,15780,2012-04-16
2012-04-27,dev,sharpe_12m,full,297,0.12282538792605907,15780,2012-04-16
2012-04-27,dev,sharpe_12m,under12,0,,15780,2012-04-16
2012-05-31,dev,ret_12m,all,429,0.4285596168665067,16175,2012-05-10
2012-05-31,dev,ret_12m,short,128,0.47869552279802235,16175,2012-05-10
2012-05-31,dev,ret_12m,full,301,0.40831840883588927,16175,2012-05-10
2012-05-31,dev,ret_12m,under12,0,,16175,2012-05-10
2012-05-31,dev,sharpe_12m,all,437,0.2704101191501575,16175,2012-05-10
2012-05-31,dev,sharpe_12m,short,136,0.430404083774629,16175,2012-05-10
2012-05-31,dev,sharpe_12m,full,301,0.20977580251259603,16175,2012-05-10
2012-05-31,dev,sharpe_12m,under12,0,,16175,2012-05-10
2012-06-29,dev,ret_12m,all,438,0.26656279082089024,16574,2012-06-11
2012-06-29,dev,ret_12m,short,129,0.3508050089445439,16574,2012-06-11
2012-06-29,dev,ret_12m,full,309,0.22643770260431703,16574,2012-06-11
2012-06-29,dev,ret_12m,under12,0,,16574,2012-06-11
2012-06-29,dev,sharpe_12m,all,446,0.2903848670517377,16574,2012-06-11
2012-06-29,dev,sharpe_12m,short,137,0.3594937181473668,16574,2012-06-11
2012-06-29,dev,sharpe_12m,full,309,0.26331911120511176,16574,2012-06-11
2012-06-29,dev,sharpe_12m,under12,0,,16574,2012-06-11
2012-07-31,dev,ret_12m,all,446,-0.13420553137542468,16975,2012-07-12
2012-07-31,dev,ret_12m,short,131,-0.10974216623071585,16975,2012-07-12
2012-07-31,dev,ret_12m,full,315,-0.1506194737832245,16975,2012-07-12
2012-07-31,dev,ret_12m,under12,0,,16975,2012-07-12
2012-07-31,dev,sharpe_12m,all,453,-0.03236218925407553,16975,2012-07-12
2012-07-31,dev,sharpe_12m,short,138,-0.05108575786149879,16975,2012-07-12
2012-07-31,dev,sharpe_12m,full,315,-0.03470013015284321,16975,2012-07-12
2012-07-31,dev,sharpe_12m,under12,0,,16975,2012-07-12
2012-08-31,dev,ret_12m,all,457,-0.012399121507820082,17382,2012-08-02
2012-08-31,dev,ret_12m,short,136,-0.031649253375316065,17382,2012-08-02
2012-08-31,dev,ret_12m,full,321,-0.006789124629941372,17382,2012-08-02
2012-08-31,dev,ret_12m,under12,0,,17382,2012-08-02
2012-08-31,dev,sharpe_12m,all,461,0.06967214620708916,17382,2012-08-02
2012-08-31,dev,sharpe_12m,short,140,-0.043598434322450856,17382,2012-08-02
2012-08-31,dev,sharpe_12m,full,321,0.12118259128112849,17382,2012-08-02
2012-08-31,dev,sharpe_12m,under12,0,,17382,2012-08-02
2012-09-28,dev,ret_12m,all,465,0.10136525085096938,17802,2012-08-31
2012-09-28,dev,ret_12m,short,138,0.05533243985579545,17802,2012-08-31
2012-09-28,dev,ret_12m,full,327,0.12044287367509236,17802,2012-08-31
2012-09-28,dev,ret_12m,under12,0,,17802,2012-08-31
2012-09-28,dev,sharpe_12m,all,476,0.12435138901638114,17802,2012-08-31
2012-09-28,dev,sharpe_12m,short,149,0.02923635044440414,17802,2012-08-31
2012-09-28,dev,sharpe_12m,full,327,0.16707735772128926,17802,2012-08-31
2012-09-28,dev,sharpe_12m,under12,0,,17802,2012-08-31
2012-10-31,dev,ret_12m,all,476,0.005387942664652753,18226,2012-10-09
2012-10-31,dev,ret_12m,short,145,-0.07740119666194299,18226,2012-10-09
2012-10-31,dev,ret_12m,full,331,0.0589140412239455,18226,2012-10-09
2012-10-31,dev,ret_12m,under12,0,,18226,2012-10-09
2012-10-31,dev,sharpe_12m,all,481,0.04249273211928814,18226,2012-10-09
2012-10-31,dev,sharpe_12m,short,150,-0.10564558424818882,18226,2012-10-09
2012-10-31,dev,sharpe_12m,full,331,0.11972779886367775,18226,2012-10-09
2012-10-31,dev,sharpe_12m,under12,0,,18226,2012-10-09
2012-11-30,dev,ret_12m,all,484,-0.21092695658524266,18654,2012-11-01
2012-11-30,dev,ret_12m,short,149,-0.3037874115726465,18654,2012-11-01
2012-11-30,dev,ret_12m,full,335,-0.12980095246606999,18654,2012-11-01
2012-11-30,dev,ret_12m,under12,0,,18654,2012-11-01
2012-11-30,dev,sharpe_12m,all,489,-0.07955858598090751,18654,2012-11-01
2012-11-30,dev,sharpe_12m,short,154,-0.26967479073740935,18654,2012-11-01
2012-11-30,dev,sharpe_12m,full,335,0.035246032455345175,18654,2012-11-01
2012-11-30,dev,sharpe_12m,under12,0,,18654,2012-11-01
2012-12-31,dev,ret_12m,all,489,-0.09927823286611237,19091,2012-12-03
2012-12-31,dev,ret_12m,short,144,-0.12170645446507515,19091,2012-12-03
2012-12-31,dev,ret_12m,full,345,-0.08734635908285944,19091,2012-12-03
2012-12-31,dev,ret_12m,under12,0,,19091,2012-12-03
