t_date,phase,feature,age_group,n,ic,train_rows,train_label_end_max
2009-12-31,dev,ret_12m,short,32,-0.0813782991202346,2518,2009-12-01
2009-12-31,dev,ret_12m,full,56,-0.16623376623376626,2518,2009-12-01
2009-12-31,dev,ret_12m,under12,0,,2518,2009-12-01
2009-12-31,dev,sharpe_12m,all,89,0.07654068777664284,2518,2009-12-01
2009-12-31,dev,sharpe_12m,short,33,0.06784759358288771,2518,2009-12-01
2009-12-31,dev,sharpe_12m,full,56,0.0530416951469583,2518,2009-12-01
2009-12-31,dev,sharpe_12m,under12,0,,2518,2009-12-01
2010-01-29,dev,ret_12m,all,89,0.025638406537282943,2598,2009-12-31
2010-01-29,dev,ret_12m,short,32,0.07697947214076245,2598,2009-12-31
2010-01-29,dev,ret_12m,full,57,0.0391495981332642,2598,2009-12-31
2010-01-29,dev,ret_12m,under12,0,,2598,2009-12-31
2010-01-29,dev,sharpe_12m,all,91,0.1116419812071986,2598,2009-12-31
2010-01-29,dev,sharpe_12m,short,34,0.08601986249045072,2598,2009-12-31
2010-01-29,dev,sharpe_12m,full,57,0.12626393570132227,2598,2009-12-31
2010-01-29,dev,sharpe_12m,under12,0,,2598,2009-12-31
2010-02-26,dev,ret_12m,all,91,0.1062111801242236,2680,2010-02-03
2010-02-26,dev,ret_12m,short,34,0.20702826585179523,2680,2010-02-03
2010-02-26,dev,ret_12m,full,57,0.07654913144931294,2680,2010-02-03
2010-02-26,dev,ret_12m,under12,0,,2680,2010-02-03
2010-02-26,dev,sharpe_12m,all,91,0.16811594202898553,2680,2010-02-03
2010-02-26,dev,sharpe_12m,short,34,0.2433919022154316,2680,2010-02-03
2010-02-26,dev,sharpe_12m,full,57,0.13365309826289865,2680,2010-02-03
2010-02-26,dev,sharpe_12m,under12,0,,2680,2010-02-03
2010-03-31,dev,ret_12m,all,91,0.16677814938684504,2763,2010-03-11
2010-03-31,dev,ret_12m,short,30,0.2836484983314794,2763,2010-03-11
2010-03-31,dev,ret_12m,full,61,0.14754098360655735,2763,2010-03-11
2010-03-31,dev,ret_12m,under12,0,,2763,2010-03-11
2010-03-31,dev,sharpe_12m,all,91,0.12365026278069756,2763,2010-03-11
2010-03-31,dev,sharpe_12m,short,30,0.31167964404894327,2763,2010-03-11
2010-03-31,dev,sharpe_12m,full,61,0.053675304071919616,2763,2010-03-11
2010-03-31,dev,sharpe_12m,under12,0,,2763,2010-03-11
2010-04-30,dev,ret_12m,all,93,0.2808182387872638,2848,2010-04-13
2010-04-30,dev,ret_12m,short,32,0.2063782991202346,2848,2010-04-13
2010-04-30,dev,ret_12m,full,61,0.3562665256478053,2848,2010-04-13
2010-04-30,dev,ret_12m,under12,0,,2848,2010-04-13
2010-04-30,dev,sharpe_12m,all,96,0.18625881714595768,2848,2010-04-13
2010-04-30,dev,sharpe_12m,short,35,0.11988795518207283,2848,2010-04-13
2010-04-30,dev,sharpe_12m,full,61,0.25425700687466946,2848,2010-04-13
2010-04-30,dev,sharpe_12m,under12,0,,2848,2010-04-13
2010-05-31,dev,ret_12m,all,96,0.26294085729788386,2935,2010-05-06
2010-05-31,dev,ret_12m,short,32,0.05828445747800586,2935,2010-05-06
2010-05-31,dev,ret_12m,full,64,0.3988095238095238,2935,2010-05-06
2010-05-31,dev,ret_12m,under12,0,,2935,2010-05-06
2010-05-31,dev,sharpe_12m,all,97,0.27228855459709655,2935,2010-05-06
2010-05-31,dev,sharpe_12m,short,33,0.11898395721925133,2935,2010-05-06
2010-05-31,dev,sharpe_12m,full,64,0.3940934065934066,2935,2010-05-06
2010-05-31,dev,sharpe_12m,under12,0,,2935,2010-05-06
2010-06-30,dev,ret_12m,all,97,0.18026772564695978,3023,2010-06-04
2010-06-30,dev,ret_12m,short,31,0.12217741935483874,3023,2010-06-04
2010-06-30,dev,ret_12m,full,66,0.2153219914413945,3023,2010-06-04
2010-06-30,dev,ret_12m,under12,0,,3023,2010-06-04
2010-06-30,dev,sharpe_12m,all,97,0.2238849147906585,3023,2010-06-04
2010-06-30,dev,sharpe_12m,short,31,0.1431451612903226,3023,2010-06-04
2010-06-30,dev,sharpe_12m,full,66,0.28725602755453505,3023,2010-06-04
2010-06-30,dev,sharpe_12m,under12,0,,3023,2010-06-04
2010-07-30,dev,ret_12m,all,98,0.29672487551721716,3112,2010-07-12
2010-07-30,dev,ret_12m,short,32,0.16239002932551316,3112,2010-07-12
2010-07-30,dev,ret_12m,full,66,0.3542636468009603,3112,2010-07-12
2010-07-30,dev,ret_12m,under12,0,,3112,2010-07-12
2010-07-30,dev,sharpe_12m,all,98,0.34591868612487164,3112,2010-07-12
2010-07-30,dev,sharpe_12m,short,32,0.15652492668621698,3112,2010-07-12
2010-07-30,dev,sharpe_12m,full,66,0.42836864627909405,3112,2010-07-12
2010-07-30,dev,sharpe_12m,under12,0,,3112,2010-07-12
2010-08-31,dev,ret_12m,all,100,0.25936993699369937,3203,2010-08-09
2010-08-31,dev,ret_12m,short,31,-0.054032258064516135,3203,2010-08-09
2010-08-31,dev,ret_12m,full,69,0.36722689075630255,3203,2010-08-09
2010-08-31,dev,ret_12m,under12,0,,3203,2010-08-09
2010-08-31,dev,sharpe_12m,all,101,0.25683168316831684,3203,2010-08-09
2010-08-31,dev,sharpe_12m,short,32,-0.0722140762463343,3203,2010-08-09
2010-08-31,dev,sharpe_12m,full,69,0.3499086591158203,3203,2010-08-09
2010-08-31,dev,sharpe_12m,under12,0,,3203,2010-08-09
2010-09-30,dev,ret_12m,all,101,-0.09573675014560279,3294,2010-08-30
2010-09-30,dev,ret_12m,short,31,-0.3435483870967742,3294,2010-08-30
2010-09-30,dev,ret_12m,full,70,-0.008520689353512377,3294,2010-08-30
2010-09-30,dev,ret_12m,under12,0,,3294,2010-08-30
2010-09-30,dev,sharpe_12m,all,101,-0.08667443214909724,3294,2010-08-30
2010-09-30,dev,sharpe_12m,short,31,-0.35564516129032264,3294,2010-08-30
2010-09-30,dev,sharpe_12m,full,70,0.0020470649986877787,3294,2010-08-30
2010-09-30,dev,sharpe_12m,under12,0,,3294,2010-08-30
2010-10-29,dev,ret_12m,all,101,0.2582178217821782,3385,2010-10-12
2010-10-29,dev,ret_12m,short,31,0.2838709677419355,3385,2010-10-12
2010-10-29,dev,ret_12m,full,70,0.19699063948910855,3385,2010-10-12
2010-10-29,dev,ret_12m,under12,0,,3385,2010-10-12
2010-10-29,dev,sharpe_12m,all,103,0.2840684444053947,3385,2010-10-12
2010-10-29,dev,sharpe_12m,short,33,0.3205213903743316,3385,2010-10-12
2010-10-29,dev,sharpe_12m,full,70,0.23744204356574225,3385,2010-10-12
2010-10-29,dev,sharpe_12m,under12,0,,3385,2010-10-12
2010-11-30,dev,ret_12m,all,104,-0.32322628827483196,3481,2010-11-10
2010-11-30,dev,ret_12m,short,32,-0.31634897360703806,3481,2010-11-10
2010-11-30,dev,ret_12m,full,72,-0.30873368062254813,3481,2010-11-10
2010-11-30,dev,ret_12m,under12,0,,3481,2010-11-10
2010-11-30,dev,sharpe_12m,all,105,-0.31472112792867507,3481,2010-11-10
2010-11-30,dev,sharpe_12m,short,33,-0.29812834224598933,3481,2010-11-10
2010-11-30,dev,sharpe_12m,full,72,-0.319023731429674,3481,2010-11-10
2010-11-30,dev,sharpe_12m,under12,0,,3481,2010-11-10
2010-12-31,dev,ret_12m,all,106,-0.19248305917323727,3578,2010-12-08
2010-12-31,dev,ret_12m,short,33,-0.20153743315508021,3578,2010-12-08
2010-12-31,dev,ret_12m,full,73,-0.2144884610638036,3578,2010-12-08
2010-12-31,dev,ret_12m,under12,0,,3578,2010-12-08
2010-12-31,dev,sharpe_12m,all,112,-0.15519185430689858,3578,2010-12-08
2010-12-31,dev,sharpe_12m,short,39,-0.15465587044534412,3578,2010-12-08
2010-12-31,dev,sharpe_12m,full,73,-0.20143773910897203,3578,2010-12-08
2010-12-31,dev,sharpe_12m,under12,0,,3578,2010-12-08
2011-01-31,dev,ret_12m,all,112,0.13203437318481565,3675,2011-01-05
2011-01-31,dev,ret_12m,short,39,0.24230769230769236,3675,2011-01-05
2011-01-31,dev,ret_12m,full,73,0.004566210045662101,3675,2011-01-05
2011-01-31,dev,ret_12m,under12,0,,3675,2011-01-05
2011-01-31,dev,sharpe_12m,all,113,0.12915862665513342,3675,2011-01-05
2011-01-31,dev,sharpe_12m,short,40,0.25534709193245786,3675,2011-01-05
2011-01-31,dev,sharpe_12m,full,73,-0.010582500308527707,3675,2011-01-05
2011-01-31,dev,sharpe_12m,under12,0,,3675,2011-01-05
2011-02-28,dev,ret_12m,all,113,0.004957082972919024,3773,2011-02-11
2011-02-28,dev,ret_12m,short,40,0.1951219512195122,3773,2011-02-11
2011-02-28,dev,ret_12m,full,73,-0.1467974824139208,3773,2011-02-11
2011-02-28,dev,ret_12m,under12,0,,3773,2011-02-11
2011-02-28,dev,sharpe_12m,all,114,0.029950790789979954,3773,2011-02-11
2011-02-28,dev,sharpe_12m,short,41,0.2522648083623694,3773,2011-02-11
2011-02-28,dev,sharpe_12m,full,73,-0.13664692089349625,3773,2011-02-11
2011-02-28,dev,sharpe_12m,under12,0,,3773,2011-02-11
2011-03-31,dev,ret_12m,all,114,0.13019987444563702,3874,2011-03-15
2011-03-31,dev,ret_12m,short,40,0.30731707317073176,3874,2011-03-15
2011-03-31,dev,ret_12m,full,74,-0.05101814142910032,3874,2011-03-15
2011-03-31,dev,ret_12m,under12,0,,3874,2011-03-15
2011-03-31,dev,sharpe_12m,all,115,0.15983587153791526,3874,2011-03-15
2011-03-31,dev,sharpe_12m,short,41,0.37038327526132414,3874,2011-03-15
2011-03-31,dev,sharpe_12m,full,74,-0.04127360236949277,3874,2011-03-15
2011-03-31,dev,sharpe_12m,under12,0,,3874,2011-03-15
2011-04-29,dev,ret_12m,all,115,0.1445435177148268,3975,2011-04-13
2011-04-29,dev,ret_12m,short,39,0.33947368421052637,3975,2011-04-13
2011-04-29,dev,ret_12m,full,76,-0.05799043062200957,3975,2011-04-13
2011-04-29,dev,ret_12m,under12,0,,3975,2011-04-13
2011-04-29,dev,sharpe_12m,all,116,0.10788451927882213,3975,2011-04-13
2011-04-29,dev,sharpe_12m,short,40,0.34333958724202635,3975,2011-04-13
2011-04-29,dev,sharpe_12m,full,76,-0.0990293916609706,3975,2011-04-13
2011-04-29,dev,sharpe_12m,under12,0,,3975,2011-04-13
2011-05-31,dev,ret_12m,all,116,0.19338023296044288,4078,2011-05-06
2011-05-31,dev,ret_12m,short,38,0.29401466243571506,4078,2011-05-06
2011-05-31,dev,ret_12m,full,78,0.07209246449752778,4078,2011-05-06
2011-05-31,dev,ret_12m,under12,0,,4078,2011-05-06
2011-05-31,dev,sharpe_12m,all,117,0.17959208140388735,4078,2011-05-06
2011-05-31,dev,sharpe_12m,short,39,0.2659919028340081,4078,2011-05-06
2011-05-31,dev,sharpe_12m,full,78,0.06872873961481556,4078,2011-05-06
2011-05-31,dev,sharpe_12m,under12,0,,4078,2011-05-06
2011-06-30,dev,ret_12m,all,119,0.06919954422446946,4183,2011-06-08
2011-06-30,dev,ret_12m,short,38,0.15089178247072985,4183,2011-06-08
2011-06-30,dev,ret_12m,full,81,0.024096657633243,4183,2011-06-08
2011-06-30,dev,ret_12m,under12,0,,4183,2011-06-08
2011-06-30,dev,sharpe_12m,all,120,0.0874366275435794,4183,2011-06-08
2011-06-30,dev,sharpe_12m,short,39,0.1653846153846154,4183,2011-06-08
2011-06-30,dev,sharpe_12m,full,81,0.04835140018066847,4183,2011-06-08
2011-06-30,dev,sharpe_12m,under12,0,,4183,2011-06-08
2011-07-29,dev,ret_12m,all,121,-0.09195230998509683,4295,2011-07-11
2011-07-29,dev,ret_12m,short,37,-0.03366524419155997,4295,2011-07-11
2011-07-29,dev,ret_12m,full,84,-0.12499746886706489,4295,2011-07-11
2011-07-29,dev,ret_12m,under12,0,,4295,2011-07-11
2011-07-29,dev,sharpe_12m,all,124,-0.0017749803304484655,4295,2011-07-11
2011-07-29,dev,sharpe_12m,short,40,0.03151969981238274,4295,2011-07-11
2011-07-29,dev,sharpe_12m,full,84,-0.03744051837602511,4295,2011-07-11
2011-07-29,dev,sharpe_12m,under12,0,,4295,2011-07-11
2011-08-31,dev,ret_12m,all,124,0.015351691581431943,4408,2011-08-08
2011-08-31,dev,ret_12m,short,38,0.05241273662326294,4408,2011-08-08
2011-08-31,dev,ret_12m,full,86,0.005424784187933393,4408,2011-08-08
2011-08-31,dev,ret_12m,under12,0,,4408,2011-08-08
2011-08-31,dev,sharpe_12m,all,124,-0.020015735641227377,4408,2011-08-08
2011-08-31,dev,sharpe_12m,short,38,0.05635189845716162,4408,2011-08-08
2011-08-31,dev,sharpe_12m,full,86,-0.03712439266003113,4408,2011-08-08
2011-08-31,dev,sharpe_12m,under12,0,,4408,2011-08-08
2011-09-30,dev,ret_12m,all,125,0.13797849462365588,4522,2011-08-29
2011-09-30,dev,ret_12m,short,39,0.05931174089068827,4522,2011-08-29
2011-09-30,dev,ret_12m,full,86,0.15907354120477382,4522,2011-08-29
2011-09-30,dev,ret_12m,under12,0,,4522,2011-08-29
2011-09-30,dev,sharpe_12m,all,126,0.04538732658417698,4522,2011-08-29
2011-09-30,dev,sharpe_12m,short,40,-0.04465290806754222,4522,2011-08-29
2011-09-30,dev,sharpe_12m,full,86,0.08118307467333365,4522,2011-08-29
2011-09-30,dev,sharpe_12m,under12,0,,4522,2011-08-29
2011-10-31,dev,ret_12m,all,126,0.13408023997000373,4637,2011-09-30
2011-10-31,dev,ret_12m,short,38,-0.08261297734981946,4637,2011-09-30
2011-10-31,dev,ret_12m,full,88,0.24900496636257974,4637,2011-09-30
2011-10-31,dev,ret_12m,under12,0,,4637,2011-09-30
2011-10-31,dev,sharpe_12m,all,126,0.01065766779152606,4637,2011-09-30
2011-10-31,dev,sharpe_12m,short,38,-0.1769340190392822,4637,2011-09-30
2011-10-31,dev,sharpe_12m,full,88,0.10910147581980208,4637,2011-09-30
2011-10-31,dev,sharpe_12m,under12,0,,4637,2011-09-30
2011-11-30,dev,ret_12m,all,126,0.1706276715410574,4753,2011-11-03
2011-11-30,dev,ret_12m,short,38,0.09202319728635518,4753,2011-11-03
2011-11-30,dev,ret_12m,full,88,0.2175865591208482,4753,2011-11-03
2011-11-30,dev,ret_12m,under12,0,,4753,2011-11-03
2011-11-30,dev,sharpe_12m,all,126,0.08886989126359206,4753,2011-11-03
2011-11-30,dev,sharpe_12m,short,38,-0.048911259437575225,4753,2011-11-03
2011-11-30,dev,sharpe_12m,full,88,0.17583036877883843,4753,2011-11-03
2011-11-30,dev,sharpe_12m,under12,0,,4753,2011-11-03
2011-12-30,dev,ret_12m,all,126,0.11913610798650168,4870,2011-12-02
2011-12-30,dev,ret_12m,short,36,0.08880308880308882,4870,2011-12-02
2011-12-30,dev,ret_12m,full,90,0.13864263077746222,4870,2011-12-02
2011-12-30,dev,ret_12m,under12,0,,4870,2011-12-02
2011-12-30,dev,sharpe_12m,all,127,0.08951420134983126,4870,2011-12-02
2011-12-30,dev,sharpe_12m,short,37,0.05666192508297771,4870,2011-12-02
2011-12-30,dev,sharpe_12m,full,90,0.09784747088117873,4870,2011-12-02
2011-12-30,dev,sharpe_12m,under12,0,,4870,2011-12-02
2012-01-31,dev,ret_12m,all,127,0.07534800337457817,4990,2012-01-04
2012-01-31,dev,ret_12m,short,36,-0.06332046332046333,4990,2012-01-04
2012-01-31,dev,ret_12m,full,91,0.13419334288899507,4990,2012-01-04
2012-01-31,dev,ret_12m,under12,0,,4990,2012-01-04
2012-01-31,dev,sharpe_12m,all,129,0.0005981663685152059,4990,2012-01-04
2012-01-31,dev,sharpe_12m,short,38,0.12091038406827881,4990,2012-01-04
2012-01-31,dev,sharpe_12m,full,91,-0.0566013696448479,4990,2012-01-04
2012-01-31,dev,sharpe_12m,under12,0,,4990,2012-01-04
2012-02-29,dev,ret_12m,all,131,0.15637110980622432,5114,2012-02-09
2012-02-29,dev,ret_12m,short,40,0.10600375234521578,5114,2012-02-09
2012-02-29,dev,ret_12m,full,91,0.19582736104475237,5114,2012-02-09
2012-02-29,dev,ret_12m,under12,0,,5114,2012-02-09
2012-02-29,dev,sharpe_12m,all,134,0.032855771268968444,5114,2012-02-09
2012-02-29,dev,sharpe_12m,short,43,0.1369676834793114,5114,2012-02-09
2012-02-29,dev,sharpe_12m,full,91,-0.015066093326962892,5114,2012-02-09
2012-02-29,dev,sharpe_12m,under12,0,,5114,2012-02-09
2012-03-30,dev,ret_12m,all,134,0.12229828302098529,5238,2012-03-13
2012-03-30,dev,ret_12m,short,39,0.1368421052631579,5238,2012-03-13
2012-03-30,dev,ret_12m,full,95,0.10943449048152296,5238,2012-03-13
2012-03-30,dev,ret_12m,under12,0,,5238,2012-03-13
2012-03-30,dev,sharpe_12m,all,135,0.14668812798751343,5238,2012-03-13
2012-03-30,dev,sharpe_12m,short,40,0.28667917448405256,5238,2012-03-13
2012-03-30,dev,sharpe_12m,full,95,0.08652015677491601,5238,2012-03-13
2012-03-30,dev,sharpe_12m,under12,0,,5238,2012-03-13
2012-04-27,dev,ret_12m,all,135,0.23841576431567651,5364,2012-04-16
2012-04-27,dev,ret_12m,short,38,0.2554984133931502,5364,2012-04-16
2012-04-27,dev,ret_12m,full,97,0.235640648011782,5364,2012-04-16
2012-04-27,dev,ret_12m,under12,0,,5364,2012-04-16
2012-04-27,dev,sharpe_12m,all,138,0.18966458061732142,5364,2012-04-16
2012-04-27,dev,sharpe_12m,short,41,0.2576655052264809,5364,2012-04-16
2012-04-27,dev,sharpe_12m,full,97,0.15445508100147273,5364,2012-04-16
2012-04-27,dev,sharpe_12m,under12,0,,5364,2012-04-16
2012-05-31,dev,ret_12m,all,138,0.36570096509273053,5490,2012-05-10
2012-05-31,dev,ret_12m,short,40,0.4671669793621014,5490,2012-05-10
2012-05-31,dev,ret_12m,full,98,0.3251853693679908,5490,2012-05-10
2012-05-31,dev,ret_12m,under12,0,,5490,2012-05-10
2012-05-31,dev,sharpe_12m,all,140,0.2562944173536551,5490,2012-05-10
2012-05-31,dev,sharpe_12m,short,42,0.49080301434243584,5490,2012-05-10
2012-05-31,dev,sharpe_12m,full,98,0.17627782134409528,5490,2012-05-10
2012-05-31,dev,sharpe_12m,under12,0,,5490,2012-05-10
2012-06-29,dev,ret_12m,all,140,0.2083007150510595,5616,2012-06-11
2012-06-29,dev,ret_12m,short,41,0.2820557491289199,5616,2012-06-11
2012-06-29,dev,ret_12m,full,99,0.16403215831787257,5616,2012-06-11
2012-06-29,dev,ret_12m,under12,0,,5616,2012-06-11
2012-06-29,dev,sharpe_12m,all,145,0.2439104078097937,5616,2012-06-11
2012-06-29,dev,sharpe_12m,short,46,0.38304039469626894,5616,2012-06-11
2012-06-29,dev,sharpe_12m,full,99,0.1662090290661719,5616,2012-06-11
2012-06-29,dev,sharpe_12m,under12,0,,5616,2012-06-11
2012-07-31,dev,ret_12m,all,145,-0.150928987561014,5743,2012-07-12
2012-07-31,dev,ret_12m,short,43,-0.12216852914527332,5743,2012-07-12
2012-07-31,dev,ret_12m,full,102,-0.16970783314767798,5743,2012-07-12
2012-07-31,dev,ret_12m,under12,0,,5743,2012-07-12
2012-07-31,dev,sharpe_12m,all,147,-0.07307195369817679,5743,2012-07-12
2012-07-31,dev,sharpe_12m,short,45,-0.04598155467720685,5743,2012-07-12
2012-07-31,dev,sharpe_12m,full,102,-0.10046310170708676,5743,2012-07-12
2012-07-31,dev,sharpe_12m,under12,0,,5743,2012-07-12
2012-08-31,dev,ret_12m,all,148,0.054553800479016215,5872,2012-08-02
2012-08-31,dev,ret_12m,short,44,-0.10810429880197323,5872,2012-08-02
2012-08-31,dev,ret_12m,full,104,0.10438493545289663,5872,2012-08-02
2012-08-31,dev,ret_12m,under12,0,,5872,2012-08-02
2012-08-31,dev,sharpe_12m,all,148,0.09581064422866917,5872,2012-08-02
2012-08-31,dev,sharpe_12m,short,44,-0.11670190274841437,5872,2012-08-02
2012-08-31,dev,sharpe_12m,full,104,0.19978662114584447,5872,2012-08-02
2012-08-31,dev,sharpe_12m,under12,0,,5872,2012-08-02
2012-09-28,dev,ret_12m,all,149,0.19027027027027027,6006,2012-08-31
2012-09-28,dev,ret_12m,short,44,-0.009302325581395349,6006,2012-08-31
2012-09-28,dev,ret_12m,full,105,0.2542297325316193,6006,2012-08-31
2012-09-28,dev,ret_12m,under12,0,,6006,2012-08-31
2012-09-28,dev,sharpe_12m,all,151,0.16212617636807247,6006,2012-08-31
2012-09-28,dev,sharpe_12m,short,46,-0.03607770582793709,6006,2012-08-31
2012-09-28,dev,sharpe_12m,full,105,0.23213767364710758,6006,2012-08-31
2012-09-28,dev,sharpe_12m,under12,0,,6006,2012-08-31
2012-10-31,dev,ret_12m,all,151,0.0891390728476821,6141,2012-10-09
2012-10-31,dev,ret_12m,short,45,-0.05612648221343873,6141,2012-10-09
2012-10-31,dev,ret_12m,full,106,0.15131118220520445,6141,2012-10-09
2012-10-31,dev,ret_12m,under12,0,,6141,2012-10-09
2012-10-31,dev,sharpe_12m,all,153,0.08617466125206062,6141,2012-10-09
2012-10-31,dev,sharpe_12m,short,47,-0.05746993524514339,6141,2012-10-09
2012-10-31,dev,sharpe_12m,full,106,0.1535985087034285,6141,2012-10-09
2012-10-31,dev,sharpe_12m,under12,0,,6141,2012-10-09
2012-11-30,dev,ret_12m,all,156,-0.15099808759147157,6279,2012-11-01
2012-11-30,dev,ret_12m,short,47,-0.19692414431082333,6279,2012-11-01
2012-11-30,dev,ret_12m,full,109,-0.06957649893429711,6279,2012-11-01
2012-11-30,dev,ret_12m,under12,0,,6279,2012-11-01
2012-11-30,dev,sharpe_12m,all,161,-0.03508454106280194,6279,2012-11-01
2012-11-30,dev,sharpe_12m,short,52,-0.1937163835055067,6279,2012-11-01
2012-11-30,dev,sharpe_12m,full,109,0.055676026318228156,6279,2012-11-01
2012-11-30,dev,sharpe_12m,under12,0,,6279,2012-11-01
2012-12-31,dev,ret_12m,all,161,-0.05359730848861285,6419,2012-12-03
2012-12-31,dev,ret_12m,short,47,-0.1657030527289547,6419,2012-12-03
2012-12-31,dev,ret_12m,full,114,-0.01338571515360159,6419,2012-12-03
2012-12-31,dev,ret_12m,under12,0,,6419,2012-12-03
2012-12-31,dev,sharpe_12m,all,163,-0.05852882659705942,6419,2012-12-03
2012-12-31,dev,sharpe_12m,short,49,-0.18234693877551017,6419,2012-12-03
2012-12-31,dev,sharpe_12m,full,114,0.0029687531641724553,6419,2012-12-03
2012-12-31,dev,sharpe_12m,under12,0,,6419,2012-12-03
2013-01-31,dev,ret_12m,all,164,0.23851835729734874,6564,2012-12-31
2013-01-31,dev,ret_12m,short,50,0.13728691476590635,6564,2012-12-31
2013-01-31,dev,ret_12m,full,114,0.29420627366801,6564,2012-12-31
2013-01-31,dev,ret_12m,under12,0,,6564,2012-12-31
2013-01-31,dev,sharpe_12m,all,164,0.17218723219022486,6564,2012-12-31
2013-01-31,dev,sharpe_12m,short,50,0.06180072028811524,6564,2012-12-31
2013-01-31,dev,sharpe_12m,full,114,0.24070391446102754,6564,2012-12-31
2013-01-31,dev,sharpe_12m,under12,0,,6564,2012-12-31
2013-02-28,dev,ret_12m,all,164,0.3146055799654483,6711,2013-02-04
2013-02-28,dev,ret_12m,short,49,0.19459183673469385,6711,2013-02-04
2013-02-28,dev,ret_12m,full,115,0.3660853783634499,6711,2013-02-04
2013-02-28,dev,ret_12m,under12,0,,6711,2013-02-04
2013-02-28,dev,sharpe_12m,all,166,0.25314059722832544,6711,2013-02-04
2013-02-28,dev,sharpe_12m,short,51,0.09085972850678732,6711,2013-02-04
2013-02-28,dev,sharpe_12m,full,115,0.3354848891343802,6711,2013-02-04
2013-02-28,dev,sharpe_12m,under12,0,,6711,2013-02-04
2013-03-29,dev,ret_12m,all,166,0.26072761377573445,6859,2013-03-14
2013-03-29,dev,ret_12m,short,50,0.1472749099639856,6859,2013-03-14
2013-03-29,dev,ret_12m,full,116,0.309760504363203,6859,2013-03-14
2013-03-29,dev,ret_12m,under12,0,,6859,2013-03-14
2013-03-29,dev,sharpe_12m,all,170,0.16341497670385505,6859,2013-03-14
2013-03-29,dev,sharpe_12m,short,54,-0.0987611968744044,6859,2013-03-14
2013-03-29,dev,sharpe_12m,full,116,0.3015415369238458,6859,2013-03-14
2013-03-29,dev,sharpe_12m,under12,0,,6859,2013-03-14
2013-04-26,dev,ret_12m,all,170,0.2231483686592046,7010,2013-04-15
2013-04-26,dev,ret_12m,short,52,0.04670024758814991,7010,2013-04-15
2013-04-26,dev,ret_12m,full,118,0.27287733867993086,7010,2013-04-15
2013-04-26,dev,ret_12m,under12,0,,7010,2013-04-15
2013-04-26,dev,sharpe_12m,all,174,0.15961160625302542,7010,2013-04-15
2013-04-26,dev,sharpe_12m,short,56,-0.10731373889268626,7010,2013-04-15
2013-04-26,dev,sharpe_12m,full,118,0.2650108283208981,7010,2013-04-15
2013-04-26,dev,sharpe_12m,under12,0,,7010,2013-04-15
2013-05-31,dev,ret_12m,all,174,0.18140949343660126,7163,2013-05-14
2013-05-31,dev,ret_12m,short,51,0.021085972850678734,7163,2013-05-14
2013-05-31,dev,ret_12m,full,123,0.253717867691633,7163,2013-05-14
2013-05-31,dev,ret_12m,under12,0,,7163,2013-05-14
2013-05-31,dev,sharpe_12m,all,174,0.1395700333152994,7163,2013-05-14
2013-05-31,dev,sharpe_12m,short,51,-0.12461538461538461,7163,2013-05-14
2013-05-31,dev,sharpe_12m,full,123,0.25071906721182496,7163,2013-05-14
2013-05-31,dev,sharpe_12m,under12,0,,7163,2013-05-14
2013-06-28,dev,ret_12m,all,174,0.18555995330163158,7324,2013-06-18
2013-06-28,dev,ret_12m,short,51,0.05312217194570135,7324,2013-06-18
2013-06-28,dev,ret_12m,full,123,0.260160451948253,7324,2013-06-18
2013-06-28,dev,ret_12m,under12,0,,7324,2013-06-18
2013-06-28,dev,sharpe_12m,all,175,0.19078145991939097,7324,2013-06-18
2013-06-28,dev,sharpe_12m,short,52,0.05515239477503628,7324,2013-06-18
2013-06-28,dev,sharpe_12m,full,123,0.2519443835369078,7324,2013-06-18
2013-06-28,dev,sharpe_12m,under12,0,,7324,2013-06-18
2013-07-31,dev,ret_12m,all,176,0.33395553598943434,7487,2013-07-17
2013-07-31,dev,ret_12m,short,51,0.30244343891402714,7487,2013-07-17
2013-07-31,dev,ret_12m,full,125,0.3329585253456221,7487,2013-07-17
2013-07-31,dev,ret_12m,under12,0,,7487,2013-07-17
2013-07-31,dev,sharpe_12m,all,178,0.30842648753256896,7487,2013-07-17
2013-07-31,dev,sharpe_12m,short,53,0.2728592162554426,7487,2013-07-17
2013-07-31,dev,sharpe_12m,full,125,0.3076682027649769,7487,2013-07-17
2013-07-31,dev,sharpe_12m,under12,0,,7487,2013-07-17
2013-08-30,dev,ret_12m,all,178,0.2826564559663549,7651,2013-08-14
2013-08-30,dev,ret_12m,short,52,0.316229830103304,7651,2013-08-14
2013-08-30,dev,ret_12m,full,126,0.26199625046869146,7651,2013-08-14
2013-08-30,dev,ret_12m,under12,0,,7651,2013-08-14
2013-08-30,dev,sharpe_12m,all,181,0.26711796490802014,7651,2013-08-14
2013-08-30,dev,sharpe_12m,short,55,0.3100288600288601,7651,2013-08-14
2013-08-30,dev,sharpe_12m,full,126,0.255313085864267,7651,2013-08-14
2013-08-30,dev,sharpe_12m,under12,0,,7651,2013-08-14
2013-09-30,dev,ret_12m,all,182,-0.1516973199791785,7817,2013-09-04
2013-09-30,dev,ret_12m,short,56,-0.2004101161995899,7817,2013-09-04
2013-09-30,dev,ret_12m,full,126,-0.1450708661417323,7817,2013-09-04
2013-09-30,dev,ret_12m,under12,0,,7817,2013-09-04
