date,nav,日增长率,nav_acc
2014-08-26,1.0,0.0,1.0
2014-08-29,1.001,0.0,1.001
2014-09-01,1.006,0.4995,1.006
2014-09-05,1.017,0.0,1.017
2014-09-12,1.037,0.0,1.037
2014-09-19,1.037,0.0,1.037
2014-09-26,1.052,0.0,1.052
2014-09-30,1.072,0.0,1.072
2014-10-10,1.072,0.0,1.072
2014-10-17,1.045,0.0,1.045
2014-10-24,1.04,0.0,1.04
2014-10-27,1.054,1.3462,1.054
2014-10-28,1.085,2.9412,1.085
2014-10-29,1.103,1.659,1.103
2014-10-30,1.098,-0.4533,1.098
2014-10-31,1.087,-1.0018,1.087
2014-11-03,1.107,1.8399,1.107
2014-11-04,1.09,-1.5357,1.09
2014-11-05,1.082,-0.7339,1.082
2014-11-06,1.099,1.5712,1.099
2014-11-07,1.099,0.0,1.099
2014-11-10,1.101,0.182,1.101
2014-11-11,1.066,-3.1789,1.066
2014-11-12,1.092,2.439,1.092
2014-11-13,1.087,-0.4579,1.087
2014-11-14,1.075,-1.104,1.075
2014-11-17,1.105,2.7907,1.105
2014-11-18,1.121,1.448,1.121
2014-11-19,1.143,1.9625,1.143
2014-11-20,1.136,-0.6124,1.136
2014-11-21,1.135,-0.088,1.135
2014-11-24,1.15,1.3216,1.15
2014-11-25,1.185,3.0435,1.185
2014-11-26,1.211,2.1941,1.211
2014-11-27,1.217,0.4955,1.217
2014-11-28,1.246,2.3829,1.246
2014-12-01,1.269,1.8459,1.269
2014-12-02,1.275,0.4728,1.275
2014-12-03,1.282,0.549,1.282
2014-12-04,1.334,4.0562,1.334
2014-12-05,1.313,-1.5742,1.313
2014-12-08,1.258,-4.1889,1.258
2014-12-09,1.173,-6.7568,1.173
2014-12-10,1.205,2.728,1.205
2014-12-11,1.197,-0.6639,1.197
2014-12-12,1.258,5.0961,1.258
2014-12-15,1.336,6.2003,1.336
2014-12-16,1.346,0.7485,1.346
2014-12-17,1.356,0.7429,1.356
2014-12-18,1.347,-0.6637,1.347
2014-12-19,1.321,-1.9302,1.321
2014-12-22,1.228,-7.0401,1.228
2014-12-23,1.189,-3.1759,1.189
2014-12-24,1.201,1.0093,1.201
2014-12-25,1.226,2.0816,1.226
2014-12-26,1.227,0.0816,1.227
2014-12-29,1.17,-4.6455,1.17
2014-12-30,1.15,-1.7094,1.15
2014-12-31,1.161,0.9565,1.161
2015-01-05,1.15,-0.9475,1.15
2015-01-06,1.189,3.3913,1.189
2015-01-07,1.193,0.3364,1.193
2015-01-08,1.202,0.7544,1.202
2015-01-09,1.213,0.9151,1.213
2015-01-12,1.247,2.803,1.247
2015-01-13,1.277,2.4058,1.277
2015-01-14,1.273,-0.3132,1.273
2015-01-15,1.282,0.707,1.282
2015-01-16,1.349,5.2262,1.349
