date,nav,日增长率,nav_acc
2021-01-13,1.0,0.0,1.0
2021-01-15,1.0002,0.0,1.0002
2021-01-22,1.0068,0.0,1.0068
2021-01-29,0.9996,0.0,0.9996
2021-02-05,1.0078,0.0,1.0078
2021-02-10,1.0158,0.0,1.0158
2021-02-19,1.0155,0.0,1.0155
2021-02-26,0.9893,0.0,0.9893
2021-03-05,0.9873,0.0,0.9873
2021-03-12,0.9781,0.0,0.9781
2021-03-19,0.9697,0.0,0.9697
2021-03-23,0.9677,0.0,0.9677
2021-03-24,0.9642,-0.36,0.9642
2021-03-25,0.9672,0.31,0.9672
2021-03-26,0.974,0.7,0.974
2021-03-29,0.9697,-0.44,0.9697
2021-03-30,0.9758,0.63,0.9758
2021-03-31,0.9746,-0.12,0.9746
2021-04-01,0.9849,1.06,0.9849
2021-04-02,0.9883,0.35,0.9883
2021-04-06,0.9866,-0.17,0.9866
2021-04-07,0.9841,-0.25,0.9841
2021-04-08,0.9848,0.07,0.9848
2021-04-09,0.9805,-0.44,0.9805
2021-04-12,0.9712,-0.95,0.9712
2021-04-13,0.9719,0.07,0.9719
2021-04-14,0.9833,1.17,0.9833
2021-04-15,0.9817,-0.16,0.9817
2021-04-16,0.9809,-0.08,0.9809
2021-04-19,0.9955,1.49,0.9955
2021-04-20,0.9919,-0.36,0.9919
2021-04-21,0.9922,0.03,0.9922
2021-04-22,0.9964,0.42,0.9964
2021-04-23,1.0008,0.44,1.0008
2021-04-26,0.9943,-0.65,0.9943
2021-04-27,0.9938,-0.05,0.9938
2021-04-28,0.9972,0.34,0.9972
2021-04-29,0.9938,-0.34,0.9938
2021-04-30,0.9946,0.08,0.9946
2021-05-06,0.9842,-1.05,0.9842
2021-05-07,0.9741,-1.03,0.9741
2021-05-10,0.9713,-0.29,0.9713
2021-05-11,0.9675,-0.39,0.9675
2021-05-12,0.973,0.57,0.973
2021-05-13,0.9648,-0.84,0.9648
2021-05-14,0.9726,0.81,0.9726
2021-05-17,0.988,1.58,0.988
2021-05-18,0.9908,0.28,0.9908
2021-05-19,0.9963,0.56,0.9963
2021-05-20,0.9982,0.19,0.9982
2021-05-21,0.992,-0.62,0.992
2021-05-24,0.9944,0.24,0.9944
2021-05-25,1.0118,1.75,1.0118
2021-05-26,1.0135,0.17,1.0135
2021-05-27,1.0134,-0.01,1.0134
2021-05-28,1.0162,0.28,1.0162
2021-05-31,1.0352,1.87,1.0352
2021-06-01,1.0325,-0.26,1.0325
2021-06-02,1.0302,-0.22,1.0302
2021-06-03,1.0256,-0.45,1.0256
2021-06-04,1.0286,0.29,1.0286
2021-06-07,1.0233,-0.52,1.0233
2021-06-08,1.0168,-0.64,1.0168
2021-06-09,1.0222,0.53,1.0222
2021-06-10,1.0287,0.64,1.0287
2021-06-11,1.0266,-0.2,1.0266
2021-06-15,1.0261,-0.05,1.0261
2021-06-16,1.003,-2.25,1.003
2021-06-17,1.0158,1.28,1.0158
2021-06-18,1.0249,0.9,1.0249
2021-06-21,1.0298,0.48,1.0298
2021-06-22,1.028,-0.17,1.028
2021-06-23,1.0404,1.21,1.0404
2021-06-24,1.0393,-0.11,1.0393
2021-06-25,1.0511,1.14,1.0511
2021-06-28,1.0648,1.3,1.0648
2021-06-29,1.055,-0.92,1.055
2021-06-30,1.0668,1.12,1.0668
2021-07-01,1.0619,-0.46,1.0619
2021-07-02,1.0436,-1.72,1.0436
2021-07-05,1.0495,0.57,1.0495
2021-07-06,1.0474,-0.2,1.0474
2021-07-07,1.0605,1.25,1.0605
2021-07-08,1.0673,0.64,1.0673
2021-07-09,1.0679,0.06,1.0679
2021-07-12,1.1084,3.79,1.1084
2021-07-13,1.1072,-0.11,1.1072
2021-07-14,1.0904,-1.52,1.0904
2021-07-15,1.0888,-0.15,1.0888
2021-07-16,1.06,-2.65,1.06
2021-07-19,1.0587,-0.12,1.0587
2021-07-20,1.0617,0.28,1.0617
2021-07-21,1.0895,2.62,1.0895
2021-07-22,1.0928,0.3,1.0928
2021-07-23,1.0819,-1.0,1.0819
2021-07-26,1.0623,-1.81,1.0623
2021-07-27,1.0199,-3.99,1.0199
2021-07-28,1.0509,3.04,1.0509
2021-07-29,1.0955,4.24,1.0955
2021-07-30,1.0902,-0.48,1.0902
2021-08-02,1.0959,0.52,1.0959
2021-08-03,1.0826,-1.21,1.0826
2021-08-04,1.124,3.82,1.124
2021-08-05,1.0998,-2.15,1.0998
2021-08-06,1.0898,-0.91,1.0898
2021-08-09,1.0739,-1.46,1.0739
2021-08-10,1.0757,0.17,1.0757
2021-08-11,1.0804,0.44,1.0804
2021-08-12,1.0787,-0.16,1.0787
2021-08-13,1.0729,-0.54,1.0729
2021-08-16,1.0579,-1.4,1.0579
2021-08-17,1.0356,-2.11,1.0356
2021-08-18,1.0303,-0.51,1.0303
2021-08-19,1.0556,2.46,1.0556
2021-08-20,1.042,-1.29,1.042
2021-08-23,1.0661,2.31,1.0661
2021-08-24,1.0868,1.94,1.0868
2021-08-25,1.0803,-0.6,1.0803
2021-08-26,1.0657,-1.35,1.0657
2021-08-27,1.0737,0.75,1.0737
2021-08-30,1.0786,0.46,1.0786
2021-08-31,1.0648,-1.28,1.0648
2021-09-01,1.0503,-1.36,1.0503
2021-09-02,1.0537,0.32,1.0537
2021-09-03,1.0467,-0.66,1.0467
2021-09-06,1.0704,2.26,1.0704
2021-09-07,1.0829,1.17,1.0829
2021-09-08,1.067,-1.47,1.067
2021-09-09,1.0567,-0.97,1.0567
2021-09-10,1.0572,0.05,1.0572
2021-09-13,1.0278,-2.78,1.0278
2021-09-14,1.0423,1.41,1.0423
2021-09-15,1.0326,-0.93,1.0326
2021-09-16,0.9995,-3.21,0.9995
2021-09-17,1.0148,1.53,1.0148
2021-09-22,1.0078,-0.69,1.0078
2021-09-23,1.0199,1.2,1.0199
2021-09-24,1.0158,-0.4,1.0158
2021-09-27,1.0041,-1.15,1.0041
2021-09-28,1.007,0.29,1.007
2021-09-29,0.9877,-1.92,0.9877
2021-09-30,1.0122,2.48,1.0122
2021-10-08,1.0037,-0.84,1.0037
2021-10-11,1.01,0.63,1.01
2021-10-12,0.9904,-1.94,0.9904
2021-10-13,1.0044,1.41,1.0044
2021-10-14,1.0089,0.45,1.0089
2021-10-15,1.0406,3.14,1.0406
2021-10-18,1.0418,0.12,1.0418
2021-10-19,1.0409,-0.09,1.0409
2021-10-20,1.0444,0.34,1.0444
2021-10-21,1.0373,-0.68,1.0373
2021-10-22,1.0423,0.48,1.0423
2021-10-25,1.0595,1.65,1.0595
2021-10-26,1.0645,0.47,1.0645
2021-10-27,1.0637,-0.08,1.0637
2021-10-28,1.0541,-0.9,1.0541
2021-10-29,1.0722,1.72,1.0722
2021-11-01,1.068,-0.39,1.068
2021-11-02,1.0752,0.67,1.0752
2021-11-03,1.0608,-1.34,1.0608
2021-11-04,1.0743,1.27,1.0743
2021-11-05,1.0718,-0.23,1.0718
2021-11-08,1.0766,0.45,1.0766
2021-11-09,1.0884,1.1,1.0884
2021-11-10,1.0843,-0.38,1.0843
2021-11-11,1.0862,0.18,1.0862
2021-11-12,1.0862,0.0,1.0862
2021-11-15,1.0789,-0.67,1.0789
2021-11-16,1.0783,-0.06,1.0783
2021-11-17,1.0782,-0.01,1.0782
2021-11-18,1.0598,-1.71,1.0598
2021-11-19,1.0744,1.38,1.0744
2021-11-22,1.1066,3.0,1.1066
2021-11-23,1.0877,-1.71,1.0877
2021-11-24,1.0793,-0.77,1.0793
2021-11-25,1.0752,-0.38,1.0752
2021-11-26,1.0642,-1.02,1.0642
2021-11-29,1.0771,1.21,1.0771
2021-11-30,1.0794,0.21,1.0794
2021-12-01,1.0725,-0.64,1.0725
2021-12-02,1.0812,0.81,1.0812
2021-12-03,1.0886,0.68,1.0886
2021-12-06,1.0534,-3.23,1.0534
2021-12-07,1.043,-0.99,1.043
2021-12-08,1.0655,2.16,1.0655
2021-12-09,1.0629,-0.24,1.0629
2021-12-10,1.0697,0.64,1.0697
2021-12-13,1.0653,-0.41,1.0653
2021-12-14,1.0582,-0.67,1.0582
2021-12-15,1.0527,-0.52,1.0527
2021-12-16,1.0585,0.55,1.0585
2021-12-17,1.0383,-1.91,1.0383
2021-12-20,1.006,-3.11,1.006
2021-12-21,1.0185,1.24,1.0185
2021-12-22,1.0353,1.65,1.0353
2021-12-23,1.0403,0.48,1.0403
2021-12-24,1.0204,-1.91,1.0204
2021-12-27,1.0217,0.13,1.0217
2021-12-28,1.0359,1.39,1.0359
2021-12-29,1.023,-1.25,1.023
2021-12-30,1.0362,1.29,1.0362
2021-12-31,1.0399,0.36,1.0399
2022-01-04,1.0118,-2.7,1.0118
2022-01-05,0.9768,-3.46,0.9768
2022-01-06,0.9674,-0.96,0.9674
2022-01-07,0.9567,-1.11,0.9567
2022-01-10,0.9644,0.8,0.9644
2022-01-11,0.948,-1.7,0.948
2022-01-12,0.9774,3.1,0.9774
2022-01-13,0.9663,-1.14,0.9663
2022-01-14,0.9708,0.47,0.9708
2022-01-17,0.9938,2.37,0.9938
2022-01-18,0.9913,-0.25,0.9913
2022-01-19,0.9691,-2.24,0.9691
2022-01-20,0.9593,-1.01,0.9593
2022-01-21,0.9522,-0.74,0.9522
2022-01-24,0.9624,1.07,0.9624
2022-01-25,0.9385,-2.48,0.9385
2022-01-26,0.9428,0.46,0.9428
2022-01-27,0.9102,-3.46,0.9102
2022-01-28,0.8942,-1.76,0.8942
2022-02-07,0.9005,0.7,0.9005
2022-02-08,0.8732,-3.03,0.8732
2022-02-09,0.8827,1.09,0.8827
2022-02-10,0.8658,-1.91,0.8658
2022-02-11,0.8438,-2.54,0.8438
2022-02-14,0.8443,0.06,0.8443
2022-02-15,0.8747,3.6,0.8747
2022-02-16,0.8767,0.23,0.8767
2022-02-17,0.8958,2.18,0.8958
2022-02-18,0.8805,-1.71,0.8805
2022-02-21,0.8735,-0.8,0.8735
2022-02-22,0.8664,-0.81,0.8664
2022-02-23,0.8962,3.44,0.8962
2022-02-24,0.8807,-1.73,0.8807
2022-02-25,0.9076,3.05,0.9076
2022-02-28,0.911,0.37,0.911
2022-03-01,0.9085,-0.27,0.9085
2022-03-02,0.8899,-2.05,0.8899
2022-03-03,0.8673,-2.54,0.8673
2022-03-04,0.8402,-3.12,0.8402
2022-03-07,0.8066,-4.0,0.8066
2022-03-08,0.7954,-1.39,0.7954
2022-03-09,0.7915,-0.49,0.7915
2022-03-10,0.8161,3.11,0.8161
2022-03-11,0.8074,-1.07,0.8074
2022-03-14,0.7765,-3.83,0.7765
2022-03-15,0.7651,-1.47,0.7651
2022-03-16,0.8217,7.4,0.8217
2022-03-17,0.8497,3.41,0.8497
2022-03-18,0.8379,-1.39,0.8379
2022-03-21,0.841,0.37,0.841
2022-03-22,0.8314,-1.14,0.8314
2022-03-23,0.8321,0.08,0.8321
2022-03-24,0.8223,-1.18,0.8223
2022-03-25,0.8032,-2.32,0.8032
2022-03-28,0.7885,-1.83,0.7885
2022-03-29,0.7848,-0.47,0.7848
2022-03-30,0.8107,3.3,0.8107
2022-03-31,0.7923,-2.27,0.7923
2022-04-01,0.7944,0.27,0.7944
2022-04-06,0.7766,-2.24,0.7766
2022-04-07,0.7623,-1.84,0.7623
2022-04-08,0.7598,-0.33,0.7598
2022-04-11,0.7118,-6.32,0.7118
2022-04-12,0.7207,1.25,0.7207
2022-04-13,0.7095,-1.55,0.7095
2022-04-14,0.7124,0.41,0.7124
2022-04-15,0.7055,-0.97,0.7055
2022-04-18,0.7165,1.56,0.7165
2022-04-19,0.705,-1.61,0.705
2022-04-20,0.6868,-2.58,0.6868
2022-04-21,0.668,-2.74,0.668
2022-04-22,0.6626,-0.81,0.6626
2022-04-25,0.6171,-6.87,0.6171
2022-04-26,0.6035,-2.2,0.6035
2022-04-27,0.648,7.37,0.648
2022-04-28,0.6561,1.25,0.6561
2022-04-29,0.6968,6.2,0.6968
2022-05-05,0.6897,-1.02,0.6897
2022-05-06,0.6754,-2.07,0.6754
2022-05-09,0.6721,-0.49,0.6721
2022-05-10,0.6945,3.33,0.6945
2022-05-11,0.7262,4.56,0.7262
2022-05-12,0.7176,-1.18,0.7176
2022-05-13,0.7226,0.7,0.7226
2022-05-16,0.7192,-0.47,0.7192
2022-05-17,0.7472,3.89,0.7472
