date,nav,日增长率,nav_acc
2017-12-28,1.0,0.0,1.0
2017-12-29,1.0005,0.05,1.0005
2017-12-31,1.0004,0.0,1.0004
2018-01-05,0.9926,0.0,0.9926
2018-01-09,0.9861,0.0,0.9861
2018-01-10,0.9789,-0.7301,0.9789
2018-01-11,0.9792,0.0306,0.9792
2018-01-12,0.9723,-0.7047,0.9723
2018-01-15,0.9547,-1.8101,0.9547
2018-01-16,0.9625,0.817,0.9625
2018-01-17,0.946,-1.7143,0.946
2018-01-18,0.9523,0.666,0.9523
2018-01-19,0.952,-0.0315,0.952
2018-01-22,0.9581,0.6408,0.9581
2018-01-23,0.9578,-0.0313,0.9578
2018-01-24,0.9694,1.2111,0.9694
2018-01-25,0.9643,-0.5261,0.9643
2018-01-26,0.9611,-0.3318,0.9611
2018-01-29,0.9413,-2.0601,0.9413
2018-01-30,0.9405,-0.085,0.9405
2018-01-31,0.9205,-2.1265,0.9205
2018-02-01,0.9101,-1.1298,0.9101
2018-02-02,0.9188,0.9559,0.9188
2018-02-05,0.9156,-0.3483,0.9156
2018-02-06,0.8787,-4.0301,0.8787
2018-02-07,0.8835,0.5463,0.8835
2018-02-08,0.8988,1.7317,0.8988
2018-02-09,0.863,-3.9831,0.863
2018-02-12,0.8991,4.1831,0.8991
2018-02-13,0.9113,1.3569,0.9113
2018-02-14,0.9087,-0.2853,0.9087
2018-02-22,0.9298,2.322,0.9298
2018-02-23,0.9205,-1.0002,0.9205
2018-02-26,0.9513,3.346,0.9513
2018-02-27,0.9537,0.2523,0.9537
2018-02-28,0.9605,0.713,0.9605
2018-03-01,0.9953,3.6231,0.9953
2018-03-02,0.9723,-2.3109,0.9723
2018-03-05,0.9849,1.2959,0.9849
2018-03-06,0.9907,0.5889,0.9907
2018-03-07,0.983,-0.7772,0.983
2018-03-08,0.9826,-0.0407,0.9826
2018-03-09,1.015,3.2974,1.015
2018-03-12,1.027,1.1823,1.027
2018-03-13,1.0093,-1.7235,1.0093
2018-03-14,0.9896,-1.9518,0.9896
2018-03-15,0.9967,0.7175,0.9967
2018-03-16,0.9797,-1.7056,0.9797
2018-03-19,0.9924,1.2963,0.9924
2018-03-20,0.9975,0.5139,0.9975
2018-03-21,0.9777,-1.985,0.9777
2018-03-22,0.9655,-1.2478,0.9655
2018-03-23,0.9219,-4.5158,0.9219
2018-03-26,0.9521,3.2758,0.9521
2018-03-27,0.9927,4.2643,0.9927
2018-03-28,0.99,-0.272,0.99
2018-03-29,0.996,0.6061,0.996
2018-03-30,1.0432,4.739,1.0432
2018-04-02,1.0548,1.112,1.0548
2018-04-03,1.0457,-0.8627,1.0457
2018-04-04,1.0183,-2.6203,1.0183
2018-04-09,1.0233,0.491,1.0233
2018-04-10,1.0127,-1.0359,1.0127
2018-04-11,1.0117,-0.0987,1.0117
2018-04-12,1.0103,-0.1384,1.0103
2018-04-13,1.0167,0.6335,1.0167
2018-04-16,1.0398,2.2721,1.0398
2018-04-17,1.0126,-2.6159,1.0126
2018-04-18,1.0518,3.8712,1.0518
2018-04-19,1.047,-0.4564,1.047
2018-04-20,1.0279,-1.8243,1.0279
2018-04-23,1.0121,-1.5371,1.0121
2018-04-24,1.048,3.5471,1.048
2018-04-25,1.0579,0.9447,1.0579
2018-04-26,1.0467,-1.0587,1.0467
2018-04-27,1.0422,-0.4299,1.0422
2018-05-02,1.0235,-1.7943,1.0235
2018-05-03,1.045,2.1006,1.045
2018-05-04,1.0459,0.0861,1.0459
2018-05-07,1.0711,2.4094,1.0711
2018-05-08,1.0677,-0.3174,1.0677
2018-05-09,1.0633,-0.4121,1.0633
2018-05-10,1.0511,-1.1474,1.0511
2018-05-11,1.0346,-1.5698,1.0346
2018-05-14,1.0285,-0.5896,1.0285
2018-05-15,1.0438,1.4876,1.0438
2018-05-16,1.0334,-0.9964,1.0334
2018-05-17,1.0307,-0.2613,1.0307
2018-05-18,1.0335,0.2717,1.0335
2018-05-21,1.0631,2.8641,1.0631
2018-05-22,1.0658,0.254,1.0658
2018-05-23,1.0561,-0.9101,1.0561
2018-05-24,1.0411,-1.4203,1.0411
2018-05-25,1.0147,-2.5358,1.0147
2018-05-28,1.0099,-0.473,1.0099
2018-05-29,1.004,-0.5842,1.004
2018-05-30,0.9783,-2.5598,0.9783
2018-05-31,0.9819,0.368,0.9819
2018-06-01,0.9657,-1.6499,0.9657
2018-06-04,0.9611,-0.4763,0.9611
2018-06-05,0.9845,2.4347,0.9845
2018-06-06,0.9829,-0.1625,0.9829
2018-06-07,0.9712,-1.1904,0.9712
2018-06-08,0.9654,-0.5972,0.9654
2018-06-11,0.9579,-0.7769,0.9579
2018-06-12,0.9657,0.8143,0.9657
2018-06-13,0.9535,-1.2633,0.9535
2018-06-14,0.9477,-0.6083,0.9477
2018-06-15,0.9305,-1.8149,0.9305
2018-06-19,0.8905,-4.2988,0.8905
2018-06-20,0.9009,1.1679,0.9009
2018-06-21,0.8862,-1.6317,0.8862
2018-06-22,0.8956,1.0607,0.8956
2018-06-25,0.8856,-1.1166,0.8856
2018-06-26,0.8951,1.0727,0.8951
2018-06-27,0.8855,-1.0725,0.8855
2018-06-28,0.8769,-0.9712,0.8769
2018-06-29,0.9112,3.9115,0.9112
2018-06-30,0.9111,0.0,0.9111
2018-07-02,0.9044,-0.7463,0.9044
2018-07-03,0.9185,1.559,0.9185
2018-07-04,0.8982,-2.2101,0.8982
2018-07-05,0.8779,-2.2601,0.8779
2018-07-06,0.8865,0.9796,0.8865
2018-07-09,0.9111,2.775,0.9111
2018-07-10,0.9141,0.3293,0.9141
2018-07-11,0.8989,-1.6628,0.8989
2018-07-12,0.9266,3.0815,0.9266
2018-07-13,0.9363,1.0468,0.9363
2018-07-16,0.9357,-0.0641,0.9357
2018-07-17,0.9393,0.3847,0.9393
2018-07-18,0.9281,-1.1924,0.9281
2018-07-19,0.9237,-0.4741,0.9237
2018-07-20,0.934,1.1151,0.934
2018-07-23,0.9522,1.9486,0.9522
2018-07-24,0.9545,0.2415,0.9545
2018-07-25,0.9504,-0.4295,0.9504
2018-07-26,0.9248,-2.6936,0.9248
2018-07-27,0.9186,-0.6704,0.9186
2018-07-30,0.9044,-1.5458,0.9044
2018-07-31,0.9036,-0.0885,0.9036
2018-08-01,0.8978,-0.6419,0.8978
2018-08-02,0.8896,-0.9133,0.8896
2018-08-03,0.8573,-3.6308,0.8573
2018-08-06,0.8341,-2.7062,0.8341
2018-08-07,0.8665,3.8844,0.8665
2018-08-08,0.8451,-2.4697,0.8451
2018-08-09,0.8782,3.9167,0.8782
2018-08-10,0.8881,1.1273,0.8881
2018-08-13,0.9043,1.8241,0.9043
2018-08-14,0.8918,-1.3823,0.8918
2018-08-15,0.8719,-2.2314,0.8719
2018-08-16,0.8617,-1.1699,0.8617
2018-08-17,0.8466,-1.7524,0.8466
2018-08-20,0.8613,1.7364,0.8613
2018-08-21,0.8685,0.8359,0.8685
2018-08-22,0.8541,-1.658,0.8541
2018-08-23,0.8653,1.3113,0.8653
2018-08-24,0.8573,-0.9245,0.8573
2018-08-27,0.8882,3.6043,0.8882
2018-08-28,0.8901,0.2139,0.8901
2018-08-29,0.8816,-0.9549,0.8816
2018-08-30,0.8665,-1.7128,0.8665
2018-08-31,0.8597,-0.7848,0.8597
2018-09-03,0.8724,1.4773,0.8724
2018-09-04,0.8938,2.453,0.8938
2018-09-05,0.8765,-1.9356,0.8765
2018-09-06,0.8762,-0.0342,0.8762
2018-09-07,0.8532,-2.625,0.8532
2018-09-10,0.8313,-2.5668,0.8313
2018-09-11,0.8394,0.9744,0.8394
2018-09-12,0.8337,-0.6791,0.8337
2018-09-13,0.8456,1.4274,0.8456
2018-09-14,0.8206,-2.9565,0.8206
2018-09-17,0.8122,-1.0236,0.8122
2018-09-18,0.8279,1.933,0.8279
2018-09-19,0.8428,1.7997,0.8428
2018-09-20,0.8378,-0.5933,0.8378
2018-09-21,0.8395,0.2029,0.8395
2018-09-25,0.8422,0.3216,0.8422
2018-09-26,0.8501,0.938,0.8501
2018-09-27,0.8398,-1.2116,0.8398
2018-09-28,0.8435,0.4406,0.8435
2018-10-08,0.8161,-3.2484,0.8161
2018-10-09,0.8047,-1.3969,0.8047
2018-10-10,0.804,-0.087,0.804
2018-10-11,0.7501,-6.704,0.7501
2018-10-12,0.7618,1.5598,0.7618
2018-10-15,0.7545,-0.9583,0.7545
2018-10-16,0.737,-2.3194,0.737
2018-10-17,0.7463,1.2619,0.7463
2018-10-18,0.7344,-1.5945,0.7344
2018-10-19,0.7671,4.4526,0.7671
2018-10-22,0.8045,4.8755,0.8045
2018-10-23,0.792,-1.5538,0.792
2018-10-24,0.7828,-1.1616,0.7828
2018-10-25,0.7757,-0.907,0.7757
2018-10-26,0.7654,-1.3278,0.7654
2018-10-29,0.7629,-0.3266,0.7629
2018-10-30,0.761,-0.249,0.761
2018-10-31,0.7693,1.0907,0.7693
2018-11-01,0.7761,0.8839,0.7761
2018-11-02,0.8039,3.582,0.8039
2018-11-05,0.8056,0.2115,0.8056
2018-11-06,0.804,-0.1986,0.804
2018-11-07,0.7997,-0.5348,0.7997
2018-11-08,0.7847,-1.8757,0.7847
2018-11-09,0.7881,0.4333,0.7881
2018-11-12,0.8116,2.9819,0.8116
2018-11-13,0.8097,-0.2341,0.8097
2018-11-14,0.7972,-1.5438,0.7972
2018-11-15,0.8107,1.6934,0.8107
2018-11-16,0.815,0.5304,0.815
2018-11-19,0.8115,-0.4294,0.8115
2018-11-20,0.7881,-2.8835,0.7881
2018-11-21,0.7872,-0.1142,0.7872
