date,nav,日增长率,nav_acc
2018-06-13,1.0,0.0,1.0
2018-06-15,1.0,0.0,1.0
2018-06-22,0.9998,0.0,0.9998
2018-06-29,0.9995,0.0,0.9995
2018-06-30,0.9995,0.0,0.9995
2018-07-06,0.9988,0.0,0.9988
2018-07-12,1.0002,0.0,1.0002
2018-07-13,1.0003,0.01,1.0003
2018-07-16,1.001,0.07,1.001
2018-07-17,1.0013,0.03,1.0013
2018-07-18,1.0014,0.01,1.0014
2018-07-19,1.0016,0.02,1.0016
2018-07-20,1.0029,0.1298,1.0029
2018-07-23,1.003,0.01,1.003
2018-07-24,1.0055,0.2493,1.0055
2018-07-25,1.0051,-0.0398,1.0051
2018-07-26,1.0029,-0.2189,1.0029
2018-07-27,1.0004,-0.2493,1.0004
2018-07-30,0.9987,-0.1699,0.9987
2018-07-31,0.9988,0.01,0.9988
2018-08-01,0.9954,-0.3404,0.9954
2018-08-02,0.9882,-0.7233,0.9882
2018-08-03,0.984,-0.425,0.984
2018-08-06,0.982,-0.2033,0.982
2018-08-07,0.9868,0.4888,0.9868
2018-08-08,0.9838,-0.304,0.9838
2018-08-09,0.9899,0.62,0.9899
2018-08-10,0.9897,-0.0202,0.9897
2018-08-13,0.9886,-0.1111,0.9886
2018-08-14,0.9861,-0.2529,0.9861
2018-08-15,0.9791,-0.7099,0.9791
2018-08-16,0.9798,0.0715,0.9798
2018-08-17,0.9771,-0.2756,0.9771
2018-08-20,0.9768,-0.0307,0.9768
2018-08-21,0.9799,0.3174,0.9799
2018-08-22,0.9772,-0.2755,0.9772
2018-08-23,0.9811,0.3991,0.9811
2018-08-24,0.9819,0.0815,0.9819
2018-08-27,0.9934,1.1712,0.9934
2018-08-28,0.9933,-0.0101,0.9933
2018-08-29,0.9915,-0.1812,0.9915
2018-08-30,0.9855,-0.6051,0.9855
2018-08-31,0.9835,-0.2029,0.9835
2018-09-03,0.9799,-0.366,0.9799
2018-09-04,0.9861,0.6327,0.9861
2018-09-05,0.9792,-0.6997,0.9792
2018-09-06,0.9759,-0.337,0.9759
2018-09-07,0.9761,0.0205,0.9761
2018-09-10,0.9652,-1.1167,0.9652
2018-09-11,0.966,0.0829,0.966
2018-09-12,0.9602,-0.6004,0.9602
2018-09-13,0.9631,0.302,0.9631
2018-09-14,0.9599,-0.3323,0.9599
2018-09-17,0.953,-0.7188,0.953
2018-09-18,0.9577,0.4932,0.9577
2018-09-19,0.96,0.2402,0.96
2018-09-20,0.9612,0.125,0.9612
2018-09-21,0.9697,0.8843,0.9697
2018-09-25,0.9676,-0.2166,0.9676
2018-09-26,0.9721,0.4651,0.9721
2018-09-27,0.9684,-0.3806,0.9684
2018-09-28,0.9711,0.2788,0.9711
2018-10-08,0.9547,-1.6888,0.9547
2018-10-09,0.9525,-0.2304,0.9525
2018-10-10,0.9519,-0.063,0.9519
2018-10-11,0.9337,-1.912,0.9337
2018-10-12,0.9407,0.7497,0.9407
2018-10-15,0.938,-0.287,0.938
2018-10-16,0.9323,-0.6077,0.9323
2018-10-17,0.9361,0.4076,0.9361
2018-10-18,0.9275,-0.9187,0.9275
2018-10-19,0.9443,1.8113,0.9443
2018-10-22,0.9691,2.6263,0.9691
2018-10-23,0.9516,-1.8058,0.9516
2018-10-24,0.9475,-0.4309,0.9475
2018-10-25,0.9488,0.1372,0.9488
2018-10-26,0.9413,-0.7905,0.9413
2018-10-29,0.9196,-2.3053,0.9196
2018-10-30,0.9256,0.6525,0.9256
2018-10-31,0.9352,1.0372,0.9352
2018-11-01,0.9391,0.417,0.9391
2018-11-02,0.9671,2.9816,0.9671
2018-11-05,0.9587,-0.8686,0.9587
2018-11-06,0.9552,-0.3651,0.9552
2018-11-07,0.9569,0.178,0.9569
2018-11-08,0.9495,-0.7733,0.9495
2018-11-09,0.9441,-0.5687,0.9441
2018-11-12,0.9565,1.3134,0.9565
2018-11-13,0.9601,0.3764,0.9601
2018-11-14,0.9517,-0.8749,0.9517
2018-11-15,0.9606,0.9352,0.9606
2018-11-16,0.9665,0.6142,0.9665
2018-11-19,0.9726,0.6311,0.9726
2018-11-20,0.9504,-2.2825,0.9504
2018-11-21,0.9508,0.0421,0.9508
2018-11-22,0.9482,-0.2735,0.9482
2018-11-23,0.9378,-1.0968,0.9378
2018-11-26,0.9372,-0.064,0.9372
2018-11-27,0.9365,-0.0747,0.9365
2018-11-28,0.9417,0.5553,0.9417
2018-11-29,0.9358,-0.6265,0.9358
2018-11-30,0.9387,0.3099,0.9387
2018-12-03,0.9518,1.3955,0.9518
2018-12-04,0.9498,-0.2101,0.9498
2018-12-05,0.9467,-0.3264,0.9467
2018-12-06,0.9284,-1.933,0.9284
2018-12-07,0.9307,0.2477,0.9307
2018-12-10,0.9266,-0.4405,0.9266
2018-12-11,0.9303,0.3993,0.9303
2018-12-12,0.9333,0.3225,0.9333
2018-12-13,0.9506,1.8536,0.9506
2018-12-14,0.9372,-1.4096,0.9372
2018-12-17,0.9366,-0.064,0.9366
2018-12-18,0.928,-0.9182,0.928
2018-12-19,0.9197,-0.8944,0.9197
2018-12-20,0.916,-0.4023,0.916
2018-12-21,0.9082,-0.8515,0.9082
