date,nav,日增长率,nav_acc
2023-11-06,1.0,0.0,1.0
2023-11-10,0.999,0.0,0.999
2023-11-17,1.009,0.0,1.009
2023-11-24,1.002,0.0,1.002
2023-12-01,1.002,0.0,1.002
2023-12-05,0.989,0.0,0.989
2023-12-06,0.99,0.1,0.99
2023-12-07,0.987,-0.3,0.987
2023-12-08,0.9836,-0.34,0.9836
2023-12-11,0.997,1.36,0.997
2023-12-12,1.001,0.4,1.001
2023-12-13,0.994,-0.7,0.994
2023-12-14,0.996,0.2,0.996
2023-12-15,0.9927,-0.33,0.9927
2023-12-18,0.9868,-0.59,0.9868
2023-12-19,0.9854,-0.14,0.9854
2023-12-20,0.9811,-0.44,0.9811
2023-12-21,0.9851,0.41,0.9851
2023-12-22,0.9875,0.24,0.9875
2023-12-25,0.9878,0.03,0.9878
2023-12-26,0.9819,-0.6,0.9819
2023-12-27,0.9865,0.47,0.9865
2023-12-28,0.9977,1.14,0.9977
2023-12-29,1.013,1.53,1.013
2023-12-31,1.0127,-0.03,1.0127
2024-01-02,1.0049,-0.77,1.0049
2024-01-03,0.9913,-1.35,0.9913
2024-01-04,0.9865,-0.48,0.9865
2024-01-05,0.9739,-1.28,0.9739
2024-01-08,0.9595,-1.48,0.9595
2024-01-09,0.964,0.47,0.964
2024-01-10,0.9586,-0.56,0.9586
2024-01-11,0.9656,0.73,0.9656
2024-01-12,0.9624,-0.33,0.9624
2024-01-15,0.9599,-0.26,0.9599
2024-01-16,0.9616,0.18,0.9616
2024-01-17,0.9412,-2.12,0.9412
2024-01-18,0.9422,0.11,0.9422
2024-01-19,0.9328,-1.0,0.9328
2024-01-22,0.8894,-4.65,0.8894
2024-01-23,0.9004,1.24,0.9004
2024-01-24,0.9016,0.13,0.9016
2024-01-25,0.9219,2.25,0.9219
2024-01-26,0.9084,-1.46,0.9084
2024-01-29,0.8954,-1.43,0.8954
2024-01-30,0.878,-1.94,0.878
2024-01-31,0.8598,-2.07,0.8598
2024-02-01,0.858,-0.21,0.858
2024-02-02,0.8405,-2.04,0.8405
2024-02-05,0.812,-3.39,0.812
2024-02-06,0.8548,5.27,0.8548
2024-02-07,0.8826,3.25,0.8826
2024-02-08,0.9143,3.59,0.9143
2024-02-19,0.9213,0.77,0.9213
2024-02-20,0.9254,0.45,0.9254
2024-02-21,0.931,0.61,0.931
2024-02-22,0.9463,1.64,0.9463
2024-02-23,0.9555,0.97,0.9555
2024-02-26,0.9548,-0.07,0.9548
2024-02-27,0.9739,2.0,0.9739
2024-02-28,0.9347,-4.03,0.9347
2024-02-29,0.9686,3.63,0.9686
2024-03-01,0.9703,0.18,0.9703
2024-03-04,0.9792,0.92,0.9792
2024-03-05,0.9739,-0.54,0.9739
2024-03-06,0.9823,0.86,0.9823
2024-03-07,0.9828,0.05,0.9828
2024-03-08,0.9946,1.2,0.9946
2024-03-11,0.9971,0.25,0.9971
2024-03-12,0.9966,-0.05,0.9966
2024-03-13,1.0021,0.55,1.0021
2024-03-14,0.9957,-0.64,0.9957
2024-03-15,1.0047,0.9,1.0047
2024-03-18,1.0098,0.51,1.0098
2024-03-19,1.0017,-0.8,1.0017
2024-03-20,1.0076,0.59,1.0076
2024-03-21,1.0073,-0.03,1.0073
2024-03-22,0.997,-1.02,0.997
2024-03-25,0.9785,-1.86,0.9785
2024-03-26,0.9744,-0.42,0.9744
2024-03-27,0.9629,-1.18,0.9629
2024-03-28,0.98,1.78,0.98
2024-03-29,0.9981,1.85,0.9981
2024-04-01,1.012,1.39,1.012
2024-04-02,1.0143,0.23,1.0143
2024-04-03,1.0177,0.34,1.0177
2024-04-08,1.007,-1.05,1.007
2024-04-09,1.0063,-0.07,1.0063
2024-04-10,1.0013,-0.5,1.0013
2024-04-11,1.0122,1.09,1.0122
2024-04-12,1.0254,1.3,1.0254
2024-04-15,1.0251,-0.03,1.0251
2024-04-16,1.0014,-2.31,1.0014
2024-04-17,1.0351,3.37,1.0351
2024-04-18,1.042,0.67,1.042
2024-04-19,1.0454,0.33,1.0454
2024-04-22,1.0361,-0.89,1.0361
2024-04-23,1.0118,-2.35,1.0118
2024-04-24,1.0297,1.77,1.0297
2024-04-25,1.0318,0.2,1.0318
2024-04-26,1.0276,-0.41,1.0276
2024-04-29,1.0285,0.09,1.0285
2024-04-30,1.0311,0.25,1.0311
2024-05-06,1.0477,1.61,1.0477
2024-05-07,1.0585,1.03,1.0585
2024-05-08,1.0459,-1.19,1.0459
2024-05-09,1.0675,2.07,1.0675
2024-05-10,1.0633,-0.39,1.0633
2024-05-13,1.0529,-0.98,1.0529
2024-05-14,1.0649,1.14,1.0649
2024-05-15,1.0552,-0.91,1.0552
2024-05-16,1.0463,-0.84,1.0463
2024-05-17,1.054,0.74,1.054
2024-05-20,1.0731,1.81,1.0731
2024-05-21,1.0506,-2.1,1.0506
2024-05-22,1.0357,-1.42,1.0357
2024-05-23,1.0104,-2.44,1.0104
2024-05-24,1.0058,-0.46,1.0058
2024-05-27,1.0303,2.44,1.0303
2024-05-28,1.0228,-0.73,1.0228
2024-05-29,1.036,1.29,1.036
2024-05-30,1.0227,-1.28,1.0227
2024-05-31,1.0235,0.08,1.0235
2024-06-03,1.0144,-0.89,1.0144
2024-06-04,1.021,0.65,1.021
2024-06-05,1.0023,-1.83,1.0023
2024-06-06,1.0011,-0.12,1.0011
2024-06-07,1.002,0.09,1.002
2024-06-11,0.9942,-0.78,0.9942
2024-06-12,1.0055,1.14,1.0055
2024-06-13,0.9997,-0.58,0.9997
2024-06-14,1.0028,0.31,1.0028
2024-06-17,1.0105,0.77,1.0105
2024-06-18,1.0213,1.07,1.0213
2024-06-19,1.0178,-0.34,1.0178
2024-06-20,1.0043,-1.33,1.0043
2024-06-21,1.0088,0.45,1.0088
2024-06-24,0.9829,-2.57,0.9829
2024-06-25,0.985,0.21,0.985
2024-06-26,0.9933,0.84,0.9933
2024-06-27,0.9718,-2.16,0.9718
2024-06-28,0.9879,1.66,0.9879
2024-06-30,0.9879,0.0,0.9879
2024-07-01,1.0006,1.29,1.0006
2024-07-02,0.9812,-1.94,0.9812
2024-07-03,0.9811,-0.01,0.9811
2024-07-04,0.9719,-0.94,0.9719
2024-07-05,0.9842,1.27,0.9842
2024-07-08,0.9765,-0.78,0.9765
2024-07-09,1.0102,3.45,1.0102
2024-07-10,0.9985,-1.16,0.9985
2024-07-11,1.0205,2.2,1.0205
2024-07-12,1.0043,-1.59,1.0043
2024-07-15,1.0036,-0.07,1.0036
2024-07-16,1.0095,0.59,1.0095
2024-07-17,0.9876,-2.17,0.9876
2024-07-18,0.992,0.45,0.992
2024-07-19,0.9686,-2.36,0.9686
2024-07-22,0.9605,-0.84,0.9605
2024-07-23,0.9245,-3.75,0.9245
2024-07-24,0.9106,-1.5,0.9106
2024-07-25,0.9001,-1.15,0.9001
2024-07-26,0.9137,1.51,0.9137
2024-07-29,0.9078,-0.65,0.9078
2024-07-30,0.9061,-0.19,0.9061
2024-07-31,0.9422,3.98,0.9422
2024-08-01,0.9418,-0.04,0.9418
2024-08-02,0.9237,-1.92,0.9237
2024-08-05,0.8887,-3.79,0.8887
2024-08-06,0.897,0.93,0.897
2024-08-07,0.9051,0.9,0.9051
2024-08-08,0.9113,0.69,0.9113
2024-08-09,0.9106,-0.08,0.9106
2024-08-12,0.9011,-1.04,0.9011
2024-08-13,0.9078,0.74,0.9078
2024-08-14,0.8961,-1.29,0.8961
2024-08-15,0.892,-0.46,0.892
2024-08-16,0.8942,0.25,0.8942
2024-08-19,0.8916,-0.29,0.8916
