date,nav,日增长率,nav_acc
2015-05-15,1.0,0.0,1.0
2015-05-22,1.031,0.0,1.031
2015-05-29,1.015,0.0,1.015
2015-06-05,1.099,0.0,1.099
2015-06-12,1.135,0.0,1.135
2015-06-19,0.979,0.0,0.979
2015-06-23,0.999,2.0429,0.999
2015-06-24,1.026,2.7027,1.026
2015-06-25,0.995,-3.0214,0.995
2015-06-26,0.918,-7.7387,0.918
2015-06-29,0.863,-5.9913,0.863
2015-06-30,0.897,3.9397,0.897
2015-07-01,0.849,-5.3512,0.849
2015-07-02,0.792,-6.7138,0.792
2015-07-03,0.735,-7.197,0.735
2015-07-06,0.706,-3.9456,0.706
2015-07-07,0.656,-7.0822,0.656
2015-07-08,0.623,-5.0305,0.623
2015-07-09,0.642,3.0498,0.642
2015-07-10,0.679,5.7632,0.679
2015-07-13,0.736,8.3947,0.736
2015-07-14,0.753,2.3098,0.753
2015-07-15,0.703,-6.6401,0.703
2015-07-16,0.712,1.2802,0.712
2015-07-17,0.758,6.4607,0.758
2015-07-20,0.789,4.0897,0.789
2015-07-21,0.806,2.1546,0.806
2015-07-22,0.814,0.9926,0.814
2015-07-23,0.846,3.9312,0.846
2015-07-24,0.841,-0.591,0.841
2015-07-27,0.786,-6.5398,0.786
2015-07-28,0.771,-1.9084,0.771
2015-07-29,0.811,5.1881,0.811
2015-07-30,0.796,-1.8496,0.796
2015-07-31,0.776,-2.5126,0.776
2015-08-03,0.738,-4.8969,0.738
2015-08-04,0.782,5.9621,0.782
2015-08-05,0.778,-0.5115,0.778
2015-08-06,0.777,-0.1285,0.777
2015-08-07,0.804,3.4749,0.804
2015-08-10,0.85,5.7214,0.85
2015-08-11,0.856,0.7059,0.856
2015-08-12,0.839,-1.986,0.839
2015-08-13,0.861,2.6222,0.861
2015-08-14,0.865,0.4646,0.865
2015-08-17,0.876,1.2717,0.876
2015-08-18,0.814,-7.0776,0.814
2015-08-19,0.834,2.457,0.834
2015-08-20,0.804,-3.5971,0.804
2015-08-21,0.75,-6.7164,0.75
2015-08-24,0.688,-8.2667,0.688
2015-08-25,0.632,-8.1395,0.632
2015-08-26,0.606,-4.1139,0.606
2015-08-27,0.638,5.2805,0.638
2015-08-28,0.684,7.21,0.684
2015-08-31,0.671,-1.9006,0.671
2015-09-01,0.624,-7.0045,0.624
2015-09-02,0.609,-2.4038,0.609
2015-09-07,0.607,-0.3284,0.607
2015-09-08,0.64,5.4366,0.64
2015-09-09,0.673,5.1563,0.673
2015-09-10,0.665,-1.1887,0.665
2015-09-11,0.667,0.3008,0.667
2015-09-14,0.621,-6.8966,0.621
2015-09-15,0.586,-5.6361,0.586
2015-09-16,0.626,6.8259,0.626
2015-09-17,0.62,-0.9585,0.62
2015-09-18,0.627,1.129,0.627
2015-09-21,0.654,4.3062,0.654
2015-09-22,0.661,1.0703,0.661
2015-09-23,0.66,-0.1513,0.66
2015-09-24,0.671,1.6667,0.671
2015-09-25,0.648,-3.4277,0.648
2015-09-28,0.659,1.6975,0.659
2015-09-29,0.652,-1.0622,0.652
2015-09-30,0.658,0.9202,0.658
2015-10-08,0.696,5.7751,0.696
2015-10-09,0.706,1.4368,0.706
2015-10-12,0.735,4.1076,0.735
2015-10-13,0.74,0.6803,0.74
2015-10-14,0.729,-1.4865,0.729
2015-10-15,0.751,3.0178,0.751
2015-10-16,0.763,1.5979,0.763
2015-10-19,0.762,-0.1311,0.762
2015-10-20,0.768,0.7874,0.768
2015-10-21,0.718,-6.5104,0.718
2015-10-22,0.738,2.7855,0.738
2015-10-23,0.755,2.3035,0.755
2015-10-26,0.769,1.8543,0.769
2015-10-27,0.769,0.0,0.769
2015-10-28,0.754,-1.9506,0.754
2015-10-29,0.761,0.9284,0.761
2015-10-30,0.764,0.3942,0.764
2015-11-02,0.762,-0.2618,0.762
2015-11-03,0.763,0.1312,0.763
2015-11-04,0.8,4.8493,0.8
2015-11-05,0.807,0.875,0.807
2015-11-06,0.833,3.2218,0.833
2015-11-09,0.842,1.0804,0.842
2015-11-10,0.857,1.7815,0.857
2015-11-11,0.87,1.5169,0.87
2015-11-12,0.872,0.2299,0.872
2015-11-13,0.858,-1.6055,0.858
2015-11-16,0.878,2.331,0.878
2015-11-17,0.881,0.3417,0.881
2015-11-18,0.866,-1.7026,0.866
2015-11-19,0.886,2.3095,0.886
2015-11-20,0.906,2.2573,0.906
2015-11-23,0.901,-0.5519,0.901
2015-11-24,0.901,0.0,0.901
2015-11-25,0.925,2.6637,0.925
2015-11-26,0.92,-0.5405,0.92
2015-11-27,0.86,-6.5217,0.86
2015-11-30,0.862,0.2326,0.862
2015-12-01,0.856,-0.6961,0.856
2015-12-02,0.856,0.0,0.856
2015-12-03,0.876,2.3364,0.876
2015-12-04,0.869,-0.7991,0.869
2015-12-07,0.871,0.2301,0.871
2015-12-08,0.861,-1.1481,0.861
2015-12-09,0.86,-0.1161,0.86
2015-12-10,0.86,0.0,0.86
2015-12-11,0.871,1.2791,0.871
2015-12-14,0.879,0.9185,0.879
2015-12-15,0.891,1.3652,0.891
2015-12-16,0.892,0.1122,0.892
2015-12-17,0.914,2.4664,0.914
2015-12-18,0.909,-0.547,0.909
2015-12-21,0.917,0.8801,0.917
2015-12-22,0.933,1.7448,0.933
2015-12-23,0.925,-0.8574,0.925
2015-12-24,0.918,-0.7568,0.918
2015-12-25,0.93,1.3072,0.93
2015-12-28,0.906,-2.5806,0.906
2015-12-29,0.909,0.3311,0.909
2015-12-30,0.923,1.5402,0.923
2015-12-31,0.914,-0.9751,0.914
2016-01-04,0.84,-8.0963,0.84
2016-01-05,0.826,-1.6667,0.826
2016-01-06,0.843,2.0581,0.843
2016-01-07,0.769,-8.7782,0.769
2016-01-08,0.776,0.9103,0.776
2016-01-11,0.726,-6.4433,0.726
2016-01-12,0.725,-0.1377,0.725
2016-01-13,0.694,-4.2759,0.694
2016-01-14,0.72,3.7464,0.72
2016-01-15,0.701,-2.6389,0.701
2016-01-18,0.709,1.1412,0.709
2016-01-19,0.743,4.7955,0.743
2016-01-20,0.736,-0.9421,0.736
2016-01-21,0.712,-3.2609,0.712
2016-01-22,0.727,2.1067,0.727
2016-01-25,0.733,0.8253,0.733
2016-01-26,0.677,-7.6398,0.677
2016-01-27,0.659,-2.6588,0.659
2016-01-28,0.624,-5.3111,0.624
2016-01-29,0.645,3.3654,0.645
2016-02-01,0.641,-0.6202,0.641
2016-02-02,0.667,4.0562,0.667
2016-02-03,0.669,0.2999,0.669
2016-02-04,0.686,2.5411,0.686
2016-02-05,0.678,-1.1662,0.678
2016-02-15,0.684,0.885,0.684
2016-02-16,0.713,4.2398,0.713
2016-02-17,0.727,1.9635,0.727
2016-02-18,0.729,0.2751,0.729
2016-02-19,0.734,0.6859,0.734
2016-02-22,0.748,1.9074,0.748
2016-02-23,0.739,-1.2032,0.739
2016-02-24,0.737,-0.2706,0.737
2016-02-25,0.685,-7.0556,0.685
2016-02-26,0.685,0.0,0.685
2016-02-29,0.645,-5.8394,0.645
2016-03-01,0.654,1.3953,0.654
2016-03-02,0.687,5.0459,0.687
2016-03-03,0.687,0.0,0.687
2016-03-04,0.666,-3.0568,0.666
2016-03-07,0.684,2.7027,0.684
2016-03-08,0.688,0.5848,0.688
2016-03-09,0.672,-2.3256,0.672
2016-03-10,0.661,-1.6369,0.661
2016-03-11,0.657,-0.6051,0.657
2016-03-14,0.682,3.8052,0.682
2016-03-15,0.681,-0.1466,0.681
2016-03-16,0.672,-1.3216,0.672
2016-03-17,0.697,3.7202,0.697
2016-03-18,0.726,4.1607,0.726
2016-03-21,0.743,2.3416,0.743
2016-03-22,0.737,-0.8075,0.737
2016-03-23,0.742,0.6784,0.742
2016-03-24,0.735,-0.9434,0.735
2016-03-25,0.739,0.5442,0.739
2016-03-28,0.733,-0.8119,0.733
2016-03-29,0.72,-1.7735,0.72
2016-03-30,0.746,3.6111,0.746
2016-03-31,0.747,0.134,0.747
2016-04-01,0.742,-0.6693,0.742
2016-04-05,0.759,2.2911,0.759
2016-04-06,0.76,0.1318,0.76
2016-04-07,0.748,-1.5789,0.748
2016-04-08,0.741,-0.9358,0.741
2016-04-11,0.755,1.8893,0.755
2016-04-12,0.747,-1.0596,0.747
2016-04-13,0.758,1.4726,0.758
2016-04-14,0.765,0.9235,0.765
2016-04-15,0.765,0.0,0.765
2016-04-18,0.756,-1.1765,0.756
2016-04-19,0.763,0.9259,0.763
2016-04-20,0.732,-4.0629,0.732
2016-04-21,0.725,-0.9563,0.725
2016-04-22,0.725,0.0,0.725
2016-04-25,0.718,-0.9655,0.718
2016-04-26,0.724,0.8357,0.724
2016-04-27,0.721,-0.4144,0.721
2016-04-28,0.719,-0.2774,0.719
2016-04-29,0.724,0.6954,0.724
2016-05-03,0.744,2.7624,0.744
2016-05-04,0.745,0.1344,0.745
2016-05-05,0.748,0.4027,0.748
2016-05-06,0.719,-3.877,0.719
2016-05-09,0.691,-3.8943,0.691
2016-05-10,0.696,0.7236,0.696
2016-05-11,0.687,-1.2931,0.687
2016-05-12,0.698,1.6012,0.698
2016-05-13,0.695,-0.4298,0.695
2016-05-16,0.707,1.7266,0.707
2016-05-17,0.702,-0.7072,0.702
2016-05-18,0.683,-2.7066,0.683
2016-05-19,0.69,1.0249,0.69
2016-05-20,0.7,1.4493,0.7
2016-05-23,0.706,0.8571,0.706
2016-05-24,0.701,-0.7082,0.701
2016-05-25,0.702,0.1427,0.702
2016-05-26,0.707,0.7123,0.707
2016-05-27,0.707,0.0,0.707
2016-05-30,0.705,-0.2829,0.705
2016-05-31,0.738,4.6809,0.738
2016-06-01,0.745,0.9485,0.745
2016-06-02,0.748,0.4027,0.748
2016-06-03,0.747,-0.1337,0.747
2016-06-06,0.749,0.2677,0.749
2016-06-07,0.748,-0.1335,0.748
2016-06-08,0.745,-0.4011,0.745
2016-06-13,0.711,-4.5638,0.711
2016-06-14,0.714,0.4219,0.714
2016-06-15,0.739,3.5014,0.739
2016-06-16,0.74,0.1353,0.74
2016-06-17,0.742,0.2703,0.742
2016-06-20,0.738,-0.5391,0.738
