date,nav,日增长率,nav_acc
2011-07-27,1.0,0.0,1.0
2011-07-29,0.9999,-0.01,0.9999
2011-08-05,1.0005,0.06,1.0005
2011-08-12,1.0089,0.8396,1.0089
2011-08-19,1.0023,-0.6542,1.0023
2011-08-26,1.0066,0.429,1.0066
2011-09-02,0.9889,-1.7584,0.9889
2011-09-09,0.9779,-1.1123,0.9779
2011-09-16,0.98,0.2147,0.98
2011-09-23,0.9702,-1.0,0.9702
2011-09-30,0.9508,-1.9996,0.9508
2011-10-14,0.9591,0.8729,0.9591
2011-10-21,0.922,-3.8682,0.922
2011-10-25,0.9451,2.5054,0.9451
2011-10-26,0.9507,0.5925,0.9507
2011-10-27,0.9483,-0.2524,0.9483
2011-10-28,0.96,1.2338,0.96
2011-10-31,0.9676,0.7917,0.9676
2011-11-01,0.9738,0.6408,0.9738
2011-11-02,0.9972,2.403,0.9972
2011-11-03,0.9974,0.0201,0.9974
2011-11-04,1.0002,0.2807,1.0002
2011-11-07,0.9954,-0.4799,0.9954
2011-11-08,0.9831,-1.2357,0.9831
2011-11-09,0.999,1.6173,0.999
2011-11-10,0.9954,-0.3604,0.9954
2011-11-11,0.9935,-0.1909,0.9935
2011-11-14,1.0118,1.842,1.0118
2011-11-15,1.0164,0.4546,1.0164
2011-11-16,0.991,-2.499,0.991
2011-11-17,0.9914,0.0404,0.9914
2011-11-18,0.9713,-2.0274,0.9713
2011-11-21,0.9702,-0.1133,0.9702
2011-11-22,0.974,0.3917,0.974
2011-11-23,0.9718,-0.2259,0.9718
2011-11-24,0.9769,0.5248,0.9769
2011-11-25,0.9725,-0.4504,0.9725
2011-11-28,0.9729,0.0411,0.9729
2011-11-29,0.9829,1.0279,0.9829
2011-11-30,0.9547,-2.8691,0.9547
2011-12-01,0.9704,1.6445,0.9704
2011-12-02,0.9556,-1.5251,0.9556
2011-12-05,0.9285,-2.8359,0.9285
2011-12-06,0.9311,0.28,0.9311
2011-12-07,0.9386,0.8055,0.9386
2011-12-08,0.9391,0.0533,0.9391
2011-12-09,0.934,-0.5431,0.934
2011-12-12,0.9257,-0.8887,0.9257
2011-12-13,0.905,-2.2361,0.905
2011-12-14,0.8929,-1.337,0.8929
2011-12-15,0.8786,-1.6015,0.8786
2011-12-16,0.9017,2.6292,0.9017
2011-12-19,0.9078,0.6765,0.9078
2011-12-20,0.9056,-0.2423,0.9056
2011-12-21,0.8897,-1.7557,0.8897
2011-12-22,0.8872,-0.281,0.8872
2011-12-23,0.891,0.4283,0.891
2011-12-26,0.8817,-1.0438,0.8817
2011-12-27,0.866,-1.7807,0.866
2011-12-28,0.8618,-0.485,0.8618
2011-12-29,0.8674,0.6498,0.8674
2011-12-30,0.8777,1.1875,0.8777
2011-12-31,0.8777,0.0,0.8777
2012-01-04,0.8536,-2.7458,0.8536
2012-01-05,0.8188,-4.0769,0.8188
2012-01-06,0.8152,-0.4397,0.8152
2012-01-09,0.8325,2.1222,0.8325
2012-01-10,0.8564,2.8709,0.8564
2012-01-11,0.8572,0.0934,0.8572
2012-01-12,0.8458,-1.3299,0.8458
2012-01-13,0.814,-3.7598,0.814
2012-01-16,0.7838,-3.7101,0.7838
2012-01-17,0.8081,3.1003,0.8081
2012-01-18,0.7815,-3.2917,0.7815
2012-01-19,0.7874,0.755,0.7874
2012-01-20,0.8053,2.2733,0.8053
2012-01-30,0.7994,-0.7326,0.7994
2012-01-31,0.7981,-0.1626,0.7981
2012-02-01,0.7969,-0.1504,0.7969
2012-02-02,0.8095,1.5811,0.8095
2012-02-03,0.8212,1.4453,0.8212
2012-02-06,0.8293,0.9864,0.8293
2012-02-07,0.8197,-1.1576,0.8197
2012-02-08,0.8337,1.7079,0.8337
2012-02-09,0.8392,0.6597,0.8392
2012-02-10,0.8394,0.0238,0.8394
2012-02-13,0.8464,0.8339,0.8464
2012-02-14,0.8448,-0.189,0.8448
2012-02-15,0.8546,1.16,0.8546
2012-02-16,0.8531,-0.1755,0.8531
2012-02-17,0.8481,-0.5861,0.8481
2012-02-20,0.8527,0.5424,0.8527
2012-02-21,0.8632,1.2314,0.8632
2012-02-22,0.8787,1.7956,0.8787
2012-02-23,0.8747,-0.4552,0.8747
2012-02-24,0.8787,0.4573,0.8787
2012-02-27,0.8819,0.3642,0.8819
2012-02-28,0.8749,-0.7937,0.8749
2012-02-29,0.8651,-1.1201,0.8651
2012-03-01,0.8694,0.4971,0.8694
2012-03-02,0.8825,1.5068,0.8825
2012-03-05,0.8801,-0.272,0.8801
2012-03-06,0.8763,-0.4318,0.8763
2012-03-07,0.8714,-0.5592,0.8714
2012-03-08,0.8797,0.9525,0.8797
2012-03-09,0.8901,1.1822,0.8901
2012-03-12,0.8939,0.4269,0.8939
2012-03-13,0.9011,0.8055,0.9011
2012-03-14,0.8721,-3.2183,0.8721
2012-03-15,0.8737,0.1835,0.8737
2012-03-16,0.892,2.0945,0.892
2012-03-19,0.895,0.3363,0.895
2012-03-20,0.8751,-2.2235,0.8751
2012-03-21,0.8684,-0.7656,0.8684
2012-03-22,0.8632,-0.5988,0.8632
2012-03-23,0.8521,-1.2859,0.8521
2012-03-26,0.8518,-0.0352,0.8518
2012-03-27,0.8509,-0.1057,0.8509
2012-03-28,0.8239,-3.1731,0.8239
2012-03-29,0.816,-0.9589,0.816
2012-03-30,0.8208,0.5882,0.8208
2012-03-31,0.8208,0.0,0.8208
2012-04-05,0.8406,2.4123,0.8406
2012-04-06,0.8403,-0.0357,0.8403
2012-04-09,0.8339,-0.7616,0.8339
2012-04-10,0.836,0.2518,0.836
2012-04-11,0.8347,-0.1555,0.8347
2012-04-12,0.8472,1.4975,0.8472
2012-04-13,0.8494,0.2597,0.8494
2012-04-16,0.849,-0.0471,0.849
2012-04-17,0.8399,-1.0718,0.8399
2012-04-18,0.8514,1.3692,0.8514
2012-04-19,0.8511,-0.0352,0.8511
2012-04-20,0.8572,0.7167,0.8572
2012-04-23,0.8453,-1.3882,0.8453
2012-04-24,0.8392,-0.7216,0.8392
2012-04-25,0.8383,-0.1072,0.8383
2012-04-26,0.8319,-0.7634,0.8319
2012-04-27,0.8314,-0.0601,0.8314
2012-05-02,0.8439,1.5035,0.8439
2012-05-03,0.8507,0.8058,0.8507
2012-05-04,0.8609,1.199,0.8609
2012-05-07,0.8676,0.7783,0.8676
2012-05-08,0.8658,-0.2075,0.8658
2012-05-09,0.8553,-1.2128,0.8553
2012-05-10,0.8586,0.3858,0.8586
2012-05-11,0.8515,-0.8269,0.8515
2012-05-14,0.8452,-0.7399,0.8452
2012-05-15,0.8524,0.8519,0.8524
2012-05-16,0.8406,-1.3843,0.8406
2012-05-17,0.8501,1.1301,0.8501
2012-05-18,0.8393,-1.2704,0.8393
2012-05-21,0.8394,0.0119,0.8394
2012-05-22,0.8486,1.096,0.8486
2012-05-23,0.8476,-0.1178,0.8476
2012-05-24,0.844,-0.4247,0.844
2012-05-25,0.8306,-1.5877,0.8306
2012-05-28,0.8361,0.6622,0.8361
2012-05-29,0.8487,1.507,0.8487
2012-05-30,0.848,-0.0825,0.848
2012-05-31,0.8554,0.8726,0.8554
2012-06-01,0.8575,0.2455,0.8575
2012-06-04,0.8419,-1.8192,0.8419
2012-06-05,0.8405,-0.1663,0.8405
2012-06-06,0.8371,-0.4045,0.8371
2012-06-07,0.8327,-0.5256,0.8327
2012-06-08,0.8333,0.0721,0.8333
2012-06-11,0.85,2.0041,0.85
2012-06-12,0.8485,-0.1765,0.8485
2012-06-13,0.8607,1.4378,0.8607
2012-06-14,0.8595,-0.1394,0.8595
2012-06-15,0.8562,-0.3839,0.8562
2012-06-18,0.8622,0.7008,0.8622
2012-06-19,0.8599,-0.2668,0.8599
2012-06-20,0.8582,-0.1977,0.8582
2012-06-21,0.8489,-1.0837,0.8489
2012-06-25,0.838,-1.284,0.838
2012-06-26,0.8374,-0.0716,0.8374
2012-06-27,0.8471,1.1583,0.8471
2012-06-28,0.8464,-0.0826,0.8464
2012-06-29,0.8543,0.9334,0.8543
2012-06-30,0.8542,-0.0117,0.8542
2012-07-02,0.8653,1.2995,0.8653
2012-07-03,0.8669,0.1849,0.8669
2012-07-04,0.8587,-0.9459,0.8587
2012-07-05,0.8532,-0.6405,0.8532
2012-07-06,0.8674,1.6643,0.8674
2012-07-09,0.8642,-0.3689,0.8642
2012-07-10,0.8551,-1.053,0.8551
2012-07-11,0.8584,0.3859,0.8584
2012-07-12,0.8674,1.0485,0.8674
2012-07-13,0.8657,-0.196,0.8657
2012-07-16,0.8421,-2.7261,0.8421
2012-07-17,0.8465,0.5225,0.8465
2012-07-18,0.841,-0.6497,0.841
2012-07-19,0.8504,1.1177,0.8504
2012-07-20,0.8536,0.3763,0.8536
2012-07-23,0.8501,-0.41,0.8501
2012-07-24,0.8575,0.8705,0.8575
2012-07-25,0.8597,0.2566,0.8597
2012-07-26,0.8601,0.0465,0.8601
2012-07-27,0.8498,-1.1975,0.8498
2012-07-30,0.8409,-1.0473,0.8409
2012-07-31,0.8375,-0.4043,0.8375
2012-08-01,0.8495,1.4328,0.8495
2012-08-02,0.8548,0.6239,0.8548
2012-08-03,0.8713,1.9303,0.8713
2012-08-06,0.8877,1.8822,0.8877
2012-08-07,0.8917,0.4506,0.8917
2012-08-08,0.883,-0.9757,0.883
2012-08-09,0.9036,2.333,0.9036
2012-08-10,0.9049,0.1439,0.9049
2012-08-13,0.8927,-1.3482,0.8927
2012-08-14,0.8863,-0.7169,0.8863
2012-08-15,0.8906,0.4852,0.8906
2012-08-16,0.8831,-0.8421,0.8831
2012-08-17,0.8779,-0.5888,0.8779
2012-08-20,0.8827,0.5468,0.8827
2012-08-21,0.8998,1.9372,0.8998
2012-08-22,0.9021,0.2556,0.9021
2012-08-23,0.9025,0.0443,0.9025
2012-08-24,0.8907,-1.3075,0.8907
2012-08-27,0.8747,-1.7963,0.8747
2012-08-28,0.8777,0.343,0.8777
2012-08-29,0.8765,-0.1367,0.8765
2012-08-30,0.8614,-1.7228,0.8614
2012-08-31,0.8637,0.267,0.8637
2012-09-03,0.8819,2.1072,0.8819
2012-09-04,0.8787,-0.3629,0.8787
2012-09-05,0.8848,0.6942,0.8848
2012-09-06,0.8877,0.3278,0.8877
2012-09-07,0.9075,2.2305,0.9075
2012-09-10,0.9047,-0.3085,0.9047
2012-09-11,0.9025,-0.2432,0.9025
2012-09-12,0.9022,-0.0332,0.9022
2012-09-13,0.8948,-0.8202,0.8948
2012-09-14,0.8896,-0.5811,0.8896
2012-09-17,0.8754,-1.5962,0.8754
2012-09-18,0.8734,-0.2285,0.8734
2012-09-19,0.8785,0.5839,0.8785
2012-09-20,0.8588,-2.2425,0.8588
2012-09-21,0.8499,-1.0363,0.8499
2012-09-24,0.8551,0.6118,0.8551
2012-09-25,0.8561,0.1169,0.8561
2012-09-26,0.841,-1.7638,0.841
2012-09-27,0.8611,2.39,0.8611
2012-09-28,0.8745,1.5561,0.8745
2012-09-30,0.8744,-0.0114,0.8744
2012-10-08,0.87,-0.5032,0.87
2012-10-09,0.8892,2.2069,0.8892
2012-10-10,0.8979,0.9784,0.8979
2012-10-11,0.8878,-1.1248,0.8878
2012-10-12,0.8853,-0.2816,0.8853
2012-10-15,0.8879,0.2937,0.8879
2012-10-16,0.8892,0.1464,0.8892
2012-10-17,0.8871,-0.2362,0.8871
2012-10-18,0.8992,1.364,0.8992
2012-10-19,0.898,-0.1335,0.898
2012-10-22,0.8982,0.0223,0.8982
2012-10-23,0.8845,-1.5253,0.8845
2012-10-24,0.88,-0.5088,0.88
2012-10-25,0.8722,-0.8864,0.8722
2012-10-26,0.8637,-0.9745,0.8637
2012-10-29,0.862,-0.1968,0.862
2012-10-30,0.8655,0.406,0.8655
2012-10-31,0.8746,1.0514,0.8746
2012-11-01,0.883,0.9604,0.883
2012-11-02,0.8794,-0.4077,0.8794
2012-11-05,0.8687,-1.2167,0.8687
2012-11-06,0.8672,-0.1727,0.8672
2012-11-07,0.8656,-0.1845,0.8656
2012-11-08,0.8531,-1.4441,0.8531
2012-11-09,0.8482,-0.5744,0.8482
2012-11-12,0.849,0.0943,0.849
2012-11-13,0.8367,-1.4488,0.8367
2012-11-14,0.8373,0.0717,0.8373
2012-11-15,0.8329,-0.5255,0.8329
2012-11-16,0.8302,-0.3242,0.8302
2012-11-19,0.8267,-0.4216,0.8267
2012-11-20,0.828,0.1573,0.828
2012-11-21,0.8337,0.6884,0.8337
2012-11-22,0.8273,-0.7677,0.8273
2012-11-23,0.8282,0.1088,0.8282
2012-11-26,0.8185,-1.1712,0.8185
2012-11-27,0.8122,-0.7697,0.8122
2012-11-28,0.8032,-1.1081,0.8032
2012-11-29,0.8046,0.1743,0.8046
2012-11-30,0.8206,1.9886,0.8206
2012-12-03,0.8176,-0.3656,0.8176
2012-12-04,0.8252,0.9295,0.8252
2012-12-05,0.8488,2.8599,0.8488
2012-12-06,0.8475,-0.1532,0.8475
2012-12-07,0.8479,0.0472,0.8479
2012-12-10,0.8526,0.5543,0.8526
2012-12-11,0.8478,-0.563,0.8478
2012-12-12,0.8471,-0.0826,0.8471
2012-12-13,0.8463,-0.0944,0.8463
