date,nav,日增长率,nav_acc
2017-06-08,1.0,0.0,1.0
2017-06-09,1.0,0.0,1.0
2017-06-16,1.0,0.0,1.0
2017-06-23,1.001,0.0,1.001
2017-06-30,1.001,0.0,1.001
2017-07-07,1.002,0.0,1.002
2017-07-13,1.002,0.0,1.002
2017-07-14,1.002,0.0,1.002
2017-07-17,1.004,0.1996,1.004
2017-07-18,1.006,0.1992,1.006
2017-07-19,1.007,0.0994,1.007
2017-07-20,1.012,0.4965,1.012
2017-07-21,1.013,0.0988,1.013
2017-07-24,1.014,0.0987,1.014
2017-07-25,1.011,-0.2959,1.011
2017-07-26,1.012,0.0989,1.012
2017-07-27,1.012,0.0,1.012
2017-07-28,1.015,0.2964,1.015
2017-07-31,1.02,0.4926,1.02
2017-08-01,1.023,0.2941,1.023
2017-08-02,1.02,-0.2933,1.02
2017-08-03,1.02,0.0,1.02
2017-08-04,1.016,-0.3922,1.016
2017-08-07,1.019,0.2953,1.019
2017-08-08,1.017,-0.1963,1.017
2017-08-09,1.019,0.1967,1.019
2017-08-10,1.012,-0.6869,1.012
2017-08-11,0.996,-1.581,0.996
2017-08-14,1.006,1.004,1.006
2017-08-15,1.007,0.0994,1.007
2017-08-16,1.0,-0.6951,1.0
2017-08-17,1.005,0.5,1.005
2017-08-18,1.004,-0.0995,1.004
2017-08-21,1.01,0.5976,1.01
2017-08-22,1.009,-0.099,1.009
2017-08-23,1.005,-0.3964,1.005
2017-08-24,1.0,-0.4975,1.0
2017-08-25,1.011,1.1,1.011
2017-08-28,1.025,1.3848,1.025
2017-08-29,1.023,-0.1951,1.023
2017-08-30,1.027,0.391,1.027
2017-08-31,1.029,0.1947,1.029
2017-09-01,1.037,0.7775,1.037
2017-09-04,1.04,0.2893,1.04
2017-09-05,1.037,-0.2885,1.037
2017-09-06,1.042,0.4822,1.042
2017-09-07,1.036,-0.5758,1.036
2017-09-08,1.034,-0.1931,1.034
2017-09-11,1.034,0.0,1.034
2017-09-12,1.03,-0.3868,1.03
2017-09-13,1.031,0.0971,1.031
2017-09-14,1.025,-0.582,1.025
2017-09-15,1.021,-0.3902,1.021
2017-09-18,1.03,0.8815,1.03
2017-09-19,1.023,-0.6796,1.023
2017-09-20,1.027,0.391,1.027
2017-09-21,1.019,-0.779,1.019
2017-09-22,1.013,-0.5888,1.013
2017-09-25,1.007,-0.5923,1.007
2017-09-26,1.011,0.3972,1.011
2017-09-27,1.013,0.1978,1.013
2017-09-28,1.013,0.0,1.013
2017-09-29,1.018,0.4936,1.018
2017-10-09,1.024,0.5894,1.024
2017-10-10,1.021,-0.293,1.021
2017-10-11,1.013,-0.7835,1.013
2017-10-12,1.009,-0.3949,1.009
2017-10-13,1.011,0.1982,1.011
2017-10-16,1.005,-0.5935,1.005
2017-10-17,1.004,-0.0995,1.004
2017-10-18,1.0,-0.3984,1.0
2017-10-19,0.985,-1.5,0.985
2017-10-20,0.993,0.8122,0.993
2017-10-23,0.997,0.4028,0.997
2017-10-24,0.996,-0.1003,0.996
2017-10-25,1.008,1.2048,1.008
2017-10-26,1.016,0.7937,1.016
2017-10-27,1.017,0.0984,1.017
2017-10-30,1.01,-0.6883,1.01
2017-10-31,1.017,0.6931,1.017
2017-11-01,1.023,0.59,1.023
2017-11-02,1.018,-0.4888,1.018
2017-11-03,1.021,0.2947,1.021
2017-11-06,1.034,1.2733,1.034
2017-11-07,1.045,1.0638,1.045
2017-11-08,1.043,-0.1914,1.043
2017-11-09,1.054,1.0547,1.054
2017-11-10,1.074,1.8975,1.074
2017-11-13,1.086,1.1173,1.086
2017-11-14,1.061,-2.302,1.061
2017-11-15,1.038,-2.1678,1.038
2017-11-16,1.057,1.8304,1.057
2017-11-17,1.035,-2.0814,1.035
2017-11-20,1.065,2.8986,1.065
2017-11-21,1.07,0.4695,1.07
2017-11-22,1.061,-0.8411,1.061
2017-11-23,1.011,-4.7125,1.011
2017-11-24,0.996,-1.4837,0.996
2017-11-27,0.978,-1.8072,0.978
2017-11-28,0.995,1.7382,0.995
2017-11-29,0.986,-0.9045,0.986
2017-11-30,0.971,-1.5213,0.971
2017-12-01,0.979,0.8239,0.979
2017-12-04,0.975,-0.4086,0.975
2017-12-05,0.957,-1.8462,0.957
2017-12-06,0.966,0.9404,0.966
2017-12-07,0.954,-1.2422,0.954
2017-12-08,0.96,0.6289,0.96
2017-12-11,0.983,2.3958,0.983
2017-12-12,0.975,-0.8138,0.975
2017-12-13,0.986,1.1282,0.986
2017-12-14,0.981,-0.5071,0.981
2017-12-15,0.973,-0.8155,0.973
2017-12-18,0.954,-1.9527,0.954
2017-12-19,0.961,0.7338,0.961
2017-12-20,0.958,-0.3122,0.958
2017-12-21,0.97,1.2526,0.97
2017-12-22,0.977,0.7216,0.977
2017-12-25,0.964,-1.3306,0.964
2017-12-26,0.965,0.1037,0.965
2017-12-27,0.947,-1.8653,0.947
2017-12-28,0.948,0.1056,0.948
2017-12-29,0.956,0.8439,0.956
2017-12-31,0.956,0.0,0.956
2018-01-02,0.966,1.046,0.966
2018-01-03,0.976,1.0352,0.976
2018-01-04,0.981,0.5123,0.981
2018-01-05,0.978,-0.3058,0.978
2018-01-08,0.975,-0.3067,0.975
2018-01-09,0.977,0.2051,0.977
2018-01-10,0.979,0.2047,0.979
2018-01-11,0.991,1.2257,0.991
2018-01-12,0.982,-0.9082,0.982
2018-01-15,0.961,-2.1385,0.961
2018-01-16,0.966,0.5203,0.966
2018-01-17,0.958,-0.8282,0.958
2018-01-18,0.964,0.6263,0.964
2018-01-19,0.966,0.2075,0.966
2018-01-22,0.98,1.4493,0.98
2018-01-23,0.986,0.6122,0.986
2018-01-24,0.993,0.7099,0.993
2018-01-25,0.986,-0.7049,0.986
2018-01-26,0.994,0.8114,0.994
2018-01-29,0.976,-1.8109,0.976
2018-01-30,0.973,-0.3074,0.973
2018-01-31,0.971,-0.2055,0.971
2018-02-01,0.953,-1.8538,0.953
2018-02-02,0.949,-0.4197,0.949
2018-02-05,0.947,-0.2107,0.947
2018-02-06,0.913,-3.5903,0.913
2018-02-07,0.892,-2.3001,0.892
2018-02-08,0.891,-0.1121,0.891
2018-02-09,0.863,-3.1425,0.863
2018-02-12,0.874,1.2746,0.874
2018-02-13,0.881,0.8009,0.881
2018-02-14,0.883,0.227,0.883
2018-02-22,0.903,2.265,0.903
2018-02-23,0.904,0.1107,0.904
2018-02-26,0.914,1.1062,0.914
2018-02-27,0.905,-0.9847,0.905
2018-02-28,0.902,-0.3315,0.902
2018-03-01,0.92,1.9956,0.92
2018-03-02,0.913,-0.7609,0.913
2018-03-05,0.921,0.8762,0.921
2018-03-06,0.931,1.0858,0.931
2018-03-07,0.92,-1.1815,0.92
2018-03-08,0.926,0.6522,0.926
2018-03-09,0.941,1.6199,0.941
2018-03-12,0.953,1.2752,0.953
2018-03-13,0.942,-1.1542,0.942
2018-03-14,0.933,-0.9554,0.933
2018-03-15,0.932,-0.1072,0.932
2018-03-16,0.924,-0.8584,0.924
2018-03-19,0.926,0.2165,0.926
2018-03-20,0.926,0.0,0.926
2018-03-21,0.915,-1.1879,0.915
2018-03-22,0.91,-0.5464,0.91
2018-03-23,0.879,-3.4066,0.879
2018-03-26,0.898,2.1615,0.898
2018-03-27,0.918,2.2272,0.918
2018-03-28,0.912,-0.6536,0.912
2018-03-29,0.911,-0.1096,0.911
2018-03-30,0.935,2.6345,0.935
2018-04-02,0.953,1.9251,0.953
2018-04-03,0.954,0.1049,0.954
2018-04-04,0.937,-1.782,0.937
2018-04-09,0.941,0.4269,0.941
2018-04-10,0.942,0.1063,0.942
2018-04-11,0.941,-0.1062,0.941
2018-04-12,0.93,-1.169,0.93
2018-04-13,0.938,0.8602,0.938
2018-04-16,0.955,1.8124,0.955
2018-04-17,0.93,-2.6178,0.93
2018-04-18,0.971,4.4086,0.971
2018-04-19,0.974,0.309,0.974
2018-04-20,0.97,-0.4107,0.97
2018-04-23,0.937,-3.4021,0.937
2018-04-24,0.971,3.6286,0.971
2018-04-25,0.976,0.5149,0.976
2018-04-26,0.969,-0.7172,0.969
2018-04-27,0.953,-1.6512,0.953
2018-05-02,0.942,-1.1542,0.942
2018-05-03,0.949,0.7431,0.949
2018-05-04,0.936,-1.3699,0.936
2018-05-07,0.955,2.0299,0.955
2018-05-08,0.957,0.2094,0.957
2018-05-09,0.95,-0.7315,0.95
2018-05-10,0.938,-1.2632,0.938
2018-05-11,0.924,-1.4925,0.924
2018-05-14,0.913,-1.1905,0.913
2018-05-15,0.927,1.5334,0.927
2018-05-16,0.923,-0.4315,0.923
2018-05-17,0.92,-0.325,0.92
2018-05-18,0.916,-0.4348,0.916
2018-05-21,0.938,2.4017,0.938
2018-05-22,0.939,0.1066,0.939
2018-05-23,0.943,0.426,0.943
2018-05-24,0.937,-0.6363,0.937
2018-05-25,0.924,-1.3874,0.924
2018-05-28,0.906,-1.9481,0.906
2018-05-29,0.897,-0.9934,0.897
2018-05-30,0.879,-2.0067,0.879
2018-05-31,0.885,0.6826,0.885
2018-06-01,0.864,-2.3729,0.864
2018-06-04,0.861,-0.3472,0.861
2018-06-05,0.887,3.0197,0.887
2018-06-06,0.891,0.451,0.891
2018-06-07,0.884,-0.7856,0.884
2018-06-08,0.874,-1.1312,0.874
2018-06-11,0.863,-1.2586,0.863
2018-06-12,0.871,0.927,0.871
2018-06-13,0.855,-1.837,0.855
2018-06-14,0.848,-0.8187,0.848
2018-06-15,0.828,-2.3585,0.828
2018-06-19,0.792,-4.3478,0.792
2018-06-20,0.803,1.3889,0.803
2018-06-21,0.774,-3.6115,0.774
2018-06-22,0.786,1.5504,0.786
2018-06-25,0.782,-0.5089,0.782
2018-06-26,0.809,3.4527,0.809
2018-06-27,0.818,1.1125,0.818
2018-06-28,0.806,-1.467,0.806
2018-06-29,0.854,5.9553,0.854
2018-06-30,0.854,0.0,0.854
2018-07-02,0.852,-0.2342,0.852
2018-07-03,0.88,3.2864,0.88
2018-07-04,0.857,-2.6136,0.857
2018-07-05,0.842,-1.7503,0.842
2018-07-06,0.841,-0.1188,0.841
2018-07-09,0.865,2.8537,0.865
2018-07-10,0.865,0.0,0.865
2018-07-11,0.85,-1.7341,0.85
2018-07-12,0.887,4.3529,0.887
2018-07-13,0.891,0.451,0.891
2018-07-16,0.905,1.5713,0.905
2018-07-17,0.907,0.221,0.907
2018-07-18,0.888,-2.0948,0.888
2018-07-19,0.884,-0.4505,0.884
2018-07-20,0.912,3.1674,0.912
2018-07-23,0.93,1.9737,0.93
2018-07-24,0.93,0.0,0.93
2018-07-25,0.935,0.5376,0.935
2018-07-26,0.902,-3.5294,0.902
2018-07-27,0.891,-1.2195,0.891
2018-07-30,0.88,-1.2346,0.88
2018-07-31,0.876,-0.4545,0.876
2018-08-01,0.87,-0.6849,0.87
2018-08-02,0.861,-1.0345,0.861
2018-08-03,0.834,-3.1359,0.834
2018-08-06,0.816,-2.1583,0.816
2018-08-07,0.847,3.799,0.847
2018-08-08,0.824,-2.7155,0.824
2018-08-09,0.871,5.7039,0.871
2018-08-10,0.893,2.5258,0.893
2018-08-13,0.92,3.0235,0.92
2018-08-14,0.904,-1.7391,0.904
2018-08-15,0.893,-1.2168,0.893
2018-08-16,0.884,-1.0078,0.884
2018-08-17,0.868,-1.81,0.868
2018-08-20,0.892,2.765,0.892
2018-08-21,0.897,0.5605,0.897
2018-08-22,0.877,-2.2297,0.877
2018-08-23,0.895,2.0525,0.895
