date,nav,日增长率,nav_acc
2024-09-19,1.0,0.0,1.0
2024-09-20,0.9999,-0.01,0.9999
2024-09-27,0.9994,0.0,0.9994
2024-09-30,0.9994,0.0,0.9994
2024-10-08,0.9992,-0.02,0.9992
2024-10-09,0.9967,-0.25,0.9967
2024-10-10,0.9983,0.16,0.9983
2024-10-11,0.997,-0.13,0.997
2024-10-14,1.0026,0.56,1.0026
2024-10-15,0.9974,-0.52,0.9974
2024-10-16,0.9986,0.12,0.9986
2024-10-17,0.9953,-0.33,0.9953
2024-10-18,1.0005,0.52,1.0005
2024-10-21,1.0044,0.39,1.0044
2024-10-22,1.0045,0.01,1.0045
2024-10-23,1.0047,0.02,1.0047
2024-10-24,1.0013,-0.34,1.0013
2024-10-25,1.0016,0.03,1.0016
2024-10-28,1.0023,0.07,1.0023
2024-10-29,0.9986,-0.37,0.9986
2024-10-30,0.9978,-0.08,0.9978
2024-10-31,0.9918,-0.6,0.9918
2024-11-01,0.997,0.52,0.997
2024-11-04,0.9972,0.02,0.9972
2024-11-05,1.0076,1.04,1.0076
2024-11-06,1.0028,-0.48,1.0028
2024-11-07,1.0112,0.84,1.0112
2024-11-08,1.0085,-0.27,1.0085
2024-11-11,0.9988,-0.96,0.9988
2024-11-12,0.9837,-1.51,0.9837
2024-11-13,0.9891,0.55,0.9891
2024-11-14,0.9663,-2.31,0.9663
2024-11-15,0.9636,-0.28,0.9636
2024-11-18,0.9488,-1.54,0.9488
2024-11-19,0.9632,1.52,0.9632
2024-11-20,0.972,0.91,0.972
2024-11-21,0.9747,0.28,0.9747
2024-11-22,0.9431,-3.24,0.9431
2024-11-25,0.9397,-0.36,0.9397
2024-11-26,0.9316,-0.86,0.9316
2024-11-27,0.9486,1.82,0.9486
2024-11-28,0.9402,-0.89,0.9402
2024-11-29,0.952,1.26,0.952
2024-12-02,0.9577,0.6,0.9577
2024-12-03,0.9567,-0.1,0.9567
2024-12-04,0.9569,0.02,0.9569
2024-12-05,0.9557,-0.13,0.9557
2024-12-06,0.9681,1.3,0.9681
2024-12-09,0.9707,0.27,0.9707
2024-12-10,0.9809,1.05,0.9809
2024-12-11,0.9937,1.3,0.9937
2024-12-12,0.9959,0.22,0.9959
2024-12-13,0.9741,-2.19,0.9741
2024-12-16,0.9588,-1.57,0.9588
2024-12-17,0.9477,-1.16,0.9477
2024-12-18,0.944,-0.39,0.944
2024-12-19,0.9405,-0.37,0.9405
2024-12-20,0.9328,-0.82,0.9328
2024-12-23,0.9243,-0.91,0.9243
2024-12-24,0.9381,1.49,0.9381
2024-12-25,0.9278,-1.1,0.9278
2024-12-26,0.9312,0.37,0.9312
2024-12-27,0.9278,-0.37,0.9278
2024-12-30,0.9309,0.33,0.9309
2024-12-31,0.9158,-1.62,0.9158
2025-01-02,0.9016,-1.55,0.9016
2025-01-03,0.9042,0.29,0.9042
2025-01-06,0.9066,0.27,0.9066
2025-01-07,0.9185,1.31,0.9185
2025-01-08,0.9112,-0.79,0.9112
2025-01-09,0.9102,-0.11,0.9102
2025-01-10,0.9065,-0.41,0.9065
2025-01-13,0.9151,0.95,0.9151
2025-01-14,0.935,2.17,0.935
2025-01-15,0.9244,-1.13,0.9244
2025-01-16,0.9448,2.21,0.9448
2025-01-17,0.9513,0.69,0.9513
2025-01-20,0.947,-0.45,0.947
2025-01-21,0.9457,-0.14,0.9457
2025-01-22,0.937,-0.92,0.937
2025-01-23,0.93,-0.75,0.93
2025-01-24,0.9378,0.84,0.9378
2025-01-27,0.9363,-0.16,0.9363
2025-02-05,0.9259,-1.11,0.9259
2025-02-06,0.9387,1.38,0.9387
2025-02-07,0.9502,1.23,0.9502
2025-02-10,0.9551,0.52,0.9551
2025-02-11,0.9569,0.19,0.9569
2025-02-12,0.9471,-1.02,0.9471
2025-02-13,0.9403,-0.72,0.9403
2025-02-14,0.9526,1.31,0.9526
2025-02-17,0.9388,-1.45,0.9388
2025-02-18,0.9278,-1.17,0.9278
2025-02-19,0.9383,1.13,0.9383
2025-02-20,0.9406,0.25,0.9406
2025-02-21,0.9418,0.13,0.9418
2025-02-24,0.9421,0.03,0.9421
2025-02-25,0.9294,-1.35,0.9294
2025-02-26,0.94,1.14,0.94
2025-02-27,0.9428,0.3,0.9428
2025-02-28,0.9245,-1.94,0.9245
2025-03-03,0.9381,1.47,0.9381
2025-03-04,0.9451,0.75,0.9451
2025-03-05,0.9591,1.48,0.9591
2025-03-06,0.9796,2.14,0.9796
2025-03-07,0.9894,1.0,0.9894
2025-03-10,0.9963,0.7,0.9963
2025-03-11,0.9947,-0.16,0.9947
2025-03-12,0.999,0.43,0.999
2025-03-13,1.0004,0.14,1.0004
2025-03-14,1.0105,1.01,1.0105
2025-03-17,1.0036,-0.68,1.0036
2025-03-18,1.0186,1.49,1.0186
2025-03-19,1.0184,-0.02,1.0184
2025-03-20,1.018,-0.04,1.018
2025-03-21,0.9927,-2.49,0.9927
2025-03-24,1.011,1.84,1.011
2025-03-25,1.011,0.0,1.011
2025-03-26,1.0064,-0.45,1.0064
2025-03-27,1.0001,-0.63,1.0001
2025-03-28,0.9947,-0.54,0.9947
2025-03-31,0.9829,-1.19,0.9829
2025-04-01,0.9898,0.7,0.9898
2025-04-02,0.9807,-0.92,0.9807
2025-04-03,0.9568,-2.44,0.9568
2025-04-07,0.8649,-9.6,0.8649
2025-04-08,0.8556,-1.08,0.8556
2025-04-09,0.8573,0.2,0.8573
2025-04-10,0.8816,2.83,0.8816
2025-04-11,0.8855,0.44,0.8855
2025-04-14,0.8938,0.94,0.8938
2025-04-15,0.8887,-0.57,0.8887
2025-04-16,0.8833,-0.61,0.8833
