date,nav,日增长率,nav_acc
2020-07-16,0.9986,0.0,0.9986
2020-07-17,1.0013,0.2704,1.0013
2020-07-20,1.0041,0.2796,1.0041
2020-07-21,1.0076,0.3486,1.0076
2020-07-22,1.0102,0.258,1.0102
2020-07-23,1.0141,0.3861,1.0141
2020-07-24,0.995,-1.8834,0.995
2020-07-27,0.9969,0.191,0.9969
2020-07-28,1.0029,0.6019,1.0029
2020-07-29,1.0111,0.8176,1.0111
2020-07-30,1.0109,-0.0198,1.0109
2020-07-31,1.0181,0.7122,1.0181
2020-08-03,1.0262,0.7956,1.0262
2020-08-04,1.0243,-0.1851,1.0243
2020-08-05,1.0298,0.537,1.0298
2020-08-06,1.0271,-0.2622,1.0271
2020-08-07,1.0243,-0.2726,1.0243
2020-08-10,1.0181,-0.6053,1.0181
2020-08-11,1.0145,-0.3536,1.0145
2020-08-12,1.0065,-0.7886,1.0065
2020-08-13,1.0088,0.2285,1.0088
2020-08-14,1.0151,0.6245,1.0151
2020-08-17,1.0226,0.7388,1.0226
2020-08-18,1.0275,0.4792,1.0275
2020-08-19,1.0169,-1.0316,1.0169
2020-08-20,1.01,-0.6785,1.01
2020-08-21,1.0154,0.5347,1.0154
2020-08-24,1.0207,0.52,1.0207
2020-08-25,1.0188,-0.19,1.0188
2020-08-26,1.0107,-0.8,1.0107
2020-08-27,1.0157,0.49,1.0157
2020-08-28,1.0325,1.65,1.0325
2020-08-31,1.0287,-0.37,1.0287
2020-09-01,1.0308,0.2,1.0308
2020-09-02,1.0295,-0.13,1.0295
2020-09-03,1.0258,-0.36,1.0258
2020-09-04,1.0212,-0.45,1.0212
2020-09-07,1.008,-1.29,1.008
2020-09-08,1.0059,-0.21,1.0059
2020-09-09,0.9963,-0.95,0.9963
2020-09-10,0.9977,0.14,0.9977
2020-09-11,1.0031,0.54,1.0031
2020-09-14,1.0082,0.51,1.0082
2020-09-15,1.012,0.38,1.012
2020-09-16,1.0061,-0.58,1.0061
2020-09-17,1.0031,-0.3,1.0031
2020-09-18,1.0107,0.76,1.0107
2020-09-21,1.0073,-0.34,1.0073
2020-09-22,1.0042,-0.31,1.0042
2020-09-23,1.0087,0.45,1.0087
2020-09-24,0.9985,-1.01,0.9985
2020-09-25,0.9967,-0.18,0.9967
2020-09-28,0.9982,0.15,0.9982
2020-09-29,1.0028,0.46,1.0028
2020-09-30,1.0045,0.17,1.0045
2020-10-09,1.0117,0.72,1.0117
2020-10-12,1.0256,1.37,1.0256
2020-10-13,1.0321,0.63,1.0321
2020-10-14,1.0306,-0.15,1.0306
2020-10-15,1.0213,-0.9,1.0213
2020-10-16,1.0156,-0.56,1.0156
2020-10-19,1.0075,-0.8,1.0075
2020-10-20,1.0133,0.58,1.0133
2020-10-21,1.0096,-0.37,1.0096
2020-10-22,1.0049,-0.47,1.0049
2020-10-23,0.9932,-1.16,0.9932
2020-10-26,0.9985,0.53,0.9985
2020-10-27,1.0012,0.27,1.0012
2020-10-28,1.0064,0.52,1.0064
2020-10-29,1.0127,0.63,1.0127
2020-10-30,0.9958,-1.67,0.9958
2020-11-02,1.0063,1.05,1.0063
2020-11-03,1.0138,0.75,1.0138
2020-11-04,1.0205,0.66,1.0205
2020-11-05,1.0293,0.86,1.0293
2020-11-06,1.0241,-0.51,1.0241
2020-11-09,1.0307,0.64,1.0307
2020-11-10,1.0147,-1.55,1.0147
2020-11-11,1.0004,-1.41,1.0004
2020-11-12,1.0088,0.84,1.0088
2020-11-13,1.0087,-0.01,1.0087
