date,nav,日增长率,nav_acc
2017-12-11,1.0,0.0,1.0
2017-12-15,1.0,0.0,1.0
2017-12-22,1.0035,0.0,1.0035
2017-12-28,0.9929,0.0,0.9929
2017-12-29,0.9968,0.3928,0.9968
2017-12-31,0.9967,0.0,0.9967
2018-01-02,1.0049,0.8126,1.0049
2018-01-03,1.0195,1.4529,1.0195
2018-01-04,1.0214,0.1864,1.0214
2018-01-05,1.0119,-0.9301,1.0119
2018-01-08,0.9971,-1.4626,0.9971
2018-01-09,0.9997,0.2608,0.9997
2018-01-10,0.9917,-0.8002,0.9917
2018-01-11,1.0016,0.9983,1.0016
2018-01-12,0.9948,-0.6789,0.9948
2018-01-15,0.9657,-2.9252,0.9657
2018-01-16,0.9531,-1.3048,0.9531
2018-01-17,0.9577,0.4826,0.9577
2018-01-18,0.9616,0.4072,0.9616
2018-01-19,0.9647,0.3224,0.9647
2018-01-22,0.9807,1.6585,0.9807
2018-01-23,0.9828,0.2141,0.9828
2018-01-24,1.0076,2.5234,1.0076
2018-01-25,1.0001,-0.7443,1.0001
2018-01-26,0.9976,-0.25,0.9976
2018-01-29,0.9668,-3.0874,0.9668
2018-01-30,0.9655,-0.1345,0.9655
2018-01-31,0.9521,-1.3879,0.9521
2018-02-01,0.9307,-2.2477,0.9307
2018-02-02,0.948,1.8588,0.948
2018-02-05,0.9393,-0.9177,0.9393
2018-02-06,0.8977,-4.4288,0.8977
2018-02-07,0.9012,0.3899,0.9012
2018-02-08,0.9248,2.6187,0.9248
2018-02-09,0.8981,-2.8871,0.8981
2018-02-12,0.9338,3.9751,0.9338
2018-02-13,0.9345,0.075,0.9345
2018-02-14,0.9313,-0.3424,0.9313
2018-02-22,0.9513,2.1475,0.9513
2018-02-23,0.9392,-1.2719,0.9392
2018-02-26,0.98,4.3441,0.98
2018-02-27,0.9931,1.3367,0.9931
2018-02-28,0.9948,0.1712,0.9948
2018-03-01,1.0161,2.1411,1.0161
2018-03-02,0.9885,-2.7163,0.9885
2018-03-05,0.9996,1.1229,0.9996
2018-03-06,1.0074,0.7803,1.0074
2018-03-07,0.9965,-1.082,0.9965
2018-03-08,0.9982,0.1706,0.9982
2018-03-09,1.0324,3.4262,1.0324
