date,nav,日增长率,nav_acc
2010-08-12,1.0,0.0,1.0
2010-08-13,1.0,0.0,1.0
2010-08-20,1.0,0.0,1.0
2010-08-27,1.0,0.0,1.0
2010-09-03,1.001,0.1,1.001
2010-09-10,1.001,0.0,1.001
2010-09-16,1.001,0.0,1.001
2010-09-17,1.001,0.0,1.001
2010-09-20,1.002,0.0999,1.002
2010-09-21,1.002,0.0,1.002
2010-09-27,1.002,0.0,1.002
2010-09-28,1.002,0.0,1.002
2010-09-29,1.002,0.0,1.002
2010-09-30,1.003,0.0998,1.003
2010-10-08,1.003,0.0,1.003
2010-10-11,1.003,0.0,1.003
2010-10-12,1.001,-0.1994,1.001
2010-10-13,1.0,-0.0999,1.0
2010-10-14,0.997,-0.3,0.997
2010-10-15,0.999,0.2006,0.999
2010-10-18,1.0,0.1001,1.0
2010-10-19,1.005,0.5,1.005
2010-10-20,1.014,0.8955,1.014
2010-10-21,1.013,-0.0986,1.013
2010-10-22,1.022,0.8885,1.022
2010-10-25,1.035,1.272,1.035
2010-10-26,1.031,-0.3865,1.031
2010-10-27,1.019,-1.1639,1.019
2010-10-28,1.021,0.1963,1.021
2010-10-29,1.02,-0.0979,1.02
2010-11-01,1.03,0.9804,1.03
2010-11-02,1.024,-0.5825,1.024
2010-11-03,1.021,-0.293,1.021
2010-11-04,1.026,0.4897,1.026
2010-11-05,1.026,0.0,1.026
2010-11-08,1.029,0.2924,1.029
2010-11-09,1.029,0.0,1.029
2010-11-10,1.039,0.9718,1.039
2010-11-11,1.037,-0.1925,1.037
2010-11-12,1.008,-2.7965,1.008
2010-11-15,1.025,1.6865,1.025
2010-11-16,1.008,-1.6585,1.008
2010-11-17,1.007,-0.0992,1.007
2010-11-18,1.007,0.0,1.007
2010-11-19,1.01,0.2979,1.01
2010-11-22,1.019,0.8911,1.019
2010-11-23,1.006,-1.2758,1.006
2010-11-24,1.023,1.6899,1.023
2010-11-25,1.021,-0.1955,1.021
2010-11-26,1.021,0.0,1.021
2010-11-29,1.027,0.5877,1.027
2010-11-30,1.01,-1.6553,1.01
2010-12-01,1.001,-0.8911,1.001
2010-12-02,1.004,0.2997,1.004
2010-12-03,0.997,-0.6972,0.997
2010-12-06,0.99,-0.7021,0.99
2010-12-07,0.999,0.9091,0.999
2010-12-08,0.996,-0.3003,0.996
2010-12-09,0.986,-1.004,0.986
2010-12-10,0.988,0.2028,0.988
2010-12-13,1.007,1.9231,1.007
2010-12-14,1.004,-0.2979,1.004
2010-12-15,1.001,-0.2988,1.001
2010-12-16,1.0,-0.0999,1.0
2010-12-17,0.996,-0.4,0.996
2010-12-20,0.98,-1.6064,0.98
2010-12-21,0.984,0.4082,0.984
2010-12-22,0.982,-0.2033,0.982
2010-12-23,0.973,-0.9165,0.973
2010-12-24,0.968,-0.5139,0.968
2010-12-27,0.949,-1.9628,0.949
2010-12-28,0.94,-0.9484,0.94
2010-12-29,0.949,0.9574,0.949
2010-12-30,0.957,0.843,0.957
2010-12-31,0.978,2.1944,0.978
2011-01-04,0.991,1.3292,0.991
2011-01-05,0.98,-1.11,0.98
2011-01-06,0.977,-0.3061,0.977
2011-01-07,0.969,-0.8188,0.969
2011-01-10,0.951,-1.8576,0.951
2011-01-11,0.958,0.7361,0.958
2011-01-12,0.954,-0.4175,0.954
2011-01-13,0.96,0.6289,0.96
2011-01-14,0.948,-1.25,0.948
2011-01-17,0.911,-3.903,0.911
2011-01-18,0.915,0.4391,0.915
2011-01-19,0.937,2.4044,0.937
2011-01-20,0.9,-3.9488,0.9
2011-01-21,0.905,0.5556,0.905
2011-01-24,0.894,-1.2155,0.894
2011-01-25,0.891,-0.3356,0.891
2011-01-26,0.902,1.2346,0.902
2011-01-27,0.916,1.5521,0.916
2011-01-28,0.923,0.7642,0.923
2011-01-31,0.93,0.7584,0.93
2011-02-01,0.93,0.0,0.93
2011-02-09,0.916,-1.5054,0.916
2011-02-10,0.943,2.9476,0.943
2011-02-11,0.952,0.9544,0.952
2011-02-14,0.984,3.3613,0.984
2011-02-15,0.982,-0.2033,0.982
2011-02-16,0.995,1.3238,0.995
2011-02-17,0.988,-0.7035,0.988
2011-02-18,0.975,-1.3158,0.975
2011-02-21,0.993,1.8462,0.993
2011-02-22,0.964,-2.9204,0.964
2011-02-23,0.966,0.2075,0.966
2011-02-24,0.972,0.6211,0.972
2011-02-25,0.976,0.4115,0.976
2011-02-28,0.995,1.9467,0.995
2011-03-01,0.999,0.402,0.999
2011-03-02,0.994,-0.5005,0.994
2011-03-03,0.98,-1.4085,0.98
2011-03-04,0.995,1.5306,0.995
2011-03-07,1.012,1.7085,1.012
2011-03-08,1.013,0.0988,1.013
2011-03-09,1.014,0.0987,1.014
2011-03-10,1.003,-1.0848,1.003
2011-03-11,0.991,-1.1964,0.991
2011-03-14,0.999,0.8073,0.999
2011-03-15,0.981,-1.8018,0.981
2011-03-16,0.992,1.1213,0.992
2011-03-17,0.977,-1.5121,0.977
2011-03-18,0.982,0.5118,0.982
2011-03-21,0.976,-0.611,0.976
2011-03-22,0.975,-0.1025,0.975
2011-03-23,0.988,1.3333,0.988
2011-03-24,0.983,-0.5061,0.983
2011-03-25,0.995,1.2208,0.995
2011-03-28,0.99,-0.5025,0.99
2011-03-29,0.976,-1.4141,0.976
2011-03-30,0.975,-0.1025,0.975
2011-03-31,0.967,-0.8205,0.967
2011-04-01,0.977,1.0341,0.977
2011-04-06,0.98,0.3071,0.98
2011-04-07,0.991,1.1224,0.991
2011-04-08,1.002,1.11,1.002
2011-04-11,0.994,-0.7984,0.994
2011-04-12,0.992,-0.2012,0.992
2011-04-13,1.006,1.4113,1.006
2011-04-14,0.998,-0.7952,0.998
2011-04-15,0.996,-0.2004,0.996
2011-04-18,0.999,0.3012,0.999
2011-04-19,0.987,-1.2012,0.987
2011-04-20,0.983,-0.4053,0.983
2011-04-21,0.986,0.3052,0.986
2011-04-22,0.98,-0.6085,0.98
2011-04-25,0.965,-1.5306,0.965
2011-04-26,0.961,-0.4145,0.961
2011-04-27,0.954,-0.7284,0.954
2011-04-28,0.939,-1.5723,0.939
2011-04-29,0.951,1.278,0.951
2011-05-03,0.959,0.8412,0.959
2011-05-04,0.934,-2.6069,0.934
2011-05-05,0.935,0.1071,0.935
2011-05-06,0.933,-0.2139,0.933
2011-05-09,0.938,0.5359,0.938
2011-05-10,0.944,0.6397,0.944
2011-05-11,0.944,0.0,0.944
2011-05-12,0.934,-1.0593,0.934
