date,nav,日增长率,nav_acc
2015-06-19,1.0,0.0,1.0
2015-06-26,0.988,0.0,0.988
2015-06-30,0.991,0.0,0.991
2015-07-03,0.965,0.0,0.965
2015-07-10,0.988,0.0,0.988
2015-07-17,1.049,0.0,1.049
2015-07-20,1.068,1.8112,1.068
2015-07-21,1.079,1.03,1.079
2015-07-22,1.086,0.6487,1.086
2015-07-23,1.11,2.2099,1.11
2015-07-24,1.106,-0.3604,1.106
2015-07-27,1.027,-7.1429,1.027
2015-07-28,0.984,-4.187,0.984
2015-07-29,1.027,4.3699,1.027
2015-07-30,0.982,-4.3817,0.982
2015-07-31,0.95,-3.2587,0.95
2015-08-03,0.898,-5.4737,0.898
2015-08-04,0.954,6.2361,0.954
2015-08-05,0.936,-1.8868,0.936
2015-08-06,0.922,-1.4957,0.922
2015-08-07,0.965,4.6638,0.965
2015-08-10,1.024,6.114,1.024
2015-08-11,1.033,0.8789,1.033
2015-08-12,1.011,-2.1297,1.011
2015-08-13,1.035,2.3739,1.035
2015-08-14,1.029,-0.5797,1.029
2015-08-17,1.03,0.0972,1.03
2015-08-18,0.956,-7.1845,0.956
2015-08-19,0.978,2.3013,0.978
2015-08-20,0.948,-3.0675,0.948
2015-08-21,0.89,-6.1181,0.89
2015-08-24,0.818,-8.0899,0.818
2015-08-25,0.752,-8.0685,0.752
2015-08-26,0.721,-4.1223,0.721
2015-08-27,0.748,3.7448,0.748
2015-08-28,0.799,6.8182,0.799
2015-08-31,0.769,-3.7547,0.769
2015-09-01,0.723,-5.9818,0.723
2015-09-02,0.707,-2.213,0.707
2015-09-07,0.713,0.8487,0.713
2015-09-08,0.745,4.4881,0.745
2015-09-09,0.775,4.0268,0.775
2015-09-10,0.765,-1.2903,0.765
2015-09-11,0.771,0.7843,0.771
2015-09-14,0.72,-6.6148,0.72
2015-09-15,0.684,-5.0,0.684
2015-09-16,0.731,6.8713,0.731
2015-09-17,0.727,-0.5472,0.727
2015-09-18,0.743,2.2008,0.743
2015-09-21,0.783,5.3836,0.783
2015-09-22,0.787,0.5109,0.787
2015-09-23,0.787,0.0,0.787
2015-09-24,0.797,1.2706,0.797
2015-09-25,0.765,-4.0151,0.765
2015-09-28,0.8,4.5752,0.8
2015-09-29,0.796,-0.5,0.796
2015-09-30,0.795,-0.1256,0.795
2015-10-08,0.829,4.2767,0.829
2015-10-09,0.84,1.3269,0.84
2015-10-12,0.87,3.5714,0.87
2015-10-13,0.883,1.4943,0.883
2015-10-14,0.87,-1.4723,0.87
2015-10-15,0.903,3.7931,0.903
2015-10-16,0.92,1.8826,0.92
2015-10-19,0.917,-0.3261,0.917
2015-10-20,0.945,3.0534,0.945
2015-10-21,0.884,-6.455,0.884
2015-10-22,0.923,4.4118,0.923
2015-10-23,0.948,2.7086,0.948
2015-10-26,0.946,-0.211,0.946
2015-10-27,0.957,1.1628,0.957
2015-10-28,0.934,-2.4033,0.934
2015-10-29,0.941,0.7495,0.941
2015-10-30,0.946,0.5313,0.946
2015-11-02,0.928,-1.9027,0.928
2015-11-03,0.926,-0.2155,0.926
2015-11-04,0.977,5.5076,0.977
2015-11-05,0.975,-0.2047,0.975
2015-11-06,1.015,4.1026,1.015
2015-11-09,1.044,2.8571,1.044
2015-11-10,1.064,1.9157,1.064
2015-11-11,1.082,1.6917,1.082
2015-11-12,1.076,-0.5545,1.076
2015-11-13,1.044,-2.974,1.044
2015-11-16,1.07,2.4904,1.07
2015-11-17,1.052,-1.6822,1.052
2015-11-18,1.031,-1.9962,1.031
2015-11-19,1.07,3.7827,1.07
2015-11-20,1.084,1.3084,1.084
2015-11-23,1.074,-0.9225,1.074
2015-11-24,1.087,1.2104,1.087
2015-11-25,1.114,2.4839,1.114
2015-11-26,1.097,-1.526,1.097
2015-11-27,1.039,-5.2871,1.039
2015-11-30,1.043,0.385,1.043
2015-12-01,1.033,-0.9588,1.033
2015-12-02,1.021,-1.1617,1.021
2015-12-03,1.051,2.9383,1.051
2015-12-04,1.049,-0.1903,1.049
2015-12-07,1.073,2.2879,1.073
2015-12-08,1.063,-0.932,1.063
2015-12-09,1.055,-0.7526,1.055
2015-12-10,1.059,0.3791,1.059
2015-12-11,1.054,-0.4721,1.054
2015-12-14,1.067,1.2334,1.067
2015-12-15,1.089,2.0619,1.089
2015-12-16,1.099,0.9183,1.099
2015-12-17,1.124,2.2748,1.124
2015-12-18,1.125,0.089,1.125
2015-12-21,1.122,-0.2667,1.122
2015-12-22,1.129,0.6239,1.129
2015-12-23,1.101,-2.4801,1.101
2015-12-24,1.104,0.2725,1.104
2015-12-25,1.106,0.1812,1.106
2015-12-28,1.09,-1.4467,1.09
2015-12-29,1.096,0.5505,1.096
2015-12-30,1.116,1.8248,1.116
2015-12-31,1.087,-2.5986,1.087
2016-01-04,1.006,-7.4517,1.006
2016-01-05,0.965,-4.0755,0.965
2016-01-06,0.986,2.1762,0.986
2016-01-07,0.903,-8.4178,0.903
2016-01-08,0.895,-0.8859,0.895
2016-01-11,0.832,-7.0391,0.832
2016-01-12,0.843,1.3221,0.843
2016-01-13,0.807,-4.2705,0.807
2016-01-14,0.848,5.0805,0.848
2016-01-15,0.826,-2.5943,0.826
2016-01-18,0.849,2.7845,0.849
2016-01-19,0.876,3.1802,0.876
2016-01-20,0.866,-1.1416,0.866
2016-01-21,0.821,-5.1963,0.821
2016-01-22,0.83,1.0962,0.83
2016-01-25,0.839,1.0843,0.839
2016-01-26,0.779,-7.1514,0.779
2016-01-27,0.773,-0.7702,0.773
2016-01-28,0.729,-5.6921,0.729
2016-01-29,0.761,4.3896,0.761
2016-02-01,0.757,-0.5256,0.757
2016-02-02,0.795,5.0198,0.795
2016-02-03,0.803,1.0063,0.803
2016-02-04,0.823,2.4907,0.823
2016-02-05,0.812,-1.3366,0.812
2016-02-15,0.824,1.4778,0.824
2016-02-16,0.856,3.8835,0.856
2016-02-17,0.862,0.7009,0.862
2016-02-18,0.855,-0.8121,0.855
2016-02-19,0.86,0.5848,0.86
2016-02-22,0.874,1.6279,0.874
2016-02-23,0.864,-1.1442,0.864
2016-02-24,0.851,-1.5046,0.851
2016-02-25,0.791,-7.0505,0.791
2016-02-26,0.786,-0.6321,0.786
2016-02-29,0.74,-5.8524,0.74
2016-03-01,0.751,1.4865,0.751
2016-03-02,0.783,4.261,0.783
2016-03-03,0.78,-0.3831,0.78
2016-03-04,0.749,-3.9744,0.749
2016-03-07,0.763,1.8692,0.763
2016-03-08,0.775,1.5727,0.775
2016-03-09,0.76,-1.9355,0.76
2016-03-10,0.746,-1.8421,0.746
2016-03-11,0.741,-0.6702,0.741
2016-03-14,0.775,4.5884,0.775
2016-03-15,0.767,-1.0323,0.767
2016-03-16,0.759,-1.043,0.759
2016-03-17,0.799,5.2701,0.799
2016-03-18,0.832,4.1302,0.832
2016-03-21,0.85,2.1635,0.85
2016-03-22,0.845,-0.5882,0.845
2016-03-23,0.86,1.7751,0.86
2016-03-24,0.844,-1.8605,0.844
2016-03-25,0.844,0.0,0.844
2016-03-28,0.839,-0.5924,0.839
2016-03-29,0.822,-2.0262,0.822
2016-03-30,0.853,3.7713,0.853
2016-03-31,0.855,0.2345,0.855
2016-04-01,0.851,-0.4678,0.851
2016-04-05,0.872,2.4677,0.872
2016-04-06,0.874,0.2294,0.874
2016-04-07,0.856,-2.0595,0.856
2016-04-08,0.848,-0.9346,0.848
2016-04-11,0.867,2.2406,0.867
2016-04-12,0.858,-1.0381,0.858
2016-04-13,0.873,1.7483,0.873
2016-04-14,0.887,1.6037,0.887
2016-04-15,0.88,-0.7892,0.88
2016-04-18,0.863,-1.9318,0.863
2016-04-19,0.864,0.1159,0.864
2016-04-20,0.823,-4.7454,0.823
2016-04-21,0.812,-1.3366,0.812
2016-04-22,0.823,1.3547,0.823
2016-04-25,0.819,-0.486,0.819
2016-04-26,0.83,1.3431,0.83
2016-04-27,0.829,-0.1205,0.829
2016-04-28,0.828,-0.1206,0.828
2016-04-29,0.828,0.0,0.828
2016-05-03,0.854,3.1401,0.854
2016-05-04,0.853,-0.1171,0.853
2016-05-05,0.859,0.7034,0.859
2016-05-06,0.828,-3.6088,0.828
2016-05-09,0.799,-3.5024,0.799
2016-05-10,0.801,0.2503,0.801
2016-05-11,0.785,-1.9975,0.785
2016-05-12,0.787,0.2548,0.787
2016-05-13,0.783,-0.5083,0.783
2016-05-16,0.799,2.0434,0.799
2016-05-17,0.801,0.2503,0.801
