date,nav,日增长率,nav_acc
2016-03-15,1.0,0.0,1.0
2016-03-18,1.005,0.0,1.005
2016-03-25,1.012,0.0,1.012
2016-04-01,1.021,0.0,1.021
2016-04-08,1.015,0.0,1.015
2016-04-15,1.048,0.0,1.048
2016-04-19,1.038,0.0,1.038
2016-04-20,0.994,-4.2389,0.994
2016-04-21,0.977,-1.7103,0.977
2016-04-22,0.991,1.433,0.991
2016-04-25,0.98,-1.11,0.98
2016-04-26,0.998,1.8367,0.998
2016-04-27,0.997,-0.1002,0.997
2016-04-28,0.995,-0.2006,0.995
2016-04-29,0.992,-0.3015,0.992
2016-05-03,1.025,3.3266,1.025
2016-05-04,1.024,-0.0976,1.024
2016-05-05,1.03,0.5859,1.03
2016-05-06,0.984,-4.466,0.984
2016-05-09,0.937,-4.7764,0.937
2016-05-10,0.935,-0.2134,0.935
2016-05-11,0.93,-0.5348,0.93
2016-05-12,0.929,-0.1075,0.929
2016-05-13,0.93,0.1076,0.93
2016-05-16,0.949,2.043,0.949
2016-05-17,0.943,-0.6322,0.943
2016-05-18,0.916,-2.8632,0.916
2016-05-19,0.917,0.1092,0.917
2016-05-20,0.931,1.5267,0.931
2016-05-23,0.946,1.6112,0.946
2016-05-24,0.935,-1.1628,0.935
2016-05-25,0.932,-0.3209,0.932
2016-05-26,0.937,0.5365,0.937
2016-05-27,0.936,-0.1067,0.936
2016-05-30,0.931,-0.5342,0.931
2016-05-31,0.972,4.4039,0.972
2016-06-01,0.977,0.5144,0.977
2016-06-02,0.989,1.2282,0.989
2016-06-03,0.996,0.7078,0.996
2016-06-06,0.995,-0.1004,0.995
2016-06-07,0.996,0.1005,0.996
2016-06-08,0.992,-0.4016,0.992
2016-06-13,0.945,-4.7379,0.945
2016-06-14,0.953,0.8466,0.953
2016-06-15,0.982,3.043,0.982
2016-06-16,0.981,-0.1018,0.981
2016-06-17,0.986,0.5097,0.986
2016-06-20,0.996,1.0142,0.996
2016-06-21,0.987,-0.9036,0.987
2016-06-22,1.003,1.6211,1.003
2016-06-23,1.003,0.0,1.003
2016-06-24,0.992,-1.0967,0.992
2016-06-27,1.02,2.8226,1.02
2016-06-28,1.027,0.6863,1.027
2016-06-29,1.033,0.5842,1.033
2016-06-30,1.041,0.7744,1.041
2016-07-01,1.044,0.2882,1.044
2016-07-04,1.058,1.341,1.058
2016-07-05,1.065,0.6616,1.065
2016-07-06,1.068,0.2817,1.068
2016-07-07,1.057,-1.03,1.057
2016-07-08,1.052,-0.473,1.052
2016-07-11,1.062,0.9506,1.062
2016-07-12,1.074,1.1299,1.074
2016-07-13,1.075,0.0931,1.075
2016-07-14,1.081,0.5581,1.081
2016-07-15,1.079,-0.185,1.079
2016-07-18,1.065,-1.2975,1.065
2016-07-19,1.07,0.4695,1.07
2016-07-20,1.072,0.1869,1.072
2016-07-21,1.079,0.653,1.079
2016-07-22,1.068,-1.0195,1.068
2016-07-25,1.065,-0.2809,1.065
2016-07-26,1.083,1.6901,1.083
2016-07-27,1.037,-4.2475,1.037
2016-07-28,1.037,0.0,1.037
2016-07-29,1.027,-0.9643,1.027
2016-08-01,1.01,-1.6553,1.01
2016-08-02,1.026,1.5842,1.026
2016-08-03,1.028,0.1949,1.028
2016-08-04,1.034,0.5837,1.034
2016-08-05,1.028,-0.5803,1.028
2016-08-08,1.039,1.07,1.039
2016-08-09,1.054,1.4437,1.054
2016-08-10,1.047,-0.6641,1.047
2016-08-11,1.03,-1.6237,1.03
2016-08-12,1.039,0.8738,1.039
2016-08-15,1.064,2.4062,1.064
2016-08-16,1.069,0.4699,1.069
2016-08-17,1.072,0.2806,1.072
2016-08-18,1.073,0.0933,1.073
2016-08-19,1.077,0.3728,1.077
2016-08-22,1.068,-0.8357,1.068
2016-08-23,1.07,0.1873,1.07
2016-08-24,1.072,0.1869,1.072
2016-08-25,1.069,-0.2799,1.069
2016-08-26,1.077,0.7484,1.077
2016-08-29,1.076,-0.0929,1.076
2016-08-30,1.071,-0.4647,1.071
2016-08-31,1.073,0.1867,1.073
2016-09-01,1.073,0.0,1.073
2016-09-02,1.069,-0.3728,1.069
2016-09-05,1.072,0.2806,1.072
2016-09-06,1.093,1.959,1.093
2016-09-07,1.101,0.7319,1.101
2016-09-08,1.1,-0.0908,1.1
2016-09-09,1.095,-0.4545,1.095
2016-09-12,1.065,-2.7397,1.065
2016-09-13,1.077,1.1268,1.077
2016-09-14,1.07,-0.65,1.07
2016-09-19,1.079,0.8411,1.079
2016-09-20,1.083,0.3707,1.083
2016-09-21,1.087,0.3693,1.087
2016-09-22,1.096,0.828,1.096
2016-09-23,1.093,-0.2737,1.093
2016-09-26,1.067,-2.3788,1.067
2016-09-27,1.077,0.9372,1.077
2016-09-28,1.074,-0.2786,1.074
2016-09-29,1.074,0.0,1.074
2016-09-30,1.08,0.5587,1.08
2016-10-10,1.099,1.7593,1.099
2016-10-11,1.106,0.6369,1.106
2016-10-12,1.11,0.3617,1.11
2016-10-13,1.112,0.1802,1.112
2016-10-14,1.112,0.0,1.112
2016-10-17,1.09,-1.9784,1.09
2016-10-18,1.103,1.1927,1.103
2016-10-19,1.1,-0.272,1.1
2016-10-20,1.111,1.0,1.111
2016-10-21,1.109,-0.18,1.109
2016-10-24,1.12,0.9919,1.12
2016-10-25,1.12,0.0,1.12
2016-10-26,1.106,-1.25,1.106
2016-10-27,1.106,0.0,1.106
2016-10-28,1.097,-0.8137,1.097
2016-10-31,1.09,-0.6381,1.09
2016-11-01,1.1,0.9174,1.1
2016-11-02,1.095,-0.4545,1.095
2016-11-03,1.103,0.7306,1.103
2016-11-04,1.102,-0.0907,1.102
2016-11-07,1.101,-0.0907,1.101
2016-11-08,1.109,0.7266,1.109
2016-11-09,1.102,-0.6312,1.102
2016-11-10,1.117,1.3612,1.117
2016-11-11,1.128,0.9848,1.128
2016-11-14,1.149,1.8617,1.149
2016-11-15,1.16,0.9574,1.16
2016-11-16,1.173,1.1207,1.173
2016-11-17,1.169,-0.341,1.169
2016-11-18,1.165,-0.3422,1.165
2016-11-21,1.167,0.1717,1.167
2016-11-22,1.175,0.6855,1.175
2016-11-23,1.162,-1.1064,1.162
2016-11-24,1.158,-0.3442,1.158
2016-11-25,1.162,0.3454,1.162
2016-11-28,1.163,0.0861,1.163
2016-11-29,1.151,-1.0318,1.151
2016-11-30,1.142,-0.7819,1.142
2016-12-01,1.15,0.7005,1.15
2016-12-02,1.135,-1.3043,1.135
2016-12-05,1.133,-0.1762,1.133
2016-12-06,1.138,0.4413,1.138
2016-12-07,1.153,1.3181,1.153
2016-12-08,1.148,-0.4337,1.148
2016-12-09,1.145,-0.2613,1.145
2016-12-12,1.087,-5.0655,1.087
2016-12-13,1.094,0.644,1.094
2016-12-14,1.085,-0.8227,1.085
2016-12-15,1.092,0.6452,1.092
2016-12-16,1.101,0.8242,1.101
2016-12-19,1.1,-0.0908,1.1
2016-12-20,1.098,-0.1818,1.098
2016-12-21,1.109,1.0018,1.109
2016-12-22,1.109,0.0,1.109
2016-12-23,1.102,-0.6312,1.102
2016-12-26,1.107,0.4537,1.107
2016-12-27,1.108,0.0903,1.108
2016-12-28,1.106,-0.1805,1.106
2016-12-29,1.1,-0.5425,1.1
2016-12-30,1.103,0.2727,1.103
2016-12-31,1.103,0.0,1.103
2017-01-03,1.111,0.7253,1.111
2017-01-04,1.122,0.9901,1.122
2017-01-05,1.12,-0.1783,1.12
2017-01-06,1.106,-1.25,1.106
2017-01-09,1.11,0.3617,1.11
2017-01-10,1.106,-0.3604,1.106
2017-01-11,1.088,-1.6275,1.088
2017-01-12,1.076,-1.1029,1.076
2017-01-13,1.051,-2.3234,1.051
2017-01-16,1.016,-3.3302,1.016
2017-01-17,1.034,1.7717,1.034
2017-01-18,1.029,-0.4836,1.029
2017-01-19,1.024,-0.4859,1.024
2017-01-20,1.047,2.2461,1.047
2017-01-23,1.057,0.9551,1.057
2017-01-24,1.048,-0.8515,1.048
2017-01-25,1.05,0.1908,1.05
2017-01-26,1.056,0.5714,1.056
2017-02-03,1.053,-0.2841,1.053
2017-02-06,1.067,1.3295,1.067
2017-02-07,1.065,-0.1874,1.065
2017-02-08,1.073,0.7512,1.073
2017-02-09,1.079,0.5592,1.079
2017-02-10,1.072,-0.6487,1.072
2017-02-13,1.076,0.3731,1.076
2017-02-14,1.075,-0.0929,1.075
2017-02-15,1.065,-0.9302,1.065
2017-02-16,1.068,0.2817,1.068
2017-02-17,1.054,-1.3109,1.054
2017-02-20,1.059,0.4744,1.059
2017-02-21,1.07,1.0387,1.07
2017-02-22,1.074,0.3738,1.074
2017-02-23,1.077,0.2793,1.077
2017-02-24,1.091,1.2999,1.091
2017-02-27,1.093,0.1833,1.093
2017-02-28,1.098,0.4575,1.098
2017-03-01,1.111,1.184,1.111
2017-03-02,1.11,-0.09,1.11
2017-03-03,1.116,0.5405,1.116
2017-03-06,1.138,1.9713,1.138
2017-03-07,1.142,0.3515,1.142
2017-03-08,1.138,-0.3503,1.138
2017-03-09,1.13,-0.703,1.13
2017-03-10,1.137,0.6195,1.137
2017-03-13,1.15,1.1434,1.15
2017-03-14,1.149,-0.087,1.149
2017-03-15,1.145,-0.3481,1.145
2017-03-16,1.158,1.1354,1.158
2017-03-17,1.145,-1.1226,1.145
2017-03-20,1.152,0.6114,1.152
2017-03-21,1.157,0.434,1.157
2017-03-22,1.158,0.0864,1.158
2017-03-23,1.165,0.6045,1.165
2017-03-24,1.171,0.515,1.171
2017-03-27,1.168,-0.2562,1.168
2017-03-28,1.162,-0.5137,1.162
2017-03-29,1.153,-0.7745,1.153
2017-03-30,1.133,-1.7346,1.133
2017-03-31,1.142,0.7944,1.142
2017-04-05,1.169,2.3643,1.169
2017-04-06,1.174,0.4277,1.174
2017-04-07,1.176,0.1704,1.176
2017-04-10,1.164,-1.0204,1.164
2017-04-11,1.17,0.5155,1.17
2017-04-12,1.159,-0.9402,1.159
