date,nav,日增长率,nav_acc
2020-08-10,1.0,0.0,1.0
2020-08-11,1.0,0.0,1.0
2020-08-12,1.0,0.0,1.0
2020-08-13,1.0,0.0,1.0
2020-08-14,1.0018,0.18,1.0018
2020-08-21,1.0006,0.0,1.0006
2020-08-28,1.0034,0.0,1.0034
2020-09-04,0.9968,0.0,0.9968
2020-09-11,0.985,0.0,0.985
2020-09-18,1.0026,0.0,1.0026
2020-09-25,0.9853,0.0,0.9853
2020-09-30,0.9959,0.0,0.9959
2020-10-09,1.0207,2.49,1.0207
2020-10-12,1.0366,1.56,1.0366
2020-10-13,1.034,-0.25,1.034
2020-10-14,1.0308,-0.31,1.0308
2020-10-15,1.0231,-0.75,1.0231
2020-10-16,1.0166,-0.64,1.0166
2020-10-19,1.012,-0.45,1.012
2020-10-20,1.0203,0.82,1.0203
2020-10-21,1.0068,-1.32,1.0068
2020-10-22,1.0021,-0.47,1.0021
2020-10-23,0.9876,-1.45,0.9876
2020-10-26,0.9929,0.54,0.9929
2020-10-27,1.001,0.82,1.001
2020-10-28,1.0107,0.97,1.0107
2020-10-29,1.0157,0.49,1.0157
2020-10-30,1.0126,-0.31,1.0126
2020-11-02,1.0269,1.41,1.0269
2020-11-03,1.0302,0.32,1.0302
2020-11-04,1.0313,0.11,1.0313
2020-11-05,1.0516,1.97,1.0516
2020-11-06,1.0477,-0.37,1.0477
2020-11-09,1.0723,2.35,1.0723
2020-11-10,1.0434,-2.7,1.0434
2020-11-11,1.0078,-3.41,1.0078
2020-11-12,1.0199,1.2,1.0199
2020-11-13,1.0294,0.93,1.0294
2020-11-16,1.0289,-0.05,1.0289
2020-11-17,1.0163,-1.22,1.0163
2020-11-18,1.0139,-0.24,1.0139
2020-11-19,1.0148,0.09,1.0148
2020-11-20,1.0205,0.56,1.0205
2020-11-23,1.0231,0.25,1.0231
2020-11-24,1.0227,-0.04,1.0227
2020-11-25,1.0042,-1.81,1.0042
2020-11-26,0.9987,-0.55,0.9987
2020-11-27,1.0039,0.52,1.0039
2020-11-30,1.0044,0.05,1.0044
2020-12-01,1.0073,0.29,1.0073
2020-12-02,1.0019,-0.54,1.0019
2020-12-03,1.0027,0.08,1.0027
2020-12-04,1.0126,0.99,1.0126
2020-12-07,1.029,1.62,1.029
2020-12-08,1.0349,0.57,1.0349
2020-12-09,1.0293,-0.54,1.0293
2020-12-10,1.0317,0.23,1.0317
2020-12-11,1.0301,-0.16,1.0301
2020-12-14,1.0396,0.92,1.0396
2020-12-15,1.042,0.23,1.042
2020-12-16,1.0452,0.31,1.0452
2020-12-17,1.0532,0.77,1.0532
2020-12-18,1.0506,-0.25,1.0506
2020-12-21,1.0787,2.67,1.0787
2020-12-22,1.0609,-1.65,1.0609
2020-12-23,1.0836,2.14,1.0836
2020-12-24,1.0777,-0.54,1.0777
2020-12-25,1.0684,-0.86,1.0684
2020-12-28,1.0582,-0.95,1.0582
2020-12-29,1.0656,0.7,1.0656
2020-12-30,1.0891,2.21,1.0891
2020-12-31,1.1168,2.54,1.1168
2021-01-04,1.1584,3.72,1.1584
2021-01-05,1.1727,1.23,1.1727
2021-01-06,1.1594,-1.13,1.1594
2021-01-07,1.1539,-0.47,1.1539
2021-01-08,1.1552,0.11,1.1552
2021-01-11,1.1692,1.21,1.1692
2021-01-12,1.1742,0.43,1.1742
2021-01-13,1.1768,0.22,1.1768
2021-01-14,1.1731,-0.31,1.1731
2021-01-15,1.1821,0.77,1.1821
2021-01-18,1.244,5.24,1.244
2021-01-19,1.239,-0.4,1.239
2021-01-20,1.2758,2.97,1.2758
2021-01-21,1.2899,1.11,1.2899
2021-01-22,1.3058,1.23,1.3058
2021-01-25,1.3029,-0.22,1.3029
