date,nav,日增长率,nav_acc
2023-07-14,2.593,0.0,2.593
2023-07-17,2.583,-0.39,2.583
2023-07-18,2.578,-0.19,2.578
2023-07-19,2.565,-0.5,2.565
2023-07-20,2.507,-2.26,2.507
2023-07-21,2.502,-0.2,2.502
2023-07-24,2.493,-0.36,2.493
2023-07-25,2.521,1.12,2.521
2023-07-26,2.475,-1.82,2.475
2023-07-27,2.452,-0.93,2.452
2023-07-28,2.466,0.57,2.466
2023-07-31,2.492,1.05,2.492
2023-08-01,2.487,-0.2,2.487
2023-08-02,2.485,-0.08,2.485
2023-08-03,2.481,-0.16,2.481
2023-08-04,2.503,0.89,2.503
2023-08-07,2.508,0.2,2.508
2023-08-08,2.496,-0.48,2.496
2023-08-09,2.483,-0.52,2.483
2023-08-10,2.483,0.0,2.483
2023-08-11,2.427,-2.26,2.427
2023-08-14,2.446,0.78,2.446
2023-08-15,2.425,-0.86,2.425
2023-08-16,2.39,-1.44,2.39
2023-08-17,2.421,1.3,2.421
2023-08-18,2.378,-1.78,2.378
2023-08-21,2.359,-0.8,2.359
2023-08-22,2.4,1.74,2.4
2023-08-23,2.358,-1.75,2.358
2023-08-24,2.356,-0.08,2.356
2023-08-25,2.309,-1.99,2.309
2023-08-28,2.323,0.61,2.323
2023-08-29,2.397,3.19,2.397
2023-08-30,2.426,1.21,2.426
2023-08-31,2.408,-0.74,2.408
2023-09-01,2.409,0.04,2.409
2023-09-04,2.435,1.08,2.435
2023-09-05,2.415,-0.82,2.415
2023-09-06,2.406,-0.37,2.406
2023-09-07,2.365,-1.7,2.365
2023-09-08,2.369,0.17,2.369
2023-09-11,2.393,1.01,2.393
2023-09-12,2.395,0.08,2.395
2023-09-13,2.347,-2.0,2.347
2023-09-14,2.321,-1.11,2.321
2023-09-15,2.318,-0.13,2.318
2023-09-18,2.336,0.78,2.336
2023-09-19,2.315,-0.9,2.315
2023-09-20,2.305,-0.43,2.305
2023-09-21,2.291,-0.61,2.291
2023-09-22,2.36,3.01,2.36
2023-09-25,2.356,-0.17,2.356
2023-09-26,2.352,-0.17,2.352
2023-09-27,2.364,0.51,2.364
2023-09-28,2.395,1.31,2.395
2023-10-09,2.41,0.63,2.41
2023-10-10,2.395,-0.62,2.395
2023-10-11,2.402,0.29,2.402
2023-10-12,2.409,0.29,2.409
2023-10-13,2.396,-0.54,2.396
2023-10-16,2.372,-1.0,2.372
2023-10-17,2.377,0.21,2.377
2023-10-18,2.355,-0.93,2.355
2023-10-19,2.33,-1.06,2.33
2023-10-20,2.293,-1.59,2.293
2023-10-23,2.256,-1.61,2.256
2023-10-24,2.275,0.84,2.275
2023-10-25,2.294,0.84,2.294
2023-10-26,2.315,0.92,2.315
2023-10-27,2.346,1.34,2.346
2023-10-30,2.375,1.24,2.375
2023-10-31,2.345,-1.26,2.345
2023-11-01,2.338,-0.3,2.338
2023-11-02,2.306,-1.37,2.306
2023-11-03,2.336,1.3,2.336
2023-11-06,2.382,1.97,2.382
2023-11-07,2.378,-0.17,2.378
2023-11-08,2.375,-0.13,2.375
2023-11-09,2.363,-0.51,2.363
2023-11-10,2.35,-0.55,2.35
2023-11-13,2.367,0.72,2.367
2023-11-14,2.381,0.59,2.381
2023-11-15,2.396,0.63,2.396
2023-11-16,2.374,-0.92,2.374
2023-11-17,2.388,0.59,2.388
2023-11-20,2.402,0.59,2.402
2023-11-21,2.379,-0.96,2.379
2023-11-22,2.349,-1.26,2.349
2023-11-23,2.379,1.28,2.379
2023-11-24,2.348,-1.3,2.348
2023-11-27,2.356,0.34,2.356
2023-11-28,2.363,0.3,2.363
2023-11-29,2.136,-0.08,2.361
2023-11-30,2.129,-0.33,2.354
2023-12-01,2.117,-0.56,2.342
2023-12-04,2.113,-0.19,2.338
2023-12-05,2.071,-1.99,2.296
2023-12-06,2.088,0.82,2.313
2023-12-07,2.095,0.34,2.32
2023-12-08,2.112,0.81,2.337
2023-12-11,2.138,1.23,2.363
2023-12-12,2.143,0.23,2.368
2023-12-13,2.118,-1.17,2.343
2023-12-14,2.101,-0.8,2.326
2023-12-15,2.099,-0.1,2.324
2023-12-18,2.084,-0.71,2.309
2023-12-19,2.094,0.48,2.319
2023-12-20,2.067,-1.29,2.292
2023-12-21,2.083,0.77,2.308
2023-12-22,2.067,-0.77,2.292
2023-12-25,2.085,0.87,2.31
2023-12-26,2.052,-1.58,2.277
2023-12-27,2.074,1.07,2.299
2023-12-28,2.103,1.4,2.328
2023-12-29,2.132,1.38,2.357
2023-12-31,2.132,0.0,2.357
2024-01-02,2.121,-0.52,2.346
2024-01-03,2.097,-1.13,2.322
2024-01-04,2.087,-0.48,2.312
2024-01-05,2.056,-1.49,2.281
2024-01-08,2.016,-1.95,2.241
2024-01-09,2.022,0.3,2.247
2024-01-10,2.003,-0.94,2.228
2024-01-11,2.037,1.7,2.262
2024-01-12,2.033,-0.2,2.258
2024-01-15,2.023,-0.49,2.248
2024-01-16,2.021,-0.1,2.246
2024-01-17,1.969,-2.57,2.194
2024-01-18,1.983,0.71,2.208
