date,nav,日增长率,nav_acc
2021-02-08,1.0,0.0,1.0
2021-02-10,1.0096,0.0,1.0096
2021-02-19,0.9932,0.0,0.9932
2021-02-26,0.9447,0.0,0.9447
2021-03-05,0.9399,0.0,0.9399
2021-03-12,0.8826,0.0,0.8826
2021-03-19,0.889,0.0,0.889
2021-03-26,0.9101,0.0,0.9101
2021-03-29,0.9143,0.46,0.9143
2021-03-30,0.9183,0.44,0.9183
2021-03-31,0.9011,-1.87,0.9011
2021-04-01,0.9124,1.25,0.9124
2021-04-02,0.9293,1.85,0.9293
2021-04-06,0.9306,0.14,0.9306
2021-04-07,0.9314,0.09,0.9314
2021-04-08,0.9316,0.02,0.9316
2021-04-09,0.9258,-0.62,0.9258
2021-04-12,0.9025,-2.52,0.9025
2021-04-13,0.8944,-0.9,0.8944
2021-04-14,0.9059,1.29,0.9059
2021-04-15,0.9004,-0.61,0.9004
2021-04-16,0.8966,-0.42,0.8966
2021-04-19,0.911,1.61,0.911
2021-04-20,0.9091,-0.21,0.9091
2021-04-21,0.9124,0.36,0.9124
2021-04-22,0.9258,1.47,0.9258
2021-04-23,0.9353,1.03,0.9353
2021-04-26,0.937,0.18,0.937
2021-04-27,0.9428,0.62,0.9428
2021-04-28,0.9509,0.86,0.9509
2021-04-29,0.9476,-0.35,0.9476
2021-04-30,0.9429,-0.5,0.9429
2021-05-06,0.921,-2.32,0.921
2021-05-07,0.8869,-3.7,0.8869
2021-05-10,0.8701,-1.89,0.8701
2021-05-11,0.8709,0.09,0.8709
2021-05-12,0.8821,1.29,0.8821
2021-05-13,0.8714,-1.21,0.8714
2021-05-14,0.8906,2.2,0.8906
2021-05-17,0.9028,1.37,0.9028
2021-05-18,0.903,0.02,0.903
2021-05-19,0.902,-0.11,0.902
2021-05-20,0.9123,1.14,0.9123
2021-05-21,0.903,-1.02,0.903
2021-05-24,0.9026,-0.04,0.9026
2021-05-25,0.9237,2.34,0.9237
2021-05-26,0.9168,-0.75,0.9168
2021-05-27,0.9338,1.85,0.9338
2021-05-28,0.9241,-1.04,0.9241
2021-05-31,0.9533,3.16,0.9533
2021-06-01,0.9584,0.53,0.9584
2021-06-02,0.9428,-1.63,0.9428
2021-06-03,0.9354,-0.78,0.9354
2021-06-04,0.9396,0.45,0.9396
2021-06-07,0.9595,2.12,0.9595
2021-06-08,0.9523,-0.75,0.9523
2021-06-09,0.9557,0.36,0.9557
2021-06-10,0.97,1.5,0.97
2021-06-11,0.9665,-0.36,0.9665
2021-06-15,0.9722,0.59,0.9722
2021-06-16,0.9465,-2.64,0.9465
2021-06-17,0.974,2.91,0.974
2021-06-18,0.9902,1.66,0.9902
2021-06-21,1.0036,1.35,1.0036
2021-06-22,1.0094,0.58,1.0094
2021-06-23,1.0308,2.12,1.0308
2021-06-24,1.0105,-1.97,1.0105
2021-06-25,1.0194,0.88,1.0194
2021-06-28,1.0286,0.9,1.0286
2021-06-29,1.0173,-1.1,1.0173
2021-06-30,1.0378,2.02,1.0378
2021-07-01,1.0235,-1.38,1.0235
2021-07-02,1.0008,-2.22,1.0008
2021-07-05,1.0324,3.16,1.0324
2021-07-06,1.0122,-1.96,1.0122
2021-07-07,1.0352,2.27,1.0352
2021-07-08,1.0593,2.33,1.0593
2021-07-09,1.0538,-0.52,1.0538
2021-07-12,1.0782,2.32,1.0782
2021-07-13,1.0696,-0.8,1.0696
2021-07-14,1.061,-0.8,1.061
2021-07-15,1.0657,0.44,1.0657
2021-07-16,1.0591,-0.62,1.0591
2021-07-19,1.0507,-0.79,1.0507
2021-07-20,1.0571,0.61,1.0571
2021-07-21,1.1031,4.35,1.1031
2021-07-22,1.1133,0.92,1.1133
2021-07-23,1.1017,-1.04,1.1017
2021-07-26,1.1059,0.38,1.1059
2021-07-27,1.0971,-0.8,1.0971
2021-07-28,1.0906,-0.59,1.0906
2021-07-29,1.1396,4.49,1.1396
2021-07-30,1.1495,0.87,1.1495
2021-08-02,1.1692,1.71,1.1692
2021-08-03,1.1395,-2.54,1.1395
2021-08-04,1.1765,3.25,1.1765
2021-08-05,1.1746,-0.16,1.1746
2021-08-06,1.1511,-2.0,1.1511
2021-08-09,1.1367,-1.25,1.1367
2021-08-10,1.1383,0.14,1.1383
2021-08-11,1.1481,0.86,1.1481
2021-08-12,1.1617,1.18,1.1617
2021-08-13,1.1457,-1.38,1.1457
2021-08-16,1.1414,-0.38,1.1414
2021-08-17,1.0993,-3.69,1.0993
