date,nav,日增长率,nav_acc
2022-02-14,2.517,0.0,2.517
2022-02-15,2.582,2.58,2.582
2022-02-16,2.577,-0.19,2.577
2022-02-17,2.585,0.31,2.585
2022-02-18,2.568,-0.66,2.568
2022-02-21,2.561,-0.27,2.561
2022-02-22,2.506,-2.15,2.506
2022-02-23,2.598,3.67,2.598
2022-02-24,2.562,-1.39,2.562
2022-02-25,2.592,1.17,2.592
2022-02-28,2.599,0.27,2.599
2022-03-01,2.627,1.08,2.627
2022-03-02,2.597,-1.14,2.597
2022-03-03,2.539,-2.23,2.539
2022-03-04,2.502,-1.46,2.502
2022-03-07,2.425,-3.08,2.425
2022-03-08,2.363,-2.56,2.363
2022-03-09,2.348,-0.63,2.348
2022-03-10,2.389,1.75,2.389
2022-03-11,2.393,0.17,2.393
2022-03-14,2.351,-1.76,2.351
2022-03-15,2.259,-3.91,2.259
2022-03-16,2.345,3.81,2.345
2022-03-17,2.392,2.0,2.392
2022-03-18,2.379,-0.54,2.379
2022-03-21,2.39,0.46,2.39
2022-03-22,2.382,-0.33,2.382
2022-03-23,2.411,1.22,2.411
2022-03-24,2.401,-0.41,2.401
2022-03-25,2.366,-1.46,2.366
2022-03-28,2.348,-0.76,2.348
2022-03-29,2.345,-0.13,2.345
2022-03-30,2.389,1.88,2.389
2022-03-31,2.353,-1.51,2.353
2022-04-01,2.371,0.76,2.371
2022-04-06,2.34,-1.31,2.34
2022-04-07,2.317,-0.98,2.317
2022-04-08,2.319,0.09,2.319
2022-04-11,2.259,-2.59,2.259
2022-04-12,2.285,1.15,2.285
2022-04-13,2.26,-1.09,2.26
2022-04-14,2.282,0.97,2.282
2022-04-15,2.26,-0.96,2.26
2022-04-18,2.283,1.02,2.283
2022-04-19,2.283,0.0,2.283
2022-04-20,2.264,-0.83,2.264
2022-04-21,2.211,-2.34,2.211
2022-04-22,2.201,-0.45,2.201
2022-04-25,2.088,-5.13,2.088
2022-04-26,2.043,-2.16,2.043
2022-04-27,2.139,4.7,2.139
2022-04-28,2.142,0.14,2.142
2022-04-29,2.231,4.15,2.231
2022-05-05,2.286,2.47,2.286
2022-05-06,2.277,-0.39,2.277
2022-05-09,2.298,0.92,2.298
2022-05-10,2.329,1.35,2.329
2022-05-11,2.327,-0.09,2.327
2022-05-12,2.333,0.26,2.333
2022-05-13,2.34,0.3,2.34
2022-05-16,2.329,-0.47,2.329
2022-05-17,2.352,0.99,2.352
2022-05-18,2.356,0.17,2.356
2022-05-19,2.356,0.0,2.356
2022-05-20,2.366,0.42,2.366
2022-05-23,2.372,0.25,2.372
2022-05-24,2.316,-2.36,2.316
2022-05-25,2.334,0.78,2.334
2022-05-26,2.369,1.5,2.369
2022-05-27,2.36,-0.38,2.36
2022-05-30,2.387,1.14,2.387
2022-05-31,2.417,1.26,2.417
2022-06-01,2.401,-0.66,2.401
2022-06-02,2.412,0.46,2.412
2022-06-06,2.449,1.53,2.449
2022-06-07,2.442,-0.29,2.442
2022-06-08,2.449,0.29,2.449
2022-06-09,2.412,-1.51,2.412
2022-06-10,2.453,1.7,2.453
2022-06-13,2.456,0.12,2.456
2022-06-14,2.446,-0.41,2.446
2022-06-15,2.462,0.65,2.462
2022-06-16,2.477,0.61,2.477
2022-06-17,2.516,1.57,2.516
2022-06-20,2.549,1.31,2.549
2022-06-21,2.508,-1.61,2.508
2022-06-22,2.487,-0.84,2.487
2022-06-23,2.551,2.57,2.551
2022-06-24,2.589,1.49,2.589
2022-06-27,2.595,0.23,2.595
2022-06-28,2.609,0.54,2.609
