date,nav,日增长率,nav_acc
2015-06-25,1.0,0.0,1.0
2015-06-26,1.0,0.0,1.0
2015-06-30,1.005,0.0,1.005
2015-07-03,0.973,0.0,0.973
2015-07-08,0.946,0.0,0.946
2015-07-09,0.954,0.8457,0.954
2015-07-10,0.964,1.0482,0.964
2015-07-13,0.975,1.1411,0.975
2015-07-14,0.98,0.5128,0.98
2015-07-15,0.965,-1.5306,0.965
2015-07-16,0.971,0.6218,0.971
2015-07-17,0.989,1.8538,0.989
2015-07-20,0.999,1.0111,0.999
2015-07-21,1.007,0.8008,1.007
2015-07-22,1.01,0.2979,1.01
2015-07-23,1.02,0.9901,1.02
2015-07-24,1.016,-0.3922,1.016
2015-07-27,0.99,-2.5591,0.99
2015-07-28,0.974,-1.6162,0.974
2015-07-29,0.993,1.9507,0.993
2015-07-30,0.981,-1.2085,0.981
2015-07-31,0.972,-0.9174,0.972
2015-08-03,0.952,-2.0576,0.952
2015-08-04,0.975,2.416,0.975
2015-08-05,0.972,-0.3077,0.972
2015-08-06,0.971,-0.1029,0.971
2015-08-07,0.987,1.6478,0.987
2015-08-10,1.007,2.0263,1.007
2015-08-11,1.01,0.2979,1.01
2015-08-12,1.002,-0.7921,1.002
2015-08-13,1.012,0.998,1.012
2015-08-14,1.013,0.0988,1.013
2015-08-17,1.017,0.3949,1.017
2015-08-18,0.988,-2.8515,0.988
2015-08-19,0.998,1.0121,0.998
2015-08-20,0.987,-1.1022,0.987
2015-08-21,0.96,-2.7356,0.96
2015-08-24,0.924,-3.75,0.924
2015-08-25,0.893,-3.355,0.893
2015-08-26,0.876,-1.9037,0.876
2015-08-27,0.891,1.7123,0.891
2015-08-28,0.915,2.6936,0.915
2015-08-31,0.902,-1.4208,0.902
2015-09-01,0.88,-2.439,0.88
2015-09-02,0.87,-1.1364,0.87
2015-09-07,0.875,0.5747,0.875
2015-09-08,0.895,2.2857,0.895
2015-09-09,0.912,1.8994,0.912
2015-09-10,0.908,-0.4386,0.908
2015-09-11,0.914,0.6608,0.914
2015-09-14,0.882,-3.5011,0.882
2015-09-15,0.856,-2.9478,0.856
2015-09-16,0.883,3.1542,0.883
2015-09-17,0.879,-0.453,0.879
2015-09-18,0.892,1.479,0.892
2015-09-21,0.913,2.3543,0.913
2015-09-22,0.916,0.3286,0.916
2015-09-23,0.914,-0.2183,0.914
2015-09-24,0.921,0.7659,0.921
2015-09-25,0.902,-2.063,0.902
2015-09-28,0.917,1.663,0.917
2015-09-29,0.91,-0.7634,0.91
2015-09-30,0.911,0.1099,0.911
2015-10-08,0.932,2.3052,0.932
2015-10-09,0.938,0.6438,0.938
2015-10-12,0.957,2.0256,0.957
2015-10-13,0.964,0.7315,0.964
2015-10-14,0.957,-0.7261,0.957
2015-10-15,0.975,1.8809,0.975
2015-10-16,0.983,0.8205,0.983
2015-10-19,0.99,0.7121,0.99
2015-10-20,1.007,1.7172,1.007
2015-10-21,0.97,-3.6743,0.97
2015-10-22,0.995,2.5773,0.995
2015-10-23,1.012,1.7085,1.012
2015-10-26,1.02,0.7905,1.02
2015-10-27,1.024,0.3922,1.024
2015-10-28,1.009,-1.4648,1.009
2015-10-29,1.014,0.4955,1.014
2015-10-30,1.01,-0.3945,1.01
2015-11-02,0.991,-1.8812,0.991
2015-11-03,0.986,-0.5045,0.986
2015-11-04,1.018,3.2454,1.018
2015-11-05,1.019,0.0982,1.019
2015-11-06,1.039,1.9627,1.039
2015-11-09,1.053,1.3474,1.053
2015-11-10,1.061,0.7597,1.061
2015-11-11,1.091,2.8275,1.091
2015-11-12,1.099,0.7333,1.099
