date,nav,日增长率,nav_acc
2022-01-25,3.722,0.0,3.722
2022-01-26,3.746,0.64,3.746
2022-01-27,3.658,-2.35,3.658
2022-01-28,3.61,-1.31,3.61
2022-02-07,3.625,0.42,3.625
2022-02-08,3.575,-1.38,3.575
2022-02-09,3.594,0.53,3.594
2022-02-10,3.593,-0.03,3.593
2022-02-11,3.548,-1.25,3.548
2022-02-14,3.503,-1.27,3.503
2022-02-15,3.568,1.86,3.568
2022-02-16,3.583,0.42,3.583
2022-02-17,3.615,0.89,3.615
2022-02-18,3.611,-0.11,3.611
2022-02-21,3.594,-0.47,3.594
2022-02-22,3.563,-0.86,3.563
2022-02-23,3.635,2.02,3.635
2022-02-24,3.55,-2.34,3.55
2022-02-25,3.583,0.93,3.583
2022-02-28,3.572,-0.31,3.572
2022-03-01,3.568,-0.11,3.568
2022-03-02,3.547,-0.59,3.547
2022-03-03,3.503,-1.24,3.503
2022-03-04,3.461,-1.2,3.461
2022-03-07,3.355,-3.06,3.355
2022-03-08,3.267,-2.62,3.267
2022-03-09,3.225,-1.29,3.225
2022-03-10,3.308,2.57,3.308
2022-03-11,3.316,0.24,3.316
2022-03-14,3.207,-3.29,3.207
2022-03-15,3.065,-4.43,3.065
2022-03-16,3.174,3.56,3.174
2022-03-17,3.269,2.99,3.269
2022-03-18,3.263,-0.18,3.263
2022-03-21,3.287,0.74,3.287
2022-03-22,3.266,-0.64,3.266
2022-03-23,3.302,1.1,3.302
2022-03-24,3.28,-0.67,3.28
2022-03-25,3.216,-1.95,3.216
2022-03-28,3.18,-1.12,3.18
2022-03-29,3.172,-0.25,3.172
2022-03-30,3.241,2.18,3.241
2022-03-31,3.192,-1.51,3.192
2022-04-01,3.227,1.1,3.227
2022-04-06,3.19,-1.15,3.19
2022-04-07,3.125,-2.04,3.125
2022-04-08,3.12,-0.16,3.12
2022-04-11,3.022,-3.14,3.022
2022-04-12,3.041,0.63,3.041
2022-04-13,2.989,-1.71,2.989
2022-04-14,3.016,0.9,3.016
2022-04-15,3.047,1.03,3.047
2022-04-18,3.078,1.02,3.078
2022-04-19,3.051,-0.88,3.051
2022-04-20,3.016,-1.15,3.016
2022-04-21,2.923,-3.08,2.923
2022-04-22,2.911,-0.41,2.911
2022-04-25,2.764,-5.05,2.764
2022-04-26,2.765,0.04,2.765
2022-04-27,2.907,5.14,2.907
2022-04-28,2.95,1.48,2.95
2022-04-29,3.058,3.66,3.058
2022-05-05,3.077,0.62,3.077
2022-05-06,3.02,-1.85,3.02
2022-05-09,3.016,-0.13,3.016
2022-05-10,3.073,1.89,3.073
2022-05-11,3.126,1.72,3.126
2022-05-12,3.116,-0.32,3.116
2022-05-13,3.137,0.67,3.137
2022-05-16,3.12,-0.54,3.12
2022-05-17,3.177,1.83,3.177
2022-05-18,3.156,-0.66,3.156
2022-05-19,3.17,0.44,3.17
2022-05-20,3.217,1.48,3.217
2022-05-23,3.215,-0.06,3.215
2022-05-24,3.106,-3.39,3.106
2022-05-25,3.115,0.29,3.115
2022-05-26,3.149,1.09,3.149
2022-05-27,3.18,0.98,3.18
2022-05-30,3.227,1.48,3.227
2022-05-31,3.263,1.12,3.263
2022-06-01,3.267,0.12,3.267
2022-06-02,3.299,0.98,3.299
2022-06-06,3.384,2.58,3.384
2022-06-07,3.385,0.03,3.385
2022-06-08,3.431,1.36,3.431
2022-06-09,3.362,-2.01,3.362
2022-06-10,3.426,1.9,3.426
2022-06-13,3.428,0.06,3.428
2022-06-14,3.412,-0.47,3.412
2022-06-15,3.411,-0.03,3.411
2022-06-16,3.435,0.7,3.435
2022-06-17,3.481,1.34,3.481
2022-06-20,3.522,1.18,3.522
2022-06-21,3.47,-1.48,3.47
2022-06-22,3.407,-1.82,3.407
2022-06-23,3.447,1.17,3.447
2022-06-24,3.438,-0.26,3.438
2022-06-27,3.461,0.67,3.461
2022-06-28,3.486,0.72,3.486
2022-06-29,3.422,-1.84,3.422
2022-06-30,3.497,2.19,3.497
2022-07-01,3.46,-1.06,3.46
2022-07-04,3.489,0.84,3.489
2022-07-05,3.395,-2.69,3.395
2022-07-06,3.371,-0.71,3.371
2022-07-07,3.387,0.47,3.387
2022-07-08,3.362,-0.74,3.362
2022-07-11,3.281,-2.41,3.281
2022-07-12,3.219,-1.89,3.219
2022-07-13,3.216,-0.09,3.216
2022-07-14,3.265,1.52,3.265
2022-07-15,3.225,-1.23,3.225
2022-07-18,3.264,1.21,3.264
2022-07-19,3.257,-0.21,3.257
2022-07-20,3.285,0.86,3.285
2022-07-21,3.268,-0.52,3.268
2022-07-22,3.243,-0.76,3.243
2022-07-25,3.206,-1.14,3.206
2022-07-26,3.244,1.19,3.244
2022-07-27,3.27,0.8,3.27
2022-07-28,3.308,1.16,3.308
2022-07-29,3.275,-1.0,3.275
2022-08-01,3.343,2.08,3.343
2022-08-02,3.322,-0.63,3.322
2022-08-03,3.276,-1.38,3.276
2022-08-04,3.299,0.7,3.299
2022-08-05,3.338,1.18,3.338
2022-08-08,3.386,1.44,3.386
2022-08-09,3.381,-0.15,3.381
2022-08-10,3.4,0.56,3.4
2022-08-11,3.436,1.06,3.436
2022-08-12,3.41,-0.76,3.41
2022-08-15,3.476,1.94,3.476
2022-08-16,3.486,0.29,3.486
2022-08-17,3.475,-0.32,3.475
2022-08-18,3.491,0.46,3.491
2022-08-19,3.429,-1.78,3.429
2022-08-22,3.481,1.52,3.481
2022-08-23,3.512,0.89,3.512
2022-08-24,3.368,-4.1,3.368
2022-08-25,3.347,-0.62,3.347
2022-08-26,3.33,-0.51,3.33
2022-08-29,3.326,-0.12,3.326
2022-08-30,3.292,-1.02,3.292
2022-08-31,3.183,-3.31,3.183
2022-09-01,3.171,-0.38,3.171
2022-09-02,3.186,0.47,3.186
2022-09-05,3.186,0.0,3.186
2022-09-06,3.235,1.54,3.235
2022-09-07,3.243,0.25,3.243
2022-09-08,3.214,-0.89,3.214
2022-09-09,3.24,0.81,3.24
2022-09-13,3.252,0.37,3.252
2022-09-14,3.214,-1.17,3.214
2022-09-15,3.098,-3.61,3.098
2022-09-16,3.055,-1.39,3.055
2022-09-19,3.028,-0.88,3.028
2022-09-20,3.059,1.02,3.059
2022-09-21,3.025,-1.11,3.025
2022-09-22,3.014,-0.36,3.014
2022-09-23,2.963,-1.69,2.963
2022-09-26,2.995,1.08,2.995
2022-09-27,3.038,1.44,3.038
2022-09-28,2.956,-2.7,2.956
2022-09-29,2.992,1.22,2.992
2022-09-30,2.907,-2.84,2.907
2022-10-10,2.819,-3.03,2.819
2022-10-11,2.83,0.39,2.83
2022-10-12,2.897,2.37,2.897
2022-10-13,2.911,0.48,2.911
2022-10-14,2.986,2.58,2.986
2022-10-17,3.003,0.57,3.003
2022-10-18,3.035,1.07,3.035
2022-10-19,3.018,-0.56,3.018
2022-10-20,2.985,-1.09,2.985
2022-10-21,2.992,0.23,2.992
2022-10-24,2.966,-0.87,2.966
2022-10-25,2.967,0.03,2.967
2022-10-26,3.007,1.35,3.007
2022-10-27,2.96,-1.56,2.96
2022-10-28,2.907,-1.79,2.907
2022-10-31,2.877,-1.03,2.877
2022-11-01,2.945,2.36,2.945
2022-11-02,2.997,1.77,2.997
2022-11-03,3.025,0.93,3.025
2022-11-04,3.117,3.04,3.117
2022-11-07,3.1,-0.55,3.1
2022-11-08,3.09,-0.32,3.09
2022-11-09,3.084,-0.19,3.084
2022-11-10,3.04,-1.43,3.04
2022-11-11,3.07,0.99,3.07
2022-11-14,3.023,-1.53,3.023
2022-11-15,3.1,2.55,3.1
2022-11-16,3.105,0.16,3.105
2022-11-17,3.071,-1.1,3.071
