date,nav,日增长率,nav_acc
2023-12-15,1.5629,0.0,1.5629
2023-12-18,1.5222,-2.6,1.5222
2023-12-19,1.5024,-1.3,1.5024
2023-12-20,1.4919,-0.7,1.4919
2023-12-21,1.4932,0.09,1.4932
2023-12-22,1.421,-4.84,1.421
2023-12-25,1.4237,0.19,1.4237
2023-12-26,1.422,-0.12,1.422
2023-12-27,1.4592,2.62,1.4592
2023-12-28,1.4993,2.75,1.4993
2023-12-29,1.5203,1.4,1.5203
2023-12-31,1.5201,-0.01,1.5201
2024-01-02,1.4955,-1.62,1.4955
2024-01-03,1.4805,-1.0,1.4805
2024-01-04,1.4737,-0.46,1.4737
2024-01-05,1.4315,-2.86,1.4315
2024-01-08,1.3977,-2.36,1.3977
2024-01-09,1.4012,0.25,1.4012
2024-01-10,1.4172,1.14,1.4172
2024-01-11,1.4554,2.7,1.4554
2024-01-12,1.437,-1.26,1.437
2024-01-15,1.4431,0.42,1.4431
2024-01-16,1.4225,-1.43,1.4225
2024-01-17,1.3364,-6.05,1.3364
2024-01-18,1.3475,0.83,1.3475
2024-01-19,1.2934,-4.01,1.2934
2024-01-22,1.2285,-5.02,1.2285
2024-01-23,1.2611,2.65,1.2611
2024-01-24,1.3049,3.47,1.3049
2024-01-25,1.3186,1.05,1.3186
2024-01-26,1.2523,-5.03,1.2523
2024-01-29,1.2287,-1.88,1.2287
2024-01-30,1.1877,-3.34,1.1877
2024-01-31,1.1517,-3.03,1.1517
2024-02-01,1.189,3.24,1.189
2024-02-02,1.1362,-4.44,1.1362
2024-02-05,1.132,-0.37,1.132
2024-02-06,1.2102,6.91,1.2102
2024-02-07,1.2164,0.51,1.2164
2024-02-08,1.2068,-0.79,1.2068
2024-02-19,1.2299,1.91,1.2299
2024-02-20,1.2551,2.05,1.2551
2024-02-21,1.2797,1.96,1.2797
2024-02-22,1.29,0.8,1.29
2024-02-23,1.295,0.39,1.295
2024-02-26,1.3069,0.92,1.3069
2024-02-27,1.3421,2.69,1.3421
2024-02-28,1.3128,-2.18,1.3128
2024-02-29,1.3243,0.88,1.3243
2024-03-01,1.3275,0.24,1.3275
2024-03-04,1.3766,3.7,1.3766
2024-03-05,1.3173,-4.31,1.3173
2024-03-06,1.3472,2.27,1.3472
2024-03-07,1.2819,-4.85,1.2819
2024-03-08,1.2962,1.12,1.2962
2024-03-11,1.3467,3.9,1.3467
2024-03-12,1.3946,3.56,1.3946
2024-03-13,1.437,3.04,1.437
2024-03-14,1.3891,-3.33,1.3891
2024-03-15,1.3758,-0.96,1.3758
2024-03-18,1.3934,1.28,1.3934
2024-03-19,1.3466,-3.36,1.3466
2024-03-20,1.3683,1.61,1.3683
2024-03-21,1.3565,-0.86,1.3565
2024-03-22,1.2949,-4.54,1.2949
2024-03-25,1.3034,0.66,1.3034
2024-03-26,1.2978,-0.43,1.2978
2024-03-27,1.2798,-1.39,1.2798
2024-03-28,1.3061,2.06,1.3061
2024-03-29,1.3082,0.16,1.3082
2024-04-01,1.3112,0.23,1.3112
2024-04-02,1.3106,-0.05,1.3106
2024-04-03,1.2904,-1.54,1.2904
2024-04-08,1.2835,-0.53,1.2835
2024-04-09,1.3085,1.95,1.3085
2024-04-10,1.3084,-0.01,1.3084
2024-04-11,1.3089,0.04,1.3089
2024-04-12,1.2999,-0.69,1.2999
2024-04-15,1.2697,-2.32,1.2697
2024-04-16,1.2272,-3.35,1.2272
2024-04-17,1.2372,0.81,1.2372
2024-04-18,1.2327,-0.36,1.2327
2024-04-19,1.1995,-2.69,1.1995
2024-04-22,1.2356,3.01,1.2356
2024-04-23,1.2857,4.05,1.2857
2024-04-24,1.3296,3.41,1.3296
2024-04-25,1.3296,0.0,1.3296
2024-04-26,1.3632,2.53,1.3632
2024-04-29,1.3614,-0.13,1.3614
2024-04-30,1.3474,-1.03,1.3474
2024-05-06,1.433,6.35,1.433
2024-05-07,1.4043,-2.0,1.4043
2024-05-08,1.3961,-0.58,1.3961
2024-05-09,1.4283,2.31,1.4283
2024-05-10,1.4333,0.35,1.4333
2024-05-13,1.4366,0.23,1.4366
2024-05-14,1.441,0.31,1.441
2024-05-15,1.4371,-0.27,1.4371
2024-05-16,1.4503,0.92,1.4503
2024-05-17,1.4371,-0.91,1.4371
2024-05-20,1.4445,0.51,1.4445
2024-05-21,1.3915,-3.67,1.3915
2024-05-22,1.3934,0.14,1.3934
2024-05-23,1.3664,-1.94,1.3664
2024-05-24,1.3151,-3.75,1.3151
2024-05-27,1.322,0.52,1.322
2024-05-28,1.3189,-0.23,1.3189
2024-05-29,1.2888,-2.28,1.2888
2024-05-30,1.2789,-0.77,1.2789
2024-05-31,1.2866,0.6,1.2866
2024-06-03,1.2926,0.47,1.2926
2024-06-04,1.3199,2.11,1.3199
2024-06-05,1.3203,0.03,1.3203
2024-06-06,1.3074,-0.98,1.3074
2024-06-07,1.2941,-1.02,1.2941
2024-06-11,1.2871,-0.54,1.2871
2024-06-12,1.2918,0.37,1.2918
2024-06-13,1.3106,1.46,1.3106
2024-06-14,1.3155,0.37,1.3155
2024-06-17,1.3085,-0.53,1.3085
2024-06-18,1.2888,-1.51,1.2888
2024-06-19,1.3159,2.1,1.3159
2024-06-20,1.2911,-1.88,1.2911
2024-06-21,1.2809,-0.79,1.2809
2024-06-24,1.2833,0.19,1.2833
2024-06-25,1.2806,-0.21,1.2806
2024-06-26,1.3013,1.62,1.3013
2024-06-27,1.2701,-2.4,1.2701
2024-06-28,1.2505,-1.54,1.2505
2024-06-30,1.2503,-0.02,1.2503
2024-07-01,1.2505,0.02,1.2505
2024-07-02,1.2392,-0.9,1.2392
2024-07-03,1.2622,1.86,1.2622
2024-07-04,1.2512,-0.87,1.2512
2024-07-05,1.2675,1.3,1.2675
2024-07-08,1.2254,-3.32,1.2254
2024-07-09,1.2256,0.02,1.2256
2024-07-10,1.2176,-0.65,1.2176
2024-07-11,1.2518,2.81,1.2518
2024-07-12,1.2855,2.69,1.2855
2024-07-15,1.2626,-1.78,1.2626
2024-07-16,1.2538,-0.7,1.2538
2024-07-17,1.2727,1.51,1.2727
2024-07-18,1.2682,-0.35,1.2682
2024-07-19,1.251,-1.36,1.251
2024-07-22,1.2745,1.88,1.2745
2024-07-23,1.2452,-2.3,1.2452
2024-07-24,1.221,-1.94,1.221
2024-07-25,1.1976,-1.92,1.1976
2024-07-26,1.2032,0.47,1.2032
2024-07-29,1.2006,-0.22,1.2006
2024-07-30,1.1856,-1.25,1.1856
2024-07-31,1.2364,4.28,1.2364
2024-08-01,1.2335,-0.23,1.2335
2024-08-02,1.2137,-1.61,1.2137
2024-08-05,1.2189,0.43,1.2189
2024-08-06,1.2485,2.43,1.2485
2024-08-07,1.2518,0.26,1.2518
2024-08-08,1.246,-0.46,1.246
2024-08-09,1.2564,0.83,1.2564
2024-08-12,1.2556,-0.06,1.2556
2024-08-13,1.2573,0.14,1.2573
2024-08-14,1.2313,-2.07,1.2313
2024-08-15,1.237,0.46,1.237
2024-08-16,1.2485,0.93,1.2485
2024-08-19,1.2499,0.11,1.2499
2024-08-20,1.2486,-0.1,1.2486
2024-08-21,1.2501,0.12,1.2501
2024-08-22,1.2567,0.53,1.2567
2024-08-23,1.2423,-1.15,1.2423
2024-08-26,1.2489,0.53,1.2489
2024-08-27,1.2494,0.04,1.2494
2024-08-28,1.2341,-1.22,1.2341
2024-08-29,1.2572,1.87,1.2572
2024-08-30,1.2744,1.37,1.2744
2024-09-02,1.2539,-1.61,1.2539
2024-09-03,1.2614,0.6,1.2614
2024-09-04,1.2601,-0.1,1.2601
2024-09-05,1.2603,0.02,1.2603
2024-09-06,1.2561,-0.33,1.2561
2024-09-09,1.2511,-0.4,1.2511
2024-09-10,1.243,-0.65,1.243
2024-09-11,1.2606,1.42,1.2606
2024-09-12,1.263,0.19,1.263
2024-09-13,1.2788,1.25,1.2788
2024-09-18,1.302,1.81,1.302
2024-09-19,1.3012,-0.06,1.3012
2024-09-20,1.3177,1.27,1.3177
2024-09-23,1.2874,-2.3,1.2874
2024-09-24,1.3221,2.7,1.3221
2024-09-25,1.3247,0.2,1.3247
2024-09-26,1.3979,5.53,1.3979
2024-09-27,1.4797,5.85,1.4797
