date,nav,日增长率,nav_acc
2020-12-30,2.5616,0.0,2.5616
2020-12-31,2.6285,2.61,2.6285
2021-01-04,2.7145,3.27,2.7145
2021-01-05,2.757,1.57,2.757
2021-01-06,2.7283,-1.04,2.7283
2021-01-07,2.72,-0.3,2.72
2021-01-08,2.7173,-0.1,2.7173
2021-01-11,2.7302,0.47,2.7302
2021-01-12,2.7709,1.49,2.7709
2021-01-13,2.7584,-0.45,2.7584
2021-01-14,2.7778,0.7,2.7778
2021-01-15,2.7649,-0.46,2.7649
2021-01-18,2.859,3.4,2.859
2021-01-19,2.8225,-1.28,2.8225
2021-01-20,2.9066,2.98,2.9066
2021-01-21,2.9465,1.37,2.9465
2021-01-22,2.9649,0.62,2.9649
2021-01-25,2.9681,0.11,2.9681
2021-01-26,2.884,-2.83,2.884
2021-01-27,2.8924,0.29,2.8924
2021-01-28,2.7646,-4.42,2.7646
2021-01-29,2.7847,0.73,2.7847
2021-02-01,2.7857,0.04,2.7857
2021-02-02,2.8572,2.57,2.8572
2021-02-03,2.8469,-0.36,2.8469
2021-02-04,2.7897,-2.01,2.7897
2021-02-05,2.7697,-0.72,2.7697
2021-02-08,2.8091,1.42,2.8091
2021-02-09,2.8762,2.39,2.8762
2021-02-10,2.915,1.35,2.915
2021-02-18,2.8732,-1.43,2.8732
2021-02-19,2.8209,-1.82,2.8209
2021-02-22,2.7009,-4.25,2.7009
2021-02-23,2.7018,0.03,2.7018
2021-02-24,2.6172,-3.13,2.6172
2021-02-25,2.6007,-0.63,2.6007
2021-02-26,2.5327,-2.61,2.5327
2021-03-01,2.6094,3.03,2.6094
2021-03-02,2.6255,0.62,2.6255
2021-03-03,2.6319,0.24,2.6319
2021-03-04,2.4978,-5.1,2.4978
2021-03-05,2.4999,0.08,2.4999
2021-03-08,2.3853,-4.58,2.3853
2021-03-09,2.3284,-2.39,2.3284
2021-03-10,2.3541,1.1,2.3541
2021-03-11,2.407,2.25,2.407
2021-03-12,2.3816,-1.06,2.3816
2021-03-15,2.2933,-3.71,2.2933
2021-03-16,2.3139,0.9,2.3139
2021-03-17,2.3584,1.92,2.3584
2021-03-18,2.3786,0.86,2.3786
2021-03-19,2.3333,-1.9,2.3333
2021-03-22,2.3421,0.38,2.3421
