date,nav,日增长率,nav_acc
2015-06-23,1.0,0.0,1.0
2015-06-26,0.971,0.0,0.971
2015-06-30,0.965,0.0,0.965
2015-07-03,0.889,0.0,0.889
2015-07-10,0.858,0.0,0.858
2015-07-17,0.885,0.0,0.885
2015-07-24,0.931,0.0,0.931
2015-07-27,0.889,-4.5113,0.889
2015-07-28,0.868,-2.3622,0.868
2015-07-29,0.896,3.2258,0.896
2015-07-30,0.873,-2.567,0.873
2015-07-31,0.865,-0.9164,0.865
2015-08-03,0.839,-3.0058,0.839
2015-08-04,0.862,2.7414,0.862
2015-08-05,0.856,-0.6961,0.856
2015-08-06,0.854,-0.2336,0.854
2015-08-07,0.871,1.9906,0.871
2015-08-10,0.897,2.9851,0.897
2015-08-11,0.902,0.5574,0.902
2015-08-12,0.883,-2.1064,0.883
2015-08-13,0.896,1.4723,0.896
2015-08-14,0.897,0.1116,0.897
2015-08-17,0.901,0.4459,0.901
2015-08-18,0.864,-4.1065,0.864
2015-08-19,0.875,1.2731,0.875
2015-08-20,0.859,-1.8286,0.859
2015-08-21,0.824,-4.0745,0.824
2015-08-24,0.776,-5.8252,0.776
2015-08-25,0.736,-5.1546,0.736
2015-08-26,0.727,-1.2228,0.727
2015-08-27,0.741,1.9257,0.741
2015-08-28,0.766,3.3738,0.766
2015-08-31,0.757,-1.1749,0.757
2015-09-01,0.729,-3.6988,0.729
2015-09-02,0.72,-1.2346,0.72
2015-09-07,0.721,0.1389,0.721
2015-09-08,0.74,2.6352,0.74
2015-09-09,0.755,2.027,0.755
2015-09-10,0.749,-0.7947,0.749
2015-09-11,0.753,0.534,0.753
2015-09-14,0.726,-3.5857,0.726
2015-09-15,0.702,-3.3058,0.702
2015-09-16,0.736,4.8433,0.736
2015-09-17,0.728,-1.087,0.728
2015-09-18,0.736,1.0989,0.736
2015-09-21,0.756,2.7174,0.756
2015-09-22,0.757,0.1323,0.757
2015-09-23,0.752,-0.6605,0.752
2015-09-24,0.758,0.7979,0.758
2015-09-25,0.748,-1.3193,0.748
2015-09-28,0.761,1.738,0.761
2015-09-29,0.755,-0.7884,0.755
2015-09-30,0.754,-0.1325,0.754
2015-10-08,0.774,2.6525,0.774
2015-10-09,0.784,1.292,0.784
2015-10-12,0.805,2.6786,0.805
2015-10-13,0.816,1.3665,0.816
2015-10-14,0.802,-1.7157,0.802
2015-10-15,0.833,3.8653,0.833
2015-10-16,0.844,1.3205,0.844
2015-10-19,0.847,0.3555,0.847
2015-10-20,0.858,1.2987,0.858
2015-10-21,0.803,-6.4103,0.803
2015-10-22,0.828,3.1133,0.828
2015-10-23,0.85,2.657,0.85
2015-10-26,0.858,0.9412,0.858
2015-10-27,0.87,1.3986,0.87
2015-10-28,0.854,-1.8391,0.854
2015-10-29,0.858,0.4684,0.858
2015-10-30,0.86,0.2331,0.86
2015-11-02,0.839,-2.4419,0.839
2015-11-03,0.834,-0.5959,0.834
2015-11-04,0.873,4.6763,0.873
2015-11-05,0.873,0.0,0.873
2015-11-06,0.901,3.2073,0.901
2015-11-09,0.918,1.8868,0.918
2015-11-10,0.927,0.9804,0.927
2015-11-11,0.945,1.9417,0.945
2015-11-12,0.937,-0.8466,0.937
2015-11-13,0.915,-2.3479,0.915
2015-11-16,0.935,2.1858,0.935
2015-11-17,0.922,-1.3904,0.922
2015-11-18,0.896,-2.82,0.896
2015-11-19,0.927,3.4598,0.927
2015-11-20,0.939,1.2945,0.939
2015-11-23,0.926,-1.3845,0.926
2015-11-24,0.934,0.8639,0.934
2015-11-25,0.955,2.2484,0.955
2015-11-26,0.951,-0.4188,0.951
2015-11-27,0.907,-4.6267,0.907
2015-11-30,0.916,0.9923,0.916
2015-12-01,0.913,-0.3275,0.913
2015-12-02,0.901,-1.3143,0.901
2015-12-03,0.922,2.3307,0.922
2015-12-04,0.912,-1.0846,0.912
2015-12-07,0.926,1.5351,0.926
2015-12-08,0.918,-0.8639,0.918
2015-12-09,0.916,-0.2179,0.916
2015-12-10,0.918,0.2183,0.918
2015-12-11,0.903,-1.634,0.903
2015-12-14,0.914,1.2182,0.914
2015-12-15,0.929,1.6411,0.929
2015-12-16,0.937,0.8611,0.937
2015-12-17,0.951,1.4941,0.951
2015-12-18,0.951,0.0,0.951
2015-12-21,0.953,0.2103,0.953
2015-12-22,0.961,0.8395,0.961
2015-12-23,0.951,-1.0406,0.951
2015-12-24,0.952,0.1052,0.952
2015-12-25,0.961,0.9454,0.961
2015-12-28,0.944,-1.769,0.944
2015-12-29,0.949,0.5297,0.949
2015-12-30,0.963,1.4752,0.963
2015-12-31,0.943,-2.0768,0.943
2016-01-04,0.873,-7.4231,0.873
2016-01-05,0.857,-1.8328,0.857
2016-01-06,0.881,2.8005,0.881
2016-01-07,0.811,-7.9455,0.811
2016-01-08,0.818,0.8631,0.818
2016-01-11,0.766,-6.357,0.766
2016-01-12,0.768,0.2611,0.768
2016-01-13,0.74,-3.6458,0.74
2016-01-14,0.763,3.1081,0.763
2016-01-15,0.741,-2.8834,0.741
2016-01-18,0.747,0.8097,0.747
2016-01-19,0.775,3.7483,0.775
2016-01-20,0.766,-1.1613,0.766
2016-01-21,0.73,-4.6997,0.73
2016-01-22,0.737,0.9589,0.737
2016-01-25,0.747,1.3569,0.747
2016-01-26,0.697,-6.6934,0.697
2016-01-27,0.686,-1.5782,0.686
2016-01-28,0.652,-4.9563,0.652
2016-01-29,0.676,3.681,0.676
2016-02-01,0.668,-1.1834,0.668
2016-02-02,0.692,3.5928,0.692
2016-02-03,0.698,0.8671,0.698
2016-02-04,0.716,2.5788,0.716
2016-02-05,0.711,-0.6983,0.711
2016-02-15,0.716,0.7032,0.716
2016-02-16,0.742,3.6313,0.742
2016-02-17,0.756,1.8868,0.756
2016-02-18,0.753,-0.3968,0.753
