rank_main,fund_code,fund_name,score_main,rank_style_neutral,style_neutral_score,rank_sector_neutral,sector_neutral_score,beta_mkt,beta_size,beta_金融地产,beta_消费,beta_医药,beta_科技,beta_制造,beta_周期,age_months,age_group,coverage,as_of
2078.0,001422,景顺长城安享回报混合A,0.07961102778970619,734.0,0.15988578251832397,2096.0,0.0163003582909875,0.23107756463663365,0.08858293981732462,0.18900520191694611,-0.07511994601902072,-0.029491684870860582,-0.004541903212569698,0.045812493769790796,0.0023781763669742766,135.1,full,1.0,2026-09-17
2079.0,000508,宏利宏达混合B,0.07957965599250016,774.0,0.1559053177269941,1990.0,0.022197195636718833,0.24375262416912163,0.10395309993475813,0.2566575056799674,-0.005106136497258676,-0.07943096434310339,0.04630660769832426,0.01519349826104982,0.044842794369233975,150.4,full,1.0,2026-09-17
2080.0,016547,大成盛享一年持有混合A,0.07940430351016947,1000.0,0.1380132393763568,1756.0,0.03491107693171708,0.3049648250070291,0.14062436709049997,0.4069709808402414,-0.18477437128920177,-0.0017437994042383553,-0.00041328871034179704,-0.11186577800364689,-0.01695531044860344,42.7,full,1.0,2026-09-17
2081.0,000646,华润元大量化优选混合A,0.0793793090238788,4084.0,-0.18675229482318845,4620.0,-0.2741310909140161,1.4506750649587028,0.6367276740884276,0.9533939934441529,-0.2676851467024002,-0.5512510860017266,-0.019730428339662986,0.5502070582961749,0.11121514140636898,145.0,full,1.0,2026-09-17
2082.0,000172,华泰柏瑞量化增强混合A,0.07931333456485978,2913.0,-0.04443432615041926,2984.0,-0.027564726916741278,0.9980960147712422,0.04975634182071986,0.9954859697444358,-0.02572806080774126,-0.0462275836916321,0.02439678469347173,0.02061896718266537,-0.027046143543761933,157.5,full,1.0,2026-09-17
2083.0,070010,嘉实主题混合,0.07911002646853604,2240.0,0.02443692641609156,2002.0,0.02149797488780325,0.7461862138756723,0.005179918440893938,1.0229176972400467,-0.010426827335984712,-0.14325897555785533,0.09480223871664528,-0.3457957199797977,-0.0043357157071685914,241.9,full,1.0,2026-09-17
2084.0,019124,博道红利智航股票A,0.07892230006830148,1166.0,0.12486895176484256,1429.0,0.05667476126259715,0.37786339274628256,-0.04958218857062352,0.7013566202602431,0.14426522524038038,0.11404114548333244,-0.002767905469733045,-0.10252221788674237,-0.15008321264300767,34.6,short,1.0,2026-09-17
2085.0,010881,南方宝顺混合A,0.07880320964382537,1011.0,0.13693721178028165,1792.0,0.03285980268339376,0.31325091234165847,0.09227181669076129,0.3040541136357911,-0.0869648281522552,-0.0009620537512180782,0.013050455683355305,-0.0009698273550634573,0.03845993225494805,65.8,full,1.0,2026-09-17
2086.0,014031,南方发展机遇一年持有混合A,0.07874607495367592,1784.0,0.07284700018459811,877.0,0.11533980986919495,0.56373797892633,0.007655305494198017,0.91346233037315,-0.15056321315050575,0.1798906159110305,0.056676497200401854,-0.3383298762554371,-0.017878982794692896,54.3,full,1.0,2026-09-17
2087.0,690011,民生加银积极成长混合发起式,0.07862319198339951,2554.0,-0.007863934391741462,766.0,0.1296913981460842,0.7977498731258494,0.5042780414175425,1.0000660291226497,-0.14551659535028388,0.1611150498898064,0.16196123796266254,-0.06713590024271493,0.3593601939908245,163.5,full,1.0,2026-09-17
2088.0,000535,长盛航天海工混合A,0.07859610532111061,3086.0,-0.06490472169456318,2372.0,0.0015038742770348557,0.8369383766657568,1.793816723574377,0.8089039290003184,-0.16794757032645646,-0.2302781444233289,-0.05506779710560039,0.47912597826403164,1.2997168625297721,150.2,full,1.0,2026-09-17
2089.0,002137,诺安利鑫灵活配置混合A,0.07858032397069947,2257.0,0.02260308273706648,2385.0,0.0007557169296008442,0.6787786216340487,0.5417852602348687,0.9427491138064978,-0.311709386151513,-0.09139667678694585,0.023978159188389414,-0.15774675019228257,0.06452833996881148,129.5,full,1.0,2026-09-17
2090.0,005947,德邦民裕进取量化混合A,0.07852405348318081,2319.0,0.01577148791767835,1955.0,0.024035657905647698,0.758897895747127,0.1347768514851848,1.0143944572293437,0.01210236234070039,-0.15019357991137122,0.24974353099776347,-0.1393869226779359,-0.030050049389795885,98.9,full,1.0,2026-09-17
2091.0,018217,博时厚泽匠选一年持有期混合A,0.07850193767290015,3876.0,-0.1582568275314132,3974.0,-0.1166538219079879,1.3701315686570263,0.4204565917637735,0.8824935600690792,-0.6969815240773277,0.18605778072661272,-0.09197109546482463,0.5825127337755512,-0.22043365941182824,40.7,full,1.0,2026-09-17
2092.0,000314,招商瑞丰灵活配置混合发起式A,0.07831582469568654,2202.0,0.02870858988950465,506.0,0.18036228127540502,0.6301200660000706,0.7264562644990339,1.0043516970674917,0.11403696615775566,0.20112240197171166,-0.08815782089099528,-0.13327615656913566,0.9468873165950683,154.3,full,1.0,2026-09-17
2093.0,020864,银华嘉选平衡混合发起式A,0.07830960966881095,1062.0,0.13208500682975058,2028.0,0.019997681141617596,0.3157107480837278,0.1948348328699233,0.4165073104285867,0.10085609849992089,-0.03668847091425642,0.002049786455550817,0.05568369762470621,0.06660135169816299,26.9,short,1.0,2026-09-17
2094.0,001256,泓德优选成长混合,0.07830642199232907,2071.0,0.044444521858394204,986.0,0.10075756613406965,0.604176061256325,0.48259315032240657,0.8077667820308307,-0.10998495079847298,0.10088637562301395,0.07897263762231038,-0.06122520469963888,0.3281004971283776,135.9,full,1.0,2026-09-17
2095.0,005123,南方优享分红混合A,0.07824788206763067,2022.0,0.04892789053242627,1550.0,0.04775061899438884,0.6814360023765474,-0.21691344872675916,0.8134261619274115,-0.003901625566216871,0.13932272310732985,-0.04337692264793641,-0.1899829550941906,-0.11935916338946206,105.4,full,1.0,2026-09-17
2096.0,019521,景顺长城价值发现混合A1,0.0781369170377797,2701.0,-0.022847676737587835,1243.0,0.07269931878817927,0.8671727756570935,0.3907491941783682,1.0070122523265121,-0.115196941279878,0.07702355185194198,0.19073529892258234,0.04015985745940026,0.18368302576064288,34.6,short,1.0,2026-09-17
2097.0,015519,安信远见稳进一年持有混合A,0.07812949732795516,1735.0,0.07832281818625055,1493.0,0.05159271374197884,0.5412590944346709,0.005656708496292406,0.7230634381729649,-0.060515469091181606,0.01887933066341352,0.0660272605453654,-0.1912349386635716,-0.0360430245913782,26.0,short,1.0,2026-09-17
2098.0,011410,中信建投量化进取A,0.07803201780639935,2793.0,-0.03215441304641767,2412.0,-0.0006886073222281547,0.8426547427633884,0.8278634993555137,0.9315832033361284,-0.2419893576154198,0.007895738862733426,0.021194965898676532,0.21509713614192094,0.26481635260571895,66.3,full,1.0,2026-09-17
2099.0,004724,先锋聚元灵活配置混合A,0.07786371246312118,3031.0,-0.0572769418130466,2496.0,-0.0038895074644427485,0.9735455881162822,0.5478525204357586,1.093095269268609,0.008350058942228955,-0.05944192674155868,0.09166206481487804,0.12985779360655064,0.19516217314505707,106.0,full,1.0,2026-09-17
2100.0,008308,华夏见龙精选混合,0.07768979328340553,4409.0,-0.24681487361088655,4815.0,-0.3977190880980294,1.6093381513147904,1.0769363106299372,0.8361179238771392,-0.39210302788859575,-0.7719168868610061,0.10133635754126213,1.0083810706899634,0.012923721152102871,76.1,full,1.0,2026-09-17
2101.0,005474,泰康均衡优选混合A,0.0776221169883835,2589.0,-0.011880207436401904,2660.0,-0.011963388438089473,0.8348067771883362,0.3127418441513543,0.7930407811322188,-0.17265195710323533,-0.03505075157885329,0.01994749580360372,0.07946492958319118,0.11451339324038254,103.9,full,1.0,2026-09-17
2102.0,011692,华安研究智选混合A,0.07754317793978749,3943.0,-0.16610925034320512,4458.0,-0.21508187786302113,1.3466659061632746,0.7857725682806247,0.8921843680227024,-0.5583501434614725,-0.43158462243405515,-0.1196072661172497,0.30813915876532405,0.2670124215585918,61.2,full,1.0,2026-09-17
2103.0,008317,光大睿盈混合A,0.0774424557011264,3498.0,-0.11101159017117462,4254.0,-0.1635431643397464,1.1204303667195592,0.9352467480562723,0.8354073211707342,-0.3070273178544062,-0.5676903887048224,0.18822080768810323,0.3245034830713538,0.32569029668503474,60.5,full,1.0,2026-09-17
